"Time","56 FLl Sw of","55 FLl Sw on","52 HLl Sw of","v3 R COP","70 RDS cle","34 FRx (cm)","29 HRx (cm)","v5 L COP","71 LDS cle","37a CoMy (cm)","32 FLx (cm)","57 FLr Sw on","58 FLr Sw of","53 HLr Sw on","51 HLl Sw on","27 HLx (cm)","54 HLr Sw of","67 xCoM","v7 xCoM","3 Platform","2 Trdml","37b CoMy (cm)","37 CoMy (cm)","66 rm dwn st","65 rm dwn sw","64 rmp up st","63 rmp up sw","62 Ramp down","61 Ramp up","50 Sinus rmp","49 St rmp dw","48 Sw rmp dw","47 St rmp up","46 Sw rmp up","45 sw offset","44 sw onset","43 Ramp down","42 Rump up","41 MTP (deg)","40 Ankle (de","39 Knee (deg","38 Hip (deg)","36 CoMx (cm)","60 Right DS","59 Left DS","v6 L Mos","v4 R Mos","34a FRx (cm)","31 Keyboard","26 FLty (cm)","25 FLtx (cm)","24 toey (cm)","23 toex (cm)","22 MTPy (cm)","21 MTPx (cm)","20 anky (cm)","19 ankx (cm)","18 Knee y","17 Knee x","16 Hipy (cm)","15 Hipx (cm)","14 Cry (cm)","13 Crx (cm)","12 Synch","11 Gr","10 Gs","9 TA","8 St","7 VL","6 BF","5 Ip","4 GM","1 Synch","29a HRx (cm)","69 L marks","68 R marks","28 HLy (cm)","33 FLy (cm)","35 FRy (cm)","30 HRy (cm)","v2 Virtual","v1 Virtual","32a FLx (cm)","27a HLx (cm)"
1.704,0,0,0,0.000000,0,15.909264,14.301404,6.676358,1,4.684750,15.994025,0,0,0,0,12.788545,0,5.633126,5.633126,0.63095,0.09684,5.411953,4.296965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173.888107,45.276222,85.975075,64.536072,15.870308,0,0,1.043276,5.633082,-7.444238,0,8.137673,15.718143,8.079626,14.135633,8.145277,13.450099,8.250034,12.886801,9.152079,14.204665,10.324167,13.274146,10.576306,14.449790,0,-0.01675,0.00311,-0.02163,-0.01390,0.00815,-0.01271,0.00463,0.00086,3.27676,-6.796846,0,0,7.164304,6.197393,4.550337,3.569558,5.026404,168.738449,14.061172,12.706273
1.705,0,0,0,0.000000,0,15.902379,14.299288,6.676358,1,4.674051,15.994025,0,0,0,0,12.788514,0,5.642795,5.642795,0.65220,0.09709,5.417955,4.388712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174.317108,44.867672,86.246162,64.833534,15.833432,0,0,1.033696,5.642663,-7.466530,0,8.143205,15.713476,8.084068,14.130557,8.149481,13.442021,8.259606,12.878859,9.150383,14.197504,10.326867,13.271678,10.579687,14.441645,0,-0.01659,0.00322,-0.02047,-0.01201,0.00914,-0.01252,-0.00360,0.00387,3.27638,-6.808474,0,0,7.165220,6.200139,4.553356,3.572523,5.145574,174.448486,14.589787,12.696404
1.706,0,0,0,0.000000,0,15.895494,14.297172,6.676358,1,4.663352,15.994025,0,0,0,0,12.788484,0,5.652462,5.652462,0.67491,0.09714,5.423956,4.480460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174.746094,44.459122,86.517242,65.130997,15.796557,0,0,1.024008,5.652350,-7.488822,0,8.148737,15.708809,8.088511,14.125482,8.153685,13.433945,8.269178,12.870915,9.148687,14.190343,10.329567,13.269209,10.583067,14.433500,0,-0.01531,0.00317,-0.01926,-0.01417,0.00755,-0.01130,0.00870,0.00322,3.27674,-6.820102,0,0,7.166135,6.202885,4.556375,3.575488,5.264744,180.158524,15.118401,12.686535
1.707,0,0,0,0.000000,0,15.888609,14.295055,6.676358,1,4.652653,15.994025,0,0,0,0,12.788453,0,5.662130,5.662130,0.69406,0.09689,5.429958,4.572207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175.175079,44.050571,86.788330,65.428459,15.759683,0,0,1.014266,5.662092,-7.511114,0,8.154268,15.704142,8.092953,14.120405,8.157888,13.425867,8.278750,12.862972,9.146992,14.183182,10.332267,13.266741,10.586448,14.425355,0,-0.01723,0.00340,-0.02045,-0.01350,0.00827,-0.01249,0.00426,0.00268,3.27765,-6.831729,0,0,7.167051,6.205631,4.559394,3.578452,5.383914,185.868561,15.647015,12.676665
1.708,0,0,0,0.000000,0,15.882435,14.288775,6.676358,1,4.673841,15.994025,0,0,0,0,12.784502,0,5.671990,5.671990,0.73804,0.09692,5.437376,4.657121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175.662521,43.646591,87.039864,65.676338,15.746970,0,0,1.004419,5.671939,-7.534348,0,8.159521,15.695908,8.095241,14.111024,8.161348,13.417597,8.281691,12.854588,9.145473,14.175605,10.335948,13.267357,10.586825,14.415709,0,-0.01577,0.00388,-0.02073,-0.01364,0.00834,-0.01225,0.00421,0.00322,3.27770,-6.878003,0,0,7.168365,6.208582,4.562259,3.581865,5.480162,188.231247,15.865510,12.685391
1.709,0,0,0,0.000000,0,15.876775,14.279482,6.676358,1,4.718120,15.994025,0,0,0,1,12.777714,0,5.681989,5.681989,0.76776,0.09728,5.445818,4.737087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176.192291,43.245922,87.277237,65.888321,15.751754,0,0,0.994519,5.681839,-7.558265,0,8.164573,15.685090,8.095968,14.098525,8.164271,13.409186,8.279827,12.845883,9.144083,14.167727,10.340340,13.270205,10.585029,14.404977,0,-0.01885,0.00402,-0.01957,-0.01340,0.00797,-0.01124,0.00926,0.00304,3.27709,-6.949365,1,0,7.169968,6.211682,4.565011,3.585601,5.559813,188.169998,15.859436,12.707582
1.710,0,0,0,0.000000,0,15.871115,14.270187,4.466484,0,4.762398,15.994025,0,0,0,0,12.770926,0,5.691988,5.691988,0.78779,0.09725,5.454261,4.817052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176.722061,42.845257,87.514610,66.100304,15.756538,0,1,-1.225376,5.691860,-7.582181,0,8.169624,15.674273,8.096697,14.086026,8.167193,13.400777,8.277965,12.837178,9.142693,14.159850,10.344732,13.273055,10.583232,14.394244,0,-0.01631,0.00421,-0.01956,-0.01381,0.00926,-0.01182,0.00557,0.00283,3.27696,-7.020726,0,0,7.171570,6.214782,4.567763,3.589337,5.639463,188.108749,15.853363,12.729774
1.711,0,0,0,0.000000,0,15.865455,14.260893,1.128304,0,4.806677,15.994025,0,0,0,0,12.764137,0,5.701987,5.701987,0.80985,0.09711,5.462703,4.897018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177.251831,42.444588,87.751984,66.312279,15.761323,0,1,-4.573639,5.701943,-7.606097,0,8.174675,15.663455,8.097425,14.073527,8.170116,13.392366,8.276101,12.828474,9.141302,14.151973,10.349124,13.275904,10.581434,14.383512,0,-0.01777,0.00300,-0.02013,-0.01451,0.00758,-0.01216,0.00392,0.00244,3.27718,-7.092088,0,0,7.173173,6.217882,4.570516,3.593073,5.719114,188.047501,15.847289,12.751966
1.712,0,0,0,0.000000,0,15.859554,14.251196,0.000000,0,4.926238,15.994025,0,0,0,0,12.754139,0,5.712116,5.712116,0.83492,0.09732,5.462588,4.969929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177.723801,42.074471,87.919243,66.544930,15.743020,0,1,-5.712139,5.712139,-7.642580,0,8.177773,15.666775,8.099196,14.063740,8.174063,13.385183,8.276700,12.819041,9.140471,14.143808,10.354285,13.276636,10.581233,14.373470,0,-0.01678,0.00294,-0.02030,-0.01362,0.00873,-0.01194,0.00426,0.00235,3.27750,-7.192302,0,0,7.174665,6.221034,4.573312,3.596887,5.791674,187.955658,15.840525,12.766812
1.713,0,0,0,0.000000,0,15.853479,14.241206,0.000000,0,5.100313,15.994025,0,0,0,0,12.741817,0,5.722338,5.722338,0.85293,0.09759,5.456276,5.037733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178.153931,41.726471,88.035728,66.792549,15.707998,0,1,-5.722392,5.722392,-7.688163,0,8.179454,15.680331,8.101724,14.055917,8.178749,13.378889,8.279079,12.809083,9.140044,14.135435,10.360003,13.275836,10.582188,14.363931,0,-0.01604,0.00189,-0.01893,-0.01306,0.00802,-0.01123,0.00707,0.00040,3.27788,-7.313408,0,0,7.176078,6.224222,4.576141,3.600758,5.859101,187.841660,15.833261,12.776340
1.714,0,0,1,0.000000,0,15.847405,14.231216,0.000000,0,5.274388,15.994025,0,0,0,0,12.729494,0,5.732560,5.732560,0.87489,0.09757,5.449965,5.105536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178.584045,41.378479,88.152214,67.040169,15.672977,0,1,-5.732608,5.732608,-7.733746,0,8.181136,15.693888,8.104250,14.048094,8.183436,13.372594,8.281460,12.799125,9.139617,14.127062,10.365721,13.275036,10.583142,14.354391,0,-0.01694,0.00316,-0.01861,-0.01465,0.00854,-0.01245,0.00581,0.00356,3.27778,-7.434515,0,0,7.177491,6.227411,4.578969,3.604629,5.926527,187.727661,15.825995,12.785869
1.715,0,0,0,0.000000,0,15.841331,14.221227,0.000000,0,5.448464,15.994025,0,0,0,0,12.717173,0,5.742782,5.742782,0.90975,0.09756,5.443653,5.173339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179.014175,41.030479,88.268700,67.287788,15.637956,0,1,-5.742804,5.742804,-7.779328,0,8.182817,15.707444,8.106777,14.040271,8.188124,13.366300,8.283840,12.789166,9.139190,14.118689,10.371439,13.274235,10.584097,14.344851,0,-0.01964,0.00509,-0.02392,-0.01417,0.00902,-0.01246,0.00394,0.00200,3.27733,-7.555622,0,0,7.178904,6.230599,4.581798,3.608500,5.993954,187.613663,15.818731,12.795398
1.716,0,0,0,0.000000,0,15.835174,14.215865,0.000000,0,5.815102,15.994025,0,0,0,0,12.708938,0,5.752743,5.752743,0.93583,0.09778,5.447934,5.230628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179.264893,40.803856,88.373245,67.465645,15.627095,0,1,-5.752810,5.752810,-7.836501,0,8.187579,15.683915,8.109104,14.031502,8.192030,13.356478,8.282067,12.780013,9.139279,14.110504,10.376843,13.268624,10.587019,14.334157,0,-0.01168,0.00416,-0.01909,-0.01292,0.00814,-0.01252,0.00549,0.00129,3.27709,-7.709424,0,0,7.180477,6.233779,4.584717,3.612342,6.027718,182.672821,15.365260,12.797828
1.717,0,0,0,0.000000,0,15.828958,14.213855,0.000000,0,6.321183,15.994025,0,0,0,0,12.703664,0,5.762515,5.762515,0.95644,0.09796,5.459885,5.280302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179.385681,40.665123,88.469131,67.592979,15.633731,0,1,-5.762720,5.762720,-7.902066,0,8.194570,15.633532,8.111286,14.022048,8.195371,13.344102,8.277287,12.771442,9.139744,14.102457,10.382021,13.259530,10.591367,14.322625,0,-0.01681,0.00313,-0.02182,-0.01488,0.00938,-0.01218,0.00491,0.00179,3.27701,-7.886901,0,0,7.182167,6.236953,4.587701,3.616164,6.037106,174.236679,14.588673,12.795119
1.718,0,0,0,0.000000,0,15.822741,14.211843,0.000000,0,6.827264,15.994025,0,0,0,0,12.698390,0,5.772286,5.772286,0.97781,0.09780,5.471836,5.329977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179.506485,40.526386,88.565018,67.720322,15.640367,0,1,-5.772460,5.772460,-7.967631,0,8.201560,15.583148,8.113468,14.012593,8.198711,13.331726,8.272508,12.762872,9.140207,14.094411,10.387198,13.250436,10.595715,14.311093,0,-0.02141,0.00389,-0.01983,-0.01414,0.00898,-0.01164,0.00468,0.00251,3.27689,-8.064379,0,0,7.183856,6.240126,4.590686,3.619986,6.046494,165.800537,13.812086,12.792410
1.719,0,0,0,0.000000,0,15.816525,14.209833,0.000000,0,7.333344,15.994025,0,0,0,0,12.693116,0,5.782058,5.782058,0.99463,0.09777,5.483787,5.379651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179.627274,40.387653,88.660904,67.847664,15.647002,0,1,-5.782115,5.782115,-8.033196,0,8.208550,15.532764,8.115650,14.003139,8.202052,13.319350,8.267728,12.754301,9.140672,14.086364,10.392376,13.241342,10.600062,14.299562,0,-0.01711,0.00287,-0.02213,-0.01263,0.00893,-0.01337,0.00333,0.00156,3.27674,-8.241857,0,0,7.185545,6.243299,4.593670,3.623808,6.055882,157.364395,13.035499,12.789701
1.720,0,0,0,0.000000,0,15.809066,14.200568,0.000000,0,7.696595,15.994025,0,0,0,0,12.688235,0,5.791688,5.791688,1.01375,0.09806,5.494432,5.422787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179.664078,40.371651,88.749756,67.715439,15.650658,0,1,-5.791677,5.791677,-8.094706,0,8.212763,15.506730,8.119761,13.994922,8.205064,13.310410,8.266212,12.745992,9.143744,14.077740,10.399661,13.234039,10.602842,14.292411,0,-0.01623,0.00325,-0.01818,-0.01293,0.00892,-0.01299,0.00500,0.00253,3.27676,-8.428706,0,0,7.187315,6.246533,4.596639,3.627853,6.088222,155.105515,12.827386,12.752385
1.721,0,0,0,0.000000,0,15.800709,14.186050,0.000000,0,7.956417,15.994025,0,0,0,0,12.683640,0,5.801217,5.801217,1.03305,0.09822,5.504134,5.461187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179.640076,40.444527,88.833504,67.395248,15.652156,0,1,-5.801192,5.801192,-8.153276,0,8.214963,15.498327,8.125267,13.987600,8.207837,13.303957,8.267058,12.737870,9.148704,14.068699,10.408472,13.228034,10.604486,14.288432,0,-0.01523,0.00120,-0.02043,-0.01393,0.00836,-0.01224,0.00307,0.00269,3.27691,-8.622342,0,0,7.189144,6.249810,4.599597,3.632060,6.137181,157.319809,13.030926,12.690009
1.722,0,0,0,0.000000,0,15.792352,14.171533,0.000000,0,8.216238,15.994025,0,0,0,0,12.679046,0,5.810745,5.810745,1.05044,0.09805,5.513834,5.499588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179.616058,40.517403,88.917259,67.075066,15.653654,0,1,-5.810723,5.810723,-8.211848,0,8.217164,15.489924,8.130774,13.980279,8.210610,13.297504,8.267906,12.729749,9.153665,14.059658,10.417283,13.222029,10.606132,14.284454,0,-0.01896,0.00521,-0.02149,-0.01534,0.00853,-0.01476,0.00103,0.00287,3.27689,-8.815978,0,0,7.190972,6.253088,4.602554,3.636267,6.186140,159.534119,13.234466,12.627633
1.723,0,0,0,0.000000,0,15.783995,14.157015,0.000000,0,8.476060,15.994025,0,0,0,0,12.674451,0,5.820273,5.820273,1.08148,0.09797,5.523536,5.537988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179.592056,40.590275,89.001007,66.754875,15.655151,0,1,-5.820262,5.820262,-8.270419,0,8.219364,15.481523,8.136281,13.972958,8.213385,13.291052,8.268753,12.721628,9.158625,14.050617,10.426094,13.216023,10.607776,14.280476,0,-0.01609,0.00530,-0.01985,-0.01260,0.00783,-0.01089,0.00599,0.00096,3.27674,-9.009613,0,0,7.192801,6.256365,4.605511,3.640474,6.235099,161.748428,13.438005,12.565257
1.724,0,0,0,0.000000,0,15.774807,14.145385,0.000000,0,8.753010,15.994025,0,0,0,0,12.666642,0,5.829759,5.829759,1.10582,0.09821,5.531701,5.570992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179.360367,40.617386,88.963684,66.290436,15.645947,0,1,-5.829863,5.829863,-8.316808,0,8.221742,15.478398,8.138542,13.965286,8.216192,13.283848,8.270221,12.715405,9.165279,14.039754,10.424520,13.202127,10.607988,14.272875,0,-0.01959,0.00210,-0.01895,-0.01310,0.00882,-0.01221,0.00549,0.00522,3.27659,-9.194571,0,0,7.195365,6.259689,4.608486,3.644580,6.272456,162.651352,13.521906,12.561076
1.725,0,0,0,0.000000,0,15.765016,14.135847,0.000000,0,9.042363,15.994025,0,0,0,0,12.656507,0,5.839213,5.839213,1.12468,0.09826,5.538753,5.600089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178.978271,40.611355,88.838669,65.721542,15.628992,0,1,-5.839494,5.839494,-8.354373,0,8.224249,15.479097,8.138454,13.957362,8.219025,13.276099,8.272137,12.710558,9.173161,14.027571,10.415426,13.182516,10.607165,14.262651,0,-0.02304,0.00309,-0.02072,-0.01387,0.00826,-0.01241,0.00475,0.00328,3.27643,-9.373246,0,0,7.198464,6.263048,4.611473,3.648615,6.301411,162.604675,13.519171,12.599037
1.726,0,0,0,0.000000,0,15.755225,14.126309,0.000000,0,9.331717,15.994025,0,0,0,0,12.646372,0,5.848669,5.848669,1.14033,0.09803,5.545805,5.629186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178.596191,40.605324,88.713661,65.152641,15.612038,0,1,-5.848910,5.848910,-8.391939,0,8.226755,15.479795,8.138366,13.949437,8.221857,13.268351,8.274054,12.705710,9.181042,14.015388,10.406333,13.162906,10.606341,14.252428,0,-0.01856,0.00490,-0.01920,-0.01483,0.00776,-0.01368,0.00475,0.00649,3.27663,-9.551921,0,0,7.201563,6.266407,4.614460,3.652649,6.330366,162.557983,13.516436,12.636997
1.727,0,0,0,0.000000,0,15.745435,14.116772,0.000000,0,9.621069,15.994025,0,0,0,0,12.636237,0,5.858123,5.858123,1.15514,0.09810,5.552857,5.658283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178.214096,40.599293,88.588654,64.583748,15.595083,0,1,-5.858216,5.858216,-8.429505,0,8.229261,15.480494,8.138278,13.941513,8.224689,13.260602,8.275970,12.700863,9.188923,14.003204,10.397240,13.143295,10.605518,14.242205,0,-0.01859,0.00625,-0.01922,-0.01297,0.00729,-0.01288,0.00571,0.00989,3.27709,-9.730596,0,0,7.204662,6.269765,4.617447,3.656684,6.359321,162.511307,13.513700,12.674957
1.728,0,0,0,0.000000,0,15.735677,14.109758,0.000000,0,9.691315,15.994025,0,0,0,0,12.621858,0,5.867035,5.867035,1.17154,0.09839,5.564909,5.681337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178.229599,40.654545,88.268013,64.238457,15.577351,0,1,-5.867066,5.867066,-8.458178,0,8.232917,15.466045,8.139967,13.931720,8.228047,13.251396,8.278701,12.692926,9.194367,13.992294,10.389935,13.123712,10.605602,14.232953,0,-0.02179,0.00374,-0.01937,-0.01282,0.00856,-0.01236,0.00421,0.00189,3.27733,-9.896816,0,0,7.207424,6.273135,4.620385,3.660654,6.398614,165.896729,13.826730,12.682357
1.729,0,0,0,0.000000,0,15.725943,14.104574,0.000000,0,9.602897,15.994025,0,0,0,0,12.604406,0,5.875554,5.875554,1.18922,0.09828,5.580580,5.700016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178.532990,40.754173,87.805710,64.055092,15.559054,0,1,-5.875682,5.875682,-8.480411,0,8.237405,15.440626,8.142944,13.920574,8.231784,13.241135,8.282020,12.682755,9.198047,13.982305,10.383927,13.104147,10.606345,14.224403,0,-0.01679,0.00276,-0.02488,-0.01425,0.00905,-0.01200,0.00849,0.00245,3.27740,-10.054019,0,0,7.209942,6.276514,4.623286,3.664577,6.445395,171.767456,14.368418,12.667627
1.730,0,0,0,0.000000,0,15.716208,14.099390,0.000000,0,9.514478,15.994025,0,0,0,0,12.586955,0,5.884073,5.884073,1.21223,0.09819,5.596251,5.718696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178.836395,40.853806,87.343407,63.871723,15.540758,0,1,-5.884179,5.884179,-8.502643,0,8.241893,15.415208,8.145921,13.909428,8.235520,13.230873,8.285338,12.672582,9.201726,13.972316,10.377920,13.084582,10.607087,14.215855,0,-0.01616,0.00018,-0.01814,-0.01450,0.00773,-0.01221,0.00185,0.00327,3.27726,-10.211221,0,0,7.212461,6.279892,4.626187,3.668501,6.492174,177.638199,14.910105,12.652897
1.731,0,0,0,0.000000,0,15.706473,14.094206,0.000000,0,9.426060,15.994025,0,0,0,0,12.569504,0,5.892592,5.892592,1.23323,0.09847,5.611921,5.737375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179.139801,40.953434,86.881104,63.688354,15.522463,0,1,-5.892613,5.892613,-8.524876,0,8.246381,15.389789,8.148897,13.898282,8.239257,13.220612,8.288657,12.662410,9.205405,13.962326,10.371912,13.065017,10.607829,14.207305,0,-0.01423,0.00337,-0.02164,-0.01304,0.00961,-0.01249,0.00388,0.00277,3.27696,-10.368423,0,0,7.214979,6.283271,4.629088,3.672425,6.538954,183.508926,15.451793,12.638166
1.732,0,0,0,0.000000,0,15.696975,14.085624,0.000000,0,9.313077,16.202013,0,0,0,0,12.562149,0,5.901358,5.901358,1.24617,0.09865,5.620725,5.744567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179.366669,41.026627,86.568817,63.766457,15.516545,0,1,-5.901312,5.901312,-8.556819,0,8.252226,15.365479,8.151571,13.890146,8.243044,13.211392,8.298564,12.649069,9.206631,13.954157,10.368259,13.051971,10.609241,14.196121,0,-0.01963,0.00441,-0.01939,-0.01401,0.00891,-0.01216,0.00313,0.00359,3.27691,-10.496264,0,0,7.217928,6.297680,4.631877,3.676023,6.573254,189.183975,15.974341,12.621858
1.733,0,0,0,0.000000,0,15.687647,14.074581,0.000000,0,9.182306,16.560612,0,0,0,0,12.562105,0,5.910302,5.910302,1.25942,0.09847,5.624555,5.743440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179.538132,41.080677,86.365173,64.033897,15.519592,0,1,-5.910146,5.910146,-8.595796,0,8.259053,15.341972,8.154026,13.884190,8.246867,13.202929,8.313242,12.633432,9.206079,13.947305,10.366313,13.043647,10.611139,14.183028,0,-0.01832,0.00313,-0.01954,-0.01420,0.00807,-0.01221,0.00475,0.00208,3.27706,-10.602841,0,0,7.221188,6.320078,4.634585,3.679386,6.598516,194.717331,16.483032,12.604406
1.734,0,0,0,0.000000,0,15.678320,14.063539,0.000000,0,9.051537,16.919212,0,0,0,0,12.562062,0,5.919246,5.919246,1.27390,0.09854,5.628385,5.742314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179.709595,41.134731,86.161522,64.301346,15.522638,0,1,-5.919116,5.919116,-8.634772,0,8.265881,15.318466,8.156482,13.878234,8.250690,13.194465,8.327919,12.617797,9.205528,13.940454,10.364367,13.035322,10.613037,14.169936,0,-0.02856,0.00330,-0.02014,-0.01349,0.00866,-0.01141,0.00362,0.00336,3.27700,-10.709420,0,0,7.224449,6.342475,4.637293,3.682749,6.623778,200.250671,16.991722,12.586955
1.735,0,0,0,0.000000,0,15.668992,14.052496,0.000000,0,8.920766,17.277811,0,0,0,0,12.562018,0,5.928190,5.928190,1.28741,0.09884,5.632215,5.741187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179.881058,41.188782,85.957878,64.568787,15.525685,0,1,-5.928154,5.928154,-8.673749,0,8.272708,15.294959,8.158937,13.872277,8.254513,13.186001,8.342597,12.602160,9.204978,13.933601,10.362420,13.026998,10.614934,14.156844,0,-0.01151,0.00380,-0.02001,-0.01411,0.00820,-0.01190,0.00516,0.00169,3.27677,-10.815998,0,0,7.227709,6.364873,4.640001,3.686112,6.649041,205.784027,17.500412,12.569504
1.736,0,0,0,0.000000,0,15.659751,14.038974,0.000000,0,8.777548,17.428423,0,0,0,0,12.560307,0,5.936857,5.936857,1.29834,0.09886,5.639465,5.738541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179.767365,41.075577,85.906731,64.793556,15.519073,0,1,-5.937049,5.937049,-8.736446,0,8.274893,15.276377,8.159178,13.862049,8.257479,13.176397,8.350567,12.590549,9.204132,13.926278,10.365402,13.023777,10.616648,14.141253,0,-0.01643,0.00439,-0.01985,-0.01277,0.00936,-0.01221,0.00677,0.00181,3.27645,-10.903346,0,0,7.230975,6.386995,4.642489,3.689603,6.657641,208.134491,17.717222,12.562149
1.737,0,0,0,0.000000,0,15.650573,14.023655,0.000000,0,8.625316,17.428423,0,0,0,0,12.557386,0,5.945324,5.945324,1.31221,0.09876,5.649194,5.734794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179.447189,40.841251,85.966011,64.987411,15.505466,0,1,-5.945873,5.945873,-8.816321,0,8.273715,15.261360,8.157817,13.848727,8.259825,13.165969,8.353679,12.581853,9.203073,13.918612,10.371952,13.024251,10.618228,14.123851,0,-0.01767,0.00241,-0.02000,-0.01404,0.00854,-0.01292,0.00455,0.00288,3.27607,-10.976769,0,0,7.234244,6.408916,4.644817,3.693186,6.654177,208.180130,17.722672,12.562105
1.738,0,0,0,0.000000,0,15.641395,14.008336,0.000000,0,8.473083,17.428423,0,0,0,0,12.554467,0,5.953792,5.953792,1.33242,0.09881,5.658922,5.731047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179.126999,40.606930,86.025291,65.181274,15.491858,0,1,-5.954261,5.954261,-8.896197,0,8.272537,15.246344,8.156455,13.835404,8.262170,13.155541,8.356791,12.573157,9.202013,13.910947,10.378502,13.024726,10.619807,14.106449,0,-0.01698,0.00197,-0.02133,-0.01337,0.00797,-0.01202,0.00569,0.00353,3.27604,-11.050193,0,0,7.237514,6.430839,4.647145,3.696769,6.650712,208.225754,17.728119,12.562062
1.739,0,0,0,0.000000,0,15.632216,13.993017,0.000000,0,8.320850,17.428423,0,0,0,0,12.551547,0,5.962259,5.962259,1.34719,0.09898,5.668651,5.727299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178.806808,40.372604,86.084572,65.375137,15.478251,0,1,-5.962427,5.962427,-8.976072,0,8.271360,15.231327,8.155094,13.822083,8.264515,13.145113,8.359903,12.564461,9.200953,13.903281,10.385052,13.025200,10.621387,14.089048,0,-0.01706,0.00355,-0.01878,-0.01368,0.00860,-0.01163,0.00492,-0.00140,3.27627,-11.123615,0,0,7.240783,6.452760,4.649473,3.700351,6.647248,208.271393,17.733568,12.562018
1.740,0,0,0,0.000000,0,15.622766,13.982781,0.000000,0,8.153717,17.428423,0,0,0,0,12.548766,0,5.969813,5.969813,1.35580,0.09890,5.679060,5.718262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178.792572,40.359478,86.135971,65.499222,15.472512,0,1,-5.969959,5.969959,-9.075826,0,8.275557,15.199101,8.155635,13.810706,8.267114,13.134886,8.362090,12.555500,9.200347,13.897033,10.390366,13.021422,10.622741,14.079479,0,-0.01783,0.00268,-0.02059,-0.01400,0.00824,-0.01184,0.00389,0.00501,3.27654,-11.181994,0,0,7.243961,6.474472,4.651926,3.703343,6.638350,208.294937,17.736261,12.560307
1.741,0,0,0,0.000000,0,15.613118,13.976226,0.000000,0,7.975795,17.428423,0,0,0,0,12.546087,0,5.976706,5.976706,1.36779,0.09874,5.689962,5.705393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178.999893,40.506523,86.181664,65.572784,15.472472,0,1,-5.977168,5.977168,-9.189974,0,8.283645,15.154414,8.157553,13.800739,8.269895,13.124804,8.363606,12.546349,9.200068,13.891810,10.394785,13.014566,10.623931,14.075582,0,-0.01613,0.00427,-0.01875,-0.01325,0.00905,-0.01293,0.00503,0.00231,3.27685,-11.229480,0,0,7.247073,6.496031,4.654469,3.705908,6.625518,208.302475,17.736958,12.557386
1.742,0,0,0,0.000000,0,15.603471,13.969669,0.000000,0,7.797873,17.428423,0,0,0,0,12.543407,0,5.983598,5.983598,1.37587,0.09888,5.700864,5.692524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179.207214,40.653572,86.227356,65.646347,15.472432,0,1,-5.983989,5.983989,-9.304121,0,8.291732,15.109727,8.159471,13.790771,8.272676,13.114721,8.365123,12.537197,9.199790,13.886589,10.399203,13.007710,10.625120,14.071685,0,-0.01579,0.00530,-0.02241,-0.01314,0.00873,-0.01203,0.00209,0.00261,3.27689,-11.276964,0,0,7.250185,6.517590,4.657013,3.708472,6.612685,208.310013,17.737656,12.554467
