"Time","69 L mark","68 R mark","67 sinus","66 rm dwn st","65 rm dwn sw","64 rmp up st","63 rmp up sw","62 Ramp down","61 Ramp up","60 right DS","59 left DS","58 rFLswoff","57 rFLswon","56 lFLswoff","55 lFLswon","54 rHLswoff","53 rHLswon","52 lHLswoff","51 lHLswon","50 sinus rmp","49 st rmp dw","48 sw rmp dw","47 st rmp up","46 sw rmp up","45 sw offset","44 sw onset","43 Ramp down","42 Ramp up","41 MTP (deg)","40 Ankle (de","39 Knee (deg","38 Hip (deg)","v1 xCoM","37a CoMy (cm)","v2 R COP","37 CoMy (cm)","36 CoMx (cm)","70 RDS cle","35 FRy (cm)","34 FRx (cm)","29 HRx (cm)","30 HRy (cm)","v3 L COP","71 LDS cle","33 FLy (cm)","31 Keyboard","32 FLx (cm)","28 HLy (cm)","27 HLx (cm)","26 FLty (cm)","25 FLtx (cm)","24 toey (cm)","23 toex (cm)","22 MTPy (cm)","21 MTPx (cm)","20 anky (cm)","19 ankx (cm)","18 Knee y","17 Knee x","16 Hipy (cm)","15 Hipx (cm)","14 Cry (cm)","13 Crx (cm)","12 Synch","11 Gr","10 Gs","9 TA","8 St","7 VL","6 BF","5 Ip","4 GM","3 Platform","2 Trdml","1 Synch"
1.826,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152.302109,46.936932,86.194458,53.824249,6.153552,-0.675567,0.000000,6.191925,13.352408,0,5.231808,15.853029,11.447925,4.488053,6.820354,1,6.135270,0,15.296698,7.504631,9.745131,8.615141,15.985167,8.254743,11.701760,8.356825,11.120694,8.761797,10.575624,9.008833,12.032006,10.372227,11.716307,9.970186,12.659079,0,-0.01866,0.00259,-0.02031,-0.01352,0.00916,-0.01276,0.00487,0.00230,1.07019,0.09891,3.27686
1.827,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151.861832,47.220692,86.006828,53.795155,6.141249,-0.940644,0.000000,6.188489,13.342677,0,5.236529,15.858488,11.435452,4.485813,6.815121,1,6.134044,0,15.282046,7.495507,9.728531,8.616150,16.001415,8.253147,11.684782,8.357278,11.097185,8.768230,10.562399,9.006893,12.020921,10.368884,11.708037,9.965588,12.649539,0,-0.01896,0.00432,-0.02058,-0.01374,0.00688,-0.01292,0.00725,0.00264,1.05121,0.09920,3.27678
1.828,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151.421539,47.504452,85.819199,53.766056,6.128446,-1.205721,0.000000,6.185054,13.332945,0,5.241250,15.863947,11.422980,4.483574,6.809714,1,6.132818,0,15.267396,7.486382,9.711930,8.617159,16.017664,8.251552,11.667804,8.357732,11.073675,8.774664,10.549174,9.004952,12.009835,10.365542,11.699769,9.960988,12.639999,0,-0.01312,0.00296,-0.02117,-0.01292,0.00822,-0.01230,0.00317,0.00203,1.03328,0.09918,3.27671
1.829,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151.088425,47.654392,85.747223,53.812553,6.114512,-1.496559,0.000000,6.185270,13.325086,0,5.245440,15.872481,11.410812,4.481587,6.804127,1,6.131497,0,15.255344,7.476802,9.700133,8.616486,16.026295,8.250551,11.654346,8.358116,11.058974,8.780419,10.537007,9.004478,11.999996,10.364669,11.691805,9.958033,12.632079,0,-0.01523,0.00303,-0.02032,-0.01373,0.00782,-0.01229,0.00678,0.00259,1.01226,0.09900,3.27672
1.830,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150.834854,47.705013,85.761093,53.915150,6.099984,-1.806515,0.000000,6.188195,13.318617,0,5.249236,15.883298,11.398870,4.479787,6.798444,1,6.130105,0,15.245222,7.466883,9.691902,8.614564,16.029270,8.249992,11.643500,8.358451,11.050810,8.785670,10.525626,9.005091,11.991082,10.365628,11.684068,9.956295,12.625360,0,-0.01932,0.00303,-0.01898,-0.01222,0.00789,-0.01201,0.00855,0.00291,0.98668,0.09917,3.27679
1.831,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150.581284,47.755634,85.774963,54.017746,6.084224,-2.116472,0.000000,6.191120,13.312147,0,5.253032,15.894115,11.386929,4.477987,6.792794,1,6.128713,0,15.235100,7.456964,9.683670,8.612641,16.032248,8.249434,11.632655,8.358785,11.042645,8.790921,10.514245,9.005705,11.982168,10.366588,11.676330,9.954558,12.618640,0,-0.01685,0.00294,-0.01742,-0.01297,0.00845,-0.01218,0.00824,0.00164,0.95571,0.09932,3.27657
1.832,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150.327713,47.806255,85.788834,54.120346,6.067817,-2.426428,0.000000,6.194045,13.305678,0,5.256828,15.904933,11.374987,4.476188,6.787161,1,6.127321,0,15.224977,7.447045,9.675438,8.610720,16.035223,8.248875,11.621810,8.359119,11.034481,8.796172,10.502864,9.006318,11.973254,10.367547,11.668592,9.952822,12.611920,0,-0.01739,0.00305,-0.01881,-0.01427,0.00868,-0.01190,0.00644,0.00279,0.93630,0.09903,3.27611
1.833,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150.021698,47.845768,85.843765,54.290798,6.050654,-2.764873,0.000000,6.193423,13.298073,0,5.259846,15.909993,11.359163,4.473191,6.781708,1,6.125752,0,15.212237,7.437599,9.664247,8.605908,16.036505,8.249289,11.611608,8.358172,11.026149,8.798697,10.493945,9.005157,11.961799,10.368414,11.660793,9.953038,12.603953,0,-0.01682,0.00375,-0.02337,-0.01224,0.00858,-0.01188,0.00629,0.00277,0.91583,0.09875,3.27664
1.834,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149.676743,47.877037,85.929176,54.511612,6.033094,-3.124460,0.000000,6.190168,13.289625,0,5.262287,15.910780,11.340459,4.469307,6.776350,1,6.124052,0,15.197553,7.428504,9.650858,8.598953,16.036526,8.250424,11.601882,8.356274,11.017694,8.799196,10.486854,9.002677,11.948458,10.369212,11.652948,9.954703,12.595058,0,-0.01532,0.00362,-0.02024,-0.01131,0.00725,-0.01172,0.00575,0.00163,0.89521,0.09887,3.27794
1.835,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149.331787,47.908302,86.014580,54.732422,6.015295,-3.484048,0.000000,6.186914,13.281178,0,5.264727,15.911568,11.321754,4.465423,6.770944,1,6.122351,0,15.182869,7.419410,9.637469,8.591998,16.036549,8.251560,11.592157,8.354376,11.009237,8.799696,10.479762,9.000197,11.935116,10.370010,11.645103,9.956369,12.586164,0,-0.04097,0.00427,-0.04145,-0.02659,0.01804,-0.01212,-0.00998,0.03955,0.87259,0.09891,3.27811
1.836,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.986832,47.939571,86.099991,54.953236,5.997370,-3.843635,0.000000,6.183660,13.272730,0,5.267168,15.912354,11.303049,4.461539,6.765515,1,6.120651,0,15.168184,7.410316,9.624081,8.585044,16.036572,8.252697,11.582432,8.352478,11.000781,8.800196,10.472671,8.997718,11.921775,10.370809,11.637258,9.958035,12.577271,0,-0.01481,0.01406,-0.01889,-0.01954,0.02554,-0.01415,-0.01454,0.06729,0.85372,0.09865,3.27743
1.837,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149.020172,47.820385,86.143570,55.116291,5.979003,-4.202830,0.000000,6.178017,13.263747,0,5.270382,15.912585,11.287861,4.457621,6.759895,1,6.118927,0,15.153675,7.401369,9.605056,8.579432,16.031963,8.251356,11.566285,8.349051,10.987970,8.801310,10.457861,8.994584,11.906631,10.368906,11.627751,9.956659,12.565576,0,-0.02232,0.01250,-0.02200,-0.00930,0.00364,-0.01164,-0.00046,0.00541,0.82216,0.09849,3.27713
1.838,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149.334259,47.589539,86.156097,55.236481,5.960405,-4.561735,0.000000,6.170602,13.254369,0,5.274171,15.912403,11.275283,4.453676,6.754175,1,6.117188,0,15.139295,7.392531,9.581848,8.574819,16.023920,8.248177,11.545372,8.344489,10.971927,8.802880,10.437324,8.990963,11.890148,10.364999,11.617012,9.953025,12.551803,0,-0.01343,0.00432,-0.01270,-0.01256,0.00449,-0.01453,0.00574,0.00009,0.78773,0.09857,3.27713
1.839,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149.648346,47.358692,86.168625,55.356667,5.941084,-4.920639,0.000000,6.163187,13.244990,0,5.277960,15.912221,11.262704,4.449731,6.748977,1,6.115447,0,15.124914,7.383693,9.558640,8.570205,16.015875,8.244998,11.524459,8.339928,10.955883,8.804450,10.416785,8.987342,11.873666,10.361092,11.606273,9.949391,12.538030,0,-0.01573,0.00186,-0.02067,-0.01516,0.00908,-0.01146,0.00259,0.00246,0.76807,0.09863,3.27713
1.840,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149.962433,47.127846,86.181152,55.476856,5.921385,-5.279544,0.000000,6.155772,13.235611,0,5.281749,15.912038,11.250126,4.445786,6.744051,1,6.113707,0,15.110535,7.374856,9.535434,8.565591,16.007832,8.241818,11.503547,8.335366,10.939839,8.806021,10.396248,8.983721,11.857183,10.357183,11.595532,9.945757,12.524257,0,-0.02457,0.00735,-0.01934,-0.01299,0.01493,-0.01241,0.00583,0.00813,0.74054,0.09854,3.27713
1.841,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150.208313,47.051212,86.187073,55.600014,5.901425,-5.619781,0.000000,6.150680,13.221639,0,5.282629,15.910494,11.237127,4.441730,6.740297,1,6.111907,0,15.095522,7.368985,9.517213,8.565935,16.010258,8.239562,11.486634,8.335163,10.925577,8.805279,10.379909,8.980376,11.843166,10.354934,11.584412,9.943017,12.513693,0,-0.01805,0.00576,-0.01934,-0.01317,0.00876,-0.01191,0.00717,-0.00570,0.72012,0.09837,3.27726
1.842,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150.403564,47.089024,86.188095,55.725372,5.881329,-5.946163,0.000000,6.147314,13.204255,0,5.281352,15.907937,11.223818,4.437592,6.737158,1,6.110064,0,15.080041,7.365316,9.502692,8.569958,16.020456,8.237989,11.472692,8.338196,10.912639,8.802820,10.366684,8.977239,11.830977,10.353913,11.573008,9.940940,12.505509,0,-0.01740,0.00598,-0.02039,-0.01609,0.00936,-0.01269,0.00494,-0.00452,0.69978,0.09853,3.27749
1.843,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150.598831,47.126835,86.189125,55.850731,5.861650,-6.272546,0.000000,6.143947,13.186872,0,5.280075,15.905381,11.210508,4.433453,6.734486,1,6.108220,0,15.064560,7.361648,9.488173,8.573981,16.030655,8.236418,11.458749,8.341228,10.899699,8.800363,10.353460,8.974101,11.818789,10.352893,11.561603,9.938863,12.497327,0,-0.01731,0.00102,-0.02029,-0.01222,0.00793,-0.01322,0.00497,0.00126,0.67473,0.09875,3.27724
1.844,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150.794083,47.164646,86.190147,55.976089,5.842189,-6.598928,0.000000,6.140580,13.169490,0,5.278797,15.902825,11.197198,4.429314,6.732057,1,6.106377,0,15.049078,7.357979,9.473653,8.578005,16.040854,8.234845,11.444806,8.344260,10.886761,8.797905,10.340236,8.970963,11.806601,10.351873,11.550199,9.936787,12.489143,0,-0.01882,0.00292,-0.01895,-0.01326,0.00709,-0.01130,0.00661,0.00264,0.64086,0.09864,3.27663
1.845,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150.781662,47.227993,86.189880,56.108665,5.823498,-6.864607,0.000000,6.132475,13.155754,0,5.276887,15.898293,11.181736,4.425292,6.729222,1,6.104551,0,15.034391,7.353686,9.455900,8.578471,16.044989,8.232383,11.429886,8.345160,10.867620,8.795161,10.328141,8.966710,11.791715,10.348098,11.536333,9.933783,12.477511,0,-0.01621,0.00349,-0.02121,-0.01539,0.00781,-0.01152,0.00699,0.00320,0.60569,0.09864,3.27671
1.846,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150.615128,47.310291,86.188667,56.246597,5.805210,-7.085234,0.000000,6.120854,13.144724,0,5.274508,15.892292,11.164678,4.421359,6.726173,1,6.102740,0,15.020293,7.348930,9.435747,8.576299,16.044621,8.229259,11.414239,8.344481,10.843875,8.792206,10.316884,8.961631,11.774827,10.342278,11.520640,9.930091,12.463319,0,-0.01624,0.00292,-0.02252,-0.01164,0.00875,-0.01243,0.00608,0.00207,0.58225,0.09900,3.27732
1.847,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150.448593,47.392590,86.187447,56.384529,5.788079,-7.305861,0.000000,6.109234,13.133695,0,5.272130,15.886292,11.147618,4.417426,6.722839,1,6.100928,0,15.006195,7.344173,9.415595,8.574126,16.044254,8.226134,11.398593,8.343800,10.820130,8.789250,10.305627,8.956551,11.757940,10.336458,11.504948,9.926398,12.449126,0,-0.01682,0.00407,-0.01984,-0.01347,0.00929,-0.01157,0.00473,0.00299,0.55814,0.09920,3.27759
1.848,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150.282043,47.474888,86.186226,56.522461,5.771557,-7.526487,0.000000,6.097613,13.122665,0,5.269751,15.880292,11.130559,4.413493,6.719354,1,6.099116,0,14.992097,7.339417,9.395442,8.571954,16.043886,8.223010,11.382946,8.343120,10.796386,8.786294,10.294370,8.951470,11.741053,10.330639,11.489256,9.922707,12.434935,0,-0.01851,0.00414,-0.01937,-0.01270,0.00995,-0.01389,0.00534,0.00372,0.53358,0.09918,3.27759
1.849,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150.054474,47.534798,86.216591,56.592972,5.756530,-7.684443,0.000000,6.088292,13.109045,0,5.269069,15.876062,11.114344,4.409875,6.715928,1,6.097227,0,14.975328,7.334762,9.375401,8.566883,16.041901,8.219512,11.367355,8.340677,10.776128,8.784047,10.276283,8.946507,11.723843,10.326185,11.474697,9.917825,12.422306,0,-0.01441,0.00394,-0.02107,-0.01241,0.00839,-0.01016,0.00568,0.00240,0.50907,0.09945,3.27716
1.850,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149.781586,47.578091,86.270401,56.613449,5.742287,-7.795886,0.000000,6.080678,13.093503,0,5.269647,15.873146,11.098753,4.406491,6.712532,1,6.095279,0,14.956580,7.330182,9.355442,8.559661,16.038712,8.215736,11.351805,8.336928,10.758459,8.782325,10.253129,8.941632,11.706392,10.322746,11.460981,9.912059,12.410840,0,-0.01793,0.00346,-0.02075,-0.01378,0.00811,-0.01172,0.00616,0.00197,0.48423,0.09982,3.27639
1.851,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149.508698,47.621387,86.324203,56.633926,5.729351,-7.907329,0.000000,6.073064,13.077961,0,5.270225,15.870231,11.083163,4.403107,6.709296,1,6.093332,0,14.937831,7.325602,9.335484,8.552440,16.035524,8.211961,11.336255,8.333179,10.740790,8.780603,10.229975,8.936756,11.688943,10.319307,11.447265,9.906293,12.399373,0,-0.01710,0.00344,-0.01877,-0.01469,0.00699,-0.01343,0.00436,0.00292,0.44746,0.09977,3.27645
1.852,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149.235809,47.664680,86.378014,56.654404,5.717100,-8.018772,0.000000,6.065450,13.062419,0,5.270803,15.867314,11.067573,4.399723,6.706144,1,6.091384,0,14.919082,7.321023,9.315524,8.545218,16.032337,8.208185,11.320704,8.329431,10.723122,8.778881,10.206820,8.931880,11.671493,10.315867,11.433549,9.900527,12.387906,0,-0.01713,0.00425,-0.02193,-0.01327,0.00843,-0.01107,0.00609,0.00235,0.40977,0.09995,3.27714
1.853,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.786469,47.898674,86.485764,56.580212,5.705937,-8.060171,0.000000,6.056197,13.045426,0,5.264966,15.864174,11.049458,4.396327,6.703167,1,6.089456,0,14.898911,7.316971,9.299749,8.533766,16.031160,8.204173,11.304873,8.323064,10.708550,8.776841,10.189856,8.928967,11.656167,10.311830,11.420904,9.894434,12.375868,0,-0.01689,0.00490,-0.02018,-0.01287,0.00947,-0.01269,0.00649,0.00298,0.38782,0.10041,3.27748
1.854,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.206161,48.274200,86.633553,56.435753,5.695345,-8.049586,0.000000,6.045727,13.027357,0,5.254367,15.860867,11.029468,4.392920,6.700281,1,6.087540,0,14.877686,7.313312,9.287080,8.519174,16.031477,8.199986,11.288832,8.314754,10.696279,8.774564,10.177485,8.927508,11.642418,10.307348,11.409056,9.888098,12.363405,0,-0.01844,0.00451,-0.01935,-0.01315,0.00725,-0.01209,0.00375,0.00291,0.36064,0.10037,3.27755
1.855,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147.625870,48.649723,86.781334,56.291298,5.686141,-8.039001,0.000000,6.035258,13.009288,0,5.243768,15.857558,11.009478,4.389515,6.697515,1,6.085625,0,14.856460,7.309652,9.274410,8.504581,16.031794,8.195798,11.272791,8.306444,10.684007,8.772287,10.165112,8.926051,11.628669,10.302866,11.397206,9.881762,12.350944,0,-0.01779,0.00320,-0.01930,-0.01452,0.00771,-0.01318,0.00469,0.00186,0.33386,0.10040,3.27737
1.856,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147.045578,49.025246,86.929123,56.146843,5.677664,-8.028417,0.000000,6.024788,12.991219,0,5.233170,15.854251,10.989488,4.386109,6.694811,1,6.083710,0,14.835234,7.305993,9.261741,8.489988,16.032110,8.191610,11.256750,8.298135,10.671736,8.770010,10.152741,8.924593,11.614921,10.298384,11.385358,9.875425,12.338481,0,-0.01340,0.00433,-0.01957,-0.01180,0.01204,-0.01292,0.00566,0.00158,0.31129,0.10077,3.27699
1.857,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146.677643,49.313950,87.137108,56.094059,5.670764,-7.966107,0.000000,6.016906,12.976502,0,5.221561,15.856233,10.976366,4.382421,6.692158,1,6.081835,0,14.818357,7.302485,9.251807,8.480276,16.034573,8.186803,11.240384,8.288397,10.659308,8.763820,10.139325,8.923727,11.600302,10.297014,11.369452,9.871004,12.324808,0,-0.01749,0.00356,-0.02101,-0.01297,0.00748,-0.01208,0.00508,0.00273,0.28542,0.10079,3.27691
1.858,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146.467316,49.538219,87.389771,56.109314,5.664690,-7.865410,0.000000,6.010942,12.964274,0,5.209202,15.862142,10.968340,4.378525,6.689531,1,6.079988,0,14.804708,7.299090,9.243903,8.474184,16.038630,8.181535,11.223777,8.277598,10.646766,8.754724,10.125134,8.923300,11.585039,10.297956,11.350538,9.868005,12.310236,0,-0.01591,0.00314,-0.02056,-0.01371,0.00695,-0.01262,0.00458,0.00214,0.23300,0.10053,3.27706
1.859,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146.256973,49.762493,87.642433,56.124569,5.659789,-7.764713,0.000000,6.004979,12.952046,0,5.196844,15.868050,10.960315,4.374629,6.686912,1,6.078143,0,14.791059,7.295695,9.235999,8.468093,16.042685,8.176267,11.207170,8.266801,10.634223,8.745628,10.110942,8.922873,11.569776,10.298897,11.331623,9.865005,12.295665,0,-0.01816,0.00456,-0.02031,-0.01398,0.00870,-0.01249,0.00548,0.00325,0.21058,0.10052,3.27713
1.860,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146.046646,49.986763,87.895096,56.139824,5.655500,-7.664016,0.000000,5.999016,12.939818,0,5.184485,15.873959,10.952290,4.370732,6.684297,1,6.076296,0,14.777411,7.292299,9.228096,8.462002,16.046740,8.170999,11.190562,8.256002,10.621681,8.736533,10.096749,8.922445,11.554512,10.299838,11.312708,9.862004,12.281093,0,-0.01277,0.00371,-0.02061,-0.01376,0.00782,-0.01258,0.00590,0.00249,0.18300,0.10053,3.27713
1.861,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145.872086,50.150764,88.052048,56.272282,5.651978,-7.543795,0.000000,5.991161,12.929605,0,5.172924,15.884450,10.937445,4.367227,6.681696,1,6.074412,0,14.762566,7.289173,9.216844,8.453756,16.047792,8.166133,11.175385,8.248095,10.608222,8.727521,10.082590,8.921303,11.539318,10.298870,11.296262,9.862666,12.265609,0,-0.01520,0.00288,-0.01956,-0.01299,0.00842,-0.01140,0.00618,0.00313,0.15731,0.10026,3.27704
1.862,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145.724060,50.270039,88.137970,56.491722,5.648857,-7.409083,0.000000,5.981902,12.920889,0,5.161952,15.898342,10.917540,4.364013,6.679104,1,6.072499,0,14.746834,7.286246,9.203106,8.443913,16.046618,8.161565,11.161269,8.242330,10.594083,8.718571,10.068454,8.919629,11.524177,10.296485,11.281649,9.866045,12.249448,0,-0.02396,0.00511,-0.01985,-0.01328,0.00722,-0.01157,0.00375,0.00278,0.13002,0.09998,3.27689
1.863,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145.576035,50.389313,88.223885,56.711163,5.646507,-7.274372,0.000000,5.972643,12.912171,0,5.150982,15.912234,10.897635,4.360799,6.676721,1,6.070587,0,14.731102,7.283319,9.189368,8.434069,16.045443,8.156997,11.147154,8.236566,10.579945,8.709621,10.054318,8.917956,11.509034,10.294101,11.267035,9.869424,12.233288,0,-0.01703,0.00269,-0.02222,-0.01298,0.00916,-0.01195,0.00595,0.00255,0.10423,0.09985,3.27682
1.864,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145.428024,50.508587,88.309807,56.930603,5.644562,-7.139660,0.000000,5.963385,12.903455,0,5.140011,15.926126,10.877729,4.357585,6.674447,1,6.068674,0,14.715369,7.280393,9.175631,8.424225,16.044268,8.152429,11.133038,8.230802,10.565805,8.700671,10.040182,8.916283,11.493893,10.291716,11.252422,9.872803,12.217127,0,-0.01796,0.00406,-0.01893,-0.01272,0.00966,-0.01285,0.00574,0.00239,0.06515,0.09985,3.27682
1.865,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145.189392,50.591091,88.204048,57.094360,5.643333,-6.991379,0.000000,5.955862,12.893173,0,5.132731,15.931958,10.859513,4.354644,6.672517,1,6.066706,0,14.701890,7.278269,9.163988,8.418447,16.045683,8.149238,11.118731,8.227831,10.549354,8.699449,10.024980,8.913613,11.477574,10.290392,11.238441,9.873682,12.203087,0,-0.02216,0.00410,-0.01967,-0.01419,0.00800,-0.01269,0.00470,0.00243,0.02654,0.09970,3.27700
1.866,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.883530,50.646301,87.956039,57.216789,5.642480,-6.833027,0.000000,5.949628,12.881730,0,5.128191,15.931807,10.842552,4.351905,6.670769,1,6.064698,0,14.690083,7.276741,9.153900,8.415687,16.049019,8.147069,11.104283,8.226933,10.531186,8.703961,10.008985,8.910203,11.460383,10.289856,11.224930,9.872705,12.190620,0,-0.01630,0.00262,-0.02048,-0.01328,0.00931,-0.01315,0.00490,0.00256,0.00319,0.09945,3.27730
1.867,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.577667,50.701511,87.708031,57.339222,5.641992,-6.674675,0.000000,5.943394,12.870288,0,5.123651,15.931655,10.825590,4.349165,6.668997,1,6.062689,0,14.678274,7.275213,9.143813,8.412927,16.052357,8.144900,11.089834,8.226035,10.513018,8.708474,9.992990,8.906794,11.443192,10.289320,11.211418,9.871730,12.178155,0,-0.01498,0.00192,-0.02302,-0.01174,0.01005,-0.01144,0.00610,0.00121,-0.02236,0.09951,3.27718
1.868,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.271790,50.756721,87.460022,57.461651,5.641695,-6.516323,0.000000,5.937160,12.858845,0,5.119111,15.931503,10.808629,4.346426,6.667213,1,6.060680,0,14.666467,7.273685,9.133725,8.410166,16.055693,8.142733,11.075386,8.225137,10.494850,8.712986,9.976995,8.903383,11.426001,10.288784,11.197906,9.870754,12.165689,0,-0.01820,0.00589,-0.02026,-0.01256,0.00789,-0.01160,0.00332,0.00299,-0.04985,0.09970,3.27672
1.869,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.098190,50.732624,87.230904,57.546631,5.641597,-6.371747,0.000000,5.930575,12.847181,0,5.114995,15.927637,10.791666,4.344046,6.665012,1,6.058650,0,14.653694,7.271156,9.118802,8.407228,16.055380,8.140050,11.058090,8.223484,10.474899,8.716002,9.958623,8.898400,11.408947,10.285281,11.181895,9.867416,12.152272,0,-0.01728,0.00369,-0.01917,-0.01435,0.00793,-0.01202,0.00551,0.00256,-0.07739,0.09956,3.27669
1.870,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.022766,50.649666,87.015808,57.603821,5.641604,-6.237396,0.000000,5.923730,12.835353,0,5.111195,15.921014,10.774702,4.341931,6.662593,1,6.056602,0,14.640206,7.267885,9.100289,8.404158,16.052361,8.136987,11.038681,8.221272,10.453627,8.717905,9.938487,8.892249,11.391995,10.279577,11.164030,9.862326,12.138150,0,-0.01715,0.00240,-0.02073,-0.01059,0.00792,-0.01043,0.00602,0.00368,-0.11628,0.09944,3.27700
1.871,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143.947327,50.566711,86.800713,57.661007,5.641789,-6.103045,0.000000,5.916886,12.823525,0,5.107394,15.914392,10.757739,4.339817,6.659882,1,6.054554,0,14.626719,7.264614,9.081777,8.401088,16.049341,8.133924,11.019272,8.219058,10.432353,8.719810,9.918351,8.886098,11.375044,10.273874,11.146165,9.857235,12.124028,0,-0.01772,0.00351,-0.02028,-0.01308,0.01007,-0.01213,0.00407,0.00225,-0.15294,0.09966,3.27700
