"Time","64 sinus3","63 Ramp down","62 Ramp up","61 right DS","60 left DS","59 rHL swoff","58 rHL swon","57 lHL swoff","55 rFL swoff","56 lHL swon","54 rFL swon","53 lFL swoff","52 lFL swon","51 sinus2","50 sinus","49 st rmp dw","48 sw rmp dw","47 st rmp up","46 sw rmp up","45 sw offset","44 sw onset","43 Ramp down","42 Ramp up","41 MTP (deg)","40 Ankle (de","39 Knee (deg","38 Hip (deg)","37a CoMy (cm)","37 CoMy (cm)","v3 xCoM","v4 R COP","36 CoMx (cm)","35 FRy (cm)","67 RDS cle","65 R mark","34 FRx (cm)","33 FLy (cm)","29 HRx (cm)","v5 L COP","68 LDS cle","66 L mark","32 FLx (cm)","31 Keyboard","30 HRy (cm)","28 HLy (cm)","27 HLx (cm)","26 FLty (cm)","25 FLtx (cm)","24 toey (cm)","23 toex (cm)","22 MTPy (cm)","21 MTPx (cm)","20 anky (cm)","19 ankx (cm)","18 Knee y","17 Knee x","16 Hipy (cm)","15 Hipx (cm)","14 Cry (cm)","13 Crx (cm)","12 Synch","11 Gr","10 Gs","9 TA","8 St","7 VL","6 BF","5 Ip","4 GM","3 Platform","2 Trdml","1 Synch","v2 Virtual","v1 Virtual"
2.052,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174.251663,43.326946,80.372147,71.227135,0.939326,4.200157,4.244664,0.000000,14.330637,3.274195,0,0,16.441727,4.727097,13.215526,5.176970,1,0,15.233019,0,3.156954,5.626753,11.718474,8.181402,16.718306,7.886816,13.300103,8.012193,12.701255,8.181912,12.169274,8.774411,13.408266,9.908293,12.619533,10.211973,13.660537,0,0.00276,0.00104,0.00066,0.00150,0.00055,0.00070,0.00189,0.00056,1.48393,0.09991,3.27728,,
2.053,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174.349380,43.369812,80.198555,71.092613,0.946615,4.200691,4.245781,0.000000,14.318507,3.278227,0,0,16.429152,4.726048,13.205680,5.175539,1,0,15.220839,0,3.156691,5.625002,11.706406,8.189559,16.695591,7.886392,13.288413,8.013167,12.688299,8.188206,12.149160,8.775392,13.393445,9.910263,12.605798,10.213117,13.642392,0,0.00280,0.00097,0.00065,0.00148,0.00055,0.00068,0.00191,0.00058,1.48370,0.10050,3.27695,,
2.054,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174.447083,43.412678,80.024971,70.958099,0.953904,4.201225,4.246861,0.000000,14.306376,3.282259,0,0,16.416574,4.724999,13.195833,5.174090,1,0,15.208659,0,3.156427,5.623252,11.694337,8.197717,16.672876,7.885968,13.276723,8.014143,12.675344,8.194500,12.129046,8.776373,13.378624,9.912234,12.592063,10.214260,13.624249,0,0.00278,0.00096,0.00064,0.00146,0.00053,0.00067,0.00191,0.00057,1.48376,0.10097,3.27649,,
2.055,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174.546432,43.494431,79.924103,70.787827,0.944067,4.202848,4.247962,0.000000,14.296066,3.286806,0,0,16.406387,4.726411,13.185281,5.173650,1,0,15.196409,0,3.156272,5.620997,11.682254,8.206438,16.648230,7.882993,13.264963,8.015087,12.660904,8.195852,12.115445,8.779334,13.368388,9.913953,12.578414,10.213003,13.606765,0,0.00282,0.00096,0.00064,0.00149,0.00052,0.00067,0.00192,0.00056,1.48424,0.10111,3.27670,,
2.056,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174.646332,43.589565,79.848251,70.605247,0.928336,4.204846,4.249069,0.000000,14.286382,3.291529,0,0,16.397022,4.728670,13.174486,5.173423,1,0,15.184136,0,3.156153,5.618569,11.670167,8.215352,16.622917,7.879141,13.253179,8.016020,12.645954,8.195504,12.104084,8.782976,13.359730,9.915585,12.564795,10.210921,13.589510,0,0.00285,0.00096,0.00062,0.00151,0.00052,0.00068,0.00219,0.00056,1.48418,0.10160,3.27716,,
2.057,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174.746246,43.684700,79.772408,70.422676,0.912605,4.206845,4.249798,0.000000,14.276697,3.296252,0,0,16.387655,4.730929,13.163691,5.173415,1,0,15.171864,0,3.156034,5.616140,11.658079,8.224267,16.597605,7.875290,13.241395,8.016953,12.631003,8.195156,12.092723,8.786618,13.351071,9.917215,12.551177,10.208838,13.572254,0,0.00304,0.00097,0.00060,0.00151,0.00053,0.00068,0.00231,0.00056,1.48399,0.10193,3.27711,,
2.058,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174.846161,43.779835,79.696564,70.240097,0.896875,4.208843,4.250449,0.000000,14.267014,3.300975,0,0,16.378290,4.733188,13.152896,5.173453,1,0,15.159591,0,3.155915,5.613712,11.645992,8.233181,16.572292,7.871438,13.229610,8.017886,12.616054,8.194808,12.081363,8.790260,13.342413,9.918847,12.537559,10.206757,13.554998,0,0.00315,0.00099,0.00059,0.00154,0.00052,0.00067,0.00231,0.00056,1.48410,0.10202,3.27689,,
2.059,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174.998978,43.519218,79.704002,70.273888,0.853136,4.210283,4.250179,0.000000,14.254767,3.305382,0,0,16.370268,4.733077,13.138848,5.172846,1,0,15.147531,0,3.155948,5.613236,11.633943,8.238224,16.545843,7.872631,13.222713,8.020698,12.604815,8.196594,12.075777,8.790588,13.333015,9.919508,12.525846,10.206593,13.542334,0,0.00312,0.00097,0.00059,0.00157,0.00052,0.00068,0.00244,0.00057,1.48630,0.10246,3.27688,,
2.060,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175.170013,43.136192,79.740097,70.382118,0.799760,4.211531,4.249716,0.000000,14.241640,3.309681,0,0,16.362707,4.732151,13.123681,5.172103,1,0,15.135545,0,3.156032,5.613432,11.621906,8.241936,16.519003,7.875558,13.217498,8.024155,12.594854,8.199115,12.072178,8.789777,13.323363,9.919835,12.514788,10.207088,13.531249,0,0.00305,0.00096,0.00060,0.00155,0.00052,0.00068,0.00341,0.00056,1.48364,0.10271,3.27696,,
2.061,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175.341034,42.753170,79.776199,70.490356,0.746384,4.212778,4.248281,0.000000,14.228513,3.313979,0,0,16.355146,4.731224,13.108514,5.171935,1,0,15.123558,0,3.156117,5.613628,11.609870,8.245646,16.492163,7.878487,13.212281,8.027613,12.584893,8.201635,12.068580,8.788964,13.313712,9.920162,12.503730,10.207584,13.520164,0,0.00289,0.00092,0.00062,0.00153,0.00052,0.00069,0.00366,0.00055,1.48312,0.10257,3.27715,,
2.062,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175.512070,42.370144,79.812294,70.598587,0.693008,4.214026,4.246640,0.000000,14.215385,3.318278,0,0,16.347588,4.730298,13.093347,5.171886,1,0,15.111572,0,3.156201,5.613825,11.597834,8.249358,16.465322,7.881414,13.207066,8.031071,12.574932,8.204155,12.064981,8.788152,13.304060,9.920488,12.492672,10.208080,13.509080,0,0.00287,0.00089,0.00061,0.00162,0.00051,0.00069,0.00384,0.00054,1.48547,0.10277,3.27737,,
2.063,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175.450134,42.214733,79.860435,70.639114,0.621151,4.215059,4.244336,0.000000,14.206922,3.322557,0,0,16.337059,4.730753,13.080466,5.173682,1,0,15.099685,0,3.156247,5.617085,11.585674,8.254087,16.453478,7.885467,13.206781,8.031258,12.572497,8.200153,12.053106,8.786752,13.292445,9.917525,12.481544,10.208929,13.498676,0,0.00284,0.00086,0.00060,0.00160,0.00052,0.00070,0.00376,0.00054,1.48577,0.10294,3.27732,,
2.064,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175.308029,42.137634,79.912727,70.656342,0.542935,4.216018,4.241893,0.000000,14.200062,3.326829,0,0,16.325512,4.731685,13.068373,5.175866,1,0,15.087831,0,3.156279,5.621399,11.573473,8.259168,16.446793,7.889906,13.208194,8.030318,12.572653,8.193907,12.038385,8.785149,13.280155,9.913429,12.470392,10.209899,13.488506,0,0.00291,0.00084,0.00062,0.00161,0.00054,0.00071,0.00378,0.00053,1.48518,0.10249,3.27717,,
2.065,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175.165924,42.060539,79.965019,70.673561,0.464719,4.216978,4.238960,0.000000,14.193202,3.331101,0,0,16.313963,4.732616,13.056279,5.178723,1,0,15.075978,0,3.156310,5.625714,11.561272,8.264248,16.440107,7.894346,13.209606,8.029380,12.572808,8.187660,12.023664,8.783545,13.267864,9.909333,12.459240,10.210869,13.478337,0,0.00296,0.00085,0.00061,0.00159,0.00055,0.00070,0.00396,0.00053,1.48357,0.10241,3.27679,,
2.066,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175.023834,41.983444,80.017311,70.690788,0.386503,4.217937,4.235925,0.000000,14.186342,3.335374,0,0,16.302416,4.733547,13.044185,5.181723,1,0,15.064125,0,3.156342,5.630029,11.549069,8.269327,16.433420,7.898785,13.211019,8.028440,12.572963,8.181415,12.008943,8.781942,13.255574,9.905237,12.448089,10.211839,13.468167,0,0.00293,0.00084,0.00063,0.00157,0.00056,0.00068,0.00404,0.00053,1.48571,0.10257,3.27634,,
2.067,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174.548584,42.175449,79.876472,70.652473,0.293083,4.218657,4.232363,0.000000,14.172862,3.339253,0,0,16.287668,4.735026,13.033951,5.183856,1,0,15.052360,0,3.156351,5.631877,11.536805,8.270761,16.419847,7.899161,13.199955,8.025243,12.561408,8.178803,11.999392,8.781713,13.241867,9.902469,12.432056,10.211479,13.456562,0,0.00291,0.00083,0.00065,0.00161,0.00056,0.00067,0.00403,0.00053,1.48408,0.10213,3.27638,,
2.068,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173.958694,42.460052,79.669182,70.595047,0.194432,4.219295,4.228691,0.000000,14.157103,3.342996,0,0,16.271822,4.736692,13.024357,5.185809,1,0,15.040626,0,3.156353,5.632877,11.524518,8.270940,16.403902,7.898139,13.184599,8.021268,12.545823,8.177444,11.991621,8.781956,13.227672,9.900157,12.414345,10.210662,13.444462,0,0.00300,0.00083,0.00067,0.00159,0.00054,0.00067,0.00355,0.00054,1.48385,0.10187,3.27661,,
2.069,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173.368805,42.744652,79.461891,70.537621,0.095782,4.219933,4.224468,0.000000,14.141343,3.346740,0,0,16.255974,4.738359,13.014763,5.186815,1,0,15.028891,0,3.156354,5.633876,11.512232,8.271119,16.387959,7.897118,13.169243,8.017293,12.530238,8.176085,11.983850,8.782199,13.213477,9.897845,12.396633,10.209845,13.432362,0,0.00308,0.00086,0.00070,0.00150,0.00053,0.00068,0.00328,0.00054,1.48262,0.10200,3.27656,,
2.070,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172.778931,43.029255,79.254601,70.480194,-0.002869,4.220571,4.220128,0.000000,14.125584,3.350484,0,0,16.240128,4.740026,13.005169,5.187623,1,0,15.017156,0,3.156356,5.634876,11.499945,8.271298,16.372015,7.896096,13.153887,8.013318,12.514653,8.174726,11.976078,8.782442,13.199282,9.895534,12.378922,10.209027,13.420262,0,0.00306,0.00087,0.00072,0.00149,0.00054,0.00067,0.00326,0.00053,1.48255,0.10193,3.27641,,
2.071,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172.344345,43.301327,79.131577,70.487656,-0.105248,4.220707,4.215440,0.000000,14.106410,3.354225,0,0,16.221621,4.739759,12.993226,5.187708,1,0,15.005467,0,3.156495,5.634766,11.487784,8.269946,16.354807,7.896848,13.140677,8.011422,12.500677,8.176930,11.958185,8.782503,13.186451,9.894372,12.362956,10.210900,13.405028,0,0.00313,0.00088,0.00074,0.00156,0.00054,0.00067,0.00327,0.00052,1.48203,0.10149,3.27642,,
2.072,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171.963211,43.569092,79.037552,70.517448,-0.208911,4.220671,4.210680,0.000000,14.086061,3.357965,0,0,16.202198,4.738826,12.980474,5.187642,1,0,14.993796,0,3.156682,5.634274,11.475668,8.268067,16.337166,7.898210,13.128207,8.010242,12.487254,8.180362,11.936810,8.782501,13.174088,9.893606,12.347591,10.213698,13.388715,0,0.00276,0.00094,0.00074,0.00158,0.00054,0.00067,0.00326,0.00052,1.48373,0.10129,3.27650,,
2.073,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171.582077,43.836853,78.943527,70.547241,-0.312573,4.220635,4.205980,0.000000,14.065713,3.361706,0,0,16.182775,4.737894,12.967724,5.186590,1,0,14.982124,0,3.156870,5.633781,11.463551,8.266189,16.319523,7.899572,13.115736,8.009061,12.473831,8.183793,11.915435,8.782499,13.161727,9.892839,12.332226,10.216497,13.372402,0,0.00268,0.00098,0.00076,0.00158,0.00056,0.00068,0.00324,0.00050,1.48461,0.10121,3.27697,,
2.074,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171.200928,44.104618,78.849503,70.577026,-0.416236,4.220599,4.201294,0.000000,14.045364,3.365446,0,0,16.163353,4.736961,12.954972,5.185330,1,0,14.970452,0,3.157057,5.633288,11.451434,8.264309,16.301882,7.900934,13.103266,8.007880,12.460408,8.187224,11.894059,8.782497,13.149364,9.892074,12.316861,10.219296,13.356090,0,0.00271,0.00093,0.00075,0.00158,0.00056,0.00069,0.00334,0.00050,1.48842,0.10101,3.27758,,
2.075,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171.008087,44.405300,78.901665,70.532402,-0.502658,4.220563,4.196992,0.000000,14.033467,3.369141,0,0,16.147486,4.735067,12.946483,5.183106,1,0,14.958769,0,3.157291,5.632163,11.439044,8.264271,16.280998,7.899634,13.087580,8.005799,12.447147,8.187140,11.885342,8.784362,13.138001,9.891870,12.305217,10.219742,13.342206,0,0.00274,0.00092,0.00075,0.00151,0.00056,0.00069,0.00362,0.00051,1.48417,0.10057,3.27746,,
2.076,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170.880035,44.717312,79.004128,70.462158,-0.583150,4.220528,4.192771,0.000000,14.024478,3.372819,0,0,16.132845,4.732841,12.939460,5.180679,1,0,14.947082,0,3.157541,5.630819,11.426560,8.264865,16.258999,7.897419,13.070788,8.003409,12.433943,8.185846,11.880980,8.786868,13.126981,9.891861,12.294853,10.219379,13.329158,0,0.00259,0.00091,0.00077,0.00145,0.00055,0.00066,0.00360,0.00052,1.48428,0.10016,3.27708,,
2.077,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170.751984,45.029324,79.106598,70.391922,-0.663641,4.220493,4.188937,0.000000,14.015490,3.376498,0,0,16.118202,4.730616,12.932437,5.179229,1,0,14.935394,0,3.157792,5.629475,11.414078,8.265459,16.237000,7.895204,13.053997,8.001019,12.420737,8.184552,11.876616,8.789375,13.115960,9.891851,12.284489,10.219017,13.316110,0,0.00238,0.00090,0.00078,0.00152,0.00055,0.00065,0.00354,0.00051,1.48403,0.10006,3.27692,,
2.078,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170.623917,45.341331,79.209061,70.321686,-0.744132,4.220458,4.185184,0.000000,14.006500,3.380176,0,0,16.103559,4.728391,12.925414,5.177985,1,0,14.923706,0,3.158042,5.628131,11.401594,8.266053,16.215000,7.892989,13.037205,7.998630,12.407533,8.183258,11.872254,8.791882,13.104939,9.891842,12.274125,10.218655,13.303062,0,0.00224,0.00091,0.00078,0.00152,0.00054,0.00065,0.00363,0.00053,1.48436,0.10001,3.27684,,
2.079,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170.695679,45.289581,79.309990,70.313622,-0.811175,4.219947,4.181544,0.000000,13.996299,3.383885,0,0,16.089211,4.729675,12.911506,5.179278,1,0,14.912004,0,3.158201,5.628574,11.389239,8.272981,16.191315,7.891570,13.023928,7.997429,12.392996,8.181127,11.861100,8.792654,13.092802,9.892873,12.259302,10.219465,13.288448,0,0.00258,0.00092,0.00078,0.00141,0.00054,0.00063,0.00349,0.00052,1.48380,0.09970,3.27677,,
2.080,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170.836166,45.112667,79.410393,70.326958,-0.873591,4.219273,4.177927,0.000000,13.985682,3.387604,0,0,16.074963,4.732166,12.895228,5.181105,1,0,14.900298,0,3.158330,5.629631,11.376927,8.282088,16.167049,7.890424,13.011859,7.996638,12.378001,8.178707,11.847610,8.792829,13.080280,9.894260,12.242945,10.220679,13.273295,0,0.00294,0.00092,0.00076,0.00140,0.00056,0.00062,0.00275,0.00053,1.48517,0.09941,3.27669,,
2.081,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170.976669,44.935753,79.510803,70.340286,-0.936007,4.218598,4.174166,0.000000,13.975063,3.391323,0,0,16.060715,4.734657,12.878950,5.182858,1,0,14.888592,0,3.158458,5.630689,11.364616,8.291196,16.142786,7.889278,12.999790,7.995847,12.363007,8.176288,11.834119,8.793004,13.067759,9.895648,12.226587,10.221893,13.258142,0,0.00305,0.00092,0.00077,0.00143,0.00056,0.00062,0.00273,0.00054,1.48344,0.09963,3.27645,,
2.082,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171.117172,44.758839,79.611206,70.353622,-0.998423,4.217924,4.170374,0.000000,13.964445,3.395041,0,0,16.046465,4.737148,12.862673,5.184594,1,0,14.876885,0,3.158587,5.631746,11.352305,8.300303,16.118521,7.888133,12.987722,7.995056,12.348012,8.173868,11.820627,8.793180,13.055236,9.897036,12.210230,10.223107,13.242990,0,0.00321,0.00094,0.00076,0.00144,0.00057,0.00061,0.00258,0.00056,1.48460,0.09975,3.27614,,
2.083,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171.725204,44.413303,79.717072,70.418663,-1.046260,4.216211,4.166425,0.000000,13.952815,3.398272,0,0,16.040516,4.734924,12.848585,5.183414,1,0,14.864852,0,3.158598,5.630788,11.340306,8.306159,16.107409,7.891560,12.975746,7.995689,12.337971,8.170499,11.810959,8.791810,13.042529,9.895651,12.198347,10.222854,13.231325,0,0.00333,0.00095,0.00076,0.00142,0.00057,0.00062,0.00241,0.00056,1.48538,0.09944,3.27668,,
2.084,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172.494110,44.009754,79.824821,70.501495,-1.089081,4.214141,4.162443,0.000000,13.940837,3.401335,0,0,16.037422,4.731079,12.835251,5.181618,1,0,14.852706,0,3.158569,5.629137,11.328416,8.310894,16.100824,7.896560,12.963801,7.996811,12.329635,8.166803,11.802606,8.789908,13.029758,9.893312,12.188004,10.222095,13.220861,0,0.00340,0.00097,0.00075,0.00145,0.00055,0.00060,0.00227,0.00055,1.48246,0.09935,3.27752,,
2.085,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173.263016,43.606201,79.932571,70.584335,-1.131902,4.212071,4.158494,0.000000,13.928859,3.404397,0,0,16.034328,4.727232,12.821918,5.178363,1,0,14.840560,0,3.158541,5.627485,11.316525,8.315630,16.094238,7.901560,12.951857,7.997934,12.321298,8.163107,11.794252,8.788007,13.016988,9.890974,12.177661,10.221335,13.210399,0,0.00367,0.00098,0.00075,0.00148,0.00055,0.00059,0.00207,0.00054,1.48493,0.09947,3.27780,,
2.086,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174.031921,43.202652,80.040321,70.667168,-1.174723,4.210001,4.154553,0.000000,13.916880,3.407459,0,0,16.031233,4.723387,12.808583,5.174800,1,0,14.828413,0,3.158512,5.625834,11.304634,8.320366,16.087654,7.906560,12.939912,7.999057,12.312962,8.159411,11.785899,8.786105,13.004217,9.888637,12.167317,10.220577,13.199935,0,0.00411,0.00098,0.00074,0.00152,0.00053,0.00060,0.00201,0.00054,1.48353,0.09932,3.27787,,
2.087,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174.792221,42.873531,80.096695,70.847939,-1.208997,4.207892,4.150757,0.000000,13.901120,3.410471,0,0,16.026234,4.722572,12.796040,5.172143,1,0,14.816339,0,3.158385,5.623416,11.292655,8.321359,16.079996,7.906177,12.903714,8.000879,12.298765,8.155932,11.772211,8.783888,12.989073,9.885839,12.151961,10.220541,13.188708,0,0.00417,0.00099,0.00073,0.00149,0.00055,0.00060,0.00199,0.00054,1.48478,0.09900,3.27795,,
2.088,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175.549576,42.570023,80.135399,71.062408,-1.240329,4.205771,4.146993,0.000000,13.884058,3.413465,0,0,16.020578,4.722800,12.783767,5.169677,1,0,14.804292,0,3.158224,5.620736,11.280645,8.321065,16.071968,7.903940,12.859171,8.002942,12.282552,8.152528,11.756686,8.781562,12.973112,9.882885,12.134880,10.220753,13.177219,0,0.00404,0.00096,0.00073,0.00145,0.00057,0.00061,0.00204,0.00052,1.48575,0.09903,3.27803,,
2.089,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176.306915,42.266514,80.174103,71.276878,-1.271661,4.203650,4.143246,0.000000,13.866997,3.416459,0,0,16.014923,4.723028,12.771495,5.169103,1,0,14.792243,0,3.158063,5.618055,11.268636,8.320770,16.063942,7.901703,12.814627,8.005004,12.266339,8.149124,11.741162,8.779235,12.957150,9.879930,12.117799,10.220965,13.165731,0,0.00406,0.00095,0.00069,0.00152,0.00058,0.00060,0.00204,0.00053,1.48459,0.09912,3.27754,,
2.090,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177.064270,41.963005,80.212799,71.491348,-1.302993,4.201529,4.139504,0.000000,13.849936,3.419452,0,0,16.009268,4.723257,12.759222,5.168928,1,0,14.780194,0,3.157902,5.615375,11.256627,8.320476,16.055914,7.899466,12.770083,8.007067,12.250126,8.145720,11.725637,8.776909,12.941190,9.876975,12.100718,10.221178,13.154243,0,0.00405,0.00096,0.00066,0.00156,0.00058,0.00061,0.00205,0.00053,1.48199,0.09910,3.27685,,
2.091,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177.132263,41.878586,80.281944,71.870949,-1.328860,4.198948,4.135722,0.000000,13.832931,3.422416,0,0,15.998689,4.723040,12.746060,5.170686,1,0,14.768241,0,3.157745,5.617653,11.244645,8.318341,16.041447,7.897605,12.752059,8.007187,12.235802,8.145465,11.708681,8.774611,12.925763,9.877313,12.088295,10.223323,13.138252,0,0.00397,0.00102,0.00065,0.00150,0.00057,0.00061,0.00206,0.00054,1.48532,0.09892,3.27662,,
2.092,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176.963043,41.869549,80.361565,72.307373,-1.352846,4.196209,4.131932,0.000000,13.815946,3.425370,0,0,15.986416,4.722671,12.732594,5.172852,1,0,14.756319,0,3.157590,5.621638,11.232672,8.315575,16.024761,7.895874,12.743160,8.006639,12.222128,8.146295,11.691232,8.772323,12.910522,9.878782,12.077475,10.226133,13.120713,0,0.00386,0.00097,0.00065,0.00146,0.00057,0.00062,0.00208,0.00054,1.48209,0.09893,3.27654,,
2.093,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176.793839,41.860516,80.441185,72.743805,-1.376831,4.193471,4.128386,0.000000,13.798961,3.428324,0,0,15.974142,4.722302,12.719126,5.174476,1,0,14.744398,0,3.157434,5.625622,11.220699,8.312807,16.008078,7.894142,12.734261,8.006090,12.208454,8.147124,11.673783,8.770035,12.895279,9.880253,12.066654,10.228943,13.103174,0,0.00390,0.00091,0.00067,0.00143,0.00055,0.00062,0.00207,0.00056,1.48382,0.09919,3.27669,,
2.094,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176.624634,41.851479,80.520805,73.180229,-1.400817,4.190732,4.124893,0.000000,13.781975,3.431278,0,0,15.961869,4.721933,12.705658,5.175986,1,0,14.732476,0,3.157279,5.629607,11.208727,8.310040,15.991393,7.892410,12.725362,8.005542,12.194780,8.147954,11.656334,8.767747,12.880037,9.881722,12.055835,10.231753,13.085635,0,0.00389,0.00093,0.00068,0.00142,0.00056,0.00062,0.00197,0.00057,1.48441,0.09927,3.27692,,
2.095,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176.288986,41.946236,80.543312,73.332687,-1.402409,4.188227,4.122049,0.000000,13.764425,3.434097,0,0,15.950978,4.719968,12.699121,5.174567,1,0,14.720538,0,3.157120,5.627810,11.196824,8.311305,15.979349,7.890961,12.718969,8.005540,12.178972,8.150192,11.639172,8.766961,12.864386,9.882900,12.045329,10.235682,13.070009,0,0.00384,0.00103,0.00066,0.00145,0.00058,0.00063,0.00174,0.00057,1.48353,0.09895,3.27709,,
2.096,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175.896088,42.076702,80.546165,73.387436,-1.396294,4.185801,4.119343,0.000000,13.746681,3.436870,0,0,15.940564,4.717454,12.694966,5.172532,1,0,14.708594,0,3.156959,5.624023,11.184946,8.313958,15.968904,7.889609,12.713439,8.005725,12.162430,8.152916,11.622108,8.766691,12.848593,9.883977,12.034932,10.239998,13.055042,0,0.00387,0.00102,0.00065,0.00146,0.00058,0.00064,0.00148,0.00055,1.48246,0.09902,3.27724,,
2.097,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175.503174,42.207169,80.549019,73.442192,-1.390180,4.183374,4.117443,0.000000,13.728936,3.439643,0,0,15.930149,4.714940,12.690813,5.168790,1,0,14.696650,0,3.156798,5.620237,11.173068,8.316610,15.958457,7.888258,12.707909,8.005911,12.145887,8.155639,11.605045,8.766422,12.832800,9.885053,12.024535,10.244313,13.040074,0,0.00397,0.00100,0.00063,0.00143,0.00058,0.00063,0.00138,0.00055,1.48841,0.09927,3.27728,,
2.098,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175.110275,42.337635,80.551865,73.496941,-1.384065,4.180948,4.115712,0.000000,13.711192,3.442416,0,0,15.919735,4.712426,12.686660,5.164690,1,0,14.684706,0,3.156637,5.616450,11.161190,8.319263,15.948010,7.886906,12.702378,8.006096,12.129345,8.158361,11.587982,8.766152,12.817007,9.886129,12.014138,10.248629,13.025107,0,0.00425,0.00103,0.00064,0.00147,0.00060,0.00065,0.00130,0.00054,1.48601,0.09922,3.27728,,
