"Time","51 right DS","50 left DS","v3 R COP","v2 L COP","v1 xCoM","3 Platform","2 Trdml","1 Synch"
5.875,0,1,0.000000,7.621549,6.979067,1.47957,0.09871,3.27703
5.876,0,1,0.000000,7.621984,6.984893,1.48415,0.09871,3.27697
5.877,0,1,0.000000,7.623019,6.991283,1.48460,0.09877,3.27727
5.878,0,1,0.000000,7.621921,6.997941,1.48277,0.09853,3.27751
5.879,0,1,0.000000,7.619077,7.004817,1.48277,0.09827,3.27766
5.880,0,1,0.000000,7.611535,7.011425,1.48308,0.09813,3.27795
5.881,0,1,0.000000,7.600150,7.017814,1.48422,0.09813,3.27841
5.882,0,1,0.000000,7.586730,7.024197,1.48361,0.09803,3.27827
5.883,0,1,0.000000,7.571645,7.030578,1.48468,0.09766,3.27743
5.884,0,1,0.000000,7.557710,7.037251,1.48399,0.09722,3.27705
5.885,0,1,0.000000,7.544716,7.044162,1.48247,0.09715,3.27720
5.886,0,1,0.000000,7.531732,7.050781,1.48430,0.09723,3.27718
5.887,0,1,0.000000,7.518756,7.057159,1.48399,0.09702,3.27695
5.888,0,1,0.000000,7.504498,7.062764,1.48392,0.09654,3.27697
5.889,0,1,0.000000,7.489189,7.067736,1.48354,0.09640,3.27727
5.890,0,1,0.000000,7.476141,7.073065,1.48338,0.09649,3.27744
5.891,0,1,0.000000,7.464944,7.078686,1.48445,0.09643,3.27744
5.892,0,1,0.000000,7.459116,7.085844,1.48277,0.09624,3.27754
5.893,0,1,0.000000,7.457681,7.094258,1.48582,0.09590,3.27777
5.894,0,1,0.000000,7.456561,7.103552,1.48422,0.09575,3.27786
5.895,0,1,0.000000,7.455699,7.113566,1.48331,0.09588,3.27778
5.896,0,1,0.000000,7.449602,7.123487,1.48361,0.09594,3.27767
5.897,0,1,0.000000,7.439221,7.133331,1.48415,0.09567,3.27752
5.898,0,1,0.000000,7.426250,7.143018,1.48277,0.09532,3.27733
5.899,0,1,0.000000,7.411159,7.152578,1.48460,0.09551,3.27710
5.900,0,1,0.000000,7.397364,7.162001,1.48567,0.09566,3.27708
5.901,0,1,0.000000,7.384630,7.171312,1.48460,0.09553,3.27731
5.902,0,1,0.000000,7.372230,7.179715,1.48491,0.09535,3.27758
5.903,0,1,0.000000,7.360103,7.187374,1.48369,0.09525,3.27788
5.904,0,1,0.000000,7.346927,7.193318,1.48285,0.09541,3.27773
5.905,0,1,0.000000,7.332892,7.197859,1.48476,0.09560,3.27704
5.906,0,1,0.000000,7.320730,7.200742,1.48460,0.09557,3.27671
5.907,0,1,0.000000,7.310098,7.202269,1.48422,0.09545,3.27678
5.908,0,1,0.000000,7.304307,7.202485,1.48445,0.09569,3.27693
5.909,0,1,0.000000,7.302474,7.201630,1.48361,0.09606,3.27716
5.910,0,1,0.000000,7.303168,7.200030,1.48483,0.09599,3.27735
5.911,0,1,0.000000,7.305929,7.197821,1.48247,0.09577,3.27751
5.912,0,1,0.000000,7.308084,7.195506,1.48315,0.09589,3.27755
5.913,0,1,0.000000,7.309744,7.193105,1.48354,0.09617,3.27748
5.914,0,1,0.000000,7.310721,7.191300,1.48445,0.09617,3.27719
5.915,0,1,0.000000,7.311140,7.189984,1.48590,0.09609,3.27666
5.916,0,1,0.000000,7.311523,7.189730,1.48483,0.09605,3.27644
5.917,0,1,0.000000,7.311876,7.190344,1.48354,0.09627,3.27659
5.918,0,1,0.000000,7.312199,7.191336,1.48369,0.09655,3.27678
5.919,0,1,0.000000,7.312497,7.192636,1.48453,0.09646,3.27701
5.920,0,1,0.000000,7.312620,7.193460,1.48529,0.09629,3.27702
5.921,0,1,0.000000,7.312601,7.193898,1.48376,0.09654,3.27680
5.922,0,1,0.000000,7.312405,7.193734,1.48438,0.09677,3.27667
5.923,0,1,0.000000,7.312064,7.193077,1.48880,0.09665,3.27667
5.924,0,1,0.000000,7.311604,7.191920,1.48521,0.09655,3.27695
5.925,0,1,0.000000,7.311047,7.190352,1.48445,0.09686,3.27756
5.926,0,1,0.000000,7.310525,7.188494,1.48399,0.09705,3.27765
5.927,0,1,0.000000,7.310031,7.186399,1.48331,0.09694,3.27711
5.928,0,1,0.000000,7.309706,7.184126,1.48544,0.09688,3.27693
5.929,0,1,0.000000,7.309519,7.181708,1.48247,0.09707,3.27716
5.930,0,1,0.000000,7.309425,7.178646,1.48529,0.09720,3.27725
5.931,0,1,0.000000,7.309407,7.175056,1.48346,0.09720,3.27717
5.932,0,1,0.000000,7.309405,7.170390,1.48392,0.09713,3.27710
5.933,0,1,0.000000,7.309415,7.164841,1.48529,0.09729,3.27702
5.934,0,1,0.000000,7.309620,7.158673,1.47621,0.09755,3.27719
5.935,0,1,0.000000,7.309986,7.152000,1.48300,0.09749,3.27765
5.936,0,1,0.000000,7.310735,7.145241,1.48369,0.09727,3.27772
5.937,0,1,0.000000,7.311800,7.138412,1.48308,0.09747,3.27734
5.938,0,1,0.000000,7.313156,7.131224,1.48476,0.09778,3.27702
5.939,0,1,0.000000,7.314748,7.123743,1.48354,0.09762,3.27680
5.940,0,1,0.000000,7.316421,7.115655,1.48483,0.09745,3.27671
5.941,0,1,0.000000,7.318159,7.107071,1.48422,0.09778,3.27678
5.942,0,1,0.000000,7.319608,7.098793,1.48514,0.09798,3.27697
5.943,0,1,0.000000,7.320821,7.090764,1.48354,0.09772,3.27727
5.944,0,1,0.000000,7.321471,7.083943,1.48331,0.09751,3.27740
5.945,0,1,0.000000,7.321660,7.078113,1.48338,0.09760,3.27732
5.946,0,1,0.000000,7.321637,7.072892,1.48392,0.09771,3.27711
5.947,0,1,0.000000,7.321440,7.068170,1.48308,0.09760,3.27673
5.948,0,1,0.000000,7.321454,7.063365,1.48483,0.09733,3.27677
5.949,0,1,0.000000,7.321638,7.058493,1.48445,0.09723,3.27730
5.950,0,1,0.000000,7.321977,7.054348,1.48407,0.09743,3.27752
5.951,0,1,0.000000,7.322442,7.050797,1.48361,0.09743,3.27737
5.952,0,1,0.000000,7.322931,7.048728,1.48651,0.09715,3.27711
5.953,0,1,0.000000,7.323442,7.047873,1.48361,0.09703,3.27673
5.954,0,1,0.000000,7.324129,7.047093,1.48415,0.09730,3.27666
5.955,0,1,0.000000,7.324962,7.046376,1.48254,0.09730,3.27697
5.956,0,1,0.000000,7.326021,7.044187,1.48476,0.09706,3.27724
5.957,0,1,0.000000,7.327266,7.040794,1.48499,0.09694,3.27746
5.958,0,1,0.000000,7.327960,7.036509,1.48430,0.09712,3.27755
5.959,0,1,0.000000,7.328204,7.031495,1.48323,0.09718,3.27748
5.960,0,1,0.000000,7.327589,7.026474,1.48270,0.09706,3.27744
5.961,0,1,0.000000,7.326270,7.021448,1.48422,0.09692,3.27744
5.962,0,1,0.000000,7.326957,7.015961,1.48529,0.09704,3.27733
5.963,0,1,0.000000,7.329286,7.010097,1.48262,0.09729,3.27710
5.964,0,1,0.000000,7.336233,7.003078,1.48254,0.09725,3.27705
5.965,0,1,0.000000,7.346958,6.995114,1.48376,0.09713,3.27720
5.966,0,1,0.000000,7.359708,6.985930,1.48460,0.09738,3.27728
5.967,0,1,0.000000,7.374115,6.975749,1.48407,0.09766,3.27728
5.968,0,1,0.000000,7.387395,6.964692,1.48430,0.09758,3.27739
5.969,0,1,0.000000,7.399755,6.952919,1.48239,0.09765,3.27762
5.970,0,1,0.000000,7.411976,6.941666,1.48544,0.09813,3.27749
5.971,0,1,0.000000,7.424086,6.930839,1.48178,0.09825,3.27696
5.972,0,1,0.000000,7.437218,6.921843,1.48415,0.09807,3.27695
5.973,0,1,0.000000,7.451187,6.914344,1.48392,0.09817,3.27756
5.974,0,1,0.000000,7.462819,6.908253,1.48384,0.09849,3.27768
5.975,0,1,0.000000,7.472539,6.903314,1.48354,0.09842,3.27722
5.976,0,1,0.000000,7.477023,6.899218,1.48315,0.09829,3.27726
5.977,0,1,0.000000,7.477224,6.895810,1.48392,0.09845,3.27787
5.978,0,1,0.000000,7.477155,6.894253,1.48346,0.09871,3.27799
5.979,0,1,0.000000,7.476867,6.894208,1.48277,0.09869,3.27753
5.980,0,1,0.000000,7.481737,6.896968,1.47919,0.09860,3.27760
5.981,0,1,0.000000,7.490829,6.902024,1.48338,0.09886,3.27829
5.982,0,1,0.000000,7.502538,6.908593,1.48361,0.09905,3.27838
5.983,0,1,0.000000,7.516390,6.916401,1.48331,0.09888,3.27776
5.984,0,1,0.000000,7.529095,6.924142,1.48346,0.09873,3.27719
5.985,0,1,0.000000,7.540861,6.931827,1.48697,0.09906,3.27666
5.986,0,1,0.000000,7.552363,6.939416,1.48308,0.09912,3.27644
5.987,0,1,0.000000,7.563649,6.946928,1.48415,0.09888,3.27659
5.988,0,1,0.000000,7.575946,6.954641,1.48453,0.09883,3.27706
5.989,0,1,0.000000,7.589070,6.962519,1.48178,0.09907,3.27790
5.990,0,1,0.000000,7.600310,6.970380,1.48315,0.09900,3.27818
5.991,0,1,0.000000,7.610009,6.978228,1.48476,0.09875,3.27779
5.992,0,1,0.000000,7.614923,6.985687,1.48323,0.09891,3.27773
5.993,0,1,0.000000,7.615922,6.992830,1.48125,0.09907,3.27803
5.994,0,1,0.000000,7.614551,6.999192,1.48438,0.09884,3.27802
5.995,0,1,0.000000,7.611240,7.004916,1.48308,0.09869,3.27764
5.996,0,1,0.000000,7.608739,7.009567,1.48323,0.09890,3.27715
5.997,0,1,0.000000,7.606901,7.013340,1.48430,0.09898,3.27654
5.998,0,1,0.000000,7.605725,7.016232,1.48453,0.09884,3.27667
5.999,0,1,0.000000,7.605092,7.018404,1.48132,0.09872,3.27766
6.000,0,1,0.000000,7.604249,7.020106,1.48354,0.09891,3.27778
6.001,0,1,0.000000,7.603235,7.021421,1.48331,0.09908,3.27686
6.002,0,1,0.000000,7.602118,7.023036,1.48361,0.09894,3.27654
6.003,0,1,0.000000,7.600918,7.024896,1.48155,0.09886,3.27692
6.004,0,1,0.000000,7.599910,7.027691,1.48529,0.09917,3.27695
6.005,0,1,0.000000,7.599060,7.031250,1.48468,0.09922,3.27657
6.006,0,1,0.000000,7.598299,7.035314,1.48430,0.09899,3.27661
6.007,0,1,0.000000,7.597611,7.039789,1.48285,0.09901,3.27715
6.008,0,1,0.000000,7.596867,7.044296,1.48384,0.09923,3.27744
6.009,0,1,0.000000,7.596078,7.048830,1.48483,0.09907,3.27744
6.010,0,1,0.000000,7.595399,7.054111,1.48697,0.09885,3.27737
6.011,0,1,0.000000,7.594812,7.060002,1.48163,0.09902,3.27721
6.012,0,1,0.000000,7.594536,7.067205,1.48926,0.09914,3.27710
6.013,0,1,0.000000,7.594515,7.075483,1.48376,0.09892,3.27702
6.014,0,1,0.000000,7.594761,7.083447,1.48384,0.09891,3.27722
6.015,0,1,0.000000,7.595225,7.091156,1.48453,0.09914,3.27776
6.016,0,1,0.000000,7.595794,7.096898,1.48369,0.09913,3.27787
6.017,0,1,0.000000,7.596448,7.101031,1.48201,0.09897,3.27749
6.018,1,1,1.643432,7.596839,7.104215,1.48407,0.09892,3.27718
6.019,1,1,4.631490,7.597014,7.106621,1.48392,0.09908,3.27695
6.020,1,1,5.975884,7.596620,7.109326,1.48468,0.09911,3.27718
6.021,1,1,5.975463,7.595761,7.112277,1.48308,0.09884,3.27794
6.022,1,1,5.975084,7.594581,7.114420,1.48415,0.09877,3.27811
6.023,1,1,5.974741,7.593140,7.115903,1.48575,0.09902,3.27757
6.024,1,1,5.973970,7.591739,7.115356,1.48369,0.09903,3.27739
6.025,1,1,5.972850,7.590370,7.113150,1.48308,0.09878,3.27762
6.026,1,1,5.971570,7.589202,7.110176,1.48209,0.09873,3.27785
6.027,1,1,5.970160,7.588198,7.106575,1.48521,0.09899,3.27807
6.028,1,1,5.968965,7.587452,7.103703,1.48476,0.09889,3.27792
6.029,1,1,5.967947,7.586918,7.101427,1.48384,0.09865,3.27731
6.030,1,1,5.967066,7.586498,7.099243,1.48399,0.09885,3.27701
6.031,1,1,5.966300,7.586171,7.097134,1.47957,0.09906,3.27709
6.032,1,1,5.965509,7.585800,7.094235,1.48239,0.09880,3.27699
6.033,1,1,5.964700,7.585391,7.090692,1.48331,0.09859,3.27668
6.034,1,1,5.963903,7.584971,7.087093,1.48422,0.09871,3.27659
6.035,1,1,5.963117,7.584543,7.083449,1.48369,0.09874,3.27674
6.036,1,1,5.962420,7.584173,7.080544,1.48315,0.09854,3.27697
6.037,1,1,5.961796,7.583851,7.078242,1.48445,0.09828,3.27727
6.038,1,1,5.961278,7.583568,7.075666,1.48445,0.09826,3.27747
6.039,1,1,5.960848,7.583317,7.072866,1.48293,0.09838,3.27755
6.040,1,1,5.960507,7.583055,7.068762,1.48415,0.09827,3.27724
6.041,1,1,5.960240,7.582784,7.063591,1.48247,0.09795,3.27647
6.042,1,1,5.959983,7.582417,7.058318,1.48460,0.09798,3.27641
6.043,1,1,5.959734,7.581974,7.052961,1.48415,0.09814,3.27718
6.044,1,1,5.959406,7.581388,7.048759,1.48102,0.09792,3.27717
6.045,1,1,5.959015,7.580687,7.045501,1.48300,0.09754,3.27625
6.046,1,1,5.958507,7.579995,7.042042,1.48468,0.09747,3.27625
6.047,1,1,5.957903,7.579312,7.038418,1.48346,0.09763,3.27732
6.048,1,1,5.957184,7.578763,7.033069,1.48430,0.09753,3.27775
6.049,1,1,5.956368,7.578321,7.026310,1.48399,0.09724,3.27745
6.050,1,1,5.955541,7.577741,7.018881,1.48354,0.09707,3.27714
6.051,1,1,5.954704,7.577048,7.010905,1.48468,0.09716,3.27684
6.052,1,1,5.953948,7.576056,7.003691,1.48476,0.09725,3.27702
6.053,1,1,5.953258,7.574819,6.997102,1.48468,0.09712,3.27779
6.054,1,1,5.952546,7.574117,6.991120,1.48399,0.09682,3.27820
6.055,1,1,5.951818,7.573853,6.985634,1.48361,0.09676,3.27820
6.056,1,1,5.950959,7.574593,6.980302,1.48354,0.09697,3.27799
6.057,1,1,5.949993,7.576153,6.975096,1.48399,0.09687,3.27753
6.058,1,1,5.948996,7.576252,6.970281,1.48514,0.09659,3.27732
6.059,1,1,5.947974,7.575156,6.965786,1.48438,0.09656,3.27739
6.060,1,1,5.947051,7.570110,6.962074,1.48293,0.09679,3.27712
6.061,1,1,5.946207,7.561831,6.959002,1.48048,0.09679,3.27643
6.062,1,1,5.945453,7.550754,6.956923,1.48445,0.09667,3.27631
6.063,1,1,5.944771,7.537385,6.955655,1.48315,0.09668,3.27684
6.064,1,1,5.944130,7.523505,6.955354,1.48552,0.09695,3.27710
6.065,1,1,5.943523,7.509207,6.955843,1.48628,0.09717,3.27702
6.066,1,1,5.942910,7.497184,6.956449,1.48308,0.09707,3.27687
6.067,1,1,5.942291,7.487022,6.957149,1.48247,0.09703,3.27664
6.068,1,1,5.941618,7.481144,6.957178,1.48438,0.09736,3.27663
6.069,1,1,5.940900,7.478772,6.956657,1.48338,0.09750,3.27685
6.070,1,1,5.940068,7.478540,6.956015,1.48491,0.09733,3.27708
6.071,1,1,5.939144,7.480060,6.955273,1.48460,0.09728,3.27731
6.072,1,1,5.938063,7.481007,6.955132,1.48346,0.09761,3.27737
6.073,1,1,5.936855,7.481487,6.955482,1.48361,0.09769,3.27721
6.074,1,1,5.935535,7.481419,6.956228,1.48338,0.09753,3.27713
6.075,1,1,5.934124,7.480903,6.957297,1.48499,0.09757,3.27713
6.076,1,1,5.932683,7.480493,6.958237,1.48552,0.09786,3.27720
6.077,1,1,5.931218,7.480170,6.959071,1.48567,0.09786,3.27735
6.078,1,1,5.929863,7.479954,6.959003,1.48361,0.09777,3.27737
6.079,1,1,5.928597,7.479825,6.958198,1.48239,0.09784,3.27721
6.080,1,1,5.927559,7.479683,6.956051,1.48422,0.09804,3.27710
6.081,1,1,5.926705,7.479528,6.952807,1.48270,0.09806,3.27702
6.082,1,1,5.926020,7.479515,6.949609,1.48544,0.09788,3.27712
6.083,1,1,5.925471,7.479617,6.946448,1.48422,0.09785,3.27742
6.084,1,1,5.925010,7.480002,6.944739,1.48331,0.09810,3.27752
6.085,1,1,5.924622,7.480619,6.944217,1.48354,0.09815,3.27737
6.086,1,1,5.924376,7.481245,6.944288,1.48384,0.09795,3.27725
6.087,1,1,5.924247,7.481876,6.944846,1.48262,0.09803,3.27717
6.088,1,1,5.924315,7.482228,6.944909,1.48529,0.09837,3.27710
6.089,1,1,5.924543,7.482352,6.944569,1.48407,0.09828,3.27702
6.090,1,1,5.924841,7.482379,6.944492,1.48544,0.09805,3.27691
6.091,1,1,5.925196,7.482327,6.944633,1.48430,0.09828,3.27675
6.092,1,1,5.925455,7.482417,6.946010,1.48415,0.09848,3.27702
6.093,1,1,5.925634,7.482624,6.948400,1.48361,0.09829,3.27779
6.094,1,1,5.925602,7.482861,6.951612,1.48483,0.09812,3.27781
6.095,1,1,5.925398,7.483123,6.955500,1.48438,0.09826,3.27697
6.096,1,1,5.924930,7.483240,6.959577,1.48376,0.09828,3.27655
6.097,1,1,5.924245,7.483237,6.963809,1.48445,0.09814,3.27663
6.098,1,1,5.923455,7.483070,6.968376,1.48254,0.09796,3.27702
6.099,1,1,5.922578,7.482770,6.973217,1.48216,0.09803,3.27779
6.100,1,1,5.921768,7.482341,6.978649,1.48476,0.09818,3.27806
6.101,1,1,5.921010,7.481808,6.984563,1.48323,0.09809,3.27775
6.102,1,1,5.920271,7.481224,6.990825,1.48247,0.09781,3.27741
6.103,1,1,5.919548,7.480600,6.997369,1.48483,0.09788,3.27703
6.104,1,1,5.918722,7.479984,7.003842,1.48666,0.09811,3.27690
6.105,1,1,5.917812,7.479375,7.010255,1.48453,0.09795,3.27705
6.106,1,1,5.916630,7.478689,7.016023,1.48407,0.09767,3.27702
6.107,1,1,5.915225,7.477939,7.021263,1.48552,0.09782,3.27680
6.108,1,1,5.913455,7.477034,7.025465,1.48232,0.09801,3.27671
6.109,1,1,5.911387,7.476004,7.028821,1.48338,0.09782,3.27678
6.110,1,1,5.909287,7.474971,7.031776,1.48392,0.09763,3.27697
6.111,1,1,5.907162,7.473937,7.034404,1.48331,0.09769,3.27727
6.112,1,1,5.905333,7.473093,7.037269,1.48643,0.09784,3.27744
6.113,1,1,5.903746,7.472403,7.040327,1.48422,0.09785,3.27744
6.114,1,1,4.279698,7.471982,7.042953,1.48399,0.09771,3.27751
6.115,0,1,1.328182,7.471780,7.045224,1.48384,0.09779,3.27766
6.116,0,1,0.000000,7.471814,7.046325,1.48346,0.09808,3.27757
6.117,0,1,0.000000,7.472039,7.046467,1.48590,0.09805,3.27718
6.118,0,1,0.000000,7.472106,7.046066,1.48346,0.09780,3.27694
6.119,0,1,0.000000,7.472045,7.045220,1.48285,0.09785,3.27687
6.120,0,1,0.000000,7.471492,7.044667,1.48384,0.09809,3.27700
6.121,0,1,0.000000,7.470538,7.044354,1.47842,0.09798,3.27738
6.122,0,1,0.000000,7.469491,7.044374,1.48438,0.09776,3.27734
6.123,0,1,0.000000,7.468370,7.044665,1.48399,0.09789,3.27681
6.124,0,1,0.000000,7.467617,7.045078,1.48506,0.09807,3.27666
6.125,0,1,0.000000,7.467166,7.045590,1.48254,0.09795,3.27697
6.126,0,1,0.000000,7.466894,7.045902,1.48247,0.09787,3.27720
6.127,0,1,0.000000,7.466766,7.046049,1.48483,0.09810,3.27735
6.128,0,1,0.000000,7.466496,7.045781,1.48003,0.09821,3.27740
6.129,0,1,0.000000,7.466112,7.045173,1.48407,0.09807,3.27732
6.130,0,1,0.000000,7.465525,7.044559,1.48384,0.09780,3.27739
6.131,0,1,0.000000,7.464772,7.043940,1.48163,0.09776,3.27762
6.132,0,1,0.000000,7.463878,7.043769,1.48369,0.09797,3.27771
6.133,0,1,0.000000,7.462868,7.043965,1.48422,0.09793,3.27763
6.134,0,1,0.000000,7.461995,7.044463,1.48438,0.09757,3.27738
6.135,0,1,0.000000,7.461236,7.045208,1.48407,0.09752,3.27692
6.136,0,1,0.000000,7.460766,7.045973,1.48369,0.09776,3.27681
6.137,0,1,0.000000,7.460532,7.046754,1.48331,0.09771,3.27712
6.138,0,1,0.000000,7.459878,7.047429,1.48354,0.09744,3.27728
6.139,0,1,0.000000,7.458879,7.048016,1.48514,0.09751,3.27728
6.140,0,1,0.000000,7.457109,7.048433,1.48399,0.09776,3.27735
6.141,0,1,0.000000,7.454710,7.048711,1.48590,0.09770,3.27751
6.142,0,1,0.000000,7.453925,7.048853,1.48354,0.09756,3.27734
6.143,0,1,0.000000,7.454459,7.048882,1.48415,0.09764,3.27681
6.144,0,1,0.000000,7.458952,7.048752,1.48201,0.09783,3.27680
6.145,0,1,0.000000,7.466685,7.048491,1.48056,0.09785,3.27741
6.146,0,1,0.000000,7.477054,7.047675,1.48376,0.09768,3.27742
6.147,0,1,0.000000,7.489578,7.046404,1.48331,0.09777,3.27674
6.148,0,1,0.000000,7.502336,7.044227,1.48308,0.09807,3.27668
6.149,0,1,0.000000,7.515286,7.041308,1.48384,0.09805,3.27737
6.150,0,1,0.000000,7.525892,7.037812,1.48346,0.09788,3.27753
6.151,0,1,0.000000,7.534581,7.033844,1.48560,0.09809,3.27707
6.152,0,1,0.000000,7.539161,7.029720,1.48499,0.09847,3.27682
6.153,0,1,0.000000,7.540380,7.025468,1.48453,0.09847,3.27682
6.154,0,1,0.000000,7.539639,7.021024,1.48346,0.09852,3.27693
6.155,0,1,0.000000,7.537294,7.016421,1.48285,0.09898,3.27716
6.156,0,1,0.000000,7.535645,7.011542,1.48163,0.09901,3.27735
6.157,0,1,0.000000,7.534564,7.006437,1.47995,0.09880,3.27751
6.158,0,1,0.000000,7.534122,7.001350,1.48293,0.09893,3.27738
6.159,0,1,0.000000,7.534204,6.996277,1.48392,0.09916,3.27692
6.160,0,1,0.000000,7.534235,6.991631,1.48422,0.09903,3.27671
6.161,0,1,0.000000,7.534225,6.987332,1.48384,0.09899,3.27678
6.162,0,1,0.000000,7.534056,6.983908,1.48407,0.09926,3.27690
6.163,0,1,0.000000,7.533760,6.981198,1.48430,0.09936,3.27705
6.164,0,1,0.000000,7.533359,6.979712,1.48491,0.09927,3.27720
6.165,0,1,0.000000,7.532873,6.979228,1.48529,0.09930,3.27735
6.166,0,1,0.000000,7.532303,6.979825,1.48521,0.09953,3.27744
6.167,0,1,0.000000,7.531663,6.981304,1.48117,0.09957,3.27744
6.168,0,1,0.000000,7.530956,6.983588,1.48369,0.09932,3.27740
6.169,0,1,0.000000,7.530193,6.986531,1.48384,0.09928,3.27732
6.170,0,1,0.000000,7.529418,6.990040,1.48216,0.09947,3.27742
6.171,0,1,0.000000,7.528633,6.994011,1.48422,0.09938,3.27773
6.172,0,1,0.000000,7.527882,6.998342,1.48499,0.09911,3.27758
6.173,0,1,0.000000,7.527160,7.002966,1.48308,0.09909,3.27689
6.174,0,1,0.000000,7.526449,7.007846,1.48430,0.09929,3.27677
6.175,0,1,0.000000,7.525747,7.012935,1.48407,0.09906,3.27730
6.176,0,1,0.000000,7.525006,7.018138,1.48506,0.09868,3.27773
6.177,0,1,0.000000,7.524232,7.023434,1.48376,0.09875,3.27803
6.178,0,1,0.000000,7.523348,7.028397,1.48399,0.09883,3.27809
6.179,0,1,0.000000,7.522373,7.033089,1.48468,0.09857,3.27786
6.180,0,1,0.000000,7.521288,7.037036,1.48277,0.09828,3.27746
6.181,0,1,0.000000,7.520112,7.040376,1.48453,0.09817,3.27685
6.182,0,1,0.000000,7.519176,7.043105,1.48415,0.09821,3.27673
6.183,0,1,0.000000,7.518435,7.045334,1.48338,0.09813,3.27719
6.184,0,1,0.000000,7.518254,7.047206,1.48293,0.09784,3.27754
6.185,0,1,0.000000,7.518529,7.048785,1.48346,0.09767,3.27777
6.186,0,1,0.000000,7.519086,7.050105,1.48376,0.09795,3.27772
6.187,0,1,0.000000,7.519874,7.051213,1.48392,0.09804,3.27734
6.188,0,1,0.000000,7.520563,7.052152,1.48392,0.09781,3.27717
6.189,0,1,0.000000,7.521171,7.052953,1.48270,0.09766,3.27724
6.190,0,1,0.000000,7.521586,7.053836,1.48453,0.09790,3.27700
6.191,0,1,0.000000,7.521845,7.054787,1.48476,0.09786,3.27639
6.192,0,1,0.000000,7.521930,7.055930,1.48346,0.09759,3.27631
6.193,0,1,0.000000,7.521873,7.057230,1.48338,0.09755,3.27684
6.194,0,1,0.000000,7.521802,7.057983,1.48430,0.09781,3.27724
6.195,0,1,0.000000,7.521721,7.058289,1.48659,0.09778,3.27746
6.196,0,1,0.000000,7.521731,7.057496,1.48392,0.09765,3.27748
6.197,0,1,0.000000,7.521816,7.055802,1.48376,0.09759,3.27725
6.198,0,1,0.000000,7.521663,7.054382,1.48270,0.09779,3.27710
6.199,0,1,0.000000,7.521315,7.053185,1.48476,0.09791,3.27702
6.200,0,1,0.000000,7.520431,7.053693,1.48346,0.09769,3.27715
6.201,0,1,0.000000,7.519108,7.055598,1.48224,0.09757,3.27753
6.202,0,1,0.000000,7.517645,7.058455,1.48376,0.09781,3.27749
6.203,0,1,0.000000,7.516069,7.062093,1.48354,0.09789,3.27696
6.204,0,1,0.000000,7.514801,7.065597,1.48521,0.09766,3.27702
6.205,0,1,0.000000,7.513785,7.068990,1.48262,0.09750,3.27779
6.206,0,1,0.000000,7.512864,7.072437,1.47720,0.09781,3.27802
6.207,0,1,0.000000,7.512019,7.075928,1.48361,0.09786,3.27764
6.208,0,1,0.000000,7.510959,7.079820,1.48338,0.09758,3.27722
6.209,0,1,0.000000,7.509722,7.084040,1.48354,0.09748,3.27677
6.210,0,1,0.000000,7.508383,7.088099,1.48445,0.09770,3.27670
6.211,0,1,0.000000,7.506959,7.092025,1.48285,0.09772,3.27708
6.212,0,1,0.000000,7.505613,7.095205,1.48338,0.09750,3.27711
6.213,0,1,0.000000,7.504332,7.097773,1.48361,0.09731,3.27673
6.214,0,1,0.000000,7.503088,7.100072,1.48407,0.09746,3.27673
6.215,0,1,0.000000,7.501873,7.102152,1.48392,0.09765,3.27719
6.216,0,1,0.000000,7.500598,7.104463,1.48438,0.09749,3.27740
6.217,0,1,0.000000,7.499272,7.106965,1.47995,0.09716,3.27732
6.218,0,1,0.000000,7.497820,7.108950,1.48392,0.09711,3.27742
6.219,0,1,0.000000,7.496264,7.110513,1.48270,0.09732,3.27773
6.220,0,1,0.000000,7.494565,7.110821,1.48354,0.09720,3.27768
6.221,0,1,0.000000,7.492748,7.110101,1.48331,0.09687,3.27722
6.222,0,1,0.000000,7.490941,7.109026,1.48384,0.09676,3.27712
6.223,0,1,0.000000,7.489141,7.107663,1.48575,0.09690,3.27742
6.224,0,1,0.000000,7.487506,7.106960,1.48399,0.09687,3.27755
6.225,0,1,0.000000,7.486006,7.106798,1.48338,0.09665,3.27748
6.226,0,1,0.000000,7.484610,7.106726,1.48346,0.09645,3.27719
6.227,0,1,0.000000,7.483297,7.106728,1.48361,0.09658,3.27666
6.228,0,1,0.000000,7.481968,7.106038,1.48430,0.09679,3.27672
6.229,0,1,0.000000,7.480625,7.104782,1.48460,0.09671,3.27748
6.230,0,1,0.000000,7.479145,7.103128,1.48354,0.09645,3.27779
6.231,0,1,0.000000,7.477553,7.101147,1.48575,0.09651,3.27756
6.232,0,1,0.000000,7.475789,7.099256,1.48430,0.09677,3.27751
6.233,0,1,0.000000,7.473883,7.097436,1.48438,0.09671,3.27766
6.234,0,1,0.000000,7.472145,7.095695,1.48453,0.09645,3.27757
