"Time","56 FLl Sw of","55 FLl Sw on","54 HLr Sw of","53 HLr Sw on","52 HLl Sw of","66 rm dwn st","65 rm dwn sw","64 rmp up st","63 rmp up sw","62 Ramp down","61 Ramp up","50 Sinus rmp","49 St rmp dw","48 Sw rmp dw","47 St rmp up","46 Sw rmp up","45 sw offset","44 sw onset","43 Ramp down","42 Rump up","41 MTP (deg)","40 Ankle (de","39 Knee (deg","38 Hip (deg)","36 CoMx (cm)","59 Left DS","60 Right DS","v6 L Mos","37a CoMy (cm)","v4 R Mos","32 FLx (cm)","58 FLr Sw of","57 FLr Sw on","34 FRx (cm)","31 Keyboard","29 HRx (cm)","51 HLl Sw on","27 HLx (cm)","26 FLty (cm)","25 FLtx (cm)","24 toey (cm)","23 toex (cm)","22 MTPy (cm)","21 MTPx (cm)","20 anky (cm)","19 ankx (cm)","18 Knee y","17 Knee x","16 Hipy (cm)","15 Hipx (cm)","14 Cry (cm)","13 Crx (cm)","12 Synch","11 Gr","10 Gs","9 TA","8 St","7 VL","6 BF","5 Ip","4 GM","3 Platform","2 Trdml","1 Synch","v7 xCoM","v5 L COP","28 HLy (cm)","33 FLy (cm)","67 xCoM","v3 R COP","35 FRy (cm)","30 HRy (cm)","v2 Virtual","v1 Virtual","34a FRx (cm)","37b CoMy (cm)","37 CoMy (cm)","32a FLx (cm)","29a HRx (cm)","27a HLx (cm)"
6.212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.519119,98.006920,77.849190,96.209381,17.556053,1,0,0.455553,7.946462,6.456138,20.157290,0,0,18.639233,0,14.068672,0,15.544136,8.136127,18.679977,8.226274,14.077597,8.690261,13.909107,9.315918,14.130817,8.992259,15.692345,10.480961,15.653053,10.659210,16.774179,0,-0.02010,-0.00487,-0.02198,-0.01338,0.00800,-0.01297,0.00549,0.00863,1.23224,0.09813,3.27584,6.455810,6.911691,7.361523,6.461707,6.455810,0.000000,4.836117,4.540942,8.170453,237.009933,18.639233,6.077292,7.123287,20.185886,14.068672,15.544136
6.213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151.570023,95.246056,77.781334,95.739693,17.553478,1,0,0.452929,8.001964,6.465138,20.143023,0,0,18.629286,0,14.114980,0,15.544097,8.133047,18.665474,8.234704,14.094441,8.703432,13.930972,9.316093,14.127585,8.998925,15.695424,10.485915,15.643985,10.660029,16.765717,0,-0.01475,-0.00005,-0.01965,-0.01373,0.00800,-0.01375,0.00041,0.00978,1.24730,0.09846,3.27691,6.462679,6.918067,7.362431,6.472177,6.462679,0.000000,4.838342,4.539413,8.157742,236.769806,18.629286,6.084777,7.111710,20.164034,14.114980,15.544097
6.214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158.620926,92.485191,77.713478,95.270004,17.550905,1,0,0.451137,8.057466,6.472910,20.128756,0,0,18.619337,0,14.161288,0,15.544059,8.129967,18.650972,8.243134,14.111285,8.716603,13.952837,9.316269,14.124354,9.005591,15.698503,10.490870,15.634915,10.660850,16.757256,0,-0.01741,0.00333,-0.02067,-0.01484,0.00800,-0.01196,0.00645,-0.00786,1.26219,0.09849,3.27759,6.469548,6.924047,7.363339,6.482646,6.469548,0.000000,4.840567,4.537885,8.145031,236.529663,18.619337,6.092261,7.100132,20.142181,14.161288,15.544059
6.215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165.671829,89.724327,77.645622,94.800316,17.548330,1,0,0.451181,8.112967,6.477970,20.114489,0,0,18.609388,0,14.207596,0,15.544020,8.126887,18.636469,8.251565,14.128130,8.729774,13.974702,9.316444,14.121122,9.012258,15.701581,10.495824,15.625847,10.661669,16.748795,0,-0.01871,0.00457,-0.02067,-0.01402,0.00792,-0.01245,0.00595,-0.01021,1.28600,0.09841,3.27690,6.476418,6.929151,7.364247,6.493116,6.476418,0.000000,4.842791,4.536357,8.132320,236.289520,18.609388,6.099745,7.088555,20.120331,14.207596,15.544020
6.216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171.412476,87.067413,77.640114,94.431328,17.544098,1,0,0.452084,8.170236,6.482038,20.103241,0,0,18.600731,0,14.254427,0,15.539988,8.125133,18.625931,8.269490,14.135298,8.746880,14.000751,9.314014,14.119722,9.018676,15.703674,10.501334,15.617733,10.663435,16.741047,0,-0.01888,0.00366,-0.01953,-0.01343,0.00842,-0.01455,0.00586,-0.05978,1.30034,0.09881,3.27635,6.482109,6.934123,7.365021,6.502913,6.482109,0.000000,4.844995,4.535030,8.115605,236.093170,18.600731,6.106277,7.072757,20.102659,14.254427,15.539988
6.217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172.766571,84.758492,77.843330,94.399460,17.534311,1,0,0.454885,8.233419,6.483921,20.102097,0,0,18.596395,0,14.303009,0,15.522584,8.127814,18.628666,8.319204,14.110073,8.777156,14.040803,9.302867,14.124452,9.024264,15.702467,10.508707,15.612815,10.668371,16.735691,0,-0.01573,-0.00023,-0.02230,-0.01426,0.00837,-0.01279,0.00544,0.00014,1.31308,0.09899,3.27627,6.483859,6.938806,7.365341,6.510460,6.483859,0.000000,4.847129,4.534379,8.085484,236.043396,18.596395,6.109616,7.042826,20.098980,14.303009,15.522584
6.218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174.120667,82.449570,78.046539,94.367592,17.524525,1,0,0.457332,8.296602,6.485724,20.100954,0,0,18.592058,0,14.351591,0,15.505181,8.130497,18.631401,8.368917,14.084847,8.807432,14.080856,9.291718,14.129182,9.029853,15.701259,10.516080,15.607897,10.673307,16.730335,0,-0.00584,0.01385,-0.01683,-0.01324,0.00858,-0.01243,0.00588,-0.02498,1.32380,0.09893,3.27642,6.485608,6.943057,7.365662,6.518006,6.485608,0.000000,4.849263,4.533729,8.055363,235.993622,18.592058,6.112956,7.012896,20.095303,14.351591,15.505181
6.219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175.474762,80.140648,78.249756,94.335716,17.514738,1,0,0.459001,8.359786,6.487356,20.099810,0,0,18.587723,0,14.400173,0,15.487778,8.133179,18.634136,8.418631,14.059622,8.837709,14.120909,9.280570,14.133911,9.035441,15.700051,10.523452,15.602979,10.678244,16.724979,0,-0.01215,0.01568,-0.02378,-0.01557,0.00844,-0.01279,0.00383,0.00226,1.33633,0.09911,3.27733,6.487357,6.946357,7.365982,6.525553,6.487357,0.000000,4.851398,4.533078,8.025241,235.943848,18.587723,6.116296,6.982965,20.091625,14.400173,15.487778
6.220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175.188461,77.904800,78.451561,94.343849,17.504839,1,0,0.458996,8.466206,6.489889,20.098345,0,0,18.582605,0,14.449337,0,15.473576,8.135215,18.632963,8.458121,14.056819,8.863208,14.149936,9.276970,14.135883,9.040282,15.695860,10.529868,15.597797,10.682256,16.719625,0,-0.01738,0.00480,-0.01777,-0.01291,0.00823,-0.01258,0.00591,0.00458,1.34606,0.09948,3.27786,6.490272,6.948886,7.366303,6.531217,6.490272,0.000000,4.853416,4.532665,7.991545,235.909485,18.582605,6.120995,6.949386,20.089376,14.449337,15.473576
6.221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169.410355,75.913589,78.648666,94.485886,17.494568,1,0,0.455301,8.717375,6.494412,20.095812,0,0,18.574875,0,14.500448,0,15.470091,8.135085,18.618708,8.463389,14.129082,8.872712,14.142049,9.298637,14.128623,9.042622,15.681677,10.533080,15.591735,10.683174,16.714277,0,-0.01924,0.00378,-0.02435,-0.01331,0.00872,-0.01143,0.00288,0.00752,1.35712,0.09937,3.27702,6.497088,6.949714,7.366628,6.530578,6.497088,0.000000,4.855048,4.533051,7.945881,235.926773,18.574875,6.130245,6.903591,20.091909,14.500448,15.470091
6.222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163.632233,73.922371,78.845764,94.627922,17.484297,1,0,0.449715,8.968544,6.500257,20.093277,0,0,18.567144,0,14.551559,0,15.466605,8.134955,18.604450,8.468657,14.201344,8.882217,14.134162,9.320306,14.121363,9.044960,15.667495,10.536292,15.585672,10.684092,16.708931,0,-0.01616,0.00259,-0.02329,-0.01415,0.00835,-0.01257,0.00825,-0.00281,1.36758,0.09927,3.27657,6.503904,6.949973,7.366952,6.529939,6.503904,0.000000,4.856679,4.533436,7.900218,235.944046,18.567144,6.139494,6.857796,20.094444,14.551559,15.466605
6.223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157.854126,71.931160,79.042870,94.769958,17.474026,1,0,0.439960,9.219713,6.509017,20.090744,0,0,18.559416,0,14.602671,0,15.463120,8.134827,18.590195,8.473926,14.273607,8.891722,14.126275,9.341973,14.114102,9.047299,15.653312,10.539504,15.579610,10.685009,16.703583,0,-0.01774,0.00359,-0.02005,-0.01408,0.00844,-0.01144,0.00440,0.00626,1.38674,0.09969,3.27749,6.510720,6.948978,7.367276,6.529301,6.510720,0.000000,4.858311,4.533822,7.854554,235.961319,18.559416,6.148744,6.812000,20.096977,14.602671,15.463120
6.224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153.619904,69.565880,79.148750,94.811218,17.463797,1,0,0.428704,9.446579,6.518981,20.085554,0,0,18.549957,0,14.650806,0,15.455522,8.134654,18.574812,8.481771,14.342780,8.895525,14.125558,9.357125,14.104090,9.049618,15.640793,10.542525,15.573040,10.686862,16.697182,0,-0.01868,0.00398,-0.01938,-0.01366,0.00820,-0.01281,0.00175,0.00122,1.39683,0.09980,3.27815,6.518613,6.947685,7.367613,6.527492,6.518613,0.000000,4.859863,4.534488,7.806132,235.930756,18.549957,6.159204,6.763676,20.095108,14.650806,15.455522
6.225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154.554367,65.948280,78.949234,94.515091,17.453711,1,0,0.414137,9.592078,6.531596,20.071474,0,0,18.534716,0,14.688976,0,15.434157,8.134338,18.555656,8.498248,14.401608,8.880239,14.148845,9.350464,14.084861,9.051869,15.633843,10.544911,15.564772,10.691848,16.687254,0,-0.01722,0.00265,-0.02402,-0.01263,0.00817,-0.01454,0.00590,-0.01721,1.40517,0.09943,3.27792,6.530112,6.945733,7.367993,6.521765,6.530112,0.000000,4.861150,4.536096,7.748478,235.740051,18.534716,6.173721,6.706884,20.078493,14.688976,15.434157
6.226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155.488831,62.330685,78.749710,94.218964,17.443624,1,0,0.399795,9.737578,6.543571,20.057394,0,0,18.519474,0,14.727147,0,15.412792,8.134023,18.536503,8.514726,14.460437,8.864954,14.172131,9.343802,14.065632,9.054122,15.626894,10.547297,15.556503,10.696834,16.677326,0,-0.01694,0.00325,-0.01498,-0.01219,0.00967,-0.01106,0.00869,0.01696,1.41438,0.09953,3.27772,6.541610,6.943366,7.368373,6.516038,6.541610,0.000000,4.862438,4.537704,7.690824,235.549332,18.519474,6.188237,6.650092,20.061878,14.727147,15.412792
6.227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156.423294,58.713085,78.550194,93.922844,17.433538,1,0,0.385947,9.883078,6.554133,20.043312,0,0,18.504230,0,14.765317,0,15.391427,8.133707,18.517347,8.531202,14.519266,8.849669,14.195417,9.337141,14.046403,9.056374,15.619945,10.549682,15.548236,10.701819,16.667400,0,-0.01565,0.00284,-0.01736,-0.01382,0.00859,-0.01097,-0.00196,-0.00181,1.42144,0.09980,3.27765,6.553109,6.940081,7.368753,6.510311,6.553109,0.000000,4.863725,4.539311,7.633170,235.358627,18.504230,6.202754,6.593299,20.045263,14.765317,15.391427
6.228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157.835541,55.280052,78.461853,93.532951,17.422445,1,0,0.373778,10.015329,6.562514,20.030888,0,0,18.489786,0,14.799610,0,15.367777,8.133749,18.499908,8.541914,14.573282,8.837544,14.221002,9.328668,14.031808,9.059303,15.615586,10.551898,15.538817,10.706129,16.657433,0,-0.01624,0.00210,-0.02256,-0.01396,0.00851,-0.01239,0.00814,0.00748,1.42664,0.09958,3.27754,6.562722,6.936292,7.369180,6.503546,6.562722,0.000000,4.864991,4.540892,7.572954,235.191238,18.489786,6.215527,6.533830,20.030888,14.799610,15.367777
6.229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160.847351,52.464905,78.745720,92.829147,17.407984,1,0,0.365310,10.103229,6.566082,20.024006,0,0,18.478014,0,14.820922,0,15.336477,8.134989,18.488218,8.533322,14.611190,8.836004,14.254280,9.314128,14.032728,9.064502,15.619904,10.553549,15.525549,10.708177,16.647329,0,-0.01713,0.00281,-0.02173,-0.01458,0.00862,-0.01216,0.00464,0.00168,1.43489,0.09938,3.27731,6.566022,6.931392,7.369766,6.493305,6.566022,0.000000,4.866186,4.542382,7.504164,235.101959,18.478014,6.222464,6.465396,20.024006,14.820922,15.336477
6.230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163.859177,49.649754,79.029594,92.125343,17.393522,1,0,0.357042,10.191128,6.569491,20.017124,0,0,18.466242,0,14.842234,0,15.305178,8.136229,18.476528,8.524730,14.649097,8.834464,14.287559,9.299587,14.033648,9.069700,15.624221,10.555200,15.512280,10.710224,16.637226,0,-0.01672,0.00462,-0.01877,-0.01261,0.00896,-0.01066,0.00350,0.00622,1.43754,0.09970,3.27713,6.569322,6.926533,7.370352,6.483065,6.569322,0.000000,4.867380,4.543872,7.435374,235.012680,18.466242,6.229400,6.396963,20.017124,14.842234,15.305178
6.231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166.870987,46.834606,79.313461,91.421547,17.379061,1,0,0.349215,10.279028,6.572548,20.010242,0,0,18.454470,0,14.863545,0,15.273878,8.137468,18.464838,8.516138,14.687004,8.832924,14.320838,9.285048,14.034568,9.074899,15.628538,10.556849,15.499012,10.712273,16.627123,0,-0.01727,-0.00224,-0.01854,-0.01310,0.00906,-0.01222,0.00706,0.01483,1.45137,0.09969,3.27713,6.572622,6.921764,7.370937,6.472825,6.572622,0.000000,4.868575,4.545363,7.366584,234.923401,18.454470,6.236336,6.328530,20.010242,14.863545,15.273878
6.232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169.668076,44.157658,79.666283,90.765442,17.365965,1,0,0.339998,10.275199,6.577570,19.999159,0,0,18.440388,0,14.882801,0,15.246302,8.139858,18.452080,8.511127,14.723035,8.830252,14.352462,9.266200,14.035478,9.080193,15.632545,10.559571,15.487274,10.713572,16.617115,0,-0.01597,0.00834,-0.01970,-0.01360,0.00859,-0.01335,0.00327,0.01038,1.45861,0.09959,3.27710,6.577306,6.917568,7.371543,6.463635,6.577306,0.000000,4.869741,4.546927,7.294680,234.789810,18.440388,6.244811,6.257201,19.999159,14.882801,15.246302
6.233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171.746216,41.943378,80.249916,90.269028,17.357435,1,0,0.327714,9.964281,6.586923,19.974009,0,0,18.418579,0,14.895171,0,15.231186,8.146100,18.435755,8.518099,14.752782,8.823792,14.378549,9.232934,14.036351,9.085808,15.635512,10.565879,15.480659,10.712365,16.607418,0,-0.01679,0.00482,-0.02102,-0.01389,0.00883,-0.01196,0.00394,0.01985,1.46177,0.09946,3.27694,6.586623,6.914637,7.372214,6.457963,6.586623,0.000000,4.870811,4.548741,7.212353,234.507858,18.418579,6.258433,6.176179,19.974009,14.895171,15.231186
6.234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173.824371,39.729095,80.833549,89.772606,17.348907,1,0,0.315695,9.653364,6.596261,19.948858,0,0,18.396770,0,14.907542,0,15.216070,8.152342,18.419428,8.525072,14.782530,8.817332,14.404634,9.199669,14.037226,9.091423,15.638480,10.572186,15.474043,10.711160,16.597723,0,-0.01666,0.00456,-0.01339,-0.01463,0.00912,-0.01092,0.00093,0.01227,1.46425,0.09967,3.27684,6.595941,6.911955,7.372886,6.452291,6.595941,0.000000,4.871882,4.550555,7.130025,234.225906,18.396770,6.272056,6.095156,19.948858,14.907542,15.216070
6.235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175.902527,37.514816,81.417183,89.276192,17.340380,1,0,0.304260,9.342446,6.605563,19.923708,0,0,18.374960,0,14.919913,0,15.200954,8.158584,18.403101,8.532044,14.812277,8.810872,14.430721,9.166403,14.038099,9.097037,15.641448,10.578493,15.467427,10.709953,16.588026,0,-0.01846,0.00363,-0.01840,-0.01385,0.00820,-0.01365,0.00547,0.00231,1.47439,0.09964,3.27692,6.605258,6.909823,7.373558,6.446620,6.605258,0.000000,4.872952,4.552369,7.047698,233.943954,18.374960,6.285678,6.014134,19.923708,14.919913,15.200954
6.236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177.553955,35.476818,81.878326,88.802185,17.331015,1,0,0.294882,9.003613,6.612634,19.901152,0,0,18.356756,0,14.935355,0,15.184286,8.163913,18.388615,8.537770,14.840602,8.805694,14.454944,9.137937,14.039351,9.101870,15.644160,10.583913,15.460427,10.709655,16.577700,0,-0.01681,0.00361,-0.01899,-0.01413,0.00789,-0.01218,-0.00103,-0.02584,1.47030,0.09942,3.27699,6.612820,6.907516,7.374117,6.440999,6.612820,0.000000,4.874063,4.554932,6.963307,233.689362,18.356756,6.297663,5.930912,19.901152,14.935355,15.184072
6.237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177.776825,34.028999,81.929390,88.403214,17.318851,1,0,0.290037,8.571320,6.614781,19.887280,0,0,18.350624,0,14.961081,0,15.162423,8.166187,18.380287,8.539321,14.864168,8.804804,14.472929,9.125540,14.041864,9.104077,15.646018,10.586357,15.452141,10.712397,16.565260,0,-0.01608,0.00533,-0.02856,-0.01389,0.00839,-0.01319,0.00783,0.01194,1.47181,0.09944,3.27707,6.614505,6.904819,7.374300,6.435552,6.614505,0.000000,4.875309,4.560001,6.872005,233.526382,18.350624,6.304161,5.840330,19.887280,14.961081,15.161278
6.238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177.999695,32.581177,81.980461,88.004242,17.306686,1,0,0.285501,8.139028,6.616657,19.873405,0,0,18.344490,0,14.986806,0,15.140560,8.168462,18.371962,8.540872,14.887733,8.803915,14.490913,9.113142,14.044378,9.106286,15.647877,10.588802,15.443853,10.715137,16.552820,0,-0.02137,0.00076,-0.01869,-0.01354,0.00768,-0.01291,0.00598,0.00224,1.47440,0.09974,3.27713,6.616190,6.902159,7.374482,6.430104,6.616190,0.000000,4.876554,4.565071,6.780703,233.363388,18.344490,6.310660,5.749748,19.873405,14.986806,15.138483
6.239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178.222565,31.133356,82.031525,87.605270,17.294523,1,0,0.281645,7.706735,6.617934,19.859533,0,0,18.338356,0,15.012530,0,15.118697,8.170736,18.363634,8.542422,14.911300,8.803025,14.508898,9.100745,14.046891,9.108495,15.649734,10.591247,15.435567,10.717879,16.540382,0,-0.01771,0.00350,-0.02062,-0.01350,0.00770,-0.01157,0.00582,-0.00002,1.47538,0.09974,3.27713,6.617875,6.899579,7.374665,6.424657,6.617875,0.000000,4.877799,4.570140,6.689401,233.200409,18.338356,6.317158,5.659166,19.859533,15.012530,15.115688
6.240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178.377243,29.819843,82.076263,87.144173,17.282454,1,0,0.276264,7.283832,6.621065,19.846384,0,0,18.330898,0,15.037896,0,15.101648,8.173123,18.354568,8.544600,14.935798,8.802425,14.525924,9.088548,14.049160,9.110505,15.651342,10.592754,15.426413,10.719883,16.528435,0,-0.01633,0.00471,-0.01970,-0.01293,0.00920,-0.01293,0.00704,0.00000,1.47935,0.09942,3.27711,6.620587,6.897329,7.374791,6.419916,6.620587,0.000000,4.878974,4.576079,6.597091,233.045395,18.330898,6.324739,5.567537,19.846384,15.037896,15.098351
6.241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178.303604,28.955971,82.099831,86.475128,17.270706,1,0,0.267522,6.892366,6.628285,19.835665,0,0,18.319008,0,15.062057,0,15.100718,8.175889,18.343021,8.548882,14.963419,8.802794,14.539738,9.077023,14.050605,9.111855,15.652113,10.591125,15.414357,10.719419,16.518133,0,-0.01787,0.00256,-0.02236,-0.01412,0.00853,-0.01383,0.00384,0.00321,1.48139,0.09964,3.27704,6.626736,6.895807,7.374730,6.417542,6.626736,0.000000,4.879914,4.584928,6.501404,232.917099,18.319008,6.335943,5.472406,19.835665,15.062057,15.099282
6.242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178.229950,28.092100,82.123398,85.806076,17.258957,1,0,0.259567,6.500900,6.634894,19.824944,0,0,18.307117,0,15.086216,0,15.099786,8.178656,18.331474,8.553162,14.991040,8.803162,14.553552,9.065496,14.052051,9.113204,15.652883,10.589495,15.402301,10.718956,16.507833,0,-0.01950,0.00362,-0.01666,-0.01377,0.00877,-0.01137,0.00713,0.00214,1.48148,0.09980,3.27689,6.632884,6.894461,7.374669,6.415168,6.632884,0.000000,4.880854,4.593776,6.405716,232.788803,18.307117,6.347147,5.377275,19.824944,15.086216,15.100214
6.243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178.156311,27.228228,82.146965,85.137024,17.247208,1,0,0.253351,6.109435,6.640152,19.814224,0,0,18.295225,0,15.110376,0,15.098854,8.181421,18.319927,8.557442,15.018661,8.803531,14.567366,9.053971,14.053495,9.114553,15.653653,10.587866,15.390244,10.718492,16.497532,0,-0.01707,0.00385,-0.02160,-0.01356,0.00846,-0.01264,0.00467,0.00244,1.48218,0.09957,3.27651,6.639033,6.893503,7.374608,6.412794,6.639033,0.000000,4.881794,4.602625,6.310030,232.660507,18.295225,6.358350,5.282145,19.814224,15.110376,15.101146
6.244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178.092728,26.445454,82.179306,84.474617,17.233009,1,0,0.250371,5.697193,6.642121,19.803331,0,0,18.284304,0,15.133990,0,15.097020,8.183403,18.307856,8.561413,15.045058,8.802291,14.579970,9.041540,14.054936,9.116418,15.655407,10.586605,15.378616,10.717427,16.487707,0,-0.01735,0.00346,-0.01989,-0.01349,0.00846,-0.01118,0.00463,-0.00929,1.48264,0.09931,3.27621,6.642134,6.892492,7.374390,6.410585,6.642134,0.000000,4.882770,4.612001,6.213808,232.527893,18.284304,6.366535,5.186488,19.803331,15.133990,15.100532
6.245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178.062775,25.934177,82.241013,83.834457,17.210609,1,0,0.254531,5.215399,6.636835,19.791859,0,0,18.276628,0,15.155775,0,15.092163,8.182762,18.294029,8.564346,15.067356,8.795670,14.588528,9.026076,14.056365,9.120007,15.660455,10.586582,15.368422,10.714352,16.479473,0,-0.01731,0.00351,-0.02004,-0.01330,0.00802,-0.01172,0.00434,0.00352,1.48098,0.09958,3.27621,6.635034,6.891366,7.373646,6.408930,6.635034,0.000000,4.883864,4.623143,6.115795,232.380768,18.276628,6.364611,5.089070,19.791859,15.155775,15.094744
6.246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178.032822,25.422901,82.302711,83.194298,17.188210,1,0,0.259700,4.733604,6.630497,19.780388,0,0,18.268951,0,15.177560,0,15.087307,8.182121,18.280205,8.567280,15.089654,8.789049,14.597085,9.010613,14.057793,9.123594,15.665503,10.586558,15.358227,10.711276,16.471239,0,-0.01959,0.00283,-0.02018,-0.01253,0.00784,-0.01175,0.01024,0.00472,1.48214,0.09950,3.27621,6.627933,6.890197,7.372903,6.407275,6.627933,0.000000,4.884960,4.634285,6.017782,232.233658,18.268951,6.362687,4.991652,19.780388,15.177560,15.088956
6.247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178.002869,24.911623,82.364418,82.554138,17.165812,1,0,0.267098,4.251810,6.621839,19.768917,0,0,18.261276,0,15.199346,0,15.082450,8.181480,18.266378,8.570213,15.111952,8.782428,14.605643,8.995151,14.059220,9.127183,15.670550,10.586535,15.348032,10.708200,16.463003,0,-0.01693,0.00277,-0.02274,-0.01402,0.00861,-0.01298,-0.00476,0.01643,1.48264,0.09917,3.27621,6.620832,6.888936,7.372160,6.405620,6.620832,0.000000,4.886055,4.645427,5.919769,232.086548,18.261276,6.360763,4.894234,19.768917,15.199346,15.083167
6.248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178.029556,24.513241,82.427864,81.957520,17.148024,1,0,0.272680,3.839708,6.615010,19.759789,0,0,18.253769,0,15.222206,0,15.076808,8.180886,18.254574,8.573174,15.135853,8.777138,14.617711,8.981527,14.062884,9.130965,15.676014,10.587053,15.339657,10.705375,16.455767,0,-0.01668,0.00295,-0.01896,-0.01268,0.00790,-0.00997,0.00804,0.00743,1.48429,0.09915,3.27635,6.615259,6.887691,7.371398,6.403963,6.615259,0.000000,4.887069,4.656753,5.820444,231.969513,18.253769,6.360442,4.795382,19.759789,15.222206,15.076808
6.249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178.245880,24.492809,82.497177,81.506699,17.145672,1,0,0.274260,3.660921,6.612219,19.758503,0,0,18.246830,0,15.248669,0,15.068538,8.180449,18.249535,8.576224,15.165124,8.776302,14.641531,8.974063,14.074037,9.135397,15.682870,10.589383,15.337370,10.703385,16.451872,0,-0.01643,0.00363,-0.01639,-0.01354,0.00830,-0.01151,0.00320,-0.00637,1.48418,0.09953,3.27696,6.614797,6.886479,7.370571,6.402303,6.614797,0.000000,4.887816,4.668694,5.716725,231.953201,18.246830,6.365488,4.691731,19.758503,15.248669,15.068538
6.250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178.462219,24.472378,82.566490,81.055870,17.143322,1,0,0.274477,3.482134,6.610773,19.757219,0,0,18.239889,0,15.275130,0,15.060267,8.180014,18.244495,8.579275,15.194395,8.775467,14.665351,8.966599,14.085188,9.139828,15.689726,10.591713,15.335084,10.701396,16.447977,0,-0.01790,0.00209,-0.02435,-0.01252,0.00676,-0.01290,0.00521,0.00046,1.48306,0.09939,3.27728,6.614335,6.885250,7.369744,6.400643,6.614335,0.000000,4.888564,4.680634,5.613008,231.936874,18.239889,6.370533,4.588079,19.757219,15.275130,15.060267
6.251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178.678543,24.451944,82.635803,80.605049,17.140970,1,0,0.271684,3.303348,6.612295,19.755934,0,0,18.232950,0,15.301593,0,15.051997,8.179577,18.239456,8.582325,15.223666,8.774632,14.689171,8.959134,14.096339,9.144259,15.696582,10.594044,15.332798,10.699407,16.444082,0,-0.01796,0.00345,-0.01832,-0.01376,0.00908,-0.01141,0.00310,0.00145,1.48618,0.09922,3.27660,6.613873,6.883979,7.368917,6.398983,6.613873,0.000000,4.889311,4.692575,5.509289,231.920563,18.232950,6.375579,4.484428,19.755934,15.301593,15.051997
