"Time","60 right DS","59 left DS","37a CoMy (cm)","37 CoMy (cm)","v1 xCoM","v3 L COP","v2 R COP","3 Platform"
0.352,1,1,0.201856,4.792178,4.795645,5.728984,3.750606,1.48380
0.353,1,1,0.200453,4.792458,4.796675,5.723281,3.750667,1.48479
0.354,1,1,0.199050,4.792737,4.797705,5.717939,3.750644,1.48660
0.355,1,1,0.193109,4.792888,4.798841,5.712160,3.752195,1.48453
0.356,1,1,0.185670,4.792996,4.800014,5.706294,3.754058,1.48047
0.357,1,1,0.178232,4.793104,4.801186,5.702307,3.758202,1.48303
0.358,1,1,0.170794,4.793211,4.802358,5.698695,3.762801,1.48214
0.359,1,1,0.166309,4.793254,4.803634,5.699272,3.769488,1.48356
0.360,1,1,0.162797,4.793275,4.804943,5.700683,3.776591,1.48543
0.361,1,1,0.159285,4.793297,4.806253,5.702722,3.783168,1.48432
0.362,1,1,0.155773,4.793318,4.807563,5.704886,3.789639,1.48280
0.363,1,1,0.165712,4.793348,4.809000,5.703916,3.793171,1.48322
0.364,1,1,0.180087,4.793381,4.810479,5.702322,3.796118,1.48315
0.365,1,1,0.194462,4.793413,4.811958,5.700426,3.797720,1.48356
0.366,1,1,0.208836,4.793446,4.813437,5.698471,3.799055,1.48158
0.367,1,1,0.231552,4.793793,4.815014,5.699649,3.801094,1.48228
0.368,1,1,0.257018,4.794244,4.816624,5.701452,3.803272,1.48278
0.369,1,1,0.282484,4.794695,4.818233,5.704128,3.805112,1.48282
0.370,1,1,0.307950,4.795146,4.819843,5.706979,3.806885,1.48448
0.371,1,1,0.339816,4.795483,4.821531,5.707781,3.807217,1.48488
0.372,1,1,0.373793,4.795783,4.823246,5.708175,3.807261,1.48270
0.373,1,1,0.407771,4.796082,4.824960,5.707893,3.808429,1.48456
0.374,1,1,0.441748,4.796381,4.826674,5.707476,3.809820,1.48374
0.375,1,1,0.485537,4.796718,4.828570,5.708529,3.814833,1.48149
0.376,1,1,0.532563,4.797067,4.830525,5.709874,3.820567,1.48405
0.377,1,1,0.579588,4.797415,4.832480,5.712851,3.827431,1.48325
0.378,1,1,0.626614,4.797764,4.834435,5.716153,3.834520,1.48336
0.379,1,1,0.675658,4.798404,4.836586,5.720537,3.839709,1.48442
0.380,1,1,0.725369,4.799139,4.838802,5.725135,3.844520,1.48290
0.381,1,1,0.775079,4.799876,4.841018,5.729573,3.848339,1.48266
0.382,1,1,0.824789,4.800611,4.843234,5.733979,3.851959,1.48355
0.383,1,1,0.874500,4.801585,4.845616,5.736876,3.856158,1.48337
0.384,1,1,0.924210,4.802636,4.848054,5.739471,3.860471,1.48286
0.385,1,1,0.973920,4.803687,4.850493,5.739612,3.864901,1.48459
0.386,1,1,1.023630,4.804739,4.852931,5.739263,3.869353,1.48262
0.387,1,1,1.066262,4.805942,4.855459,5.736586,3.873073,1.48302
0.388,1,1,1.106560,4.807195,4.858016,5.733446,3.876647,1.48291
0.389,1,1,1.146858,4.808448,4.860574,5.732448,3.879495,1.48468
0.390,1,1,1.187156,4.809700,4.863132,5.731877,3.882198,1.48488
0.391,1,1,1.221365,4.810899,4.865742,5.737190,3.884467,1.48202
0.392,1,1,1.253566,4.812080,4.868370,5.743675,3.886650,1.48382
0.393,1,1,1.285768,4.813261,4.870998,5.750928,3.888885,1.48353
0.394,1,1,1.317969,4.814442,4.873626,5.758335,3.891130,1.48496
0.395,1,1,1.350503,4.815740,4.876415,5.760753,3.893906,1.48249
0.396,1,1,1.383146,4.817076,4.879258,5.762179,3.896788,1.48341
0.397,1,1,1.415790,4.818412,4.882100,5.761283,3.900392,1.48391
0.398,1,1,1.448433,4.819748,4.884943,5.759925,3.904139,1.48330
0.399,1,1,1.473860,4.821248,4.888008,5.760226,3.908367,1.48209
0.400,1,1,1.496907,4.822801,4.891147,5.760856,3.912691,1.48406
0.401,1,1,1.519955,4.824354,4.894286,5.762302,3.915671,1.48418
0.402,1,1,1.543002,4.825907,4.897425,5.763912,3.918384,1.48403
0.403,1,1,1.558478,4.827568,4.900823,5.764493,3.918264,1.48398
0.404,1,1,1.571456,4.829265,4.904307,5.764870,3.917581,1.48523
0.405,1,1,1.584435,4.830961,4.907790,5.764010,3.916122,1.48611
0.406,1,1,1.597414,4.832658,4.911274,5.762903,3.914510,1.48437
0.407,1,1,1.604110,4.834434,4.914967,5.760697,3.914542,1.48447
0.408,1,1,1.608735,4.836236,4.918728,5.758271,3.914901,1.48357
0.409,1,1,1.613359,4.838039,4.922489,5.754369,2.282422,1.48484
0.410,0,1,1.617984,4.839841,4.926250,5.750172,0.324942,1.48366
0.411,0,1,1.635778,4.841324,4.930200,5.744492,0.000000,1.48525
0.412,0,1,1.657916,4.842701,4.934211,5.738516,0.000000,1.48442
0.413,0,1,1.680055,4.844079,4.938222,5.733395,0.000000,1.48381
0.414,0,1,1.702193,4.845456,4.942234,5.728445,0.000000,1.48330
0.415,0,1,1.751736,4.846936,4.946461,5.726478,0.000000,1.48418
0.416,0,1,1.810318,4.848449,4.950761,5.725104,0.000000,1.48300
0.417,0,1,1.868899,4.849963,4.955060,5.724891,0.000000,1.48644
0.418,0,1,1.927481,4.851476,4.959360,5.724909,0.000000,1.48427
0.419,0,1,2.004606,4.853293,4.963892,5.723868,0.000000,1.48229
0.420,0,1,2.087846,4.855210,4.968502,5.722616,0.000000,1.48329
0.421,0,1,2.171086,4.857127,4.973112,5.721339,0.000000,1.48437
0.422,0,1,2.254327,4.859045,4.977722,5.720057,0.000000,1.48326
0.423,0,1,2.342040,4.861538,4.982598,5.720157,0.000000,1.48221
0.424,0,1,2.431228,4.864223,4.987564,5.720532,0.000000,1.48336
0.425,0,1,2.520417,4.866907,4.992528,5.721220,0.000000,1.48538
0.426,0,1,2.609605,4.869591,4.997494,5.721972,0.000000,1.48499
0.427,0,1,2.685496,4.872578,5.002675,5.721807,0.000000,1.48380
0.428,0,1,2.757002,4.875665,5.007926,5.721461,0.000000,1.48260
0.429,0,1,2.828508,4.878752,5.013179,5.721398,0.000000,1.48421
0.430,0,1,2.900013,4.881839,5.018431,5.721391,0.000000,1.48346
0.431,0,1,2.965522,4.884799,5.023841,5.723145,0.000000,1.48444
0.432,0,1,3.029053,4.887716,5.029304,5.725250,0.000000,1.48298
0.433,0,1,3.092584,4.890634,5.034766,5.728737,0.000000,1.48448
0.434,0,1,3.156116,4.893551,5.040228,5.732499,0.000000,1.48291
0.435,0,1,3.216490,4.896594,5.045728,5.737099,0.000000,1.48482
0.436,0,1,3.275824,4.899679,5.051240,5.741866,0.000000,1.48279
0.437,0,1,3.335158,4.902763,5.056752,5.748543,0.000000,1.48254
0.438,0,1,3.394492,4.905848,5.062264,5.755600,0.000000,1.48437
0.439,0,1,3.453118,4.909278,5.067572,5.765032,0.000000,1.48421
0.440,0,1,3.511511,4.912823,5.072813,5.774938,0.000000,1.48464
0.441,0,1,3.569904,4.916368,5.078053,5.782863,0.000000,1.48304
0.442,0,1,3.628296,4.919913,5.083293,5.790394,0.000000,1.48326
0.443,0,1,3.681925,4.923882,5.088075,5.792483,0.000000,1.48403
0.444,0,1,3.733982,4.927990,5.092707,5.793489,0.000000,1.48595
0.445,0,1,3.786039,4.932099,5.097338,5.795798,0.000000,1.48299
0.446,0,1,3.838096,4.936207,5.101970,5.798368,0.000000,1.48371
0.447,0,1,3.876393,4.940146,5.106000,5.808680,0.000000,1.48200
0.448,0,1,3.910151,4.944029,5.109832,5.820534,0.000000,1.48407
0.449,0,1,3.943910,4.947913,5.113664,5.832146,0.000000,1.47979
0.450,0,1,3.977669,4.951796,5.117496,5.843709,0.000000,1.48089
0.451,0,1,3.992968,4.955692,5.120778,5.846447,0.000000,1.48291
0.452,0,1,4.002179,4.959592,5.123878,5.847429,0.000000,1.48589
0.453,0,1,4.011391,4.963492,5.126978,5.846776,0.000000,1.48493
0.454,0,1,4.020602,4.967393,5.130078,5.845796,0.000000,1.48317
0.455,0,1,4.001915,4.971565,5.132684,5.851925,0.000000,1.48479
0.456,0,1,3.974027,4.975827,5.135127,5.859468,0.000000,1.48381
0.457,0,1,3.946140,4.980090,5.137569,5.869746,0.000000,1.48291
0.458,0,1,3.918252,4.984352,5.140012,5.880569,0.000000,1.48463
0.459,0,1,3.864043,4.988564,5.141982,5.887641,0.000000,1.48049
0.460,0,1,3.801152,4.992760,5.143796,5.893969,0.000000,1.48429
0.461,0,1,3.738262,4.996956,5.145610,5.897298,0.000000,1.48529
0.462,0,1,3.675372,5.001152,5.147424,5.900030,0.000000,1.48377
0.463,0,1,3.588737,5.004840,5.148745,5.902216,0.000000,1.48300
0.464,0,1,3.494271,5.008360,5.149903,5.904294,0.000000,1.48372
0.465,0,1,3.399805,5.011881,5.151062,5.906728,0.000000,1.48383
0.466,0,1,3.305339,5.015402,5.152220,5.909234,0.000000,1.48454
0.467,0,1,3.204924,5.018408,5.152897,5.912261,0.000000,1.48376
0.468,0,1,3.102549,5.021245,5.153416,5.915392,0.000000,1.48280
0.469,0,1,3.000173,5.024082,5.153935,5.917868,0.000000,1.48529
0.470,0,1,2.897797,5.026918,5.154454,5.920213,0.000000,1.48454
0.471,0,1,2.803308,5.029629,5.154644,5.920750,0.000000,1.48422
0.472,0,1,2.711420,5.032299,5.154725,5.920926,0.000000,1.48489
0.473,0,1,2.619532,5.034968,5.154806,5.919959,0.000000,1.48480
0.474,0,1,2.527644,5.037638,5.154887,5.918765,0.000000,1.48424
0.475,0,1,2.445839,5.040043,5.154773,5.917450,0.000000,1.48301
0.476,0,1,2.367359,5.042361,5.154595,5.916111,0.000000,1.48409
0.477,0,1,2.288880,5.044678,5.154418,5.914944,0.000000,1.48483
0.478,0,1,2.210400,5.046996,5.154240,5.913812,0.000000,1.48374
0.479,0,1,2.140407,5.049133,5.153967,5.912829,0.000000,1.48398
0.480,0,1,2.073213,5.051210,5.153664,5.911876,0.000000,1.48338
0.481,0,1,2.006019,5.053288,5.153361,5.910551,0.000000,1.48372
0.482,0,1,1.938825,5.055366,5.153058,5.909153,0.000000,1.48441
0.483,0,1,1.878905,5.057195,5.152744,5.907230,1.637199,1.48237
0.484,1,1,1.821384,5.058942,5.152428,5.905203,3.600267,1.48361
0.485,1,1,1.763863,5.060690,5.152111,5.904808,3.928110,1.48369
0.486,1,1,1.706342,5.062437,5.151795,5.904737,3.930478,1.48356
0.487,1,1,1.660990,5.063950,5.151538,5.908167,3.930502,1.48110
0.488,1,1,1.619652,5.065385,5.151300,5.912294,3.930060,1.48412
0.489,1,1,1.578313,5.066820,5.151063,5.917541,3.927982,1.48287
0.490,1,1,1.536975,5.068255,5.150826,5.923010,3.925578,1.48572
0.491,1,1,1.514311,5.069675,5.150665,5.926975,3.922541,1.48317
0.492,1,1,1.497806,5.071092,5.150528,5.930639,3.919378,1.48417
0.493,1,1,1.481300,5.072508,5.150392,5.934495,3.914199,1.48252
0.494,1,1,1.464795,5.073924,5.150255,5.938389,3.908619,1.48482
0.495,1,1,1.461176,5.075367,5.150119,5.944326,3.900249,1.48330
0.496,1,1,1.461806,5.076820,5.149984,5.950670,3.891323,1.48341
0.497,1,1,1.462437,5.078273,5.149848,5.956080,3.884636,1.48274
0.498,1,1,1.463068,5.079725,5.149713,5.961306,3.878396,1.48341
0.499,1,1,1.467894,5.081056,5.149580,5.962542,3.878580,1.48452
0.500,1,1,1.474102,5.082345,5.149447,5.962984,3.880044,1.48730
0.501,1,1,1.480311,5.083635,5.149314,5.962184,3.880873,1.48409
0.502,1,1,1.486520,5.084924,5.149182,5.961136,3.881577,1.48331
0.503,1,1,1.478202,5.086542,5.148977,5.961928,3.874154,1.48504
0.504,1,1,1.465094,5.088267,5.148748,5.963086,3.865114,1.48393
0.505,1,1,1.451986,5.089993,5.148520,5.963259,3.852868,1.48333
0.506,1,1,1.438878,5.091718,5.148291,5.963237,3.839984,1.48184
0.507,1,1,1.409350,5.093359,5.147864,5.959148,3.831136,1.48331
0.508,1,1,1.374407,5.094973,5.147373,5.954250,3.823091,1.48080
0.509,1,1,1.339464,5.096587,5.146881,5.948582,3.820953,1.48380
0.510,1,1,1.304521,5.098201,5.146389,5.942760,3.819992,1.48261
0.511,1,1,1.262038,5.099550,5.145575,5.940063,3.824570,1.48215
0.512,1,1,1.217069,5.100813,5.144654,5.937987,3.830251,1.48301
0.513,1,1,1.172099,5.102076,5.143734,5.937484,3.837845,1.48255
0.514,1,1,1.127130,5.103338,5.142814,5.937293,3.845819,1.48315
0.515,1,1,1.079543,5.104142,5.141461,5.936254,3.852033,1.48387
0.516,1,1,1.031091,5.104795,5.139966,5.935046,3.857898,1.48340
0.517,1,1,0.982640,5.105448,5.138471,5.933616,3.862293,1.48416
0.518,1,1,0.934189,5.106101,5.136976,5.932142,3.866395,1.48361
0.519,1,1,0.886864,5.106921,5.135008,5.931400,3.870206,1.48366
0.520,1,1,0.839911,5.107796,5.132885,5.930804,3.873959,1.48300
0.521,1,1,0.792957,5.108671,5.130762,5.929484,3.877541,1.48411
0.522,1,1,0.746004,5.109546,5.128638,5.928021,3.881089,1.48476
0.523,1,1,0.685110,5.110471,5.126075,5.924447,3.884352,1.48365
0.524,1,1,0.619619,5.111414,5.123368,5.920453,3.887558,1.48230
0.525,1,1,0.554129,5.112356,5.120660,5.916355,3.890656,1.48685
0.526,1,1,0.488638,5.113299,5.117953,5.912236,3.893733,1.48376
0.527,1,1,0.403280,5.113877,5.114820,5.910067,3.896784,1.48280
0.528,1,1,0.311370,5.114336,5.111546,5.908285,3.899830,1.48213
0.529,1,1,0.219459,5.114795,5.108272,5.906390,3.902117,1.48411
0.530,1,1,0.127549,5.115253,5.104998,5.904472,3.904254,1.48442
0.531,1,1,0.022896,5.115273,5.101381,5.899957,3.904969,1.48579
0.532,1,1,-0.085960,5.115147,5.097651,5.894925,3.905400,1.48426
0.533,1,1,-0.194815,5.115021,5.093921,5.888184,3.905085,1.48460
0.534,1,1,-0.303671,5.114895,5.090190,5.881103,3.904622,1.48312
0.535,1,1,-0.411008,5.114348,5.086208,5.873903,3.904220,1.48240
0.536,1,1,-0.517844,5.113662,5.082142,5.866679,3.903831,1.48452
0.537,1,1,-0.624680,5.112977,5.078076,5.859797,3.903192,1.48483
0.538,1,1,-0.731517,5.112290,5.074010,5.852983,3.902505,1.48113
0.539,1,1,-0.827254,5.111271,5.069832,5.846631,3.901163,1.48709
0.540,1,1,-0.919331,5.110141,5.065617,5.840370,3.899692,1.48463
0.541,1,1,-1.011407,5.109012,5.061402,5.834606,3.898165,1.48381
0.542,1,1,-1.103484,5.107882,5.057187,5.828940,3.896626,1.48388
0.543,1,1,-1.186088,5.106750,5.052922,5.823473,3.895838,1.48397
0.544,1,1,-1.265569,5.105616,5.048642,5.818045,3.895201,1.48239
0.545,1,1,-1.345049,5.104483,5.044361,5.811130,3.895796,1.48417
0.546,1,1,-1.424529,5.103350,5.040080,5.803919,3.896637,1.48356
0.547,1,1,-1.501022,5.101873,5.035891,5.793854,3.898938,1.48451
0.548,1,1,-1.576528,5.100283,5.031732,5.783222,3.901529,1.48251
0.549,1,0,-1.652035,5.098693,5.027574,3.370589,3.905071,1.48488
0.550,1,0,-1.727541,5.097104,5.023415,0.479861,3.908801,1.48337
0.551,1,0,-1.794373,5.095168,5.019558,0.000000,3.912592,1.48705
0.552,1,0,-1.858344,5.093118,5.015802,0.000000,3.916395,1.48367
0.553,1,0,-1.922314,5.091069,5.012045,0.000000,3.918589,1.48382
0.554,1,0,-1.986285,5.089019,5.008289,0.000000,3.920462,1.48528
0.555,1,0,-2.041002,5.086918,5.004922,0.000000,3.919513,1.48420
0.556,1,0,-2.092667,5.084802,5.001684,0.000000,3.918002,1.48440
0.557,1,0,-2.144331,5.082685,4.998446,0.000000,3.915528,1.48399
0.558,1,0,-2.195996,5.080568,4.995207,0.000000,3.912862,1.48510
0.559,1,0,-2.222445,5.078233,4.992388,0.000000,3.911243,1.48640
0.560,1,0,-2.240577,5.075827,4.989707,0.000000,3.909833,1.48285
0.561,1,0,-2.258709,5.073420,4.987026,0.000000,3.908249,1.48552
0.562,1,0,-2.276841,5.071013,4.984344,0.000000,3.906631,1.48320
0.563,1,0,-2.275513,5.068612,4.982028,0.000000,3.903312,1.48587
0.564,1,0,-2.267767,5.066212,4.979832,0.000000,3.899655,1.48356
0.565,1,0,-2.260021,5.063812,4.977636,0.000000,3.895535,1.48330
0.566,1,0,-2.252275,5.061412,4.975440,0.000000,3.891322,1.48447
0.567,1,0,-2.223469,5.058978,4.973570,0.000000,3.888395,1.48236
0.568,1,0,-2.187719,5.056531,4.971809,0.000000,3.885723,1.48306
0.569,1,0,-2.151968,5.054085,4.970047,0.000000,3.884873,1.48307
0.570,1,0,-2.116218,5.051639,4.968286,0.000000,3.884386,1.48339
0.571,1,0,-2.069120,5.049693,4.966888,0.000000,3.885607,1.48483
0.572,1,0,-2.018280,5.047912,4.965609,0.000000,3.887168,1.48122
0.573,1,0,-1.967440,5.046132,4.964331,0.000000,3.888937,1.48311
0.574,1,0,-1.916599,5.044351,4.963052,0.000000,3.890748,1.48424
0.575,1,0,-1.864360,5.042424,4.962223,0.000000,3.891266,1.48229
0.576,1,0,-1.811660,5.040450,4.961542,0.000000,3.891528,1.48343
0.577,1,0,-1.758959,5.038476,4.960862,0.000000,3.890779,1.48406
0.578,1,0,-1.706259,5.036501,4.960181,0.000000,3.889830,1.48295
0.579,1,0,-1.662489,5.034920,4.959918,0.000000,3.888759,1.48406
0.580,1,0,-1.621665,5.033467,4.959794,0.000000,3.887664,1.48402
0.581,1,0,-1.580841,5.032015,4.959670,0.000000,3.887803,1.48367
0.582,1,0,-1.540017,5.030563,4.959546,0.000000,3.888188,1.48407
0.583,1,0,-1.509123,5.029160,4.959747,0.000000,3.890580,1.48449
0.584,1,0,-1.481503,5.027775,4.960057,0.000000,3.893373,1.48306
0.585,1,0,-1.453884,5.026389,4.960367,0.000000,3.895723,1.48518
0.586,1,0,-1.426265,5.025003,4.960677,0.000000,3.897985,1.48391
0.587,1,0,-1.400167,5.023713,4.961102,0.000000,3.897472,1.48406
0.588,1,0,-1.374572,5.022453,4.961566,0.000000,3.896407,1.48438
0.589,1,0,-1.348977,5.021194,4.962030,0.000000,3.894884,1.48572
0.590,1,0,-1.323382,5.019935,4.962494,0.000000,3.893270,1.48376
0.591,1,0,-1.288185,5.018422,4.962883,0.000000,3.894091,1.48407
0.592,1,0,-1.249822,5.016825,4.963248,0.000000,3.895395,1.48240
0.593,1,0,-1.211459,5.015228,4.963613,0.000000,3.898666,1.48316
0.594,1,0,-1.173096,5.013631,4.963977,0.000000,3.902328,1.48416
0.595,1,0,-1.122287,5.012465,4.964099,0.000000,3.906869,1.48393
0.596,1,0,-1.067374,5.011439,4.964140,0.000000,3.911585,1.48336
0.597,1,0,-1.012461,5.010413,4.964182,0.000000,3.917582,1.48215
0.598,1,0,-0.957547,5.009387,4.964223,0.000000,3.923833,1.48352
0.599,1,0,-0.902834,5.008410,4.964016,0.000000,3.931452,1.48248
0.600,1,0,-0.848186,5.007449,4.963727,0.000000,3.939343,1.48342
0.601,1,0,-0.793539,5.006487,4.963438,0.000000,3.945362,1.48467
0.602,1,0,-0.738891,5.005526,4.963149,0.000000,3.951009,1.48529
0.603,1,0,-0.696540,5.005085,4.962622,0.000000,3.952104,1.48436
0.604,1,0,-0.658244,5.004817,4.962017,0.000000,3.952292,1.48301
0.605,1,0,-0.619948,5.004548,4.961411,0.000000,3.952039,1.48448
0.606,1,0,-0.581652,5.004279,4.960805,0.000000,3.951698,1.48431
0.607,1,0,-0.571582,5.003930,4.960019,0.000000,3.955194,1.48502
0.608,1,0,-0.570819,5.003554,4.959174,0.000000,3.959452,1.48434
0.609,1,0,-0.570057,5.003178,4.958329,0.000000,3.963907,1.48381
0.610,1,0,-0.569294,5.002802,4.957484,0.000000,3.968402,1.48360
0.611,1,0,-0.589311,5.002248,4.956458,0.000000,3.968785,1.48430
0.612,1,0,-0.616180,5.001634,4.955373,0.000000,3.968349,1.48554
0.613,1,0,-0.643049,5.001020,4.954288,0.000000,3.966599,1.48307
0.614,1,0,-0.669919,5.000406,4.953204,0.000000,3.964586,1.48548
0.615,1,0,-0.712129,4.999685,4.951870,0.000000,3.964983,1.48249
0.616,1,0,-0.759398,4.998930,4.950455,0.000000,3.965860,1.48344
0.617,1,0,-0.806666,4.998173,4.949040,0.000000,3.967985,1.48366
0.618,1,0,-0.853935,4.997417,4.947625,0.000000,3.970359,1.48428
0.619,1,0,-0.902629,4.996592,4.945728,0.000000,3.971895,1.48382
0.620,1,0,-0.951793,4.995742,4.943673,0.000000,3.973265,1.48315
0.621,1,0,-1.000957,4.994893,4.941617,0.000000,3.973774,1.48499
0.622,1,0,-1.050121,4.994043,4.939562,0.000000,3.974112,1.48372
0.623,1,0,-1.090317,4.992862,4.936920,0.000000,3.973800,1.48243
0.624,1,0,-1.127555,4.991572,4.934084,0.000000,3.973359,1.48442
0.625,1,0,-1.164793,4.990281,4.931249,0.000000,3.970902,1.48341
0.626,1,0,-1.202031,4.988991,4.928413,0.000000,3.968043,1.48238
0.627,1,0,-1.232883,4.987628,4.924903,0.000000,3.962258,1.48340
0.628,1,0,-1.261630,4.986240,4.921172,0.000000,3.955890,1.48247
0.629,1,0,-1.290377,4.984852,4.917439,0.000000,3.949769,1.48361
0.630,1,0,-1.319124,4.983465,4.913708,0.000000,3.943698,1.48311
0.631,1,0,-1.346748,4.982047,4.909472,0.000000,3.941149,1.48409
0.632,1,0,-1.374002,4.980619,4.905072,0.000000,3.939301,1.48269
0.633,1,0,-1.401257,4.979192,4.900671,0.000000,3.939493,1.48391
0.634,1,0,-1.428511,4.977765,4.896270,0.000000,3.940092,1.48376
0.635,1,0,-1.471449,4.976515,4.891531,0.000000,3.940275,1.48430
0.636,1,0,-1.519560,4.975323,4.886679,0.000000,3.940377,1.48250
0.637,1,0,-1.567671,4.974132,4.881828,0.000000,3.939301,1.48396
0.638,1,0,-1.615782,4.972940,4.876977,0.000000,3.937991,1.48265
0.639,1,0,-1.689645,4.971399,4.871917,0.000000,3.935714,1.48341
0.640,1,0,-1.772002,4.969742,4.866787,0.000000,3.933245,1.48219
0.641,1,0,-1.854358,4.968086,4.861657,0.000000,3.932261,1.48314
0.642,1,0,-1.936714,4.966429,4.856527,0.000000,3.931573,1.48155
0.643,1,0,-2.037681,4.964524,4.851235,0.000000,3.934161,1.48386
0.644,1,0,-2.144786,4.962536,4.845890,0.000000,3.937402,1.48593
0.645,1,0,-2.251890,4.960549,4.840544,0.000000,3.939859,1.48346
0.646,1,0,-2.358995,4.958561,4.835199,0.000000,3.942160,1.48240
0.647,1,0,-2.475260,4.955985,4.829670,0.000000,3.939549,1.48417
0.648,1,0,-2.594546,4.953214,4.824081,0.000000,3.935961,1.48333
0.649,1,0,-2.713833,4.950443,4.818492,0.000000,3.930515,1.48437
0.650,1,0,-2.833119,4.947672,4.812904,0.000000,3.924699,1.48211
0.651,1,0,-2.935107,4.944578,4.807126,0.000000,3.921155,1.48502
0.652,1,0,-3.031391,4.941376,4.801286,0.000000,3.918064,1.48345
0.653,1,0,-3.127675,4.938175,4.795446,0.000000,3.917062,1.48398
0.654,1,0,-3.223959,4.934973,4.789606,0.000000,3.916477,1.48322
0.655,1,0,-3.302168,4.931589,4.783606,0.000000,3.916588,1.48255
0.656,1,0,-3.374416,4.928145,4.777552,0.000000,3.916837,1.48383
0.657,1,0,-3.446665,4.924701,4.771499,0.000000,3.916430,1.48331
0.658,1,0,-3.518913,4.921256,4.765446,0.000000,3.915892,1.48386
0.659,1,0,-3.570918,4.917458,4.759430,0.000000,3.913699,1.48331
0.660,1,0,-3.616247,4.913542,4.753427,0.000000,3.911177,1.48300
0.661,1,0,-3.661577,4.909626,4.747423,0.000000,3.907560,1.48230
0.662,1,0,-3.706906,4.905711,4.741420,0.000000,3.903726,1.48300
0.663,1,0,-3.747742,4.901975,4.735743,0.000000,3.899497,1.48399
0.664,1,0,-3.787096,4.898299,4.730173,0.000000,3.895190,1.48387
0.665,1,0,-3.826450,4.894622,4.724603,0.000000,3.889826,1.48406
0.666,1,0,-3.865804,4.890945,4.719033,0.000000,3.884252,1.48402
0.667,1,0,-3.905711,4.887149,4.714040,0.000000,3.877184,1.48269
0.668,1,0,-3.945800,4.883314,4.709238,0.000000,3.869819,1.48356
0.669,1,0,-3.985889,4.879478,4.704436,0.000000,3.863284,1.48332
0.670,1,0,-4.025978,4.875643,4.699634,0.000000,3.856914,1.48290
0.671,1,0,-4.058698,4.871623,4.695621,0.000000,3.853311,1.48245
0.672,1,0,-4.088986,4.867543,4.691866,0.000000,3.850259,1.48367
0.673,1,0,-4.119276,4.863462,4.688112,0.000000,3.846643,1.48448
0.674,1,0,-4.149565,4.859382,4.684358,0.000000,3.842916,1.48412
0.675,1,0,-4.165268,4.854960,4.681441,0.000000,3.834910,1.48295
0.676,1,0,-4.176160,4.850426,4.678800,0.000000,3.826053,1.48448
0.677,1,0,-4.187053,4.845891,4.676158,0.000000,3.814207,1.48373
0.678,1,0,-4.197946,4.841357,4.673517,0.000000,3.801767,1.48423
0.679,1,0,-4.177233,4.836964,4.671753,0.000000,3.788873,1.48534
0.680,1,0,-4.146097,4.832618,4.670278,0.000000,3.775888,1.48438
0.681,1,0,-4.114961,4.828272,4.668803,0.000000,3.764206,1.48452
0.682,1,0,-4.083825,4.823926,4.667327,0.000000,3.752783,1.48194
0.683,1,0,-4.023519,4.819840,4.666737,0.000000,3.743751,1.48340
0.684,1,0,-3.953593,4.815839,4.666438,0.000000,3.735194,1.48390
0.685,1,0,-3.883667,4.811838,4.666139,0.000000,3.728083,1.48305
0.686,1,0,-3.813740,4.807837,4.665840,0.000000,3.721260,1.48428
0.687,1,0,-3.712253,4.804010,4.666472,0.000000,3.715030,1.48349
0.688,1,0,-3.600358,4.800242,4.667412,0.000000,3.708918,1.48396
0.689,1,0,-3.488463,4.796474,4.668353,0.000000,3.705562,1.48234
0.690,1,0,-3.376567,4.792706,4.669292,0.000000,3.702755,1.48459
0.691,1,0,-3.246233,4.789375,4.671257,0.000000,3.704543,1.48605
0.692,1,0,-3.109818,4.786189,4.673560,0.000000,3.707246,1.48449
0.693,1,0,-2.973403,4.783002,4.675862,0.000000,3.711063,1.48538
0.694,1,0,-2.836988,4.779816,4.678165,0.000000,3.715102,1.48286
0.695,1,0,-2.687376,4.777033,4.681525,0.000000,3.716411,1.48443
