"Time","v1 xCoM","v2 R COP","66 RDS cle","64 R marks","37a CoMy (cm)","37 CoMy (cm)","34 FRx (cm)","33 FLy (cm)","29 HRx (cm)","v3 L COP","67 LDS cle","65 L marks","32 FLx (cm)","30 HRy (cm)","28 HLy (cm)","27 HLx (cm)","3 Platform","2 Trdml","1 Synch"
3.777,6.037444,5.139542,1,0,1.515403,6.008832,13.802867,6.281835,7.567368,0.000000,0,0,11.536647,5.198821,6.719205,9.073017,0.00014,0.08511,3.27705
3.778,6.037100,5.140700,1,0,1.427684,6.010353,13.794437,6.281003,7.556968,0.000000,0,0,11.531604,5.199702,6.723507,9.094445,0.00000,0.07913,3.27728
3.779,6.036597,5.141835,1,0,1.339966,6.011874,13.786008,6.280170,7.546568,0.000000,0,0,11.526562,5.200583,6.727808,9.115872,0.00031,0.12245,3.27744
3.780,6.035861,5.142936,1,0,1.252248,6.013396,13.777578,6.279338,7.536168,0.000000,0,0,11.521519,5.201465,6.732110,9.137300,0.00014,0.10970,3.27744
3.781,6.034939,5.143961,1,0,1.156657,6.014713,13.768852,6.274805,7.525606,0.000000,0,0,11.536737,5.202262,6.736304,9.158130,0.00000,0.09154,3.27731
3.782,6.033742,5.144876,1,0,1.044789,6.015608,13.759512,6.262620,7.514707,0.000000,0,0,11.593847,5.202887,6.740277,9.177720,0.00015,0.09686,3.27693
3.783,6.032342,5.145780,1,0,0.932921,6.016504,13.750172,6.250435,7.503808,0.000000,0,0,11.650956,5.203511,6.744250,9.197311,0.00000,0.10610,3.27684
3.784,6.030643,5.146667,1,0,0.821053,6.017399,13.740831,6.238250,7.492909,0.000000,0,0,11.708066,5.204135,6.748224,9.216902,-0.00001,0.09484,3.27738
3.785,6.028719,5.147613,1,0,0.711964,6.018226,13.731283,6.229362,7.482070,0.000000,0,0,11.747237,5.204811,6.752078,9.235901,0.00015,0.08713,3.27764
3.786,6.026468,5.148644,1,0,0.608619,6.018909,13.721307,6.227292,7.471352,0.000000,0,0,11.749322,5.205594,6.755687,9.253675,0.00030,0.10116,3.27734
3.787,6.023994,5.149684,1,0,0.505275,6.019592,13.711329,6.225222,7.460634,0.000000,0,0,11.751408,5.206377,6.759295,9.271448,-0.00013,0.08706,3.27711
3.788,6.021194,5.150737,1,0,0.401930,6.020276,13.701352,6.223151,7.449916,0.000000,0,0,11.753492,5.207160,6.762904,9.289222,-0.00013,0.09677,3.27703
3.789,6.018219,5.151732,1,0,0.303705,6.020628,13.691090,6.221573,7.439167,0.000000,0,0,11.756715,5.207981,6.766242,9.306168,-0.00015,0.12570,3.27710
3.790,6.014987,5.152641,1,0,0.216064,6.020295,13.680238,6.221011,7.428350,0.000000,0,0,11.762288,5.208882,6.769022,9.321399,0.00001,0.10504,3.27748
3.791,6.011655,5.153502,1,0,0.128423,6.019962,13.669386,6.220448,7.417534,0.000000,0,0,11.767862,5.209784,6.771802,9.336630,0.00000,0.10040,3.27760
3.792,6.008175,5.154294,1,0,0.040781,6.019629,13.658534,6.219886,7.406717,0.000000,0,0,11.773436,5.210685,6.774582,9.351861,0.00016,0.12277,3.27714
3.793,6.004678,5.155065,1,0,-0.052667,6.019352,13.647526,6.219684,7.396002,0.000000,0,0,11.780048,5.211544,6.777242,9.366385,0.00014,0.11122,3.27673
3.794,6.001153,5.155804,1,0,-0.158123,6.019187,13.636194,6.220228,7.385496,0.000000,0,0,11.788810,5.212315,6.779655,9.379447,0.00014,0.08074,3.27642
3.795,5.997688,5.156516,1,0,-0.263578,6.019023,13.624863,6.220771,7.374990,0.000000,0,0,11.797570,5.213086,6.782069,9.392508,-0.00014,0.09541,3.27636
3.796,5.994308,5.157189,1,0,-0.369034,6.018858,13.613531,6.221314,7.364483,0.000000,0,0,11.806332,5.213857,6.784482,9.405569,0.00015,0.10609,3.27682
3.797,5.991061,5.157827,1,0,-0.487234,6.018732,13.602244,6.221991,7.354228,0.000000,0,0,11.816498,5.214605,6.786582,9.417697,0.00013,0.09213,3.27706
3.798,5.988009,5.158412,1,0,-0.631782,6.018684,13.591050,6.222943,7.344489,0.000000,0,0,11.829569,5.215307,6.788031,9.427895,0.00001,0.09783,3.27683
3.799,5.985152,5.158967,1,0,-0.776331,6.018636,13.579856,6.223895,7.334750,0.000000,0,0,11.842641,5.216009,6.789480,9.438091,-0.00001,0.10780,3.27674
3.800,5.982581,5.159474,1,0,-0.920880,6.018588,13.568662,6.224847,7.325011,0.000000,0,0,11.855712,5.216711,6.790929,9.448289,0.00001,0.10419,3.27697
3.801,5.980236,5.159961,1,0,-1.070333,6.018264,13.557525,6.225606,7.315527,0.000000,0,0,11.870003,5.217516,6.792209,9.457899,-0.00013,0.09797,3.27713
3.802,5.978222,5.160416,1,0,-1.229927,6.017370,13.546510,6.225964,7.306570,0.000000,0,0,11.886813,5.218535,6.793136,9.466296,0.00013,0.12201,3.27713
3.803,5.976437,5.160863,1,0,-1.389521,6.016476,13.535494,6.226322,7.297613,0.000000,0,0,11.903625,5.219555,6.794063,9.474693,-0.00014,0.10514,3.27701
3.804,5.974984,5.161302,1,0,-1.549115,6.015582,13.524478,6.226680,7.288656,0.000000,0,0,11.920436,5.220574,6.794990,9.483090,0.00044,0.09127,3.27663
3.805,5.973732,5.161742,1,0,-1.694780,6.014042,13.513321,6.227056,7.279918,0.000000,0,0,11.938420,5.221524,6.795846,9.490896,0.00030,0.12529,3.27651
3.806,5.972774,5.162186,1,0,-1.811647,6.011168,13.501872,6.227471,7.271634,0.000000,0,0,11.958830,5.222332,6.796558,9.497479,-0.00014,0.09859,3.27697
3.807,5.971962,5.162607,1,0,-1.928515,6.008295,13.490422,6.227885,7.263350,0.000000,0,0,11.979240,5.223140,6.797269,9.504063,0.00000,0.07928,3.27728
3.808,5.971365,5.162995,1,0,-2.045382,6.005422,13.478973,6.228300,7.255066,0.000000,0,0,11.999650,5.223947,6.797981,9.510646,-0.00014,0.10709,3.27728
3.809,5.970850,5.163330,1,0,-2.121792,6.002512,13.467407,6.228756,7.247186,0.000000,0,0,12.021214,5.224613,6.798610,9.516440,-0.00014,0.09895,3.27728
3.810,5.970455,5.163586,1,0,-2.114558,5.999527,13.455599,6.229299,7.240142,0.000000,0,0,12.045165,5.224985,6.799068,9.520607,-0.00014,0.09468,3.27728
3.811,5.970084,5.163764,1,0,-2.107323,5.996543,13.443791,6.229842,7.233098,0.000000,0,0,12.069117,5.225357,6.799526,9.524774,0.00013,0.09815,3.27726
3.812,5.969748,5.163827,1,0,-2.100089,5.993558,13.431983,6.230385,7.226054,0.000000,0,0,12.093067,5.225729,6.799984,9.528939,0.00015,0.11772,3.27718
3.813,5.969383,5.163795,1,0,-2.043977,5.990782,13.420157,6.230904,7.219440,0.000000,0,0,12.118025,5.225748,6.800373,9.532532,0.00015,0.10186,3.27708
3.814,5.968976,5.163624,1,0,-1.886812,5.988434,13.408294,6.231369,7.213716,0.000000,0,0,12.145062,5.225037,6.800617,9.534936,-0.00014,0.09462,3.27693
3.815,5.968506,5.163360,1,0,-1.729647,5.986086,13.396430,6.231835,7.207992,0.000000,0,0,12.172100,5.224325,6.800860,9.537340,0.00001,0.11657,3.27685
3.816,5.967944,5.162959,1,0,-1.572482,5.983738,13.384566,6.232301,7.202267,0.000000,0,0,12.199138,5.223613,6.801104,9.539744,0.00015,0.09677,3.27693
3.817,5.967312,5.162457,1,0,-1.384814,5.981705,13.372849,6.232724,7.197070,0.000000,0,0,12.227292,5.222539,6.801262,9.541138,0.00002,0.08571,3.27686
3.818,5.966579,5.161806,1,0,-1.134082,5.980321,13.361434,6.233055,7.192962,0.000000,0,0,12.257752,5.220716,6.801244,9.540442,0.00015,0.08245,3.27648
3.819,5.965800,5.160976,1,0,-0.883350,5.978937,13.350019,6.233387,7.188854,0.000000,0,0,12.288213,5.218894,6.801226,9.539746,0.00002,0.11380,3.27648
3.820,5.964953,5.159883,1,0,-0.632618,5.977552,13.338604,6.233718,7.184746,0.000000,0,0,12.318673,5.217071,6.801207,9.539050,-0.00014,0.09104,3.27732
3.821,5.964104,5.158534,1,0,-0.391768,5.976706,13.327157,6.234218,7.181304,0.000000,0,0,12.350286,5.214563,6.801096,9.537408,0.00000,0.08187,3.27768
3.822,5.963250,5.156811,1,0,-0.171347,5.976969,13.315643,6.235063,7.179238,0.000000,0,0,12.384279,5.210637,6.800795,9.533812,-0.00014,0.11835,3.27699
3.823,5.962437,5.154859,1,0,0.049073,5.977232,13.304130,6.235909,7.177173,0.000000,0,0,12.418272,5.206711,6.800494,9.530214,0.00030,0.11678,3.27666
3.824,5.961684,5.152569,1,0,0.269494,5.977496,13.292615,6.236754,7.175108,0.000000,0,0,12.452266,5.202785,6.800192,9.526617,0.00000,0.09475,3.27712
3.825,5.961015,5.150092,1,0,0.447766,5.978297,13.281026,6.237642,7.173669,0.000000,0,0,12.486969,5.198258,6.799758,9.522168,0.00016,0.07825,3.27746
3.826,5.960470,5.147339,1,0,0.538896,5.980209,13.269282,6.238616,7.173525,0.000000,0,0,12.523143,5.192487,6.799049,9.515956,0.00002,0.10682,3.27754
3.827,5.960052,5.144381,1,0,0.630027,5.982122,13.257538,6.239592,7.173381,0.000000,0,0,12.559316,5.186717,6.798340,9.509745,-0.00001,0.10210,3.27749
3.828,5.959820,5.141123,1,0,0.721157,5.984035,13.245794,6.240566,7.173237,0.000000,0,0,12.595489,5.180945,6.797631,9.503532,0.00001,0.08457,3.27719
3.829,5.959731,4.095932,1,1,0.761499,5.985862,13.234046,6.241589,7.174069,0.000000,0,0,12.632339,5.174266,6.797006,9.496723,0.00000,0.09935,3.27698
3.830,5.959853,1.526339,0,0,0.696835,5.987516,13.222290,6.242709,7.176920,0.000000,0,0,12.670587,5.165707,6.796554,9.488680,0.00014,0.10403,3.27698
3.831,5.960089,0.000000,0,0,0.632172,5.989170,13.210534,6.243830,7.179770,0.000000,0,0,12.708836,5.157148,6.796102,9.480636,0.00030,0.09958,3.27703
3.832,5.960494,0.000000,0,0,0.567508,5.990823,13.198778,6.244950,7.182621,0.000000,0,0,12.747084,5.148589,6.795650,9.472592,-0.00013,0.09564,3.27718
3.833,5.960960,0.000000,0,0,0.467830,5.992035,13.186883,6.246007,7.186489,0.000000,0,0,12.785173,5.139128,6.795245,9.463781,0.00029,0.11422,3.27707
3.834,5.961516,0.000000,0,0,0.295758,5.992332,13.174702,6.246931,7.192458,0.000000,0,0,12.822936,5.127801,6.794936,9.453385,0.00001,0.11759,3.27638
3.835,5.962073,0.000000,0,0,0.123687,5.992630,13.162521,6.247856,7.198428,0.000000,0,0,12.860698,5.116474,6.794627,9.442988,0.00014,0.09537,3.27605
3.836,5.962631,0.000000,0,0,-0.048384,5.992928,13.150340,6.248780,7.204397,0.000000,0,0,12.898460,5.105147,6.794318,9.432592,0.00001,0.09220,3.27651
3.837,5.963140,0.000000,0,0,-0.221308,5.992788,13.138291,6.249793,7.211196,0.000000,0,0,12.936097,5.093350,6.794250,9.421974,0.00014,0.10929,3.27699
3.838,5.963574,0.000000,0,0,-0.395997,5.991742,13.126517,6.250987,7.219708,0.000000,0,0,12.973474,5.080582,6.794679,9.410899,0.00013,0.09834,3.27753
3.839,5.963916,0.000000,0,0,-0.570686,5.990697,13.114743,6.252182,7.228221,0.000000,0,0,13.010851,5.067814,6.795108,9.399824,-0.00015,0.08371,3.27775
3.840,5.964125,0.000000,0,0,-0.745375,5.989651,13.102969,6.253376,7.236734,0.000000,0,0,13.048227,5.055046,6.795537,9.388749,0.00030,0.08922,3.27729
3.841,5.964218,0.000000,0,0,-0.894563,5.988437,13.091226,6.258241,7.246121,0.000000,0,0,13.065666,5.041849,6.795877,9.377567,-0.00001,0.11498,3.27688
3.842,5.964144,0.000000,0,0,-0.991028,5.986872,13.079545,6.270696,7.257316,0.000000,0,0,13.041883,5.027767,6.796033,9.366163,-0.00014,0.08616,3.27658
3.843,5.963953,0.000000,0,0,-1.087493,5.985308,13.067865,6.283152,7.268511,0.000000,0,0,13.018099,5.013685,6.796189,9.354760,0.00000,0.08237,3.27651
3.844,5.963593,0.000000,0,0,-1.183958,5.983744,13.056185,6.295607,7.279706,0.000000,0,0,12.994315,4.999603,6.796345,9.343356,-0.00014,0.12442,3.27697
3.845,5.963133,0.000000,0,0,-1.251507,5.982096,13.044602,6.304806,7.291655,0.000000,0,0,12.988967,4.985203,6.796457,9.332006,0.00029,0.11587,3.27711
3.846,5.962528,0.000000,0,0,-1.259270,5.980276,13.033223,6.307276,7.305166,0.000000,0,0,13.021732,4.970145,6.796479,9.320763,-0.00002,0.09409,3.27658
3.847,5.961864,0.000000,0,0,-1.267034,5.978456,13.021843,6.309746,7.318677,0.000000,0,0,13.054499,4.955087,6.796501,9.309520,-0.00014,0.09313,3.27648
3.848,5.961116,0.000000,0,0,-1.274797,5.976636,13.010464,6.312215,7.332188,0.000000,0,0,13.087264,4.940030,6.796523,9.298278,0.00015,0.10900,3.27732
3.849,5.960374,0.000000,0,0,-1.261651,5.975039,12.999070,6.314215,7.346218,0.000000,0,0,13.119081,4.924942,6.796552,9.287040,0.00043,0.09540,3.27789
3.850,5.959641,0.000000,0,0,-1.205275,5.973902,12.987651,6.315244,7.361319,0.000000,0,0,13.148932,4.909794,6.796596,9.275812,0.00028,0.07932,3.27789
3.851,5.958984,0.000000,0,0,-1.148899,5.972765,12.976232,6.316273,7.376420,0.000000,0,0,13.178785,4.894645,6.796640,9.264585,0.00014,0.10954,3.27777
3.852,5.958438,0.000000,0,0,-1.092523,5.971628,12.964812,6.317302,7.391522,0.000000,0,0,13.208637,4.879497,6.796684,9.253358,0.00015,0.09537,3.27739
3.853,5.958027,0.000000,0,0,-1.030823,5.970612,12.953362,6.317874,7.407147,0.000000,0,0,13.237696,4.864256,6.796735,9.242162,-0.00014,0.10134,3.27703
3.854,5.957814,0.000000,0,0,-0.958115,5.969844,12.941851,6.317503,7.423854,0.000000,0,0,13.265113,4.848826,6.796799,9.231032,0.00002,0.12170,3.27673
3.855,5.957792,0.000000,0,0,-0.885407,5.969076,12.930339,6.317131,7.440561,0.000000,0,0,13.292529,4.833395,6.796863,9.219902,0.00014,0.11307,3.27662
3.856,5.958051,0.000000,0,0,-0.812699,5.968308,12.918827,6.316760,7.457268,0.000000,0,0,13.319946,4.817965,6.796926,9.208773,0.00030,0.08752,3.27692
3.857,5.958547,0.000000,0,0,-0.734503,5.967537,12.907314,6.316250,7.474256,0.000000,0,0,13.346154,4.802327,6.796854,9.197821,0.00000,0.09364,3.27713
3.858,5.959387,0.000000,0,0,-0.644960,5.966756,12.895799,6.315454,7.491822,0.000000,0,0,13.369866,4.786262,6.796502,9.187238,0.00030,0.10929,3.27713
3.859,5.960480,0.000000,0,0,-0.555416,5.965976,12.884284,6.314658,7.509389,0.000000,0,0,13.393578,4.770197,6.796149,9.176655,0.00000,0.08520,3.27713
3.860,5.961942,0.000000,0,0,-0.465873,5.965196,12.872768,6.313863,7.526956,0.000000,0,0,13.417289,4.754132,6.795796,9.166072,0.00015,0.08483,3.27713
3.861,5.963642,0.000000,0,0,-0.377822,5.964613,12.861307,6.313258,7.544822,0.000000,0,0,13.440210,4.737963,6.795459,9.155618,-0.00014,0.10605,3.27701
3.862,5.965689,0.000000,0,0,-0.292858,5.964437,12.849957,6.313046,7.563307,0.000000,0,0,13.461497,4.721579,6.795156,9.145428,0.00015,0.11218,3.27663
3.863,5.967940,0.000000,0,0,-0.207894,5.964261,12.838607,6.312835,7.581792,0.000000,0,0,13.482785,4.705196,6.794854,9.135239,0.00000,0.09842,3.27644
3.864,5.970490,0.000000,0,0,-0.122930,5.964085,12.827257,6.312624,7.600277,0.000000,0,0,13.504072,4.688812,6.794551,9.125049,0.00001,0.10455,3.27667
3.865,5.973210,0.000000,0,0,-0.034745,5.963942,12.815923,6.312304,7.618903,0.000000,0,0,13.524366,4.672403,6.794202,9.114801,-0.00001,0.11668,3.27704
3.866,5.976176,0.000000,0,0,0.060101,5.963867,12.804623,6.311759,7.637818,0.000000,0,0,13.542606,4.655941,6.793758,9.104435,0.00000,0.08853,3.27773
3.867,5.979264,0.000000,0,0,0.154947,5.963792,12.793323,6.311213,7.656734,0.000000,0,0,13.560845,4.639480,6.793314,9.094069,0.00014,0.08647,3.27810
3.868,5.982530,0.000000,0,0,0.249793,5.963717,12.782022,6.310668,7.675649,0.000000,0,0,13.579085,4.623019,6.792870,9.083702,0.00030,0.09966,3.27780
3.869,5.985853,0.000000,0,0,0.346610,5.963935,12.770788,6.310000,7.694496,0.000000,0,0,13.596486,4.606594,6.792376,9.073304,0.00001,0.10251,3.27756
3.870,5.989260,0.000000,0,0,0.447500,5.964760,12.759692,6.309077,7.713205,0.000000,0,0,13.612150,4.590246,6.791776,9.062840,0.00013,0.08245,3.27749
3.871,5.992664,0.000000,0,0,0.548391,5.965584,12.748595,6.308154,7.731913,0.000000,0,0,13.627814,4.573898,6.791177,9.052375,-0.00014,0.10359,3.27727
3.872,5.996064,0.000000,0,0,0.649282,5.966409,12.737499,6.307231,7.750621,0.000000,0,0,13.643478,4.557550,6.790577,9.041910,-0.00001,0.12164,3.27673
3.873,5.999420,0.000000,0,0,0.750654,5.967174,12.726501,6.306198,7.769100,0.000000,0,0,13.658545,4.541502,6.789976,9.031375,-0.00001,0.09892,3.27663
