"Time","38 FLy (cm)","52 LDS cle","v2 L COP","v3 xCoM","v1 R COP","51 RDS cle","40 FRy (cm)","36 HRy (cm)","34 HLy (cm)","42a CoMy (cm)","42 CoMy (cm)","3 Platform","2 Trdml","50 L marks","49 R marks","48 lHL swon","47 lFL swoff","46 rHL swon","45 rFL swoff","44 miry (cm)","43 mirx (cm)","41 CoMx (cm)","39 FRx (cm)","35 HRx (cm)","37 FLx (cm)","33a HLx (cm)","33 HLx (cm)","32 MTP ang","31 Keyboard","30 ankle ang","29 knee ang","28 hip ang","27 FLty (cm)","26 FLtx (cm)","25 toey (cm)","24 toex (cm)","23 MTPy (cm)","22 MTPx (cm)","21 anky (cm)","20 ankx (cm)","19 kny (cm)","18 knx (cm)","17 Hipy (cm)","16 Hipx (cm)","15 Cry (cm)","14 Crx (cm)","12 Sync","11 Gr","10 St","9 TA","8 Gs","7 VL","6 BF","5 Ip","4 GM","1 Synch"
1.063,5.304839,0,0.000000,4.891103,0.000000,0,3.733167,3.637493,5.722716,0.878787,4.843891,-1.48705,0.10306,0,0,0,0,0,0,7.514727,0.942249,16.921293,17.717377,15.378102,18.977119,-9.768631,15.309564,135.108521,0,40.043350,90.372276,70.812073,8.637487,18.718592,8.780046,16.147951,9.298665,15.725945,9.386627,14.893417,10.394335,16.383841,11.725545,15.496332,11.994753,16.537102,0,0.00083,0.00075,0.00108,0.00140,0.00051,0.00065,0.00122,0.00058,3.21459
1.064,5.304642,0,0.000000,4.892657,0.000000,0,3.733908,3.634125,5.726713,0.895290,4.844795,-1.48720,0.10501,0,0,0,0,0,0,7.510211,0.951419,16.917759,17.707645,15.396255,18.980385,-9.771045,15.299667,133.466599,0,39.676422,91.024498,70.612183,8.636386,18.713024,8.776748,16.155714,9.295301,15.739175,9.363537,14.913264,10.395202,16.387722,11.722330,15.494064,11.991901,16.531399,0,0.00080,0.00075,0.00103,0.00140,0.00051,0.00066,0.00104,0.00058,3.21475
1.065,5.304468,0,0.689703,4.894169,0.000000,0,3.734751,3.630478,5.729036,0.908165,4.845696,-1.48849,0.10485,1,0,0,1,0,0,7.509271,0.954510,16.915287,17.697977,15.414088,18.983051,-9.769455,15.289788,134.650314,0,40.428715,91.349472,70.377419,8.634275,18.705847,8.778429,16.167343,9.278241,15.753732,9.348444,14.928198,10.396571,16.391531,11.718868,15.490767,11.989357,16.526182,0,0.00079,0.00074,0.00093,0.00142,0.00050,0.00067,0.00101,0.00058,3.21484
1.066,5.304327,1,3.448513,4.895553,0.000000,0,3.735734,3.626446,5.729067,0.916073,4.846594,-1.48834,0.10376,0,0,0,0,0,0,7.513229,0.949274,16.914272,17.688395,15.431484,18.984900,-9.762382,15.279934,139.704193,0,42.713970,91.226227,70.094902,8.630782,18.696468,8.786932,16.184271,9.242419,15.770104,9.344306,14.936403,10.398629,16.395235,11.715071,15.486061,11.987235,16.521637,0,0.00082,0.00075,0.00092,0.00143,0.00050,0.00066,0.00099,0.00056,3.21461
1.067,5.304185,1,5.517473,4.896898,0.000000,0,3.736717,3.622415,5.729098,0.923980,4.847491,-1.48766,0.10428,0,0,0,0,0,0,7.517189,0.944038,16.913256,17.678812,15.448880,18.986748,-9.755309,15.270079,144.758057,0,44.999226,91.102989,69.812386,8.627289,18.687088,8.795434,16.201197,9.206597,15.786478,9.340167,14.944609,10.400686,16.398939,11.711273,15.481355,11.985113,16.517092,0,0.00082,0.00076,0.00091,0.00145,0.00051,0.00066,0.00101,0.00057,3.21453
1.068,5.304044,1,5.516883,4.898126,0.000000,0,3.737699,3.618383,5.729130,0.931888,4.848389,-1.48758,0.10464,0,0,0,0,0,0,7.521147,0.938803,16.912241,17.669231,15.466276,18.988596,-9.748236,15.260224,149.811935,0,47.284481,90.979744,69.529869,8.623796,18.677710,8.803937,16.218124,9.170776,15.802851,9.336029,14.952814,10.402743,16.402643,11.707476,15.476648,11.982991,16.512547,0,0.00083,0.00075,0.00087,0.00146,0.00051,0.00066,0.00109,0.00056,3.21521
1.069,5.303926,1,5.516295,4.899300,0.000000,0,3.738164,3.613132,5.728724,0.934250,4.849392,-1.48544,0.10351,0,0,0,0,0,0,7.523549,0.933503,16.910532,17.659697,15.483438,18.989979,-9.738184,15.250453,152.462677,0,48.586147,91.020561,69.190254,8.620438,18.667833,8.811316,16.236475,9.147950,15.825054,9.326063,14.967841,10.405207,16.408112,11.702440,15.471742,11.980152,16.507261,0,0.00081,0.00074,0.00075,0.00136,0.00052,0.00065,0.00116,0.00056,3.21578
1.070,5.303838,1,5.515709,4.900315,0.000000,0,3.737920,3.606208,5.727718,0.929017,4.850541,-1.48735,0.10202,0,0,0,0,0,0,7.523818,0.928115,16.907873,17.650227,15.500282,18.990725,-9.724052,15.240796,151.821899,0,48.540619,91.286079,68.772415,8.617264,18.657272,8.817159,16.256779,9.142924,15.855245,9.308115,14.992212,10.408226,16.415993,11.695709,15.466563,11.976332,16.500965,0,0.00079,0.00074,0.00070,0.00132,0.00051,0.00066,0.00125,0.00056,3.21570
1.071,5.303750,1,5.515147,4.901242,0.000000,0,3.737676,3.599285,5.726712,0.923785,4.851689,-1.48750,0.10145,0,0,0,0,0,0,7.524087,0.922727,16.905216,17.640757,15.517126,18.991470,-9.709921,15.231139,151.181122,0,48.495094,91.551598,68.354584,8.614091,18.646713,8.823001,16.277082,9.137899,15.885435,9.290168,15.016583,10.411245,16.423874,11.688978,15.461384,11.972511,16.494667,0,0.00080,0.00074,0.00067,0.00131,0.00051,0.00066,0.00124,0.00056,3.21548
1.072,5.303662,1,5.514656,4.901906,0.000000,0,3.737432,3.592361,5.725707,0.918552,4.852837,-1.48766,0.10060,0,0,0,0,0,0,7.524356,0.917340,16.902557,17.631287,15.533970,18.992216,-9.695790,15.221482,150.540344,0,48.449566,91.817116,67.936752,8.610917,18.636152,8.828842,16.297386,9.132874,15.915626,9.272220,15.040954,10.414265,16.431755,11.682247,15.456205,11.968691,16.488371,0,0.00080,0.00073,0.00067,0.00133,0.00051,0.00066,0.00113,0.00056,3.21449
1.073,5.303592,1,5.514186,4.902471,0.000000,0,3.736989,3.586904,5.724884,0.911593,4.853806,-1.48628,0.09935,0,0,0,0,0,0,7.523920,0.919235,16.899855,17.621740,15.550678,18.992554,-9.678481,15.211792,151.113571,0,48.478855,91.878998,67.533554,8.609190,18.625847,8.838062,16.326687,9.128393,15.946133,9.259644,15.061416,10.417454,16.439560,11.675498,15.451162,11.965327,16.482992,0,0.00082,0.00072,0.00068,0.00136,0.00052,0.00068,0.00111,0.00056,3.21378
1.074,5.303545,1,5.513780,4.902739,0.000000,0,3.736276,3.583456,5.724313,0.902270,4.854528,-1.48582,0.10018,0,0,0,0,0,0,7.522520,0.931108,16.897087,17.612093,15.567200,18.992334,-9.656819,15.202057,153.349579,0,48.610619,91.661949,67.150406,8.609443,18.615892,8.851908,16.368307,9.124660,15.977072,9.254426,15.076523,10.420874,16.447262,11.668724,15.446306,11.962589,16.478867,0,0.00081,0.00073,0.00066,0.00132,0.00051,0.00068,0.00109,0.00055,3.21454
1.075,5.303499,1,5.513432,4.902981,0.000000,0,3.735563,3.580007,5.723741,0.892947,4.855252,-1.48537,0.10290,0,0,0,0,0,0,7.521119,0.942980,16.894320,17.602444,15.583721,18.992113,-9.635159,15.192322,155.585571,0,48.742382,91.444901,66.767258,8.609695,18.605936,8.865753,16.409929,9.120926,16.008011,9.249207,15.091629,10.424294,16.454962,11.661950,15.441450,11.959851,16.474743,0,0.00079,0.00071,0.00064,0.00134,0.00049,0.00070,0.00108,0.00054,3.21520
1.076,5.303453,1,5.513259,4.903144,0.000000,0,3.734849,3.576558,5.723170,0.883623,4.855975,-1.48613,0.10370,0,0,0,0,0,0,7.519718,0.954852,16.891554,17.592796,15.600243,18.991894,-9.613497,15.182587,157.821579,0,48.874142,91.227852,66.384102,8.609948,18.595980,8.879599,16.451550,9.117192,16.038950,9.243990,15.106736,10.427714,16.462664,11.655176,15.436594,11.957113,16.470619,0,0.00081,0.00071,0.00065,0.00139,0.00049,0.00070,0.00110,0.00054,3.21536
1.077,5.303411,1,5.513161,4.903332,0.000000,0,3.733812,3.574825,5.722938,0.872392,4.856783,-1.48750,0.10332,0,0,0,0,0,0,7.517852,0.957595,16.887194,17.583252,15.616608,18.991455,-9.591017,15.172956,159.924835,0,49.188614,91.016815,66.047737,8.608644,18.585016,8.888980,16.483408,9.112063,16.060495,9.240093,15.120525,10.431169,16.470064,11.649319,15.432818,11.955010,16.467325,0,0.00082,0.00070,0.00064,0.00143,0.00049,0.00069,0.00111,0.00054,3.21546
1.078,5.303374,1,5.513280,4.903593,0.000000,0,3.732329,3.575441,5.723170,0.858546,4.857707,-1.48613,0.10457,0,0,0,0,0,0,7.515350,0.947836,16.880653,17.573849,15.632760,18.990719,-9.567413,15.163466,161.846283,0,49.753338,90.814026,65.775436,8.605211,18.572674,8.892248,16.501892,9.105024,16.069176,9.238008,15.132510,10.434669,16.477053,11.644716,15.430521,11.953778,16.465166,0,0.00081,0.00072,0.00065,0.00143,0.00047,0.00071,0.00109,0.00053,3.21531
1.079,5.303338,1,5.513387,4.903809,0.000000,0,3.730847,3.576058,5.723402,0.844701,4.858631,-1.48521,0.10581,0,0,0,0,0,0,7.512848,0.938076,16.874115,17.564445,15.648911,18.989983,-9.543810,15.153978,163.767715,0,50.318062,90.611229,65.503143,8.601777,18.560331,8.895516,16.520376,9.097984,16.077856,9.235922,15.144494,10.438169,16.484041,11.640114,15.428225,11.952545,16.463009,0,0.00080,0.00072,0.00065,0.00141,0.00048,0.00070,0.00101,0.00052,3.21525
1.080,5.303301,1,5.513459,4.903892,0.000000,0,3.729365,3.576675,5.723634,0.830855,4.859555,-1.48827,0.10530,0,0,0,0,0,0,7.510345,0.928316,16.867575,17.555042,15.665064,18.989244,-9.520206,15.144489,165.689163,0,50.882786,90.408440,65.230850,8.598343,18.547989,8.898784,16.538860,9.090945,16.086536,9.233836,15.156479,10.441669,16.491030,11.635511,15.425928,11.951312,16.460850,0,0.00079,0.00073,0.00066,0.00135,0.00049,0.00068,0.00094,0.00054,3.21571
1.081,5.303276,1,5.513445,4.903879,0.000000,0,3.728775,3.577666,5.723457,0.813725,4.860437,-1.48788,0.10402,0,0,0,0,0,0,7.508545,0.923216,16.862309,17.545767,15.680858,18.988504,-9.498726,15.134999,166.926224,0,51.306484,90.265816,64.991890,8.596402,18.537842,8.899828,16.555634,9.085045,16.096521,9.230535,15.167245,10.444443,16.496265,11.630779,15.422738,11.949966,16.458054,0,0.00079,0.00072,0.00065,0.00135,0.00051,0.00069,0.00093,0.00054,3.21603
1.082,5.303265,1,5.513175,4.903581,0.000000,0,3.729407,3.579169,5.722718,0.792096,4.861262,-1.48643,0.10377,0,0,0,0,0,0,7.507706,0.924498,16.858789,17.536671,15.696160,18.987757,-9.480154,15.125506,167.225891,0,51.537025,90.205612,64.798584,8.596507,18.530699,8.897825,16.570066,9.080707,16.108294,9.225568,15.176343,10.446222,16.499102,11.625870,15.418325,11.948465,16.454380,0,0.00080,0.00073,0.00067,0.00129,0.00051,0.00071,0.00093,0.00054,3.21565
1.083,5.303254,1,5.512841,4.903263,0.000000,0,3.730038,3.580673,5.721980,0.770467,4.862087,-1.48773,0.10330,0,0,0,0,0,0,7.506866,0.925780,16.855270,17.527573,15.711464,18.987009,-9.461582,15.116014,167.525558,0,51.767563,90.145409,64.605286,8.596612,18.523556,8.895823,16.584497,9.076368,16.120066,9.220601,15.185441,10.448002,16.501938,11.620960,15.413913,11.946964,16.450708,0,0.00079,0.00072,0.00066,0.00127,0.00051,0.00070,0.00091,0.00054,3.21530
1.084,5.303243,1,5.512316,4.902888,0.000000,0,3.730670,3.582176,5.721241,0.748838,4.862912,-1.48888,0.10167,0,0,0,0,0,0,7.506027,0.927062,16.851751,17.518476,15.726767,18.986261,-9.443010,15.106523,167.825241,0,51.998104,90.085205,64.411980,8.596717,18.516413,8.893821,16.598930,9.072030,16.131838,9.215634,15.194540,10.449781,16.504774,11.616051,15.409500,11.945464,16.447037,0,0.00083,0.00070,0.00066,0.00128,0.00051,0.00068,0.00092,0.00054,3.21507
1.085,5.303159,1,5.511811,4.902549,0.000000,0,3.731184,3.582258,5.720848,0.727823,4.863707,-1.48872,0.09995,0,0,0,0,0,0,7.504652,0.932681,16.846725,17.509388,15.742145,18.985575,-9.424220,15.097075,168.083298,0,52.086391,90.067322,64.285316,8.596266,18.508474,8.894277,16.610525,9.068836,16.142368,9.209901,15.201245,10.450271,16.505621,11.611015,15.404428,11.944098,16.443233,0,0.00082,0.00070,0.00066,0.00128,0.00051,0.00067,0.00097,0.00054,3.21478
1.086,5.302976,1,5.511365,4.902317,0.000000,0,3.731536,3.580395,5.720930,0.707649,4.864460,-1.48865,0.09963,0,0,0,0,0,0,7.502540,0.944240,16.839636,17.500311,15.757624,18.984970,-9.405132,15.087687,168.284378,0,51.979836,90.107407,64.249924,8.595054,18.499447,8.898102,16.618235,9.067209,16.151197,9.203117,15.204673,10.448992,16.503742,11.605806,15.398454,11.942915,16.439251,0,0.00081,0.00068,0.00066,0.00125,0.00049,0.00069,0.00109,0.00054,3.21417
1.087,5.302792,1,5.511155,4.902031,0.000000,0,3.731889,3.578531,5.721011,0.687475,4.865214,-1.48735,0.09993,0,0,0,0,0,0,7.500429,0.955799,16.832546,17.491234,15.773104,18.984365,-9.386044,15.078300,168.485458,0,51.873283,90.147491,64.214523,8.593842,18.490419,8.901926,16.625946,9.065583,16.160028,9.196334,15.208100,10.447714,16.501865,11.600598,15.392479,11.941732,16.435268,0,0.00079,0.00070,0.00065,0.00122,0.00047,0.00070,0.00118,0.00054,3.21381
1.088,5.302608,1,5.511655,4.901585,0.000000,0,3.732242,3.576668,5.721093,0.667302,4.865967,-1.48712,0.09937,0,0,0,0,0,0,7.498318,0.967358,16.825457,17.482157,15.788583,18.983759,-9.366956,15.068913,168.686539,0,51.766731,90.187569,64.179131,8.592629,18.481394,8.905750,16.633656,9.063956,16.168858,9.189550,15.211529,10.446435,16.499987,11.595389,15.386505,11.940550,16.431288,0,0.00076,0.00070,0.00064,0.00122,0.00048,0.00070,0.00118,0.00054,3.21480
1.089,5.302470,1,5.512470,4.901011,0.000000,0,3.732464,3.575598,5.722495,0.642937,4.866624,-1.48827,0.10111,0,0,0,0,0,0,7.497907,0.974044,16.821150,17.473049,15.803949,18.983271,-9.349354,15.059591,169.062363,0,51.733326,90.194016,64.079346,8.592182,18.474873,8.910826,16.648418,9.063528,16.182274,9.185575,15.216725,10.447784,16.499983,11.592245,15.381892,11.940583,16.428316,0,0.00074,0.00071,0.00063,0.00121,0.00047,0.00070,0.00109,0.00054,3.21559
1.090,5.302391,1,5.514231,4.900054,0.000000,0,3.732508,3.575617,5.725705,0.612831,4.867150,-1.48575,0.10362,0,0,0,0,0,0,7.499824,0.974054,16.820650,17.463903,15.819160,18.982941,-9.333787,15.050356,169.677505,0,51.800114,90.154396,63.891388,8.592784,18.471788,8.917615,16.672840,9.064740,16.201969,9.185445,15.224347,10.452733,16.502544,11.591928,15.379143,11.942282,16.426731,0,0.00078,0.00071,0.00064,0.00131,0.00048,0.00070,0.00101,0.00053,3.21528
1.091,5.302313,1,5.515879,4.899021,0.000000,0,3.732551,3.575635,5.728916,0.582726,4.867676,-1.48712,0.10377,0,0,0,0,0,0,7.501741,0.974064,16.820152,17.454756,15.834370,18.982611,-9.318220,15.041121,170.292648,0,51.866901,90.114769,63.703426,8.593385,18.468702,8.924403,16.697262,9.065953,16.221664,9.185314,15.231968,10.457683,16.505106,11.591612,15.376394,11.943981,16.425146,0,0.00079,0.00070,0.00064,0.00138,0.00048,0.00069,0.00099,0.00053,3.21510
1.092,5.302235,1,5.517189,4.897767,0.000000,0,3.732595,3.575654,5.732126,0.552621,4.868202,-1.48651,0.10259,0,0,0,0,0,0,7.503658,0.974074,16.819653,17.445610,15.849580,18.982281,-9.302653,15.031887,170.907791,0,51.933689,90.075150,63.515469,8.593987,18.465616,8.931192,16.721684,9.067165,16.241360,9.185184,15.239590,10.462631,16.507669,11.591295,15.373646,11.945680,16.423559,0,0.00080,0.00071,0.00065,0.00144,0.00049,0.00069,0.00100,0.00054,3.21556
1.093,5.302164,1,5.518065,4.896502,0.000000,0,3.732909,3.575513,5.733498,0.521246,4.868708,-1.48727,0.10343,0,0,0,0,0,0,7.503984,0.974432,16.817623,17.436440,15.864621,18.982004,-9.287300,15.022596,171.763153,0,52.054211,90.077896,63.371216,8.593596,18.460419,8.937633,16.742517,9.066669,16.255733,9.184097,15.245835,10.466213,16.509214,11.590770,15.371078,11.946386,16.420799,0,0.00082,0.00068,0.00064,0.00147,0.00048,0.00068,0.00098,0.00056,3.21587
1.094,5.302103,1,5.517642,4.895205,0.000000,0,3.733592,3.575153,5.732349,0.488133,4.869186,-1.48750,0.10442,0,0,0,0,0,0,7.502133,0.975266,16.813498,17.427238,15.879431,18.981798,-9.272240,15.013228,172.947540,0,52.248333,90.138687,63.286839,8.591849,18.452332,8.943595,16.758438,9.063829,16.262817,9.181700,15.250197,10.467922,16.509365,11.589958,15.368757,11.945734,16.416426,0,0.00084,0.00066,0.00064,0.00152,0.00047,0.00067,0.00099,0.00056,3.21541
1.095,5.302042,1,5.517106,4.893914,0.000000,0,3.734275,3.574794,5.731201,0.455021,4.869664,-1.48674,0.10368,0,0,0,0,0,0,7.500281,0.976099,16.809370,17.418037,15.894240,18.981594,-9.257180,15.003860,174.131943,0,52.442451,90.199478,63.202457,8.590101,18.444242,8.949558,16.774359,9.060990,16.269903,9.179301,15.254560,10.469630,16.509518,11.589147,15.366436,11.945082,16.412054,0,0.00086,0.00067,0.00064,0.00148,0.00047,0.00066,0.00108,0.00057,3.21500
1.096,5.301981,1,5.516228,4.892638,0.000000,0,3.734957,3.574434,5.730052,0.421908,4.870142,-1.48567,0.10236,0,0,0,0,0,0,7.498430,0.976933,16.805244,17.408836,15.909050,18.981390,-9.242120,14.994493,175.316330,0,52.636570,90.260269,63.118076,8.588354,18.436153,8.955521,16.790279,9.058151,16.276987,9.176904,15.258921,10.471339,16.509668,11.588336,15.364116,11.944428,16.407681,0,0.00087,0.00068,0.00064,0.00151,0.00048,0.00066,0.00109,0.00056,3.21485
1.097,5.301983,1,5.515529,4.891353,0.000000,0,3.736010,3.572378,5.729234,0.387398,4.870629,-1.48865,0.10236,0,0,0,0,0,0,7.498209,0.975521,16.801155,17.399878,15.923764,18.981394,-9.227377,14.985197,176.212402,0,52.756439,90.378136,63.015659,8.586916,18.428200,8.962646,16.801361,9.056911,16.284353,9.173350,15.264530,10.473413,16.509378,11.587572,15.361067,11.944163,16.403742,0,0.00089,0.00069,0.00061,0.00152,0.00050,0.00065,0.00107,0.00055,3.21477
1.098,5.302071,1,5.515369,4.890045,0.000000,0,3.737569,3.567997,5.728866,0.350974,4.871129,-1.48918,0.10238,0,0,0,0,0,0,7.500221,0.971032,16.797119,17.391251,15.938348,18.981686,-9.213067,14.976000,176.713577,0,52.774612,90.574196,62.888531,8.585900,18.420433,8.971362,16.805819,9.057860,16.292105,9.168214,15.271849,10.475988,16.508480,11.586874,15.357023,11.944428,16.400398,0,0.00092,0.00067,0.00061,0.00159,0.00051,0.00064,0.00106,0.00055,3.21508
1.099,5.302158,1,5.515224,4.888657,0.000000,0,3.739127,3.563616,5.728498,0.314551,4.871629,-1.48781,0.10121,0,0,0,0,0,0,7.502234,0.966543,16.793081,17.382624,15.952931,18.981977,-9.198756,14.966803,177.214737,0,52.792782,90.770256,62.761406,8.584885,18.412664,8.980078,16.810276,9.058809,16.299854,9.163077,15.279167,10.478564,16.507584,11.586177,15.352979,11.944694,16.397055,0,0.00094,0.00067,0.00060,0.00166,0.00050,0.00065,0.00106,0.00054,3.21533
1.100,5.302246,1,5.515121,4.887027,0.000000,0,3.740686,3.559235,5.728131,0.278128,4.872129,-1.48727,0.09999,0,0,0,0,0,0,7.504246,0.962053,16.789045,17.373997,15.967514,18.982269,-9.184446,14.957604,177.715912,0,52.810955,90.966316,62.634281,8.583869,18.404896,8.988794,16.814734,9.059759,16.307606,9.157940,15.286486,10.481139,16.506687,11.585479,15.348934,11.944958,16.393709,0,0.00093,0.00067,0.00060,0.00172,0.00050,0.00066,0.00107,0.00052,3.21533
1.101,5.302323,1,5.514851,4.885274,0.000000,0,3.741010,3.555923,5.727068,0.239134,4.872451,-1.48735,0.09970,0,0,0,0,0,0,7.504393,0.958152,16.784231,17.365372,15.981531,18.982868,-9.172838,14.948467,178.161453,0,52.827122,91.138756,62.555122,8.583326,18.393600,8.995812,16.818834,9.059339,16.311419,9.152612,15.290424,10.481982,16.503979,11.583979,15.343980,11.944493,16.389565,0,0.00095,0.00066,0.00061,0.00182,0.00048,0.00065,0.00106,0.00052,3.21531
1.102,5.302388,1,5.514079,4.883151,0.000000,0,3.739646,3.554074,5.725055,0.196621,4.872531,-1.48781,0.09909,0,0,0,0,0,0,7.501984,0.955055,16.778353,17.356745,15.994772,18.983889,-9.164930,14.939411,178.530807,0,52.840546,91.278862,62.541660,8.583433,18.377476,9.000504,16.822445,9.057041,16.309834,9.147021,15.289734,10.480453,16.498793,11.581379,15.337780,11.943030,16.384325,0,0.00096,0.00067,0.00059,0.00184,0.00047,0.00066,0.00107,0.00053,3.21516
1.103,5.302453,1,5.513184,4.880988,0.000000,0,3.738281,3.552225,5.723042,0.154108,4.872611,-1.48590,0.09764,0,0,0,0,0,0,7.499574,0.951958,16.772474,17.348120,16.008013,18.984911,-9.157022,14.930356,178.900177,0,52.853966,91.418961,62.528202,8.583539,18.361351,9.005195,16.826056,9.054745,16.308250,9.141430,15.289042,10.478923,16.493605,11.578779,15.331579,11.941566,16.379084,0,0.00097,0.00067,0.00060,0.00187,0.00048,0.00065,0.00108,0.00052,3.21498
1.104,5.302517,1,5.511919,4.878706,0.000000,0,3.736916,3.550376,5.721028,0.111595,4.872690,-1.48506,0.09700,0,0,0,0,0,0,7.497165,0.948860,16.766596,17.339493,16.021254,18.985931,-9.149116,14.921300,179.269531,0,52.867390,91.559067,62.514740,8.583646,18.345226,9.009887,16.829668,9.052447,16.306667,9.135839,15.288352,10.477392,16.488419,11.576180,15.325379,11.940104,16.373842,0,0.00094,0.00069,0.00058,0.00185,0.00049,0.00067,0.00108,0.00051,3.21467
1.105,5.302615,1,5.510660,4.876463,0.000000,0,3.735581,3.548821,5.719123,0.071198,4.872709,-1.49162,0.09864,0,0,0,0,0,0,7.495722,0.949204,16.760357,17.330919,16.034039,18.987427,-9.143639,14.912210,179.291138,0,52.874660,91.715408,62.485683,8.583255,18.333002,9.015647,16.833189,9.051402,16.303797,9.130986,15.288862,10.476871,16.484066,11.574625,15.320049,11.939222,16.369165,0,0.00094,0.00069,0.00060,0.00184,0.00050,0.00068,0.00110,0.00052,3.21450
1.106,5.302758,1,5.509416,4.874341,0.000000,0,3.734286,3.547669,5.717365,0.033700,4.872644,-1.48499,0.09917,0,0,0,0,0,0,7.495605,0.954261,16.753626,17.322414,16.046194,18.989571,-9.141493,14.903072,178.836441,0,52.873501,91.893982,62.435257,8.582183,18.326120,9.022873,16.836588,9.052071,16.299164,9.127144,15.291018,10.477734,16.480858,11.574499,15.315912,11.939140,16.365263,0,0.00092,0.00069,0.00060,0.00186,0.00052,0.00066,0.00105,0.00051,3.21504
1.107,5.302902,1,5.508433,4.872254,0.000000,0,3.732991,3.546516,5.715608,-0.003799,4.872579,-1.48697,0.09856,0,0,0,0,0,0,7.495488,0.959317,16.746895,17.313911,16.058350,18.991714,-9.139347,14.893934,178.381744,0,52.872341,92.072563,62.384830,8.581111,18.319239,9.030099,16.839985,9.052739,16.294533,9.123302,15.293173,10.478596,16.477650,11.574374,15.311775,11.939057,16.361359,0,0.00091,0.00066,0.00062,0.00186,0.00052,0.00066,0.00102,0.00050,3.21547
1.108,5.303045,1,5.508234,4.870271,0.000000,0,3.731695,3.545364,5.713850,-0.041298,4.872514,-1.48804,0.09994,0,0,0,0,0,0,7.495370,0.964373,16.740166,17.305407,16.070505,18.993858,-9.137201,14.884796,177.927048,0,52.871181,92.251144,62.334404,8.580040,18.312357,9.037325,16.843384,9.053409,16.289900,9.119459,15.295329,10.479458,16.474440,11.574248,15.307638,11.938974,16.357456,0,0.00093,0.00066,0.00065,0.00190,0.00052,0.00067,0.00094,0.00050,3.21540
1.109,5.303176,1,5.508398,4.868299,0.000000,0,3.730747,3.542944,5.713715,-0.078653,4.872475,-1.48468,0.10229,0,0,0,0,0,0,7.497498,0.966380,16.737740,17.296961,16.081972,18.996462,-9.139011,14.875670,177.309006,0,53.132385,92.492973,62.259163,8.579802,18.306007,9.041091,16.845673,9.050719,16.291887,9.115203,15.301837,10.481935,16.473038,11.574910,15.304543,11.940108,16.354912,0,0.00094,0.00065,0.00067,0.00195,0.00052,0.00066,0.00094,0.00051,3.21534
1.110,5.303290,1,5.509651,4.866354,0.000000,0,3.730272,3.538789,5.715802,-0.115812,4.872468,-1.48758,0.10261,0,0,0,0,0,0,7.502699,0.964209,16.741213,17.288595,16.092497,18.999693,-9.146238,14.866562,176.467270,0,53.752945,92.821449,62.149925,8.580707,18.300386,9.040120,16.846439,9.043430,16.302946,9.110381,15.314305,10.486625,16.474110,11.576652,15.302879,11.942908,16.354227,0,0.00092,0.00067,0.00066,0.00193,0.00052,0.00066,0.00095,0.00051,3.21542
