"1 Chan 1","2 Chan 2","3 Chan 3","4 Chan 4"
0.011498,"0.055019","0.004020","0.014601"
0.011351,"0.056483","0.003995","0.014378"
0.011195,"0.058031","0.003979","0.014129"
0.011059,"0.059479","0.003964","0.013874"
0.010925,"0.060661","0.003949","0.013684"
0.010759,"0.061634","0.003941","0.013536"
0.010607,"0.062254","0.003926","0.013424"
0.010438,"0.062585","0.003906","0.013346"
0.010240,"0.062519","0.003894","0.013255"
0.010041,"0.062778","0.003872","0.013088"
0.009957,"0.062999","0.003831","0.012965"
0.009856,"0.063206","0.003803","0.012738"
0.009731,"0.063076","0.003789","0.012534"
0.009589,"0.062890","0.003774","0.012314"
0.009430,"0.062841","0.003762","0.012092"
0.009305,"0.062677","0.003754","0.011885"
0.009297,"0.062810","0.003734","0.011592"
0.009302,"0.063056","0.003706","0.011295"
0.009334,"0.063403","0.003662","0.011022"
0.009345,"0.063819","0.003641","0.010748"
0.009369,"0.064325","0.003637","0.010420"
0.009426,"0.065220","0.003627","0.010087"
0.009498,"0.065864","0.003619","0.009783"
0.009601,"0.066423","0.003617","0.009459"
0.009726,"0.066736","0.003607","0.009195"
0.009834,"0.067106","0.003597","0.008981"
0.009977,"0.067525","0.003584","0.008813"
0.010134,"0.068030","0.003568","0.008681"
0.010318,"0.068060","0.003568","0.008632"
0.010393,"0.067761","0.003597","0.008650"
0.010484,"0.067197","0.003631","0.008758"
0.010571,"0.066779","0.003664","0.008839"
0.010692,"0.066582","0.003707","0.008872"
0.010807,"0.066090","0.003739","0.008946"
0.010887,"0.065047","0.003766","0.009040"
0.010840,"0.063607","0.003796","0.009237"
0.010767,"0.062199","0.003828","0.009386"
0.010669,"0.060550","0.003883","0.009507"
0.010573,"0.058733","0.003932","0.009589"
0.010440,"0.056725","0.003987","0.009650"
0.010284,"0.054203","0.004038","0.009718"
0.010093,"0.052012","0.004068","0.009732"
0.009896,"0.049982","0.004077","0.009734"
0.009681,"0.048280","0.004088","0.009663"
0.009488,"0.046612","0.004089","0.009613"
0.009269,"0.044800","0.004070","0.009614"
0.009064,"0.043282","0.004055","0.009590"
0.008866,"0.041941","0.004011","0.009576"
0.008787,"0.040875","0.003950","0.009529"
0.008712,"0.039972","0.003879","0.009529"
0.008651,"0.039183","0.003799","0.009559"
0.008594,"0.038383","0.003713","0.009636"
0.008569,"0.037883","0.003635","0.009684"
0.008575,"0.038091","0.003556","0.009680"
0.008609,"0.038608","0.003487","0.009645"
0.008659,"0.039016","0.003424","0.009660"
0.008727,"0.039438","0.003352","0.009686"
0.008813,"0.039931","0.003285","0.009711"
0.008903,"0.040317","0.003217","0.009761"
0.008989,"0.040567","0.003149","0.009845"
0.009078,"0.040804","0.003115","0.009925"
0.009145,"0.041051","0.003093","0.010012"
0.009230,"0.041140","0.003072","0.010101"
0.009298,"0.041043","0.003058","0.010143"
0.009344,"0.040852","0.003063","0.010138"
0.009374,"0.040445","0.003061","0.010165"
0.009438,"0.039859","0.003064","0.010209"
0.009500,"0.039182","0.003065","0.010272"
0.009639,"0.038425","0.003068","0.010329"
0.009805,"0.037536","0.003072","0.010409"
0.009962,"0.036234","0.003065","0.010518"
0.010115,"0.034790","0.003067","0.010620"
0.010271,"0.033309","0.003062","0.010741"
0.010475,"0.031693","0.003047","0.010894"
0.010847,"0.030156","0.003021","0.011022"
0.011330,"0.028776","0.002992","0.011132"
0.011870,"0.027405","0.002958","0.011276"
0.012488,"0.026047","0.002905","0.011460"
0.013287,"0.024754","0.002846","0.011599"
0.014071,"0.023430","0.002782","0.011754"
0.015121,"0.022121","0.002706","0.011861"
0.016212,"0.021168","0.002624","0.011920"
0.017341,"0.020383","0.002548","0.011971"
0.018638,"0.019913","0.002477","0.011925"
0.020271,"0.019533","0.002388","0.011835"
0.021907,"0.019184","0.002308","0.011725"
0.023556,"0.018888","0.002229","0.011594"
0.025398,"0.018545","0.002158","0.011524"
0.027337,"0.018056","0.002074","0.011586"
0.029494,"0.017586","0.002096","0.011630"
0.031710,"0.017076","0.002139","0.011845"
0.033756,"0.016471","0.002316","0.012214"
0.036080,"0.015933","0.002517","0.012567"
0.038273,"0.015314","0.002804","0.012931"
0.040244,"0.014404","0.003124","0.013366"
0.042028,"0.013423","0.003526","0.013834"
0.043590,"0.012498","0.003990","0.014430"
0.044631,"0.011692","0.004487","0.015066"
0.045634,"0.010913","0.005032","0.015743"
0.046220,"0.010144","0.005815","0.016460"
0.046333,"0.009167","0.006688","0.017249"
0.046109,"0.008254","0.007630","0.017934"
0.045468,"0.007435","0.008481","0.018744"
0.044309,"0.006808","0.009338","0.019437"
0.043086,"0.006377","0.010097","0.020005"
0.041474,"0.006025","0.010847","0.020586"
0.039398,"0.005809","0.011545","0.021120"
0.037050,"0.005747","0.012247","0.021541"
0.034441,"0.005763","0.012849","0.022002"
0.031768,"0.005865","0.013409","0.022318"
0.029239,"0.006002","0.013865","0.022469"
0.026380,"0.006183","0.014295","0.022545"
0.023471,"0.006382","0.014665","0.022632"
0.020672,"0.006777","0.015011","0.022737"
0.017995,"0.007215","0.015262","0.022826"
0.015497,"0.007668","0.015417","0.022757"
0.013407,"0.008090","0.015386","0.022674"
0.011398,"0.008522","0.015221","0.022605"
0.009564,"0.008967","0.014794","0.022510"
0.008173,"0.009401","0.014207","0.022389"
0.007090,"0.009757","0.013533","0.022385"
0.006265,"0.010057","0.012952","0.022320"
0.005634,"0.010233","0.012383","0.022515"
0.005042,"0.010286","0.011913","0.022845"
0.004809,"0.010234","0.011437","0.023156"
0.004761,"0.010117","0.011007","0.023402"
0.004868,"0.009994","0.010577","0.023611"
0.004982,"0.009854","0.010156","0.023817"
0.005084,"0.009714","0.009753","0.023976"
0.005195,"0.009569","0.009322","0.024125"
0.005311,"0.009413","0.008900","0.024315"
0.005467,"0.009279","0.008416","0.024475"
0.005651,"0.009187","0.007865","0.024541"
0.005840,"0.009151","0.007304","0.024546"
0.006009,"0.009199","0.006769","0.024513"
0.006102,"0.009282","0.006418","0.024442"
0.006170,"0.009362","0.006182","0.024303"
0.006232,"0.009527","0.005977","0.024170"
0.006277,"0.009789","0.005846","0.024033"
0.006333,"0.010082","0.005742","0.023824"
0.006407,"0.010488","0.005633","0.023569"
0.006480,"0.011021","0.005523","0.023175"
0.006532,"0.011621","0.005415","0.022765"
0.006590,"0.012573","0.005334","0.022193"
0.006649,"0.013803","0.005291","0.021506"
0.006666,"0.015009","0.005288","0.020798"
0.006687,"0.016259","0.005288","0.020071"
0.006703,"0.017515","0.005295","0.019365"
0.006716,"0.018782","0.005313","0.018654"
0.006737,"0.020095","0.005336","0.017932"
0.006733,"0.021470","0.005411","0.017225"
0.006693,"0.022900","0.005551","0.016522"
0.006656,"0.024358","0.005721","0.015858"
0.006636,"0.025791","0.005913","0.015257"
0.006661,"0.027228","0.006077","0.014676"
0.006728,"0.028666","0.006197","0.014120"
0.006804,"0.030133","0.006315","0.013566"
0.006888,"0.031603","0.006420","0.012986"
0.006949,"0.033077","0.006524","0.012451"
0.007013,"0.034456","0.006628","0.011934"
0.007072,"0.035875","0.006729","0.011408"
0.007141,"0.037269","0.006817","0.010867"
0.007212,"0.038472","0.006896","0.010479"
0.007317,"0.039518","0.006929","0.010177"
0.007456,"0.040479","0.006934","0.009889"
0.007601,"0.041084","0.006904","0.009663"
0.007752,"0.041605","0.006843","0.009449"
0.007926,"0.042152","0.006752","0.009260"
0.008092,"0.042684","0.006654","0.009105"
0.008276,"0.043174","0.006539","0.008959"
0.008476,"0.043643","0.006418","0.008829"
0.008670,"0.044105","0.006282","0.008694"
0.008860,"0.044608","0.006139","0.008536"
0.009037,"0.045176","0.005990","0.008367"
0.009180,"0.045919","0.005847","0.008147"
0.009295,"0.046507","0.005708","0.007946"
0.009370,"0.047023","0.005588","0.007785"
0.009432,"0.047585","0.005462","0.007621"
0.009493,"0.047937","0.005331","0.007495"
0.009554,"0.048001","0.005162","0.007418"
0.009601,"0.048049","0.005007","0.007349"
0.009626,"0.047874","0.004861","0.007310"
0.009606,"0.047416","0.004740","0.007340"
0.009572,"0.046984","0.004620","0.007401"
0.009530,"0.046714","0.004523","0.007404"
0.009474,"0.046484","0.004445","0.007395"
0.009401,"0.046209","0.004394","0.007388"
0.009333,"0.046006","0.004346","0.007364"
0.009260,"0.045813","0.004302","0.007338"
0.009168,"0.045602","0.004260","0.007303"
0.009075,"0.045361","0.004219","0.007263"
0.009005,"0.045022","0.004181","0.007239"
0.008942,"0.044521","0.004147","0.007233"
0.008887,"0.043781","0.004118","0.007272"
0.008845,"0.042945","0.004090","0.007334"
0.008825,"0.041907","0.004059","0.007419"
0.008824,"0.040631","0.004023","0.007543"
0.008816,"0.039546","0.003994","0.007645"
0.008808,"0.038509","0.003996","0.007740"
0.008812,"0.037391","0.003993","0.007833"
0.008804,"0.036397","0.003994","0.007907"
0.008824,"0.035629","0.003980","0.007950"
0.008859,"0.034948","0.003952","0.007962"
0.008918,"0.034507","0.003907","0.007965"
0.008984,"0.034058","0.003864","0.007974"
0.009059,"0.033546","0.003815","0.007994"
0.009108,"0.033060","0.003773","0.008007"
0.009118,"0.032561","0.003751","0.008014"
0.009090,"0.031965","0.003778","0.008046"
0.009031,"0.031283","0.003827","0.008093"
0.008945,"0.030478","0.003862","0.008162"
0.008856,"0.029834","0.003911","0.008238"
0.008748,"0.029102","0.003946","0.008352"
0.008646,"0.028417","0.003981","0.008456"
0.008561,"0.028093","0.003952","0.008517"
0.008466,"0.028100","0.003922","0.008554"
0.008378,"0.028276","0.003888","0.008559"
0.008296,"0.028325","0.003875","0.008563"
0.008206,"0.028468","0.003863","0.008585"
0.008188,"0.028692","0.003838","0.008613"
0.008176,"0.028686","0.003808","0.008671"
0.008202,"0.028729","0.003793","0.008754"
0.008222,"0.028793","0.003799","0.008875"
0.008285,"0.028925","0.003794","0.009011"
0.008313,"0.029055","0.003798","0.009149"
0.008308,"0.029052","0.003793","0.009326"
0.008355,"0.029375","0.003773","0.009442"
0.008428,"0.029432","0.003695","0.009584"
0.008555,"0.029974","0.003605","0.009651"
0.008654,"0.030798","0.003512","0.009741"
0.008797,"0.031318","0.003392","0.009835"
0.008963,"0.031650","0.003282","0.009928"
0.009148,"0.031834","0.003183","0.010036"
0.009306,"0.031936","0.003142","0.010165"
0.009474,"0.031961","0.003113","0.010254"
0.009603,"0.031652","0.003092","0.010393"
0.009718,"0.032141","0.003069","0.010452"
0.009764,"0.032825","0.003057","0.010456"
0.009748,"0.033362","0.003047","0.010414"
0.009713,"0.033766","0.003031","0.010361"
0.009592,"0.034010","0.003031","0.010245"
0.009458,"0.034227","0.003026","0.010067"
0.009283,"0.034264","0.003032","0.009898"
0.009167,"0.034723","0.003029","0.009680"
0.009090,"0.035294","0.003014","0.009476"
0.008976,"0.035391","0.003008","0.009365"
0.008889,"0.036295","0.003008","0.009150"
0.008797,"0.037110","0.002997","0.008961"
0.008717,"0.037657","0.003014","0.008740"
0.008559,"0.038263","0.003041","0.008542"
0.008394,"0.039368","0.003058","0.008265"
0.008211,"0.040661","0.003072","0.007994"
0.008014,"0.041326","0.003103","0.007781"
0.007801,"0.041692","0.003128","0.007655"
0.007637,"0.042081","0.003143","0.007528"
0.007467,"0.041712","0.003173","0.007496"
0.007382,"0.040869","0.003196","0.007524"
0.007325,"0.040227","0.003197","0.007580"
0.007296,"0.039691","0.003197","0.007649"
0.007318,"0.039085","0.003187","0.007787"
0.007368,"0.038585","0.003175","0.007935"
0.007439,"0.038387","0.003152","0.008039"
0.007487,"0.037769","0.003138","0.008205"
0.007541,"0.037112","0.003147","0.008310"
0.007615,"0.036993","0.003155","0.008333"
0.007704,"0.036600","0.003155","0.008402"
0.007749,"0.035812","0.003168","0.008512"
0.007801,"0.035209","0.003171","0.008611"
0.007848,"0.035058","0.003179","0.008674"
0.007880,"0.034375","0.003190","0.008829"
0.007880,"0.033465","0.003186","0.008982"
0.007886,"0.033268","0.003185","0.009053"
0.007899,"0.033524","0.003184","0.009046"
0.007905,"0.033770","0.003206","0.009014"
0.007992,"0.034110","0.003195","0.008976"
0.008091,"0.034959","0.003177","0.008950"
0.008215,"0.035853","0.003162","0.008987"
0.008374,"0.037158","0.003152","0.009040"
0.008518,"0.038653","0.003136","0.009131"
0.008619,"0.039968","0.003125","0.009291"
0.008662,"0.041077","0.003150","0.009447"
0.008764,"0.042894","0.003165","0.009475"
0.008836,"0.044342","0.003185","0.009520"
0.008907,"0.045081","0.003219","0.009630"
0.008988,"0.045950","0.003258","0.009722"
0.009095,"0.046888","0.003290","0.009768"
0.009134,"0.047307","0.003338","0.009881"
0.009164,"0.046945","0.003400","0.010110"
0.009167,"0.046880","0.003472","0.010363"
0.009167,"0.047163","0.003579","0.010635"
0.009169,"0.046910","0.003682","0.010923"
0.009187,"0.046219","0.003781","0.011264"
0.009179,"0.045910","0.003850","0.011602"
0.009148,"0.045458","0.003908","0.011840"
0.009167,"0.045072","0.003951","0.011910"
0.009189,"0.044207","0.003970","0.011935"
0.009210,"0.043626","0.004002","0.011846"
0.009293,"0.042938","0.004039","0.011715"
0.009409,"0.042377","0.004073","0.011527"
0.009599,"0.041972","0.004075","0.011331"
0.010247,"0.040272","0.004063","0.011312"
0.011512,"0.038785","0.003998","0.011301"
0.013664,"0.037122","0.003875","0.011235"
0.016159,"0.034905","0.003913","0.011345"
0.019479,"0.032453","0.004204","0.011430"
0.023046,"0.030461","0.004570","0.011464"
0.026358,"0.028910","0.005065","0.011445"
0.030001,"0.027408","0.005539","0.011250"
0.033786,"0.025863","0.006086","0.010981"
0.037446,"0.024655","0.006664","0.010750"
0.040714,"0.023640","0.007264","0.010523"
0.043851,"0.022420","0.007885","0.010271"
0.046701,"0.021384","0.008541","0.010147"
0.049071,"0.019995","0.009376","0.010194"
0.051465,"0.018899","0.010248","0.010127"
0.054021,"0.017358","0.011103","0.010020"
0.056510,"0.015921","0.011700","0.009930"
0.058526,"0.014347","0.012283","0.009927"
0.060165,"0.012712","0.012887","0.009983"
0.061262,"0.011693","0.013533","0.009960"
0.061780,"0.010699","0.014304","0.009899"
0.061468,"0.010136","0.015076","0.009830"
0.060814,"0.009802","0.015684","0.009549"
0.059094,"0.009694","0.016067","0.009388"
0.057264,"0.009496","0.016377","0.009161"
0.055551,"0.009402","0.016616","0.008888"
0.053397,"0.009358","0.016894","0.008764"
0.051103,"0.009272","0.017117","0.008678"
0.048835,"0.009216","0.017276","0.008601"
0.047140,"0.009146","0.017294","0.008516"
0.045616,"0.009045","0.017382","0.008455"
0.044379,"0.008977","0.017448","0.008346"
0.043510,"0.009000","0.017444","0.008151"
0.042547,"0.009074","0.017436","0.008031"
0.041363,"0.009223","0.017434","0.008010"
0.040021,"0.009385","0.017665","0.008019"
0.039107,"0.009596","0.017841","0.007967"
0.038374,"0.009794","0.018019","0.007936"
0.037354,"0.010049","0.018148","0.008009"
0.036153,"0.010385","0.018198","0.008147"
0.034860,"0.010692","0.018116","0.008448"
0.033526,"0.010893","0.018096","0.008797"
0.032570,"0.011077","0.018112","0.009027"
0.031743,"0.011309","0.018130","0.009280"
0.031114,"0.011507","0.018134","0.009495"
0.030288,"0.011703","0.018113","0.009743"
0.029348,"0.012058","0.018086","0.009965"
0.028683,"0.012365","0.017961","0.010178"
0.027979,"0.012647","0.017968","0.010384"
0.027375,"0.012847","0.017901","0.010578"
0.026713,"0.012963","0.017845","0.010762"
0.026101,"0.012991","0.017664","0.011026"
0.025540,"0.012959","0.017453","0.011367"
0.025013,"0.012838","0.017202","0.011699"
0.024649,"0.012673","0.017003","0.011960"
0.024318,"0.012477","0.016923","0.012158"
0.024160,"0.012246","0.016852","0.012264"
0.024335,"0.012026","0.016695","0.012296"
0.024515,"0.011792","0.016461","0.012360"
0.024483,"0.011628","0.016391","0.012373"
0.024438,"0.011525","0.016245","0.012383"
0.024209,"0.011436","0.015997","0.012430"
0.023653,"0.011280","0.015613","0.012564"
0.022808,"0.011085","0.015143","0.012736"
0.022144,"0.010889","0.014617","0.012891"
0.021564,"0.010562","0.014038","0.013122"
0.020823,"0.010255","0.013603","0.013349"
0.019908,"0.009994","0.013223","0.013538"
0.018840,"0.009884","0.012857","0.013748"
0.017813,"0.009897","0.012534","0.013969"
0.016783,"0.009953","0.012220","0.014182"
0.015707,"0.010023","0.011880","0.014439"
0.014592,"0.010096","0.011573","0.014780"
0.013469,"0.010174","0.011276","0.015133"
0.012352,"0.010284","0.010938","0.015533"
0.011262,"0.010463","0.010528","0.015989"
0.010156,"0.010630","0.010229","0.016444"
0.009216,"0.010791","0.009998","0.016841"
0.008527,"0.010922","0.009781","0.017166"
0.007868,"0.011069","0.009581","0.017494"
0.007252,"0.011175","0.009426","0.017844"
0.006746,"0.011363","0.009406","0.018104"
0.006519,"0.011545","0.009381","0.018360"
0.006478,"0.011686","0.009337","0.018598"
0.006516,"0.011745","0.009282","0.018763"
0.006526,"0.011784","0.009122","0.018903"
0.006542,"0.011816","0.008897","0.019036"
0.006588,"0.011810","0.008648","0.019085"
0.006600,"0.011751","0.008378","0.019113"
0.006610,"0.011667","0.008092","0.019142"
0.006712,"0.011648","0.007854","0.019195"
0.006846,"0.011629","0.007623","0.019196"
0.006989,"0.011605","0.007348","0.019186"
0.007132,"0.011575","0.007065","0.019166"
0.007243,"0.011502","0.006826","0.019147"
0.007345,"0.011457","0.006587","0.019090"
0.007498,"0.011427","0.006346","0.019015"
0.007666,"0.011477","0.006080","0.018942"
0.007821,"0.011583","0.005815","0.018887"
0.007972,"0.011811","0.005541","0.018789"
0.008150,"0.012185","0.005253","0.018710"
0.008335,"0.012657","0.005009","0.018618"
0.008507,"0.013247","0.004836","0.018454"
0.008674,"0.013961","0.004677","0.018291"
0.008888,"0.014757","0.004551","0.018114"
0.009103,"0.015734","0.004417","0.017899"
0.009227,"0.016936","0.004329","0.017558"
0.009381,"0.018357","0.004208","0.017210"
0.009509,"0.019930","0.004141","0.016826"
0.009538,"0.021586","0.004109","0.016328"
0.009494,"0.023542","0.004092","0.015800"
0.009457,"0.025665","0.004091","0.015232"
0.009421,"0.027632","0.004091","0.014674"
