"Time","64 R marks","v2 R COP","66 RDS cle","v1 xCoM","37a CoMy (cm)","37 CoMy (cm)","34 FRx (cm)","33 FLy (cm)","29 HRx (cm)","v3 L COP","67 LDS cle","65 L marks","32 FLx (cm)","30 HRy (cm)","28 HLy (cm)","27 HLx (cm)","3 Platform","2 Trdml","1 Synch"
1.608,0,0.000000,0,6.548438,-0.488415,6.562597,12.704910,6.540521,10.186963,6.656424,1,0,15.363699,5.313627,6.772236,8.217468,1.48478,0.10394,3.27667
1.609,0,0.000000,0,6.547773,-0.507833,6.562024,12.693960,6.536888,10.207180,6.654078,1,0,15.353803,5.323278,6.771037,8.208677,1.48349,0.10679,3.27667
1.610,0,0.000000,0,6.547316,-0.527252,6.561451,12.683010,6.533254,10.227396,6.651622,1,0,15.343906,5.332929,6.769838,8.199885,1.48424,0.10753,3.27713
1.611,0,0.000000,0,6.546896,-0.546671,6.560878,12.672060,6.529621,10.247613,6.649146,1,0,15.334010,5.342580,6.768639,8.191094,1.48192,0.09380,3.27774
1.612,0,0.000000,0,6.546639,-0.561084,6.560374,12.661268,6.526491,10.265979,6.646662,1,0,15.323338,5.351368,6.766945,8.182851,1.48451,0.07703,3.27755
1.613,0,0.000000,0,6.546412,-0.573951,6.559892,12.650526,6.523515,10.283773,6.644177,1,0,15.312425,5.359890,6.765098,8.174777,1.48452,0.11033,3.27709
1.614,0,0.000000,0,6.546302,-0.586818,6.559410,12.639784,6.520540,10.301568,6.641807,1,0,15.301513,5.368412,6.763251,8.166702,1.48463,0.12028,3.27686
1.615,0,0.000000,0,6.546214,-0.599686,6.558928,12.629042,6.517564,10.319363,6.639459,1,0,15.290600,5.376933,6.761404,8.158628,1.48497,0.09379,3.27671
1.616,0,0.000000,0,6.546219,-0.590015,6.558256,12.618310,6.515480,10.335289,6.637327,1,0,15.279375,5.384665,6.759322,8.150775,1.48702,0.10372,3.27673
1.617,0,0.000000,0,6.546242,-0.573383,6.557525,12.607582,6.513671,10.350638,6.635234,1,0,15.268053,5.392152,6.757167,8.142990,1.48458,0.11281,3.27681
1.618,0,0.000000,0,6.546338,-0.556751,6.556795,12.596853,6.511862,10.365988,6.633315,1,0,15.256731,5.399639,6.755013,8.135205,1.48345,0.10515,3.27688
1.619,0,0.000000,0,6.546446,-0.540119,6.556065,12.586125,6.510053,10.381338,6.631427,1,0,15.245410,5.407126,6.752858,8.127420,1.48292,0.10505,3.27696
1.620,0,0.000000,0,6.546584,-0.507719,6.555251,12.575731,6.508605,10.394721,6.629626,1,0,15.233843,5.413837,6.750618,8.119407,1.48385,0.10654,3.27698
1.621,0,0.000000,0,6.546727,-0.470449,6.554411,12.565441,6.507269,10.407497,6.627840,1,0,15.222199,5.420309,6.748352,8.111321,1.48020,0.09299,3.27698
1.622,0,0.000000,0,6.546837,-0.433178,6.553572,12.555151,6.505933,10.420274,6.626030,1,0,15.210556,5.426781,6.746086,8.103236,1.48472,0.09002,3.27698
1.623,0,0.000000,0,6.546942,-0.395908,6.552732,12.544861,6.504596,10.433050,6.624216,1,0,15.198913,5.433252,6.743820,8.095151,1.48174,0.11696,3.27698
1.624,0,0.000000,0,6.546981,-0.342624,6.552379,12.535420,6.503340,10.443635,6.622305,1,0,15.186975,5.439048,6.741302,8.086801,1.48510,0.12083,3.27663
1.625,0,0.000000,0,6.547009,-0.284392,6.552177,12.526242,6.502107,10.453542,6.620378,1,0,15.174946,5.444634,6.738707,8.078367,1.48484,0.08694,3.27617
1.626,0,0.000000,0,6.546994,-0.226161,6.551974,12.517064,6.500875,10.463449,6.618472,1,0,15.162916,5.450221,6.736112,8.069935,1.48430,0.09335,3.27646
1.627,0,0.000000,0,6.546972,-0.167930,6.551772,12.507886,6.499643,10.473355,6.616570,1,0,15.150887,5.455807,6.733517,8.061502,1.48530,0.10312,3.27700
1.628,0,0.000000,0,6.546952,-0.110330,6.551890,12.499315,6.498531,10.481525,6.614817,1,0,15.138906,5.460760,6.731146,8.052782,1.48506,0.10204,3.27736
1.629,0,0.000000,0,6.546932,-0.052926,6.552108,12.490932,6.497458,10.489159,6.613091,1,0,15.126938,5.465518,6.728845,8.043973,1.48342,0.09402,3.27767
1.630,0,0.000000,0,6.546959,0.004478,6.552326,12.482549,6.496384,10.496792,6.611425,1,0,15.114970,5.470275,6.726543,8.035164,1.48345,0.11482,3.27763
1.631,0,0.000000,0,6.546996,0.061882,6.552544,12.474166,6.495310,10.504425,6.609770,1,0,15.103003,5.475033,6.724241,8.026355,1.48450,0.10013,3.27747
1.632,0,0.000000,0,6.547133,0.097092,6.552587,12.466441,6.494024,10.508934,6.608070,1,0,15.091039,5.479507,6.722167,8.017054,1.48417,0.08392,3.27703
1.633,0,0.000000,0,6.547290,0.125447,6.552574,12.458920,6.492672,10.512477,6.606361,1,0,15.079077,5.483893,6.720164,8.007600,1.48308,0.09506,3.27650
1.634,0,0.000000,0,6.547597,0.153801,6.552562,12.451400,6.491321,10.516021,6.604701,1,0,15.067114,5.488279,6.718160,7.998146,1.48556,0.11281,3.27683
1.635,0,0.000000,0,6.547933,0.182156,6.552550,12.443879,6.489969,10.519564,6.603049,1,0,15.055152,5.492666,6.716156,7.988692,1.48466,0.09310,3.27744
1.636,0,0.000000,0,6.548452,0.180523,6.552958,12.467224,6.488769,10.519039,6.601552,1,0,15.043371,5.496397,6.714383,7.979177,1.48449,0.10008,3.27701
1.637,0,0.000000,0,6.549006,0.169628,6.553495,12.500103,6.487616,10.517258,6.600083,1,0,15.031646,5.499927,6.712681,7.969644,1.48485,0.10722,3.27625
1.638,0,0.000000,0,6.549768,0.158733,6.554032,12.532982,6.486462,10.515476,6.598679,1,0,15.019920,5.503456,6.710979,7.960111,1.48406,0.10321,3.27641
1.639,0,0.000000,0,6.550570,0.147838,6.554569,12.565862,6.485309,10.513695,6.597286,1,0,15.008196,5.506985,6.709276,7.950577,1.48440,0.09250,3.27687
1.640,0,0.000000,0,6.551610,0.112618,6.555046,12.574881,6.484266,10.509014,6.595847,1,0,14.996325,5.510255,6.707430,7.941024,1.48392,0.11285,3.27657
1.641,0,0.000000,0,6.552694,0.069884,6.555504,12.576530,6.483257,10.503439,6.594400,1,0,14.984411,5.513446,6.705539,7.931465,1.48362,0.10091,3.27604
1.642,0,0.000000,0,6.554035,0.027150,6.555962,12.578179,6.482248,10.497864,6.592948,1,0,14.972497,5.516636,6.703648,7.921906,1.48447,0.07477,3.27591
1.643,0,0.000000,0,6.555424,-0.015585,6.556419,12.579828,6.481239,10.492289,6.591496,1,0,14.960582,5.519826,6.701756,7.912347,1.48340,0.10378,3.27591
1.644,0,0.000000,0,6.557049,-0.060218,6.556178,12.584769,6.480346,10.484710,6.590118,1,0,14.948441,5.522716,6.700001,7.902671,1.48350,0.11150,3.27620
1.645,0,0.000000,0,6.558717,-0.105438,6.555719,12.590727,6.479488,10.476513,6.588755,1,0,14.936229,5.525513,6.698287,7.892959,1.48339,0.09497,3.27658
1.646,0,0.000000,0,6.560549,-0.150658,6.555261,12.596684,6.478631,10.468316,6.587513,1,0,14.924016,5.528310,6.696574,7.883246,1.48552,0.10542,3.27684
1.647,0,0.000000,0,6.562410,-0.195878,6.554803,12.602642,6.477773,10.460118,6.586294,1,0,14.911804,5.531107,6.694860,7.873534,1.48495,0.11235,3.27707
1.648,0,0.000000,0,6.564332,-0.211650,6.554298,12.612401,6.477155,10.450553,6.585223,1,0,14.899637,5.533566,6.693396,7.863684,1.48291,0.09141,3.27707
1.649,0,0.000000,0,6.566265,-0.218326,6.553779,12.623335,6.476611,10.440564,6.584179,1,0,14.887485,5.535920,6.692009,7.853791,1.48384,0.11303,3.27700
1.650,0,0.000000,0,6.568166,-0.225002,6.553259,12.634269,6.476067,10.430576,6.583258,1,0,14.875332,5.538274,6.690622,7.843899,1.48522,0.10772,3.27698
1.651,0,0.000000,0,6.570062,-0.231677,6.552740,12.645203,6.475522,10.420588,6.582358,1,0,14.863178,5.540628,6.689235,7.834007,1.48495,0.08108,3.27698
1.652,0,0.000000,0,6.571864,-0.187603,6.552365,12.659912,6.474767,10.409305,6.581560,1,0,14.851003,5.541987,6.688514,7.824015,1.48331,0.10003,3.27709
1.653,0,0.000000,0,6.573649,-0.127852,6.552034,12.675789,6.473946,10.397623,6.580779,1,0,14.838820,5.543039,6.687999,7.813993,1.48417,0.11591,3.27725
1.654,0,0.000000,0,6.575309,-0.068101,6.551703,12.691665,6.473125,10.385941,6.580174,1,0,14.826636,5.544090,6.687483,7.803970,1.48428,0.10357,3.27717
1.655,0,0.000000,0,6.576946,-0.008349,6.551373,12.707541,6.472304,10.374259,6.579601,1,0,14.814453,5.545142,6.686967,7.793948,1.48465,0.11300,3.27701
1.656,0,0.000000,0,6.578427,0.098691,6.551037,12.726485,6.471476,10.361464,6.579268,1,0,14.802335,5.545393,6.687171,7.783820,1.48525,0.10564,3.27698
1.657,0,0.000000,0,6.579878,0.220339,6.550699,12.746377,6.470645,10.348324,6.578979,1,0,14.790236,5.545399,6.687597,7.773659,1.48519,0.07904,3.27698
1.658,0,0.000000,0,6.581122,0.341987,6.550362,12.766269,6.469815,10.335184,6.578826,1,0,14.778137,5.545403,6.688024,7.763498,1.48365,0.10381,3.27738
1.659,0,0.000000,0,6.582328,0.463635,6.550024,12.786160,6.468985,10.322044,6.578698,1,0,14.766038,5.545409,6.688449,7.753338,1.48299,0.11417,3.27791
1.660,0,0.000000,0,6.583275,0.601097,6.550620,12.809326,6.468525,10.308666,6.578587,1,0,14.754060,5.544855,6.688694,7.743484,1.48646,0.09843,3.27741
1.661,0,0.000000,0,6.584175,0.743442,6.551505,12.833503,6.468180,10.295216,6.578478,1,0,14.742118,5.544128,6.688884,7.733726,1.48044,0.10955,3.27657
1.662,0,0.000000,0,6.584814,0.885788,6.552390,12.857678,6.467835,10.281765,6.578417,1,0,14.730177,5.543401,6.689073,7.723968,1.48369,0.10972,3.27660
1.663,0,0.000000,0,6.585404,1.028134,6.553274,12.881855,6.467490,10.268314,6.578365,1,0,14.718235,5.542675,6.689262,7.714210,1.48455,0.08494,3.27690
1.664,0,0.000000,0,6.585781,1.148464,6.554859,12.908889,6.467268,10.255011,6.578437,1,0,14.706327,5.541932,6.689802,7.705634,1.48354,0.11172,3.27686
1.665,0,0.000000,0,6.586118,1.261994,6.556661,12.936805,6.467084,10.241753,6.578532,1,0,14.694430,5.541185,6.690450,7.697424,1.48486,0.10899,3.27671
1.666,0,0.000000,0,6.586304,1.375523,6.558462,12.964721,6.466900,10.228496,6.578841,1,0,14.682533,5.540438,6.691099,7.689214,1.48427,0.08837,3.27708
1.667,0,0.000000,0,6.586461,1.489052,6.560263,12.992638,6.466716,10.215238,6.579190,1,0,14.670636,5.539691,6.691747,7.681004,1.48729,0.10050,3.27761
1.668,0,0.000000,0,6.586510,1.534007,6.562098,13.023417,6.466929,10.201760,6.579857,1,0,14.658668,5.538913,6.693195,7.674229,1.48488,0.11150,3.27763
1.669,0,0.000000,0,6.586539,1.557780,6.563943,13.055079,6.467265,10.188215,6.580582,1,0,14.646677,5.538126,6.694891,7.667897,1.48234,0.09582,3.27747
1.670,0,0.000000,0,6.586463,1.581552,6.565788,13.086742,6.467600,10.174671,6.581761,1,0,14.634686,5.537339,6.696587,7.661565,1.48222,0.11372,3.27732
1.671,0,0.000000,0,6.586370,1.605325,6.567633,13.118406,6.467936,10.161126,6.583024,1,0,14.622695,5.536551,6.698283,7.655233,1.48314,0.10401,3.27717
1.672,0,0.000000,0,6.586147,1.553540,6.569595,13.152496,6.468317,10.148003,6.584824,1,0,14.610801,5.535999,6.701616,7.650228,1.48023,0.08448,3.27707
1.673,0,0.000000,0,6.585902,1.478416,6.571594,13.187336,6.468712,10.135011,6.586724,1,0,14.598935,5.535519,6.705455,7.645632,1.48504,0.10343,3.27700
1.674,0,0.000000,0,6.585475,1.403291,6.573593,13.222177,6.469107,10.122018,6.588964,1,0,14.587070,5.535038,6.709295,7.641037,1.48285,0.10792,3.27686
1.675,0,0.000000,0,6.585014,1.328167,6.575592,13.257016,6.469502,10.109025,6.591267,1,0,14.575204,5.534559,6.713134,7.636441,1.48395,0.10661,3.27671
1.676,0,0.000000,0,6.584311,1.195284,6.577455,13.293657,6.469560,10.096061,6.593727,1,0,14.562740,5.534065,6.718257,7.634321,1.48436,0.11343,3.27690
1.677,0,0.000000,0,6.583564,1.044559,6.579278,13.330855,6.469514,10.083105,6.596216,1,0,14.550091,5.533567,6.723777,7.632965,1.48445,0.10141,3.27721
1.678,0,0.000000,0,6.582550,0.893833,6.581100,13.368052,6.469469,10.070148,6.599092,1,0,14.537442,5.533070,6.729296,7.631610,1.48534,0.09837,3.27705
1.679,0,0.000000,0,6.581485,0.743108,6.582922,13.405251,6.469423,10.057193,6.602039,1,0,14.524793,5.532572,6.734816,7.630254,1.48411,0.11567,3.27675
1.680,0,0.000000,0,6.580151,0.577207,6.583098,13.444136,6.469302,10.044742,6.605611,1,0,14.512486,5.532181,6.742224,7.630772,1.48192,0.10288,3.27696
1.681,0,0.000000,0,6.578767,0.406619,6.582767,13.483541,6.469159,10.032446,6.609299,1,0,14.500286,5.531823,6.750216,7.631867,1.48559,0.11469,3.27734
1.682,0,0.000000,0,6.577068,0.236030,6.582436,13.522947,6.469015,10.020150,6.613357,1,0,14.488085,5.531465,6.758208,7.632963,1.48300,0.10998,3.27703
1.683,0,0.000000,0,6.575311,0.065442,6.582104,13.562353,6.468871,10.007855,6.617482,1,0,14.475884,5.531106,6.766200,7.634059,1.48261,0.09423,3.27650
1.684,0,0.000000,0,6.573166,-0.089677,6.581594,13.602479,6.468781,9.994692,6.621635,1,0,14.463890,5.531118,6.774404,7.636356,1.48397,0.10139,3.27619
1.685,0,0.000000,0,6.570950,-0.240017,6.581028,13.642826,6.468708,9.981260,6.625793,1,0,14.451960,5.531243,6.782674,7.639023,1.48504,0.11518,3.27597
1.686,0,0.000000,0,6.568320,-0.390358,6.580462,13.683174,6.468635,9.967830,6.629858,1,0,14.440029,5.531369,6.790944,7.641691,1.48347,0.09176,3.27631
1.687,0,0.000000,0,6.565614,-0.540698,6.579896,13.723521,6.468562,9.954398,6.633906,1,0,14.428099,5.531495,6.799214,7.644359,1.48319,0.10356,3.27685
1.688,0,0.000000,0,6.562544,-0.649815,6.579234,13.765417,6.468582,9.939643,3.834763,1,1,14.416348,5.531857,6.806988,7.648733,1.48347,0.11123,3.27709
1.689,0,0.000000,0,6.559407,-0.746198,6.578541,13.807791,6.468632,9.924479,0.517494,0,0,14.404655,5.532292,6.814609,7.653635,1.48634,0.10235,3.27725
1.690,0,0.000000,0,6.555990,-0.842581,6.577848,13.850163,6.468681,9.909314,0.000000,0,0,14.392960,5.532728,6.822230,7.658537,1.48427,0.11266,3.27728
1.691,0,0.000000,0,6.552521,-0.938965,6.577156,13.892537,6.468731,9.894150,0.000000,0,0,14.381266,5.533163,6.829851,7.663439,1.48356,0.11467,3.27728
1.692,0,0.000000,0,6.548854,-1.002390,6.576027,13.935806,6.469136,9.879127,0.000000,0,0,14.369483,5.533921,6.836884,7.670032,1.48373,0.09321,3.27734
1.693,0,0.000000,0,6.545151,-1.055634,6.574763,13.979351,6.469651,9.864148,0.000000,0,0,14.357674,5.534780,6.843737,7.677147,1.48355,0.09521,3.27742
1.694,0,0.000000,0,6.541332,-1.108878,6.573499,14.022897,6.470166,9.849170,0.000000,0,0,14.345864,5.535638,6.850589,7.684263,1.48557,0.11664,3.27709
1.695,0,0.000000,0,6.537491,-1.162123,6.572235,14.066442,6.470681,9.834191,0.000000,0,0,14.334054,5.536497,6.857442,7.691378,1.48474,0.10406,3.27663
1.696,0,0.000000,0,6.533617,-1.201645,6.570584,14.081174,6.470887,9.819350,0.000000,0,0,14.322130,5.537487,6.864279,7.699477,1.48448,0.10688,3.27652
1.697,0,0.000000,0,6.529736,-1.236928,6.568814,14.087005,6.470998,9.804552,0.000000,0,0,14.310171,5.538517,6.871111,7.707880,1.48398,0.10917,3.27652
1.698,0,0.000000,0,6.525894,-1.272212,6.567043,14.092836,6.471110,9.789753,0.000000,0,0,14.298211,5.539547,6.877944,7.716283,1.48618,0.09979,3.27681
1.699,0,0.000000,0,6.522059,-1.307495,6.565273,14.098668,6.471221,9.774955,0.000000,0,0,14.286252,5.540577,6.884776,7.724687,1.48497,0.08592,3.27719
1.700,0,0.000000,0,6.518344,-1.338305,6.564346,14.129730,6.471271,9.760703,0.000000,0,0,14.274098,5.541509,6.891477,7.734324,1.48431,0.11013,3.27700
1.701,0,0.000000,0,6.514652,-1.367732,6.563679,14.168586,6.471303,9.746621,0.000000,0,0,14.261887,5.542410,6.898136,7.744344,1.48483,0.10239,3.27661
1.702,0,0.000000,0,6.511171,-1.397159,6.563011,14.207441,6.471334,9.732538,0.000000,0,0,14.249674,5.543312,6.904796,7.754363,1.48416,0.08008,3.27640
1.703,0,0.000000,0,6.507729,-1.426587,6.562344,14.246298,6.471365,9.718456,0.000000,0,0,14.237461,5.544213,6.911455,7.764382,1.48429,0.09796,3.27625
1.704,0,0.000000,0,6.504555,-1.464203,6.560882,14.283139,6.471451,9.704659,0.000000,0,0,14.225684,5.545287,6.918156,7.776568,1.48255,0.11140,3.27644
1.705,0,0.000000,0,6.501430,-1.504349,6.559174,14.319359,6.471554,9.690948,0.000000,0,0,14.214041,5.546414,6.924870,7.789424,1.48431,0.09624,3.27675
1.706,0,0.000000,0,6.498580,-1.544496,6.557466,14.355577,6.471657,9.677238,0.000000,0,0,14.202397,5.547541,6.931583,7.802279,1.48406,0.11469,3.27700
1.707,0,0.000000,0,6.495780,-1.584642,6.555757,14.391797,6.471761,9.663527,0.000000,0,0,14.190754,5.548667,6.938297,7.815135,1.48528,0.10722,3.27723
1.708,0,0.000000,0,6.493232,-1.621035,6.553948,14.426076,6.471532,9.649889,0.000000,0,0,14.179291,5.549971,6.944739,7.829789,1.48319,0.08479,3.27700
1.709,0,0.000000,0,6.490732,-1.656269,6.552107,14.459756,6.471201,9.636272,0.000000,0,0,14.167883,5.551328,6.951098,7.844998,1.48093,0.09908,3.27661
1.710,0,0.000000,0,6.488446,-1.691503,6.550266,14.493435,6.470870,9.622657,0.000000,0,0,14.156476,5.552685,6.957457,7.860207,1.48270,0.11522,3.27652
1.711,0,0.000000,0,6.486200,-1.726736,6.548426,14.527115,6.470540,9.609040,0.000000,0,0,14.145068,5.554043,6.963815,7.875416,1.48389,0.10674,3.27652
1.712,0,0.000000,0,6.484130,-1.762610,6.546776,14.558540,6.470627,9.595675,0.000000,0,0,14.133663,5.555580,6.969882,7.892338,1.48346,0.11149,3.27663
1.713,0,0.000000,0,6.482093,-1.798680,6.545186,14.589270,6.470843,9.582385,0.000000,0,0,14.122260,5.557172,6.975859,7.909789,1.48257,0.11220,3.27679
1.714,0,0.000000,0,6.480216,-1.834751,6.543595,14.619999,6.471059,9.569096,0.000000,0,0,14.110856,5.558765,6.981836,7.927240,1.48414,0.09080,3.27665
1.715,0,0.000000,0,6.478367,-1.870822,6.542005,14.650729,6.471275,9.555807,0.000000,0,0,14.099453,5.560358,6.987813,7.944692,1.48415,0.10722,3.27642
1.716,0,0.000000,0,6.476685,-1.881628,6.539950,14.679880,6.471523,9.542651,0.000000,0,0,14.087957,5.562107,6.992836,7.963705,1.48380,0.11401,3.27665
1.717,0,0.000000,0,6.475032,-1.884631,6.537753,14.708543,6.471780,9.529536,0.000000,0,0,14.076434,5.563906,6.997563,7.983202,1.48316,0.09883,3.27704
1.718,0,0.000000,0,6.473545,-1.887634,6.535556,14.737206,6.472037,9.516421,0.000000,0,0,14.064910,5.565704,7.002291,8.002698,1.48350,0.09781,3.27696
1.719,0,0.000000,0,6.472087,-1.890636,6.533359,14.765870,6.472295,9.503306,0.000000,0,0,14.053387,5.567502,7.007019,8.022194,1.48542,0.11877,3.27673
1.720,0,0.000000,0,6.470742,-1.880936,6.531275,14.792366,6.472451,9.490360,0.000000,0,0,14.041357,5.569402,7.011444,8.042548,1.48488,0.11073,3.27679
1.721,0,0.000000,0,6.469418,-1.867311,6.529226,14.818192,6.472576,9.477466,0.000000,0,0,14.029171,5.571333,7.015775,8.063168,1.48429,0.10522,3.27694
1.722,0,0.000000,0,6.468135,-1.853686,6.527177,14.844018,6.472702,9.464570,0.000000,0,0,14.016986,5.573265,7.020106,8.083786,1.48291,0.10767,3.27727
1.723,0,0.000000,0,6.466861,-1.840062,6.525128,14.869844,6.472827,9.451675,0.000000,0,0,14.004800,5.575195,7.024437,8.104405,1.48425,0.09291,3.27765
1.724,0,0.000000,0,6.465607,-1.809339,6.523345,14.894074,6.472802,9.439133,0.000000,0,0,13.992435,5.577133,7.028422,8.125635,1.48544,0.07781,3.27763
1.725,0,0.000000,0,6.464355,-1.773336,6.521643,14.917811,6.472732,9.426698,0.000000,0,0,13.980014,5.579073,7.032299,8.147054,1.48228,0.10955,3.27747
1.726,0,0.000000,0,6.463125,-1.737332,6.519942,14.941549,6.472661,9.414264,0.000000,0,0,13.967593,5.581013,7.036176,8.168472,1.48521,0.11656,3.27698
1.727,0,0.000000,0,6.461897,-1.701328,6.518241,14.965286,6.472589,9.401829,0.000000,0,0,13.955173,5.582953,7.040053,8.189891,1.48417,0.09222,3.27636
1.728,0,0.000000,0,6.460648,-1.655310,6.516668,14.987069,6.472373,9.389562,0.000000,0,0,13.943088,5.585102,7.043123,8.210999,1.48372,0.10190,3.27633
1.729,0,0.000000,0,6.459393,-1.606198,6.515135,15.008247,6.472113,9.377346,0.000000,0,0,13.931106,5.587317,7.045943,8.232013,1.48362,0.10493,3.27648
1.730,0,0.000000,0,6.458060,-1.557087,6.513601,15.029427,6.471852,9.365130,0.000000,0,0,13.919125,5.589530,7.048764,8.253027,1.48408,0.09740,3.27675
