"Time","67 LDS cle","65 L mark","64 R mark","37a CoMy (cm)","v3 L COP","v2 R COP","37 CoMy (cm)","v1 xCoM","32 FLx (cm)","27 HLx (cm)","66 RDS cle","34 FRx (cm)","33 FLy (cm)","30 HRy (cm)","29 HRx (cm)","28 HLy (cm)","3 Platform","2 Trdml","1 Synch"
1.628,1,0,0,-1.500462,4.580356,0.000000,4.193260,4.128540,17.260387,13.113301,0,15.448960,4.350915,3.324180,14.352155,4.809596,-1.48007,0.08352,3.27710
1.629,1,0,0,-1.371557,4.580409,0.000000,4.191822,4.132790,17.248806,13.102585,0,15.439405,4.350858,3.323926,14.341530,4.809833,-1.47966,0.10772,3.27670
1.630,1,0,0,-1.242652,4.580450,0.000000,4.190383,4.137093,17.237226,13.091867,0,15.429851,4.350801,3.323673,14.330904,4.810070,-1.48067,0.10472,3.27617
1.631,1,0,0,-1.102534,4.580369,0.000000,4.189250,4.141806,17.225828,13.080672,0,15.420775,4.350596,3.323298,14.320266,4.810081,-1.47925,0.10091,3.27686
1.632,1,0,0,-0.959786,4.580273,0.000000,4.188189,4.146568,17.214472,13.069365,0,15.411813,4.350356,3.322895,14.309625,4.810038,-1.48001,0.08703,3.27785
1.633,1,0,0,-0.817038,4.580102,0.000000,4.187127,4.151810,17.203117,13.058057,0,15.402850,4.350116,3.322491,14.298983,4.809996,-1.47951,0.11104,3.27756
1.634,1,0,0,-0.674290,4.579923,0.000000,4.186066,4.157110,17.191761,13.046749,0,15.393888,4.349876,3.322088,14.288342,4.809954,-1.48242,0.10451,3.27695
1.635,1,0,0,-0.525438,4.579716,0.000000,4.185579,4.162930,17.180170,13.035849,0,15.385178,4.349617,3.321982,14.278138,4.809724,-1.47876,0.08544,3.27701
1.636,1,0,0,-0.375155,4.579505,0.000000,4.185226,4.168816,17.168526,13.025044,0,15.376527,4.349352,3.321946,14.268038,4.809451,-1.48088,0.08106,3.27724
1.637,1,0,0,-0.224872,4.579198,0.000000,4.184874,4.175031,17.156879,13.014240,0,15.367876,4.349087,3.321910,14.257937,4.809177,-1.47957,0.10843,3.27722
1.638,1,0,0,-0.074588,4.578880,0.000000,4.184522,4.181287,17.145233,13.003436,0,15.359225,4.348823,3.321874,14.247836,4.808903,-1.47931,0.10860,3.27715
1.639,1,0,0,0.070082,4.578424,0.000000,4.184658,4.187649,17.133652,12.992139,0,15.350574,4.348717,3.322014,14.237013,4.808219,-1.48126,0.08310,3.27725
1.640,1,0,0,0.213436,4.577951,0.000000,4.184908,4.194025,17.122086,12.980727,0,15.341924,4.348648,3.322195,14.226021,4.807438,-1.47957,0.08975,3.27740
1.641,1,0,0,0.356790,4.577557,0.000000,4.185159,4.200426,17.110519,12.969316,0,15.333272,4.348579,3.322376,14.215028,4.806657,-1.48021,0.11494,3.27707
1.642,1,0,0,0.500145,4.577173,0.000000,4.185409,4.206831,17.098953,12.957904,0,15.324621,4.348511,3.322558,14.204035,4.805877,-1.47804,0.11040,3.27661
1.643,1,0,0,0.629186,4.577075,0.000000,4.186167,4.213202,17.087914,12.947316,0,15.316211,4.348772,3.322853,14.193146,4.805473,-1.47974,0.08637,3.27640
1.644,1,0,0,0.754870,4.577013,0.000000,4.187044,4.219569,17.076996,12.936922,0,15.307857,4.349111,3.323176,14.182281,4.805158,-1.48079,0.09625,3.27625
1.645,1,0,0,0.880553,4.577073,0.000000,4.187921,4.225761,17.066078,12.926528,0,15.299503,4.349449,3.323499,14.171417,4.804842,-1.47940,0.11553,3.27664
1.646,1,0,0,1.006237,4.577148,0.000000,4.188797,4.231931,17.055162,12.916134,0,15.291149,4.349787,3.323821,14.160553,4.804527,-1.47975,0.10233,3.27718
1.647,1,0,0,1.103786,4.577129,0.000000,4.190228,4.237755,17.044733,12.905594,0,15.284602,4.349974,3.323847,14.149394,4.804230,-1.47926,0.08241,3.27692
1.648,1,0,0,1.194735,4.577099,0.000000,4.191789,4.243536,17.034420,12.895020,0,15.278480,4.350124,3.323804,14.138165,4.803936,-1.47992,0.09054,3.27646
1.649,1,0,0,1.285685,4.577001,0.000000,4.193350,4.248783,17.024107,12.884445,0,15.272356,4.350275,3.323760,14.126936,4.803643,-1.47990,0.11674,3.27661
1.650,1,0,0,1.376634,4.576894,0.000000,4.194911,4.253963,17.013792,12.873872,0,15.266233,4.350425,3.323717,14.115707,4.803350,-1.47998,0.09779,3.27692
1.651,1,0,0,1.439253,4.576802,0.000000,4.196496,4.258451,17.003620,12.863732,0,15.261254,4.350163,3.324008,14.104707,4.803479,-1.47858,0.07587,3.27704
1.652,1,0,0,1.495227,4.576712,0.000000,4.198087,4.262853,16.993481,12.853695,0,15.256544,4.349804,3.324378,14.093760,4.803707,-1.48106,0.09342,3.27711
1.653,1,0,0,1.551200,4.576663,0.000000,4.199679,4.266574,16.983343,12.843657,0,15.251834,4.349445,3.324748,14.082813,4.803936,-1.48132,0.11304,3.27695
1.654,1,0,0,1.607174,4.576619,0.000000,4.201270,4.270211,16.973204,12.833621,0,15.247124,4.349087,3.325118,14.071866,4.804163,-1.47795,0.10609,3.27672
1.655,1,0,0,1.632919,4.576609,0.000000,4.202963,4.273209,16.962423,12.823231,0,15.244456,4.349032,3.325149,14.061231,4.804129,-1.47992,0.07920,3.27722
1.656,1,0,0,1.651572,4.576603,0.000000,4.204681,4.276129,16.951492,12.812757,0,15.242268,4.349048,3.325100,14.050670,4.804032,-1.48018,0.10416,3.27791
1.657,1,0,0,1.670226,4.576541,0.000000,4.206398,4.278384,16.940561,12.802284,0,15.240079,4.349065,3.325051,14.040108,4.803936,-1.47891,0.11700,3.27756
1.658,1,0,0,1.688880,4.576472,0.000000,4.208116,4.280557,16.929630,12.791812,0,15.237890,4.349081,3.325002,14.029546,4.803840,-1.47871,0.10473,3.27695
1.659,1,0,0,1.678638,4.576284,0.000000,4.209926,4.282056,16.918186,12.781482,0,15.237408,4.349214,3.325423,14.018605,4.803417,-1.48074,0.07701,3.27682
1.660,1,0,0,1.661619,4.576082,0.000000,4.211758,4.283472,16.906620,12.771186,0,15.237326,4.349373,3.325955,14.007576,4.802917,-1.47943,0.09534,3.27682
1.661,1,0,0,1.644599,4.575933,0.000000,4.213589,4.284372,16.895056,12.760890,0,15.237244,4.349533,3.326486,13.996547,4.802418,-1.48946,0.10068,3.27689
1.662,1,0,0,1.627579,4.575790,0.000000,4.215421,4.285207,16.883490,12.750593,0,15.237161,4.349692,3.327018,13.985518,4.801919,-1.47878,0.09230,3.27696
1.663,1,0,0,1.589528,4.575867,0.000000,4.217248,4.285645,16.872694,12.740120,0,15.240686,4.350142,3.327162,13.974877,4.801620,-1.47835,0.08231,3.27698
1.664,1,0,0,1.546543,4.575970,0.000000,4.219074,4.286033,16.862080,12.729605,0,15.245058,4.350661,3.327215,13.964328,4.801368,-1.47870,0.09929,3.27698
1.665,1,0,0,1.503558,4.576122,0.000000,4.220899,4.285756,16.851465,12.719090,0,15.249431,4.351179,3.327268,13.953778,4.801116,-1.47791,0.10475,3.27673
1.666,1,0,0,1.460573,4.576281,0.000000,4.222725,4.285397,16.840849,12.708575,0,15.253802,4.351697,3.327321,13.943229,4.800863,-1.47731,0.09166,3.27643
1.667,1,0,0,1.393040,4.576313,0.000000,4.224098,4.284099,16.829851,12.698784,0,15.262267,4.352077,3.327613,13.932528,4.800645,-1.47916,0.10305,3.27704
1.668,1,0,0,1.319749,4.576328,0.000000,4.225365,4.282685,16.818762,12.689161,0,15.271693,4.352425,3.327961,13.921792,4.800435,-1.47925,0.10363,3.27788
1.669,1,0,0,1.246458,4.576431,0.000000,4.226631,4.280515,16.807673,12.679540,0,15.281118,4.352772,3.328310,13.911056,4.800224,-1.47987,0.10415,3.27762
1.670,1,0,0,1.173166,4.576544,0.000000,4.227898,4.278251,16.796583,12.669918,0,15.290544,4.353120,3.328658,13.900320,4.800014,-1.47871,0.09511,3.27708
1.671,1,0,0,1.083870,4.576977,0.000000,4.228917,4.275507,16.785454,12.660604,0,15.304132,4.353592,3.328961,13.888923,4.800463,-1.48026,0.10689,3.27667
1.672,1,0,0,0.990820,4.577450,0.000000,4.229877,4.272704,16.774317,12.651363,0,15.318695,4.354094,3.329254,13.877370,4.801065,-1.48302,0.10367,3.27629
1.673,1,0,0,0.897769,4.578054,0.000000,4.230837,4.269534,16.763178,12.642122,0,15.333260,4.354595,3.329547,13.865817,4.801668,-1.47949,0.08783,3.27689
1.674,1,0,0,0.804719,4.578675,0.000000,4.231797,4.266318,16.752041,12.632881,0,15.347823,4.355097,3.329840,13.854265,4.802271,-1.47833,0.08507,3.27773
1.675,1,0,0,0.697523,4.579180,0.000000,4.232668,4.262766,16.740459,12.623580,0,15.365610,4.355246,3.330267,13.843206,4.803035,-1.48221,0.10591,3.27777
1.676,1,0,0,0.587008,4.579671,0.000000,4.233519,4.259172,16.728775,12.614264,0,15.384152,4.355312,3.330725,13.832265,4.803838,-1.47845,0.10265,3.27762
1.677,1,0,0,0.476494,4.580069,0.000000,4.234369,4.255101,16.717091,12.604949,0,15.402696,4.355379,3.331183,13.821322,4.804640,-1.48090,0.08333,3.27747
1.678,1,0,0,0.365979,4.580455,0.000000,4.235219,4.250971,16.705406,12.595634,0,15.421238,4.355445,3.331642,13.810380,4.805443,-1.47958,0.08676,3.27731
1.679,1,0,0,0.249667,4.580822,0.000000,4.235418,4.246255,16.693359,12.585750,0,15.443028,4.355717,3.331624,13.799211,4.805890,-1.48000,0.10694,3.27698
1.680,1,0,0,0.131995,4.581187,0.000000,4.235465,4.241467,16.681229,12.575733,0,15.465581,4.356036,3.331494,13.787988,4.806254,-1.48222,0.10163,3.27660
1.681,1,0,0,0.014323,4.581513,0.000000,4.235511,4.236339,16.669098,12.565717,0,15.488134,4.356355,3.331364,13.776766,4.806618,-1.48105,0.09115,3.27701
1.682,1,0,0,-0.103349,4.581835,0.000000,4.235558,4.231169,16.656967,12.555700,0,15.510687,4.356674,3.331235,13.765543,4.806982,-1.47891,0.10620,3.27762
1.683,1,0,0,-0.214133,4.582085,0.000000,4.235211,4.225974,16.645309,12.545652,0,15.535399,4.356830,3.331376,13.754471,4.807312,-1.47926,0.12062,3.27744
1.684,1,0,0,-0.323301,4.582326,0.000000,4.234772,4.220776,16.633762,12.535597,0,15.560618,4.356947,3.331582,13.743434,4.807634,-1.48141,0.09436,3.27705
1.685,1,0,0,-0.432469,4.582532,0.000000,4.234333,4.215714,16.622215,12.525542,0,15.585837,4.357065,3.331787,13.732397,4.807956,-1.48032,0.08141,3.27679
1.686,1,0,0,-0.541638,4.582734,0.000000,4.233894,4.210670,16.610668,12.515487,0,15.611056,4.357183,3.331992,13.721360,4.808278,-1.48119,0.10243,3.27657
1.687,1,0,0,-0.632508,4.582942,0.000000,4.233115,4.205873,16.599253,12.505641,0,15.638099,4.357374,3.332027,13.710579,4.808491,-1.48048,0.11147,3.27664
1.688,1,0,0,-0.719086,4.583150,0.000000,4.232255,4.201107,16.587868,12.495845,0,15.665570,4.357582,3.332023,13.699858,4.808679,-1.47974,0.08599,3.27679
1.689,1,0,0,-0.805665,4.583341,0.000000,4.231395,4.196667,16.576481,12.486049,0,15.693041,4.357789,3.332019,13.689137,4.808866,-1.47963,0.09409,3.27695
1.690,1,0,0,-0.892243,4.583529,0.000000,4.230536,4.192266,16.565096,12.476253,0,15.720511,4.357997,3.332014,13.678415,4.809053,-1.48083,0.11071,3.27710
1.691,1,0,0,-0.953879,4.583674,0.000000,4.229342,4.188263,16.553957,12.466782,0,15.748058,4.357899,3.332034,13.667174,4.809458,-1.48175,0.10642,3.27713
1.692,1,0,0,-1.009663,4.583814,0.000000,4.228069,4.184309,16.542873,12.457387,0,15.775622,4.357728,3.332059,13.655811,4.809914,-1.47951,0.08711,3.27713
1.693,1,0,0,-1.065449,4.583958,0.000000,4.226797,4.180836,16.531792,12.447992,0,15.803186,4.357559,3.332084,13.644449,4.810369,-1.48035,0.09811,3.27640
1.694,1,0,0,-1.121233,4.584104,0.000000,4.225524,4.177423,16.520710,12.438598,0,15.830750,4.357388,3.332109,13.633086,4.810825,-1.48039,0.11322,3.27548
1.695,1,0,0,-1.155287,4.584300,0.000000,4.224269,4.174557,16.509735,12.429436,0,15.858558,4.357187,3.332066,13.621804,4.811392,-1.48059,0.10166,3.27603
1.696,1,0,0,-1.184242,4.584502,0.000000,4.223018,4.171759,16.498785,12.420328,0,15.886421,4.356979,3.332006,13.610541,4.811985,-1.47934,0.10580,3.27695
1.697,1,0,0,-1.213197,4.584688,0.000000,4.221766,4.169466,16.487835,12.411221,0,15.914285,4.356770,3.331947,13.599278,4.812578,-1.48097,0.10662,3.27701
1.698,1,0,0,-1.242153,4.584872,0.000000,4.220516,4.167236,16.476887,12.402113,0,15.942149,4.356562,3.331888,13.588016,4.813171,-1.47980,0.09750,3.27686
1.699,1,0,0,-1.255721,4.584995,0.000000,4.219326,4.165427,16.465155,12.392272,0,15.968107,4.356608,3.332035,13.576833,4.813527,-1.47675,0.08814,3.27701
1.700,1,0,0,-1.265680,4.585111,0.000000,4.218152,4.163669,16.453238,12.382259,0,15.993618,4.356714,3.332230,13.565669,4.813827,-1.48161,0.10692,3.27724
1.701,1,0,0,-1.275639,4.585370,0.000000,4.216978,4.162169,16.441322,12.372247,0,16.019129,4.356820,3.332425,13.554504,4.814126,-1.48087,0.10778,3.27692
1.702,1,0,0,-1.285598,4.585647,0.000000,4.215804,4.160702,16.429407,12.362234,0,16.044641,4.356926,3.332620,13.543341,4.814426,-1.48071,0.08732,3.27646
1.703,1,0,0,-1.282077,4.586227,0.000000,4.214362,4.159358,16.418438,12.352059,0,16.067739,4.357091,3.332681,13.532385,4.815305,-1.48024,0.08976,3.27661
1.704,1,0,0,-1.275394,4.586846,0.000000,4.212857,4.158028,16.407692,12.341846,0,16.090273,4.357270,3.332710,13.521478,4.816319,-1.47929,0.11381,3.27692
1.705,1,0,0,-1.268710,4.587429,0.000000,4.211353,4.156882,16.396946,12.331634,0,16.112806,4.357449,3.332738,13.510571,4.817333,-1.48007,0.11077,3.27692
1.706,1,0,0,-1.262027,4.588008,0.000000,4.209848,4.155759,16.386200,12.321421,0,16.135340,4.357628,3.332767,13.499663,4.818347,-1.47755,0.08617,3.27684
1.707,1,0,0,-1.249937,4.588184,0.000000,4.208524,4.154902,16.375120,12.310432,0,16.154564,4.357345,3.332480,13.489264,4.818808,-1.48863,0.09771,3.27719
1.708,1,0,0,-1.236578,4.588310,0.000000,4.207242,4.154078,16.363962,12.299263,0,16.173010,4.356954,3.332120,13.478982,4.819139,-1.47928,0.11793,3.27765
1.709,1,0,0,-1.223219,4.588178,0.000000,4.205960,4.153442,16.352802,12.288094,0,16.191456,4.356562,3.331760,13.468700,4.819469,-1.48018,0.09799,3.27744
1.710,1,0,0,-1.209860,4.588014,0.000000,4.204678,4.152830,16.341644,12.276924,0,16.209902,4.356170,3.331400,13.458419,4.819800,-1.47963,0.08244,3.27705
1.711,1,0,0,-1.197767,4.587854,0.000000,4.203564,4.152285,16.330416,12.266172,0,16.225809,4.355596,3.331049,13.447804,4.820259,-1.49399,0.09868,3.27704
1.712,1,0,0,-1.185970,4.587696,0.000000,4.202489,4.151748,16.319174,12.255519,0,16.241123,4.354979,3.330700,13.437112,4.820747,-1.47926,0.11342,3.27711
1.713,1,0,0,-1.174173,4.587692,0.000000,4.201414,4.151157,16.307930,12.244865,0,16.256435,4.354361,3.330352,13.426419,4.821236,-1.48001,0.09013,3.27658
1.714,1,0,0,-1.162376,4.587708,0.000000,4.200339,4.150560,16.296688,12.234212,0,16.271749,4.353744,3.330003,13.415727,4.821724,-1.47874,0.07491,3.27589
1.715,1,0,0,-1.161807,4.587948,0.000000,4.199309,4.149763,16.285688,12.224294,0,16.285328,4.353194,3.329839,13.404861,4.822752,-1.48135,0.10566,3.27625
1.716,1,0,0,-1.163870,4.588215,0.000000,4.198289,4.148941,16.274744,12.214548,0,16.298500,4.352660,3.329718,13.393954,4.823905,-1.48018,0.11068,3.27686
1.717,1,0,0,-1.165934,4.588552,0.000000,4.197268,4.147647,16.263802,12.204803,0,16.311672,4.352126,3.329597,13.383048,4.825058,-1.48141,0.09433,3.27686
1.718,1,0,0,-1.167998,4.588898,0.000000,4.196249,4.146295,16.252857,12.195058,0,16.324844,4.351592,3.329476,13.372142,4.826211,-1.48032,0.09105,3.27670
1.719,1,0,0,-1.193164,4.589131,0.000000,4.195087,4.144241,16.241299,12.185594,0,16.335455,4.351374,3.329412,13.361145,4.826770,-1.48074,0.11335,3.27679
1.720,1,0,0,-1.223748,4.589350,0.000000,4.193894,4.142100,16.229597,12.176195,0,16.345467,4.351230,3.329360,13.350128,4.827190,-1.47954,0.11422,3.27695
1.721,1,0,0,-1.254333,4.589436,0.000000,4.192700,4.139360,16.217894,12.166797,0,16.355476,4.351086,3.329309,13.339110,4.827610,-1.47995,0.09111,3.27692
1.722,1,0,0,-1.284918,4.589505,0.000000,4.191507,4.136547,16.206192,12.157398,0,16.365488,4.350942,3.329257,13.328094,4.828031,-1.48068,0.10066,3.27684
1.723,1,0,0,-1.338220,4.589476,0.000000,4.190323,4.133274,16.195101,12.148127,0,16.373472,4.350744,3.329010,13.316713,4.828197,-1.48067,0.10808,3.27695
1.724,1,0,0,-1.396851,4.589434,0.000000,4.189143,4.129943,16.184155,12.138884,0,16.380981,4.350533,3.328717,13.305249,4.828306,-1.48138,0.09947,3.27710
1.725,1,0,0,-1.455482,4.589375,0.000000,4.187962,4.126017,16.173208,12.129642,0,16.388489,4.350321,3.328423,13.293784,4.828413,-1.48093,0.08416,3.27737
1.726,1,0,0,-1.514113,4.589315,0.000000,4.186781,4.122017,16.162262,12.120399,0,16.395998,4.350110,3.328130,13.282319,4.828522,-1.48006,0.09683,3.27768
1.727,1,0,0,-1.594935,4.589299,0.000000,4.185272,4.117259,16.151146,12.110927,0,16.401901,4.349826,3.328184,13.271174,4.828722,-1.48146,0.09541,3.27750
1.728,1,0,0,-1.680962,4.589288,0.000000,4.183686,4.112407,16.139988,12.101400,0,16.407427,4.349526,3.328319,13.260104,4.828944,-1.48135,0.09256,3.27719
1.729,1,0,0,-1.766989,4.589231,0.000000,4.182100,4.106864,16.128830,12.091875,0,16.412952,4.349226,3.328454,13.249034,4.829166,-1.47780,0.10051,3.27707
1.730,1,0,0,-1.853015,4.589168,0.000000,4.180514,4.101236,16.117672,12.082349,0,16.418478,4.348927,3.328590,13.237964,4.829388,-1.48024,0.11791,3.27699
1.731,1,0,0,-1.954691,4.588963,0.000000,4.178529,4.095033,16.106379,12.072452,0,16.422884,4.348167,3.329018,13.226854,4.829707,-1.48251,0.10028,3.27734
1.732,1,0,0,-2.060037,4.588741,0.000000,4.176451,4.088759,16.095051,12.062467,0,16.427031,4.347300,3.329515,13.215736,4.830048,-1.48112,0.07867,3.27780
1.733,1,0,0,-2.165384,4.588452,0.000000,4.174373,4.081963,16.083725,12.052482,0,16.431175,4.346432,3.330012,13.204618,4.830390,-1.47679,0.09510,3.27747
1.734,1,0,0,-2.270730,4.588154,0.000000,4.172294,4.075102,16.072397,12.042497,0,16.435320,4.345565,3.330508,13.193499,4.830731,-1.47725,0.10938,3.27693
1.735,1,0,0,-2.391363,4.587895,0.000000,4.169924,4.067738,16.061419,12.033559,0,16.438663,4.344370,3.330482,13.181990,4.831479,-1.47438,0.10061,3.27682
1.736,1,0,0,-2.515581,4.587640,0.000000,4.167486,4.060311,16.050520,12.024867,0,16.441820,4.343097,3.330334,13.170389,4.832322,-1.46931,0.09019,3.27682
1.737,1,0,0,-2.639800,4.587451,0.000000,4.165047,4.052336,16.039621,12.016175,0,16.444977,4.341825,3.330185,13.158789,4.833165,-1.47189,0.10175,3.27701
1.738,1,0,0,-2.764018,4.587271,0.000000,4.162609,4.044292,16.028725,12.007483,0,16.448133,4.340552,3.330037,13.147188,4.834008,-1.46904,0.10989,3.27724
1.739,1,0,0,-2.900074,4.587160,0.000000,4.159709,4.035674,16.017567,11.998937,0,16.450573,4.339424,3.329725,13.135957,4.834957,-1.46616,0.09229,3.27753
1.740,1,0,0,-3.038905,4.587057,0.000000,4.156703,4.026985,16.006348,11.990424,0,16.452847,4.338330,3.329374,13.124812,4.835930,-1.46251,0.09971,3.27783
1.741,1,0,0,-3.177737,4.587024,0.000000,4.153696,4.017859,15.995129,11.981912,0,16.455120,4.337236,3.329024,13.113667,4.836903,-1.45877,0.10762,3.27765
1.742,1,0,0,-3.316568,4.586999,0.000000,4.150689,4.008680,15.983910,11.973399,0,16.457394,4.336142,3.328673,13.102523,4.837876,-1.45288,0.09917,3.27734
1.743,1,0,0,-3.456504,4.587052,0.000000,4.147224,3.999236,15.973241,11.965606,0,16.460150,4.335258,3.328026,13.091135,4.838973,-1.44872,0.07856,3.27765
1.744,1,0,0,-3.596699,4.587116,0.000000,4.143653,3.989760,15.962701,11.957980,0,16.463022,4.334423,3.327310,13.079689,4.840099,-1.43672,0.09751,3.27811
1.745,1,0,0,-3.736895,4.587315,0.000000,4.140081,3.980118,15.952161,11.950356,0,16.465893,4.333589,3.326594,13.068243,4.841224,-1.44115,0.11738,3.27795
1.746,1,0,0,-3.877090,4.587530,0.000000,4.136510,3.970455,15.941621,11.942730,0,16.468763,4.332754,3.325877,13.056797,4.842350,-1.42293,0.10875,3.27765
1.747,1,0,0,-4.006386,4.587888,0.000000,4.132406,3.960727,15.931183,11.935801,0,16.472488,4.332086,3.324678,13.045694,4.843546,-1.41728,0.07765,3.27710
1.748,1,0,0,-4.133125,4.588264,0.000000,4.128177,3.950990,15.920769,11.929034,0,16.476416,4.331456,3.323367,13.034671,4.844759,-1.40976,0.09030,3.27649
1.749,1,0,0,-4.259864,4.588501,0.000000,4.123947,3.941383,15.910356,11.922268,0,16.480341,4.330826,3.322055,13.023648,4.845972,-1.39964,0.10418,3.27673
1.750,1,0,0,-4.386604,4.588722,0.000000,4.119718,3.931791,15.899941,11.915502,0,16.484268,4.330196,3.320743,13.012625,4.847185,-1.39102,0.10278,3.27719
1.751,1,0,0,-4.485661,4.588567,0.000000,4.114892,3.922534,15.888933,11.909752,0,16.488331,4.329173,3.318794,13.002114,4.847949,-1.37483,0.07520,3.27704
1.752,1,0,0,-4.578224,4.588367,0.000000,4.109926,3.913317,15.877786,11.904241,0,16.492424,4.328058,3.316696,12.991723,4.848608,-1.36340,0.09756,3.27673
1.753,1,0,0,-4.670787,4.588120,0.000000,4.104960,3.904571,15.866638,11.898728,0,16.496519,4.326942,3.314597,12.981333,4.849266,-1.35384,0.10524,3.27643
1.754,1,0,0,-4.763351,4.587867,0.000000,4.099994,3.895882,15.855491,11.893217,0,16.500612,4.325827,3.312499,12.970942,4.849925,-1.34311,0.10122,3.27612
1.755,1,0,0,-4.830705,4.587950,0.000000,4.094953,3.887762,15.844567,11.888276,0,16.505434,4.324710,3.311632,12.960400,4.851386,-1.32918,0.08638,3.27618
1.756,1,0,0,-4.892145,4.588075,0.000000,4.089895,3.879712,15.833696,11.883468,0,16.510426,4.323595,3.311054,12.949822,4.853036,-1.31741,0.10898,3.27634
1.757,1,0,0,-4.953585,4.588434,0.000000,4.084837,3.872256,15.822825,11.878660,0,16.515417,4.322479,3.310477,12.939245,4.854686,-1.29770,0.10370,3.27686
1.758,1,0,0,-5.015025,4.588822,0.000000,4.079779,3.864873,15.811954,11.873853,0,16.520409,4.321363,3.309899,12.928667,4.856336,-1.28166,0.08281,3.27747
1.759,1,0,0,-5.050222,4.589271,0.000000,4.074707,3.858094,15.801420,11.870068,0,16.526457,4.320472,3.308790,12.918340,4.858232,-1.26833,0.08424,3.27704
1.760,1,0,0,-5.079265,4.589727,0.000000,4.069630,3.851389,15.790964,11.866522,0,16.532755,4.319635,3.307558,12.908071,4.860188,-1.25490,0.11350,3.27635
1.761,1,0,0,-5.108307,4.590353,0.000000,4.064554,3.845317,15.780509,11.862976,0,16.539051,4.318797,3.306325,12.897802,4.862142,-1.24168,0.11501,3.27640
1.762,1,0,0,-5.137350,4.590998,0.000000,4.059477,3.839324,15.770053,11.859430,0,16.545349,4.317960,3.305092,12.887533,4.864097,-1.22707,0.08781,3.27663
1.763,1,0,0,-5.140698,4.591967,0.000000,4.054368,3.833964,15.759812,11.858734,0,16.552935,4.317860,3.303578,12.877233,4.866367,-1.21127,0.10601,3.27686
1.764,1,0,0,-5.138020,4.592976,0.000000,4.049252,3.828682,15.749622,11.858706,0,16.560823,4.317933,3.301999,12.866925,4.868710,-1.18521,0.10967,3.27708
1.765,1,0,0,-5.135341,4.594314,0.000000,4.044136,3.823862,15.739431,11.858677,0,16.568710,4.318006,3.300419,12.856617,4.871054,-1.16661,0.09779,3.27701
1.766,1,1,0,-5.132662,4.595692,0.000000,4.039020,3.819100,15.729241,11.858648,0,16.576599,4.318079,3.298839,12.846310,4.873397,-1.14995,0.11045,3.27686
