"Time","v2 R COP","67 LDS cle","66 RDS cle","65 L marks","64 R marks","63 sinus 2","62 Ramp down","61 Ramp up","60 right DS","59 left DS","58 lHL swoff","57 lHL swon","56 rHL swoff","55 rHL swon","54 lFL swoff","53 lFL swon","52 rFL swoff","51 rFL swon","50 sinus","49 st rmp dw","48 sw rmp dw","47 st rmp up","46 sw rmp up","45 sw offset","44 sw onset","43 Ramp down","42 Ramp up","41 MTP (deg)","40 Ankle (de","39 Knee (deg","38 Hip (deg)","v1 xCoM","37a CoMy (cm)","37 CoMy (cm)","36 CoMx (cm)","35 FRy (cm)","34 FRx (cm)","33 FLy (cm)","31 Keyboard","30 HRy (cm)","29 HRx (cm)","v3 L COP","32 FLx (cm)","28 HLy (cm)","27 HLx (cm)","26 FLty (cm)","25 FLtx (cm)","24 toey (cm)","23 toex (cm)","22 MTPy (cm)","21 MTPx (cm)","20 anky (cm)","19 ankx (cm)","18 Knee y","17 Knee x","16 Hipy (cm)","15 Hipx (cm)","14 Cry (cm)","13 Crx (cm)","12 Synch","11 Gr","10 Gs","9 TA","8 St","7 VL","6 BF","5 Ip","4 GM","3 Platform","2 Trdml","1 Synch"
0.788,0.000000,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165.283829,43.356148,91.333374,45.100090,4.867644,-7.824747,5.251223,11.946069,4.634144,12.415372,5.864645,0,4.176031,10.837411,5.739565,14.666877,5.614593,7.239249,8.252101,12.501081,8.216650,11.162855,8.317580,10.428910,8.567880,9.855686,9.096782,11.338455,10.411015,10.901091,10.039962,11.645318,0,-0.01785,0.00336,-0.02014,-0.01363,0.00870,-0.01230,0.01791,0.00252,-0.80725,0.11047,3.27602
0.789,0.000000,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165.704666,43.476311,91.405426,44.962753,4.859467,-7.827282,5.243035,11.930266,4.630031,12.401696,5.861808,0,4.173616,10.824807,5.736219,14.655622,5.610722,7.225912,8.251579,12.486020,8.215117,11.142761,8.322499,10.408895,8.564767,9.843187,9.100785,11.323402,10.414992,10.881359,10.047735,11.628873,0,-0.01788,0.00362,-0.01984,-0.01349,0.00735,-0.01212,0.00558,0.00206,-0.82950,0.07926,3.27619
0.790,0.000000,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166.125504,43.596474,91.477470,44.825420,4.851673,-7.829818,5.234848,11.914464,4.625919,12.388021,5.858972,0,4.171201,10.812204,5.732898,14.644369,5.606851,7.212575,8.251059,12.470960,8.213583,11.122667,8.327418,10.388881,8.561655,9.830689,9.104789,11.308349,10.418969,10.861629,10.055508,11.612428,0,-0.01773,0.00458,-0.02151,-0.01270,0.00729,-0.01256,0.00500,0.00267,-0.86914,0.08731,3.27695
0.791,0.000000,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166.162079,43.894650,91.569199,44.587734,4.844800,-7.808664,5.226921,11.898355,4.621944,12.374209,5.856141,0,4.169054,10.799569,5.729563,14.633197,5.603032,7.199145,8.250572,12.455783,8.210986,11.101768,8.326424,10.373108,8.556920,9.818667,9.108659,11.293340,10.419699,10.840930,10.057964,11.592459,0,-0.01810,0.00322,-0.02106,-0.01425,0.00909,-0.01256,-0.00223,0.00275,-0.89127,0.10420,3.27733
0.792,0.000000,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165.918106,44.322792,91.675301,44.276787,4.838402,-7.770214,5.219183,11.882023,4.618070,12.360300,5.853315,0,4.167102,10.786911,5.726220,14.622084,5.599250,7.185647,8.250113,12.440521,8.207612,11.080282,8.321111,10.360434,8.550999,9.806995,9.112430,11.278362,10.418057,10.819525,10.056540,11.569918,0,-0.01761,0.00412,-0.02090,-0.01292,0.00851,-0.01247,0.00583,0.00206,-0.90997,0.08935,3.27740
0.793,0.000000,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165.674133,44.750935,91.781403,43.965836,4.832664,-7.731764,5.211446,11.865690,4.614196,12.346391,5.850489,0,4.165150,10.774253,5.722925,14.610970,5.595469,7.172149,8.249652,12.425260,8.204237,11.058796,8.315799,10.347758,8.545078,9.795322,9.116200,11.263385,10.416416,10.798120,10.055115,11.547376,0,-0.01614,0.00279,-0.02167,-0.01437,0.00778,-0.01239,0.00391,0.00313,-0.93179,0.08385,3.27735
0.794,0.000000,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165.430161,45.179081,91.887505,43.654888,4.827268,-7.693314,5.203709,11.849359,4.610322,12.332481,5.847662,0,4.163198,10.761594,5.719654,14.599857,5.591688,7.158651,8.249192,12.409998,8.200863,11.037311,8.310486,10.335084,8.539158,9.783649,9.119971,11.248407,10.414775,10.776714,10.053690,11.524835,0,-0.01923,0.00368,-0.02121,-0.01299,0.01041,-0.01212,0.00522,0.00198,-0.95120,0.09564,3.27720
0.795,0.000000,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165.111725,45.555988,92.024757,43.599461,4.822222,-7.642516,5.196117,11.832006,4.606584,12.318537,5.844769,0,4.161193,10.748834,5.716496,14.588160,5.588248,7.145164,8.248808,12.394390,8.198117,11.017851,8.306126,10.321144,8.536950,9.771126,9.122991,11.233245,10.416935,10.758784,10.055194,11.503650,0,-0.01785,0.00359,-0.01953,-0.01294,0.00888,-0.01178,0.00400,0.00206,-0.97043,0.11089,3.27717
0.796,0.000000,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164.738907,45.895493,92.184753,43.730595,4.817358,-7.582703,5.188632,11.813907,4.602946,12.304565,5.841827,0,4.159150,10.735999,5.713397,14.576035,5.585056,7.131684,8.248480,12.378531,8.195830,10.999872,8.302460,10.306282,8.537454,9.757980,9.125462,11.217947,10.421870,10.743391,10.058836,11.483457,0,-0.01712,0.00337,-0.02228,-0.01424,0.00879,-0.01216,0.00378,0.00336,-1.00977,0.09646,3.27725
0.797,0.000000,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164.366089,46.234993,92.344749,43.861729,4.812864,-7.522890,5.181146,11.795808,4.599307,12.290595,5.838884,0,4.157107,10.723165,5.710337,14.563910,5.581865,7.118205,8.248152,12.362670,8.193544,10.981894,8.298795,10.291420,8.537957,9.744835,9.127933,11.202650,10.426805,10.727998,10.062479,11.463264,0,-0.01804,0.00293,-0.02106,-0.01302,0.00848,-0.01253,-0.01401,0.00175,-1.02908,0.09971,3.27711
0.798,0.000000,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163.993286,46.574497,92.504745,43.992863,4.808561,-7.463077,5.173661,11.777710,4.595668,12.276624,5.835942,0,4.155064,10.710329,5.707299,14.551785,5.578673,7.104725,8.247824,12.346809,8.191257,10.963915,8.295130,10.276558,8.538460,9.731690,9.130404,11.187353,10.431741,10.712605,10.066121,11.443070,0,-0.01785,0.00357,-0.02121,-0.01292,0.00827,-0.01163,0.01321,0.00183,-1.04633,0.12005,3.27680
0.799,0.000000,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163.757507,46.764034,92.654015,44.161079,4.804744,-7.383626,5.166082,11.761767,4.592148,12.262614,5.833328,0,4.152859,10.697518,5.704229,14.539480,5.575215,7.091619,8.246995,12.330930,8.190850,10.950381,8.292415,10.262036,8.537581,9.717626,9.132656,11.170318,10.434274,10.696031,10.070355,11.426759,0,-0.01639,0.00285,-0.02213,-0.01273,0.00912,-0.01149,0.00195,0.00343,-1.06781,0.10780,3.27663
0.800,0.000000,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163.621780,46.844086,92.795448,44.356369,4.801178,-7.289838,5.158437,11.747399,4.588715,12.248575,5.830953,0,4.150537,10.684726,5.701143,14.527043,5.571561,7.078785,8.245800,12.315036,8.191816,10.940095,8.290394,10.247766,8.535695,9.702890,9.134749,11.152013,10.435052,10.678596,10.075021,11.413282,0,-0.01639,0.00290,-0.01984,-0.01299,0.00766,-0.01225,0.00104,0.00336,-1.08179,0.10715,3.27655
0.801,0.000000,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163.486069,46.924133,92.936890,44.551655,4.798230,-7.196050,5.150791,11.733031,4.585282,12.234537,5.828578,0,4.148214,10.671932,5.698144,14.514606,5.567907,7.065952,8.244605,12.299142,8.192782,10.929808,8.288373,10.233494,8.533808,9.688154,9.136843,11.133709,10.435831,10.661160,10.079686,11.399806,0,-0.02029,0.00391,-0.02090,-0.01425,0.00830,-0.01096,0.00327,0.00175,-1.09811,0.11235,3.27639
0.802,0.000000,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163.350342,47.004185,93.078323,44.746944,4.795601,-7.102262,5.143145,11.718664,4.581849,12.220498,5.826202,0,4.145891,10.659140,5.695189,14.502169,5.564253,7.053119,8.243411,12.283248,8.193748,10.919520,8.286351,10.219222,8.531921,9.673419,9.138936,11.115404,10.436609,10.643725,10.084352,11.386330,0,-0.01535,0.00317,-0.02167,-0.01137,0.00906,-0.01300,0.00421,0.00275,-1.12839,0.10168,3.27616
0.803,0.000000,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163.502655,46.909340,93.236275,44.811832,4.793668,-6.995259,5.135951,11.700828,4.578570,12.206713,5.824233,0,4.143588,10.646219,5.692456,14.489698,5.560840,7.040471,8.242279,12.267358,8.195305,10.902559,8.284447,10.204248,8.528743,9.656855,9.140900,11.095443,10.437632,10.622059,10.086558,11.370479,0,-0.01773,0.00259,-0.02106,-0.01385,0.01175,-0.01433,0.00131,0.00328,-1.15057,0.09070,3.27632
0.804,0.000000,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163.865250,46.686806,93.406281,44.781513,4.792095,-6.878608,5.129085,11.680459,4.575404,12.193113,5.822560,0,4.141297,10.633207,5.689837,14.477204,5.557603,7.027957,8.241193,12.251470,8.197292,10.880727,8.282627,10.188762,8.524621,9.638957,9.142768,11.074272,10.438830,10.597304,10.086969,11.352894,0,-0.01868,0.00352,-0.01953,-0.01190,0.00659,-0.01213,0.00537,0.00175,-1.16641,0.09894,3.27678
0.805,0.000000,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164.227844,46.464272,93.576286,44.751194,4.791025,-6.761957,5.122219,11.660089,4.572238,12.179513,5.820887,0,4.139007,10.620194,5.687418,14.464709,5.554366,7.015443,8.240107,12.235581,8.199281,10.858893,8.280807,10.173275,8.520500,9.621058,9.144637,11.053101,10.440029,10.572549,10.087379,11.335309,0,-0.01407,0.00342,-0.02060,-0.01393,0.00751,-0.01277,0.00513,0.00282,-1.18274,0.10521,3.27706
0.806,0.000000,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164.590439,46.241741,93.746292,44.720875,4.790214,-6.645305,5.115353,11.639721,4.569073,12.165914,5.819214,0,4.136716,10.607183,5.685102,14.452215,5.551129,7.002930,8.239020,12.219693,8.201268,10.837060,8.278988,10.157788,8.516378,9.603161,9.146506,11.031930,10.441228,10.547793,10.087790,11.317724,0,-0.02206,0.00446,-0.02136,-0.01270,0.00748,-0.01224,0.00418,0.00328,-1.19702,0.08652,3.27722
0.807,0.000000,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164.668076,46.159729,93.936249,44.776619,4.789699,-6.520345,5.108718,11.620518,4.565973,12.152359,5.817958,0,4.134741,10.594157,5.682934,14.439891,5.548031,6.990261,8.238427,12.203464,8.202224,10.821189,8.279462,10.140270,8.511044,9.584556,9.148190,11.012365,10.443201,10.527182,10.088594,11.299649,0,-0.01898,0.00424,-0.02029,-0.01480,0.00928,-0.01324,0.00110,0.00214,-1.21283,0.08497,3.27711
0.808,0.000000,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164.537659,46.180317,94.140778,44.895199,4.789336,-6.389319,5.102252,11.602165,4.562923,12.138837,5.817007,0,4.132996,10.581121,5.680841,14.427691,5.545034,6.977480,8.238194,12.186984,8.202424,10.809671,8.281610,10.121270,8.504823,9.565434,9.149741,10.993975,10.445740,10.509596,10.089684,11.281216,0,-0.01727,0.00429,-0.02167,-0.01384,0.00714,-0.01048,0.01376,0.00214,-1.23965,0.10636,3.27680
0.809,0.000000,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164.407242,46.200905,94.345299,45.013775,4.789343,-6.258294,5.095785,11.583814,4.559872,12.125316,5.816055,0,4.131250,10.568087,5.678893,14.415490,5.542037,6.964699,8.237962,12.170505,8.202625,10.798153,8.283759,10.102269,8.498603,9.546311,9.151291,10.975583,10.448278,10.492009,10.090775,11.262782,0,-0.01880,0.00354,-0.02106,-0.01418,0.00848,-0.01276,0.00269,0.00221,-1.25409,0.11350,3.27654
0.810,0.000000,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164.276825,46.221493,94.549828,45.132355,4.789541,-6.127268,5.089318,11.565461,4.556822,12.111794,5.815104,0,4.129505,10.555051,5.677020,14.403291,5.539041,6.951918,8.237729,12.154025,8.202826,10.786635,8.285907,10.083269,8.492382,9.527189,9.152841,10.957191,10.450818,10.474423,10.091866,11.244349,0,-0.01898,0.00291,-0.02029,-0.01317,0.00830,-0.01288,0.00491,0.00252,-1.27036,0.09905,3.27631
0.811,0.000000,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164.008301,46.379276,94.738800,45.320705,4.790170,-5.995228,5.083366,11.547350,4.553717,12.098177,5.814607,0,4.127866,10.541739,5.675300,14.391726,5.536115,6.939048,8.237679,12.138231,8.205140,10.777488,8.284381,10.067544,8.488637,9.511179,9.155430,10.939801,10.452818,10.457423,10.096882,11.225756,0,-0.01694,0.00473,-0.01968,-0.01370,0.00888,-0.01218,0.00528,0.00252,-1.28265,0.09679,3.27691
0.812,0.000000,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163.638947,46.637226,94.916420,45.559990,4.791022,-5.862449,5.077790,11.529415,4.550574,12.084490,5.814442,0,4.126304,10.528223,5.673660,14.380625,5.533241,6.926113,8.237761,12.122939,8.208998,10.770070,8.280173,10.054211,8.486698,9.497441,9.158778,10.923141,10.454425,10.440850,10.104765,11.207047,0,-0.01779,0.00281,-0.01938,-0.01286,0.00925,-0.01109,0.00272,0.00191,-1.29324,0.11065,3.27813
0.813,0.000000,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163.269608,46.895176,95.094032,45.799278,4.791954,-5.729670,5.072214,11.511480,4.547430,12.070803,5.814277,0,4.124742,10.514708,5.672167,14.369525,5.530368,6.913178,8.237843,12.107646,8.212855,10.762653,8.275965,10.040877,8.484759,9.483703,9.162127,10.906481,10.456032,10.424278,10.112648,11.188337,0,-0.01785,0.00349,-0.01923,-0.01277,0.00851,-0.01302,0.01035,0.00046,-1.30856,0.11535,3.27822
0.814,0.000000,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162.900253,47.153126,95.271652,46.038567,4.792928,-5.596890,5.066638,11.493546,4.544286,12.057116,5.814112,0,4.123180,10.501192,5.670751,14.358424,5.527494,6.900243,8.237925,12.092353,8.216713,10.755236,8.271756,10.027544,8.482821,9.469965,9.165474,10.889820,10.457639,10.407705,10.120532,11.169629,0,-0.01703,0.00369,-0.02045,-0.01285,0.00839,-0.01231,-0.01352,-0.00038,-1.32587,0.08992,3.27746
0.815,0.000000,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162.617188,47.329815,95.398636,46.236568,4.793632,-5.473310,5.061264,11.477348,4.541336,12.043725,5.813944,0,4.121529,10.487645,5.669471,14.346912,5.525096,6.887711,8.237694,12.077203,8.217248,10.744240,8.269619,10.014653,8.483416,9.455015,9.169298,10.873513,10.461496,10.391634,10.128083,11.153084,0,-0.01785,0.00378,-0.02029,-0.01306,0.00830,-0.01280,0.01028,0.00351,-1.34210,0.09188,3.27678
0.816,0.000000,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162.397125,47.447170,95.488663,46.404423,4.794196,-5.356445,5.056037,11.462419,4.538527,12.030551,5.813773,0,4.119812,10.474074,5.668262,14.335101,5.523045,6.875473,8.237234,12.062156,8.215357,10.730631,8.268994,10.002086,8.485862,9.439179,9.173469,10.857465,10.466998,10.375928,10.135391,11.138119,0,-0.01889,0.00208,-0.02014,-0.01491,0.01056,-0.01208,0.00534,0.00092,-1.35498,0.11235,3.27617
0.817,0.000000,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162.177063,47.564526,95.578690,46.572281,4.794667,-5.239580,5.050811,11.447490,4.535718,12.017376,5.813603,0,4.118095,10.460503,5.667173,14.323290,5.520994,6.863236,8.236775,12.047110,8.213466,10.717021,8.268370,9.989517,8.488307,9.423345,9.177639,10.841416,10.472499,10.360222,10.142700,11.123154,0,-0.01712,0.00404,-0.02075,-0.01369,0.00800,-0.01169,0.00461,0.00313,-1.36166,0.09779,3.27630
0.818,0.000000,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161.957001,47.681881,95.668716,46.740139,4.795091,-5.122715,5.045584,11.432560,4.532910,12.004202,5.813432,0,4.116379,10.446932,5.666146,14.311479,5.518943,6.850999,8.236316,12.032063,8.211576,10.703412,8.267745,9.976950,8.490753,9.407510,9.181809,10.825368,10.478001,10.344516,10.150008,11.108189,0,-0.01694,0.00368,-0.02136,-0.01392,0.00632,-0.01169,0.00067,0.00565,-1.37283,0.07984,3.27699
0.819,0.000000,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161.743179,47.762764,95.677856,46.948734,4.795685,-5.005911,5.040544,11.417367,4.530286,11.991239,5.813193,0,4.114878,10.433573,5.665214,14.299273,5.517271,6.839365,8.235567,12.017198,8.214545,10.695123,8.266853,9.966038,8.492442,9.393800,9.185356,10.809455,10.481260,10.326644,10.156268,11.092480,0,-0.01764,0.00314,-0.02029,-0.01260,0.00952,-0.01288,0.00632,0.00374,-1.38306,0.08895,3.27685
0.820,0.000000,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161.533905,47.817020,95.627930,47.187077,4.796367,-4.889150,5.035638,11.401981,4.527798,11.978431,5.812904,0,4.113535,10.420369,5.664331,14.286777,5.515874,6.828170,8.234607,12.002466,8.221064,10.690717,8.265767,9.956335,8.493578,9.381640,9.188446,10.793639,10.482884,10.307191,10.161763,11.076228,0,-0.01715,0.00334,-0.02029,-0.01418,0.00659,-0.01292,0.00415,0.00183,-1.39594,0.10791,3.27608
0.821,0.000000,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161.324631,47.871277,95.578003,47.425419,4.797199,-4.772390,5.030733,11.386596,4.525310,11.965622,5.812615,0,4.112192,10.407166,5.663497,14.274283,5.514478,6.816976,8.233645,11.987734,8.227582,10.686311,8.264681,9.946631,8.494715,9.369482,9.191536,10.777823,10.484509,10.287737,10.167257,11.059976,0,-0.01590,0.00314,-0.02075,-0.01103,0.00873,-0.01344,0.00876,0.00359,-1.41055,0.09947,3.27593
0.822,0.000000,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161.115356,47.925533,95.528076,47.663761,4.798108,-4.655629,5.025828,11.371210,4.522821,11.952814,5.812326,0,4.110849,10.393962,5.662689,14.261788,5.513083,6.805782,8.232685,11.973002,8.234100,10.681906,8.263596,9.936929,8.495851,9.357323,9.194626,10.762008,10.486132,10.268284,10.172752,11.043724,0,-0.01669,0.00386,-0.01984,-0.01405,0.00018,-0.01405,0.00946,0.00229,-1.41458,0.07886,3.27624
0.823,0.000000,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161.245895,47.887581,95.501541,47.978085,4.799088,-4.540498,5.021173,11.358918,4.520700,11.940553,5.812021,0,4.109656,10.380741,5.661878,14.249168,5.511695,6.794945,8.231634,11.959250,8.236007,10.670511,8.263247,9.924530,8.495317,9.342580,9.196474,10.746382,10.487979,10.249404,10.179222,11.028049,0,-0.01947,0.00102,-0.01999,-0.01331,0.00876,-0.01230,0.00107,0.00275,-1.42358,0.09920,3.27615
0.824,0.000000,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161.624527,47.782307,95.492073,48.347878,4.800105,-4.426556,5.016699,11.348884,4.518845,11.928690,5.811705,0,4.108572,10.367509,5.661066,14.236458,5.510314,6.784370,8.230516,11.946215,8.234546,10.654014,8.263440,9.910165,8.493567,9.325949,9.197417,10.730892,10.489987,10.230942,10.186403,11.012796,0,-0.01968,0.00632,-0.01877,-0.01465,0.00638,-0.01361,0.00540,0.00137,-1.43246,0.11467,3.27577
0.825,0.000000,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162.003174,47.677029,95.482605,48.717670,4.801221,-4.312614,5.012226,11.338850,4.516990,11.916828,5.811389,0,4.107489,10.354277,5.660209,14.223747,5.508932,6.773795,8.229400,11.933179,8.233085,10.637517,8.263632,9.895800,8.491815,9.309319,9.198360,10.715404,10.491997,10.212481,10.193585,10.997544,0,-0.01691,0.00291,-0.02106,-0.01314,0.00754,-0.01268,0.00470,0.00343,-1.43533,0.08538,3.27591
0.826,0.000000,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162.381805,47.571754,95.473145,49.087463,4.802390,-4.198673,5.007753,11.328815,4.515135,11.904965,5.811073,0,4.106406,10.341044,5.659330,14.211037,5.507551,6.763220,8.228282,11.920142,8.231624,10.621020,8.263824,9.881434,8.490063,9.292687,9.199304,10.699915,10.494005,10.194018,10.200767,10.982291,0,-0.01794,0.00516,-0.01984,-0.01382,0.00894,-0.01189,0.00665,0.00381,-1.44724,0.09678,3.27644
0.827,0.000000,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162.909958,47.488895,95.461464,49.444714,4.803705,-4.086449,5.003600,11.315119,4.513472,11.893204,5.810900,0,4.105516,10.327791,5.658393,14.198359,5.505934,6.752958,8.227424,11.908214,8.230181,10.603137,8.266047,9.864760,8.489490,9.277819,9.199775,10.685280,10.495789,10.179167,10.208812,10.963885,0,-0.01987,0.00551,-0.02029,-0.01283,0.00296,-0.01163,-0.00095,0.00427,-1.45309,0.12064,3.27689
0.828,0.000000,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163.547256,47.422405,95.448174,49.792805,4.805096,-3.975480,4.999679,11.298749,4.511948,11.881515,5.810832,0,4.104767,10.314523,5.657426,14.185706,5.504145,6.742924,8.226753,11.897093,8.228751,10.584241,8.269755,9.846401,8.489777,9.264235,9.199902,10.671268,10.497408,10.166949,10.217486,10.943177,0,-0.01819,0.00327,-0.01968,-0.01291,0.00919,-0.01323,0.00613,0.00420,-1.45676,0.09847,3.27727
0.829,0.000000,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164.184555,47.355911,95.434883,50.140900,4.806627,-3.864511,4.995758,11.282379,4.510424,11.869826,5.810764,0,4.104019,10.301254,5.656506,14.173052,5.502356,6.732891,8.226083,11.885973,8.227322,10.565346,8.273463,9.828041,8.490063,9.250653,9.200028,10.657255,10.499026,10.154733,10.226162,10.922469,0,-0.01749,0.00540,-0.02182,-0.01427,0.00830,-0.01160,0.00467,0.00206,-1.46420,0.10304,3.27713
0.830,0.000000,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164.821854,47.289421,95.421593,50.488991,4.808231,-3.753542,4.991838,11.266009,4.508901,11.858137,5.810695,0,4.103270,10.287986,5.655609,14.160398,5.500567,6.722857,8.225413,11.874852,8.225892,10.546450,8.277170,9.809682,8.490350,9.237070,9.200155,10.643243,10.500646,10.142515,10.234837,10.901760,0,-0.01669,0.00279,-0.02136,-0.01318,0.00861,-0.01317,0.00223,0.00328,-1.46524,0.11853,3.27660
0.831,0.000000,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165.542007,47.227776,95.322235,50.758865,4.809916,-3.649145,4.988292,11.250751,4.507853,11.846351,5.810993,0,4.102724,10.275139,5.654862,14.148359,5.498814,6.712996,8.224602,11.864918,8.220565,10.523427,8.278792,9.793963,8.491350,9.222866,9.200746,10.629181,10.502462,10.127866,10.240742,10.885704,0,-0.01834,0.00452,-0.01968,-0.01556,0.00763,-0.01360,0.00690,-0.00069,-1.47070,0.09883,3.27676
0.832,0.000000,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166.322678,47.169674,95.160042,50.971630,4.811641,-3.549546,4.985021,11.236303,4.507154,11.834492,5.811559,0,4.102325,10.262599,5.654193,14.136767,5.497088,6.703262,8.223687,11.855848,8.212394,10.497392,8.278893,9.780172,8.492872,9.208207,9.201675,10.615081,10.504424,10.111442,10.244625,10.873044,0,-0.01447,0.00377,-0.01938,-0.01408,0.00778,-0.01187,0.01178,0.00221,-1.47202,0.09595,3.27745
0.833,0.000000,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167.103348,47.111568,94.997841,51.184395,4.813214,-3.449946,4.981750,11.221857,4.506454,11.822633,5.812124,0,4.101926,10.250059,5.653632,14.125176,5.495361,6.693528,8.222773,11.846780,8.204222,10.471355,8.278992,9.766381,8.494394,9.193548,9.202604,10.600982,10.506385,10.095016,10.248507,10.860385,0,-0.01810,0.00198,-0.02182,-0.01392,0.00751,-0.01241,0.00729,0.00336,-1.47885,0.10188,3.27731
0.834,0.000000,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167.884018,47.053467,94.835648,51.397160,4.814707,-3.350347,4.978479,11.207410,4.505755,11.810774,5.812689,0,4.101528,10.237519,5.653127,14.113585,5.493635,6.683794,8.221858,11.837711,8.196051,10.445320,8.279091,9.752590,8.495916,9.178889,9.203534,10.586882,10.508347,10.078592,10.252391,10.847725,0,-0.01602,0.00444,-0.02075,-0.01361,0.00540,-0.01070,0.00656,-0.00114,-1.47913,0.08627,3.27654
