"Time","v2 R COP","49 RDS cle","47 R marks","42a CoMy (cm)","42 CoMy (cm)","v1 xCoM","39 FRx (cm)","35 HRx (cm)","v3 L COP","50 LDS cle","48 L marks","37 FLx (cm)","40 FRy (cm)","38 FLy (cm)","36 HRy (cm)","34 HLy (cm)","33 HLx (cm)","3 Platform"
1.676,0.000000,0,0,-2.533521,6.377055,6.267324,18.784189,13.870831,6.970452,1,0,17.541140,5.691745,7.263915,5.126348,6.677008,11.828036,1.47378
1.677,0.000000,0,0,-2.568072,6.374461,6.263128,18.801075,13.861704,6.969873,1,0,17.532150,5.689285,7.263173,5.126150,6.676770,11.822908,1.47174
1.678,0.000000,0,0,-2.602623,6.371868,6.258984,18.817963,13.852576,6.969337,1,0,17.523163,5.686826,7.262430,5.125952,6.676533,11.817780,1.47368
1.679,0.000000,0,0,-2.637173,6.369274,6.254978,18.834848,13.843449,6.968917,1,0,17.514174,5.684366,7.261687,5.125754,6.676295,11.812652,1.47029
1.680,0.000000,0,0,-2.669536,6.366652,6.251030,18.851204,13.834327,6.020881,1,1,17.505161,5.681785,7.260932,5.125556,6.676226,11.808293,1.47366
1.681,0.000000,0,0,-2.690057,6.363876,6.247236,18.864695,13.825237,2.536575,0,0,17.496010,5.678545,7.260111,5.125350,6.677068,11.808104,1.47351
1.682,0.000000,0,0,-2.710578,6.361100,6.243505,18.878185,13.816149,0.000000,0,0,17.486858,5.675305,7.259290,5.125145,6.677909,11.807914,1.47370
1.683,0.000000,0,0,-2.731100,6.358324,6.239942,18.891676,13.807059,0.000000,0,0,17.477707,5.672065,7.258469,5.124941,6.678751,11.807724,1.47385
1.684,0.000000,0,0,-2.749366,6.355535,6.236450,18.904652,13.798024,0.000000,0,0,17.468527,5.668889,7.257610,5.124743,6.679838,11.808558,1.47500
1.685,0.000000,0,0,-2.755431,6.352675,6.233146,18.914831,13.789283,0.000000,0,0,17.459185,5.666055,7.256548,5.124580,6.682260,11.814934,1.47330
1.686,0.000000,0,0,-2.761495,6.349817,6.229931,18.925013,13.780541,0.000000,0,0,17.449844,5.663221,7.255487,5.124418,6.684681,11.821310,1.47243
1.687,0.000000,0,0,-2.767560,6.346958,6.226954,18.935194,13.771800,0.000000,0,0,17.440502,5.660387,7.254426,5.124257,6.687102,11.827685,1.47303
1.688,0.000000,0,0,-2.770957,6.344103,6.224083,18.944933,13.763089,0.000000,0,0,17.431189,5.657596,7.253423,5.124087,6.689721,11.834941,1.47271
1.689,0.000000,0,0,-2.759920,6.341268,6.221500,18.952288,13.754543,0.000000,0,0,17.422012,5.655036,7.252734,5.123880,6.693403,11.846951,1.46959
1.690,0.000000,0,0,-2.748884,6.338432,6.219027,18.959641,13.745997,0.000000,0,0,17.412838,5.652477,7.252045,5.123672,6.697085,11.858962,1.47386
1.691,0.000000,0,0,-2.737847,6.335596,6.216848,18.966993,13.737452,0.000000,0,0,17.403662,5.649919,7.251357,5.123465,6.700767,11.870973,1.47260
1.692,0.000000,0,0,-2.724567,6.332780,6.214775,18.973858,13.728933,0.000000,0,0,17.394402,5.647422,7.250649,5.123227,6.704630,11.883718,1.47308
1.693,0.000000,0,0,-2.699153,6.330073,6.212986,18.978071,13.720567,0.000000,0,0,17.384680,5.645266,7.249838,5.122829,6.709473,11.900438,1.47413
1.694,0.000000,0,0,-2.673739,6.327365,6.211286,18.982286,13.712200,0.000000,0,0,17.374958,5.643109,7.249028,5.122431,6.714316,11.917158,1.47493
1.695,0.000000,0,0,-2.648325,6.324658,6.209823,18.986502,13.703834,0.000000,0,0,17.365236,5.640952,7.248217,5.122033,6.719159,11.933879,1.47430
1.696,0.000000,0,0,-2.621284,6.321963,6.208432,18.990456,13.695480,0.000000,0,0,17.355495,5.638888,7.247396,5.121601,6.723918,11.951287,1.47247
1.697,0.000000,0,0,-2.585440,6.319335,6.207230,18.993000,13.687196,0.000000,0,0,17.345655,5.637322,7.246519,5.120990,6.728227,11.972419,1.47389
1.698,0.000000,0,0,-2.549595,6.316707,6.206089,18.995543,13.678912,0.000000,0,0,17.335817,5.635756,7.245641,5.120379,6.732535,11.993550,1.47354
1.699,0.000000,0,0,-2.513750,6.314078,6.205114,18.998087,13.670628,0.000000,0,0,17.325977,5.634190,7.244764,5.119768,6.736843,12.014682,1.47432
1.700,0.000000,0,0,-2.477684,6.311491,6.204189,19.000423,13.662420,0.000000,0,0,17.316162,5.632656,7.243808,5.119129,6.741168,12.036377,1.47292
1.701,0.000000,0,0,-2.440424,6.309128,6.203401,19.001648,13.654627,0.000000,0,0,17.306482,5.631296,7.242425,5.118342,6.745579,12.061122,1.47222
1.702,0.000000,0,0,-2.403164,6.306766,6.202632,19.002872,13.646833,0.000000,0,0,17.296803,5.629936,7.241043,5.117554,6.749991,12.085867,1.47488
1.703,0.000000,0,0,-2.365903,6.304402,6.201914,19.004097,13.639040,0.000000,0,0,17.287123,5.628576,7.239661,5.116767,6.754403,12.110612,1.47401
1.704,0.000000,0,0,-2.329105,6.302056,6.201184,19.005156,13.631273,0.000000,0,0,17.277420,5.627279,7.238311,5.116002,6.758650,12.135986,1.47384
1.705,0.000000,0,0,-2.294805,6.299796,6.200424,19.005320,13.623649,0.000000,0,0,17.267591,5.626322,7.237135,5.115355,6.762009,12.164767,1.47261
1.706,0.730134,0,1,-2.260505,6.297537,6.199657,19.005484,13.616024,0.000000,0,0,17.257763,5.625366,7.235959,5.114709,6.765368,12.193548,1.47270
1.707,3.414452,1,0,-2.226205,6.295277,6.198872,19.005648,13.608399,0.000000,0,0,17.247932,5.624409,7.234783,5.114062,6.768727,12.222329,1.47339
1.708,5.368471,1,0,-2.192920,6.293049,6.198087,19.005613,13.600758,0.000000,0,0,17.238087,5.623491,7.233590,5.113450,6.771881,12.251692,1.47308
1.709,5.367866,1,0,-2.165130,6.290990,6.197301,19.004515,13.593021,0.000000,0,0,17.228146,5.622779,7.232308,5.113023,6.773930,12.284204,1.47452
1.710,5.367278,1,0,-2.137339,6.288931,6.196482,19.003414,13.585285,0.000000,0,0,17.218204,5.622066,7.231027,5.112596,6.775978,12.316714,1.47272
1.711,5.366736,1,0,-2.109548,6.286872,6.195572,19.002316,13.577549,0.000000,0,0,17.208265,5.621355,7.229745,5.112168,6.778027,12.349226,1.47264
1.712,5.366200,1,0,-2.083035,6.284813,6.194596,19.001026,13.569706,0.000000,0,0,17.198393,5.620691,7.228488,5.111724,6.780009,12.382239,1.47114
1.713,5.365680,1,0,-2.063432,6.282748,6.193443,18.998720,13.561292,0.000000,0,0,17.188898,5.620291,7.227360,5.111188,6.781637,12.417973,1.47330
1.714,5.365185,1,0,-2.043830,6.280684,6.192260,18.996414,13.552876,0.000000,0,0,17.179401,5.619891,7.226232,5.110653,6.783264,12.453706,1.47364
1.715,5.364758,1,0,-2.024228,6.278619,6.190994,18.994108,13.544461,0.000000,0,0,17.169907,5.619490,7.225104,5.110117,6.784891,12.489439,1.47241
1.716,5.364375,1,0,-2.004977,6.276576,6.189743,18.991575,13.536045,0.000000,0,0,17.160391,5.619122,7.224001,5.109617,6.786449,12.525709,1.47221
1.717,5.364109,1,0,-1.987632,6.274647,6.188532,18.987822,13.527618,0.000000,0,0,17.150770,5.618924,7.223036,5.109313,6.787635,12.564885,1.47494
1.718,5.363851,1,0,-1.970287,6.272718,6.187338,18.984068,13.519192,0.000000,0,0,17.141150,5.618726,7.222071,5.109008,6.788822,12.604061,1.47470
1.719,5.363612,1,0,-1.952942,6.270789,6.186186,18.980314,13.510765,0.000000,0,0,17.131527,5.618527,7.221106,5.108704,6.790008,12.643237,1.47437
1.720,5.363337,1,0,-1.934893,6.268861,6.185049,18.976315,13.502378,0.000000,0,0,17.121965,5.618250,7.220167,5.108415,6.791209,12.682722,1.47281
1.721,5.362964,1,0,-1.913033,6.266938,6.183948,18.970980,13.494212,0.000000,0,0,17.112719,5.617540,7.219367,5.108210,6.792495,12.723875,1.47210
1.722,5.362550,1,0,-1.891173,6.265015,6.182908,18.965645,13.486046,0.000000,0,0,17.103472,5.616831,7.218567,5.108004,6.793781,12.765029,1.47369
1.723,5.362025,1,0,-1.869313,6.263091,6.182028,18.960310,13.477880,0.000000,0,0,17.094227,5.616122,7.217767,5.107799,6.795067,12.806182,1.47289
1.724,5.361469,1,0,-1.844921,6.261173,6.181261,18.954823,13.469715,0.000000,0,0,17.084999,5.615310,7.216968,5.107635,6.796351,12.847548,1.47367
1.725,5.360828,1,0,-1.806829,6.259285,6.180790,18.948494,13.461561,0.000000,0,0,17.075872,5.613948,7.216172,5.107698,6.797627,12.890069,1.47773
1.726,5.360183,1,0,-1.768736,6.257397,6.180434,18.942167,13.453408,0.000000,0,0,17.066748,5.612586,7.215377,5.107761,6.798903,12.932589,1.47379
1.727,5.359526,1,0,-1.730644,6.255509,6.180379,18.935841,13.445254,0.000000,0,0,17.057621,5.611223,7.214582,5.107825,6.800179,12.975108,1.47518
1.728,5.358894,1,0,-1.690177,6.253644,6.180429,18.929333,13.437114,0.000000,0,0,17.048519,5.609875,7.213772,5.107926,6.801485,13.017642,1.47263
1.729,5.358328,1,0,-1.636860,6.251905,6.180758,18.921856,13.429045,0.000000,0,0,17.039551,5.608605,7.212881,5.108234,6.802956,13.060251,1.47312
1.730,5.357804,1,0,-1.583544,6.250166,6.181205,18.914379,13.420976,0.000000,0,0,17.030582,5.607335,7.211989,5.108541,6.804428,13.102859,1.47157
1.731,5.357389,1,0,-1.530228,6.248428,6.181966,18.906902,13.412906,0.000000,0,0,17.021614,5.606064,7.211097,5.108849,6.805899,13.145469,1.47321
1.732,5.357021,1,0,-1.475281,6.246746,6.182851,18.899380,13.404847,0.000000,0,0,17.012609,5.604856,7.210232,5.109182,6.807397,13.188031,1.47432
1.733,5.356779,1,0,-1.411517,6.245369,6.184071,18.891611,13.396847,0.000000,0,0,17.003418,5.603983,7.209506,5.109656,6.809035,13.230344,1.47392
1.734,5.356557,1,0,-1.347752,6.243993,6.185371,18.883844,13.388845,0.000000,0,0,16.994225,5.603109,7.208780,5.110129,6.810673,13.272655,1.47365
1.735,5.356391,1,0,-1.283988,6.242618,6.186889,18.876076,13.380845,0.000000,0,0,16.985033,5.602236,7.208055,5.110603,6.812312,13.314968,1.47375
1.736,5.356219,1,0,-1.220982,6.241304,6.188432,18.868273,13.372779,0.000000,0,0,16.975840,5.601396,7.207345,5.111050,6.813934,13.357224,1.47550
1.737,5.356029,1,0,-1.162086,6.240331,6.190042,18.860279,13.364362,0.000000,0,0,16.966644,5.600731,7.206727,5.111354,6.815471,13.399171,1.47362
1.738,5.355844,1,0,-1.103189,6.239357,6.191635,18.852285,13.355944,0.000000,0,0,16.957449,5.600066,7.206109,5.111658,6.817008,13.441119,1.47138
1.739,5.355670,1,0,-1.044292,6.238384,6.193187,18.844292,13.347527,0.000000,0,0,16.948254,5.599401,7.205490,5.111961,6.818544,13.483067,1.47440
1.740,5.355520,1,0,-0.986951,6.237432,6.194694,18.836201,13.339120,0.000000,0,0,16.939070,5.598744,7.204906,5.112295,6.819882,13.524894,1.47532
1.741,5.355428,1,0,-0.938028,6.236601,6.196077,18.827583,13.330775,0.000000,0,0,16.929951,5.598129,7.204506,5.112792,6.820143,13.566071,1.47161
1.742,5.355353,1,0,-0.889105,6.235769,6.197414,18.818964,13.322430,0.000000,0,0,16.920834,5.597514,7.204107,5.113288,6.820403,13.607246,1.47392
1.743,5.355319,1,0,-0.840182,6.234937,6.198624,18.810347,13.314085,0.000000,0,0,16.911715,5.596899,7.203708,5.113785,6.820664,13.648422,1.47375
1.744,5.355292,1,0,-0.793061,6.234128,6.199791,18.801725,13.305831,0.000000,0,0,16.902660,5.596308,7.203311,5.114287,6.820764,13.689233,1.47258
1.745,5.355284,1,0,-0.755686,6.233444,6.200841,18.793091,13.298066,0.000000,0,0,16.893957,5.595850,7.202930,5.114820,6.819992,13.728066,1.47306
1.746,5.355298,1,0,-0.718311,6.232760,6.201835,18.784458,13.290301,0.000000,0,0,16.885254,5.595393,7.202549,5.115353,6.819220,13.766900,1.47094
1.747,5.355372,1,0,-0.680937,6.232075,6.202678,18.775824,13.282537,0.000000,0,0,16.876551,5.594936,7.202168,5.115886,6.818448,13.805734,1.47279
1.748,5.355486,1,0,-0.645062,6.231395,6.203456,18.767252,13.274778,0.000000,0,0,16.867880,5.594473,7.201771,5.116508,6.817433,13.843817,1.47287
1.749,5.355711,1,0,-0.617301,6.230735,6.204061,18.759012,13.267052,0.000000,0,0,16.859383,5.593985,7.201290,5.117616,6.815103,13.877840,1.47255
1.750,5.355977,1,0,-0.589540,6.230075,6.204635,18.750772,13.259325,0.000000,0,0,16.850885,5.593496,7.200809,5.118723,6.812773,13.911864,1.46368
1.751,5.356353,1,0,-0.561779,6.229415,6.205127,18.742533,13.251597,0.000000,0,0,16.842388,5.593007,7.200328,5.119831,6.810443,13.945888,1.47335
1.752,5.356762,1,0,-0.535385,6.228797,6.205622,18.734238,13.243859,0.000000,0,0,16.833921,5.592544,7.199867,5.120972,6.807913,13.978895,1.47238
1.753,5.357256,1,0,-0.516386,6.228401,6.206121,18.725647,13.236058,0.000000,0,0,16.825621,5.592215,7.199520,5.122293,6.804301,14.006406,1.47387
1.754,5.357751,1,0,-0.497387,6.228005,6.206585,18.717054,13.228257,0.000000,0,0,16.817320,5.591887,7.199173,5.123616,6.800689,14.033916,1.47576
1.755,5.358251,1,0,-0.478388,6.227610,6.206955,18.708464,13.220457,0.000000,0,0,16.809017,5.591558,7.198826,5.124938,6.797077,14.061426,1.47654
1.756,5.358727,1,0,-0.461669,6.227224,6.207242,18.699802,13.212695,0.000000,0,0,16.800728,5.591194,7.198502,5.126270,6.793582,14.088120,1.47382
1.757,5.359138,1,0,-0.457286,6.226892,6.207300,18.690762,13.205143,0.000000,0,0,16.792498,5.590635,7.198299,5.127654,6.790720,14.110400,1.47426
1.758,5.359549,1,0,-0.452903,6.226561,6.207261,18.681723,13.197591,0.000000,0,0,16.784267,5.590076,7.198097,5.129037,6.787857,14.132681,1.47456
1.759,5.359962,1,0,-0.448519,6.226229,6.206960,18.672684,13.190039,0.000000,0,0,16.776039,5.589517,7.197896,5.130422,6.784995,14.154962,1.47358
1.760,5.360409,1,0,-0.446448,6.225882,6.206560,18.663658,13.182543,0.000000,0,0,16.767935,5.588987,7.197742,5.131835,6.782166,14.176462,1.47486
1.761,5.360944,1,0,-0.456889,6.225452,6.205891,18.654703,13.175352,0.000000,0,0,16.760508,5.588618,7.197851,5.133407,6.779523,14.193746,1.47088
1.762,5.361512,1,0,-0.467330,6.225022,6.205119,18.645750,13.168161,0.000000,0,0,16.753082,5.588248,7.197960,5.134979,6.776880,14.211028,1.47413
1.763,5.362165,1,0,-0.477771,6.224593,6.204068,18.636795,13.160971,0.000000,0,0,16.745655,5.587879,7.198070,5.136552,6.774237,14.228312,1.47429
1.764,5.362836,1,0,-0.490580,6.224152,6.202913,18.627829,13.153798,0.000000,0,0,16.738295,5.587490,7.198186,5.138172,6.771786,14.244894,1.47288
1.765,5.363554,1,0,-0.516205,6.223649,6.201478,18.618786,13.146724,0.000000,0,0,16.731281,5.586996,7.198344,5.140049,6.770369,14.257689,1.47447
1.766,5.364260,1,0,-0.541830,6.223146,6.199957,18.609745,13.139649,0.000000,0,0,16.724270,5.586502,7.198501,5.141926,6.768952,14.270486,1.47370
1.767,5.364931,1,0,-0.567455,6.222644,6.198203,18.600704,13.132575,0.000000,0,0,16.717258,5.586008,7.198658,5.143803,6.767536,14.283281,1.47408
1.768,5.365568,1,0,-0.594622,6.222126,6.196382,18.591669,13.125496,0.000000,0,0,16.710270,5.585483,7.198801,5.145670,6.766245,14.295453,1.47427
1.769,5.366114,1,0,-0.630134,6.221529,6.194381,18.582678,13.118391,0.000000,0,0,16.703405,5.584796,7.198866,5.147483,6.765638,14.304253,1.47363
1.770,5.366667,1,0,-0.665646,6.220932,6.192315,18.573685,13.111285,0.000000,0,0,16.696541,5.584109,7.198931,5.149296,6.765031,14.313051,1.47272
