"Time","60 Right DS","59 Left DS","56 FLl Sw of","55 FLl Sw on","54 HLr Sw of","53 HLr Sw on","52 HLl Sw of","v6 L Mos","v4 R Mos","37 CoMy (cm)","v5 L COP","v3 R COP","v2 Virtual","v1 Virtual","66 rm dwn st","65 rm dwn sw","64 rmp up st","63 rmp up sw","62 Ramp down","61 Ramp up","50 Sinus rmp","49 St rmp dw","48 Sw rmp dw","47 St rmp up","46 Sw rmp up","45 sw offset","44 sw onset","43 Ramp down","42 Rump up","41 MTP (deg)","40 Ankle (de","39 Knee (deg","38 Hip (deg)","36 CoMx (cm)","35 FRy (cm)","32a FLx (cm)","32 FLx (cm)","34a FRx (cm)","58 FLr Sw of","57 FLr Sw on","34 FRx (cm)","33 FLy (cm)","31 Keyboard","30 HRy (cm)","29a HRx (cm)","29 HRx (cm)","28 HLy (cm)","51 HLl Sw on","27a HLx (cm)","27 HLx (cm)","26 FLty (cm)","25 FLtx (cm)","24 toey (cm)","23 toex (cm)","22 MTPy (cm)","21 MTPx (cm)","20 anky (cm)","19 ankx (cm)","18 Knee y","17 Knee x","16 Hipy (cm)","15 Hipx (cm)","14 Cry (cm)","13 Crx (cm)","12 Synch","11 Gr","10 Gs","9 TA","8 St","7 VL","6 BF","5 Ip","4 GM","67 xCoM","3 Platform","2 Trdml","1 Synch"
6.484,0,1,0,0,0,0,0,7.283983,6.437949,0.368723,13.721931,0.000000,-0.295248,-122.159966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177.877335,26.702951,87.147324,61.350384,16.987989,4.928761,-12.799157,19.430704,-9.807049,0,0,17.971106,6.367922,0,4.896605,18.551472,15.850523,7.354089,0,-11.702637,14.703709,8.171314,17.982349,8.618029,15.951032,8.563555,15.294798,8.525362,14.518986,9.310086,15.942123,10.582275,15.154550,10.668651,16.294262,0,-0.01709,0.00343,-0.02075,-0.01407,0.00876,-0.01115,0.00314,0.00809,6.438106,1.48254,0.10202,3.27767
6.485,0,1,0,0,0,0,0,7.291425,6.432113,0.291053,13.723538,0.000000,-0.369947,-121.542412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177.680557,27.180622,87.152672,60.764256,16.982986,4.926383,-12.741892,19.416546,-10.304819,0,0,17.957098,6.366672,0,4.891875,17.793011,15.874534,7.356525,0,-12.362466,14.691269,8.175629,17.970417,8.619319,15.974725,8.557887,15.320264,8.513427,14.539260,9.317508,15.951092,10.579499,15.146103,10.668820,16.287025,0,-0.01752,0.00247,-0.01938,-0.01300,0.00681,-0.01305,0.01077,0.00481,6.431518,1.48322,0.10161,3.27761
6.486,0,1,0,0,0,0,0,7.298883,6.426300,0.217855,13.725183,0.000000,-0.439002,-120.679474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177.528534,27.659468,87.156792,60.192883,16.977598,4.922843,-12.662022,19.402020,-10.797372,0,0,17.941816,6.365742,0,4.886050,16.978741,15.899147,7.358743,0,-13.123031,14.678570,8.180559,17.958769,8.620559,15.996742,8.552841,15.344203,8.501525,14.560865,9.324979,15.960527,10.576490,15.137985,10.669239,16.279968,0,-0.01740,0.00360,-0.02106,-0.01314,0.00946,-0.01093,0.00397,0.01732,6.425025,1.48416,0.10174,3.27746
6.487,0,1,0,0,0,0,0,7.306914,6.419283,0.144657,13.726197,0.000000,-0.508056,-119.816544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177.376526,28.138313,87.160904,59.621510,16.972210,4.919302,-12.582151,19.387495,-11.289925,0,0,17.926535,6.364811,0,4.880226,16.164473,15.923760,7.360960,0,-13.883595,14.665871,8.185491,17.947119,8.621799,16.018759,8.547794,15.368141,8.489624,14.582472,9.332451,15.969963,10.573481,15.129868,10.669658,16.272913,0,-0.01776,0.00252,-0.02029,-0.01295,0.00848,-0.01289,0.00818,0.00694,6.418531,1.48468,0.10176,3.27724
6.488,0,1,0,0,0,0,0,7.314969,6.412217,0.071460,13.727186,0.000000,-0.577110,-118.953613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177.224503,28.617159,87.165024,59.050137,16.966824,4.915763,-12.502281,19.372969,-11.782477,0,0,17.911253,6.363882,0,4.874401,15.350203,15.948373,7.363178,0,-14.644161,14.653172,8.190421,17.935471,8.623037,16.040777,8.542748,15.392080,8.477722,14.604078,9.339922,15.979399,10.570471,15.121750,10.670076,16.265856,0,-0.01645,0.00372,-0.02029,-0.01447,0.00797,-0.01114,0.00122,0.00145,6.412038,1.48093,0.10130,3.27701
6.489,0,1,0,0,0,0,0,7.322984,6.403502,0.030753,13.726486,0.000000,-0.609874,-117.300385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176.971329,29.161400,87.075577,58.567165,16.955490,4.918913,-12.349172,19.360041,-11.878077,0,0,17.900194,6.366766,0,4.864495,14.287710,15.960585,7.360605,0,-15.093520,14.636676,8.190959,17.923670,8.618045,16.058943,8.534678,15.414960,8.467700,14.624393,9.346398,15.986629,10.565179,15.113901,10.668643,16.256895,0,-0.01801,0.00496,-0.02106,-0.01326,0.00839,-0.01260,0.00702,0.00267,6.405557,1.48349,0.10098,3.27718
6.490,0,1,0,0,0,0,0,7.330998,6.394718,-0.005439,13.725716,0.000000,-0.637595,-115.537346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176.704086,29.714727,86.973129,58.096478,16.943331,4.922993,-12.185884,19.347334,-11.918518,0,0,17.889719,6.370181,0,4.854021,13.190726,15.971073,7.357367,0,-15.499637,14.619653,8.190887,17.911848,8.612185,16.076574,8.526190,15.437694,8.457937,14.644530,9.352736,15.993551,10.559570,15.106089,10.666952,16.247669,0,-0.01666,0.00403,-0.02029,-0.01323,0.00845,-0.01187,0.00244,0.00351,6.399076,1.48431,0.10104,3.27741
6.491,0,1,0,0,0,0,0,7.336607,6.390010,-0.041630,13.726618,0.000000,-0.665316,-113.774307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176.436844,30.268055,86.870682,57.625790,16.931171,4.927073,-12.022597,19.334627,-11.958960,0,0,17.879246,6.373595,0,4.843547,12.093742,15.981562,7.354129,0,-15.905753,14.602630,8.190815,17.900026,8.606326,16.094206,8.517700,15.460426,8.448175,14.664666,9.359075,16.000475,10.553961,15.098276,10.665261,16.238443,0,-0.01810,0.00340,-0.02014,-0.01350,0.00888,-0.01271,0.01016,-0.00137,6.392596,1.48358,0.10084,3.27717
6.492,0,1,0,0,0,0,0,7.342117,6.385472,-0.077822,13.727589,0.000000,-0.693037,-112.011261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176.169601,30.821383,86.768234,57.155102,16.919012,4.931153,-11.859311,19.321922,-11.999401,0,0,17.868773,6.377009,0,4.833073,10.996758,15.992050,7.350891,0,-16.311871,14.585607,8.190742,17.888205,8.600468,16.111837,8.509211,15.483160,8.438414,14.684802,9.365413,16.007397,10.548352,15.090464,10.663569,16.229218,0,-0.01620,0.00365,-0.02029,-0.01291,0.00885,-0.01277,0.00253,0.01648,6.386116,1.48761,0.10037,3.27686
6.493,0,1,0,0,0,0,0,7.343352,6.389681,-0.146252,13.733033,0.000000,-0.750978,-109.821655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176.209229,31.405779,86.566971,56.677288,16.910505,4.929202,-11.657124,19.308716,-11.832536,0,0,17.851368,6.380699,0,4.819666,9.861013,15.993330,7.351709,0,-16.895033,14.573272,8.190207,17.875698,8.594187,16.122545,8.500955,15.493885,8.431120,14.699686,9.369829,16.007935,10.542870,15.081060,10.660232,16.220446,0,-0.01837,0.00362,-0.01968,-0.01424,0.00842,-0.01338,-0.00357,-0.00053,6.389713,1.48361,0.10016,3.27656
6.494,0,1,0,0,0,0,0,7.344410,6.394254,-0.219161,13.738665,0.000000,-0.813118,-107.572777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176.291504,31.994490,86.351974,56.198479,16.902508,4.926413,-11.449531,19.295439,-11.636864,0,0,17.833000,6.384426,0,4.805852,8.719883,15.993330,7.353092,0,-17.502796,14.561588,8.189606,17.863096,8.587847,16.132292,8.492731,15.502941,8.424169,14.713840,9.373978,16.007584,10.537406,15.071435,10.656664,16.211737,0,-0.01871,0.00383,-0.01862,-0.01338,0.00763,-0.01199,0.00104,0.00038,6.394710,1.48358,0.10018,3.27625
6.495,0,1,0,0,0,0,0,7.343785,6.399598,-0.292070,13.743382,0.000000,-0.875258,-105.323898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176.373779,32.583202,86.136978,55.719673,16.894510,4.923624,-11.241938,19.282164,-11.441192,0,0,17.814632,6.388153,0,4.792038,7.578752,15.993330,7.354474,0,-18.110559,14.549905,8.189005,17.850492,8.581508,16.142038,8.484507,15.511998,8.417218,14.727995,9.378126,16.007233,10.531941,15.061810,10.653096,16.203028,0,-0.01602,0.00342,-0.02670,-0.01361,0.00851,-0.01105,0.00821,-0.00435,6.399707,1.48422,0.10007,3.27661
6.496,0,1,0,0,0,0,0,7.343090,6.404973,-0.364979,13.748063,0.000000,-0.937398,-103.075012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176.456055,33.171913,85.921982,55.240864,16.886513,4.920835,-11.034345,19.268887,-11.245520,0,0,17.796265,6.391880,0,4.778224,6.437621,15.993330,7.355856,0,-18.718325,14.538222,8.188404,17.837891,8.575169,16.151785,8.476283,15.521054,8.410267,14.742149,9.382275,16.006882,10.526478,15.052185,10.649529,16.194319,0,-0.01840,0.00340,-0.01862,-0.01273,0.00748,-0.01297,0.00443,0.01091,6.404704,1.48355,0.09973,3.27707
6.497,0,1,0,0,0,0,0,7.344018,6.402207,-0.427890,13.746224,0.000000,-0.994063,-101.775139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176.367264,34.040756,85.853668,54.923519,16.877462,4.920440,-10.913946,19.262722,-10.817131,0,0,17.786850,6.393477,0,4.767353,5.473475,15.993330,7.351726,0,-18.855524,14.508672,8.183128,17.819792,8.555725,16.160444,8.464634,15.523535,8.404280,14.744822,9.385844,16.005713,10.522049,15.039818,10.645668,16.186565,0,-0.01791,0.00308,-0.02014,-0.01323,0.00742,-0.01132,0.00787,0.00290,6.400071,1.48489,0.09969,3.27746
6.498,0,1,0,0,0,0,0,7.345013,6.399103,-0.489412,13.744115,0.000000,-1.049968,-100.607132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176.254684,34.948528,85.805733,54.628609,16.868269,4.920379,-10.805665,19.257545,-10.356407,0,0,17.778679,6.394778,0,4.756889,4.533922,15.993330,7.346829,0,-18.927338,14.476640,8.177203,17.800930,8.534460,16.168953,8.452508,15.525101,8.398427,14.745899,9.389333,16.004427,10.517763,15.027069,10.641767,16.178946,0,-0.01703,0.00327,-0.01892,-0.01526,0.00919,-0.01208,0.00809,0.00053,6.394100,1.48380,0.09982,3.27784
6.499,0,1,0,0,0,0,0,7.348456,6.390902,-0.550933,13.739359,0.000000,-1.105872,-99.439125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176.142120,35.856297,85.757797,54.333698,16.859074,4.920317,-10.697383,19.252369,-9.895683,0,0,17.770508,6.396079,0,4.746426,3.594369,15.993330,7.341933,0,-18.999151,14.444607,8.171279,17.782068,8.513196,16.177462,8.440383,15.526667,8.392573,14.746976,9.392821,16.003143,10.513478,15.014320,10.637865,16.171326,0,-0.01859,0.00291,-0.01846,-0.01324,0.00677,-0.01201,0.00476,0.00175,6.388129,1.48328,0.09981,3.27756
6.500,0,1,0,0,0,0,0,7.352003,6.382489,-0.612455,13.734491,0.000000,-1.161776,-98.271118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176.029541,36.764065,85.709862,54.038792,16.849878,4.920256,-10.589101,19.247192,-9.434959,0,0,17.762337,6.397379,0,4.735962,2.654816,15.993330,7.337037,0,-19.070965,14.412575,8.165354,17.763206,8.491931,16.185972,8.428257,15.528234,8.386721,14.748053,9.396311,16.001858,10.509192,15.001572,10.633964,16.163706,0,-0.01614,0.00293,-0.02029,-0.01422,0.00885,-0.01126,0.00699,0.00336,6.382159,1.48178,0.09944,3.27718
6.501,0,1,0,0,0,0,0,7.357555,6.374929,-0.661404,13.732484,0.000000,-1.218121,-99.828461,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,175.558090,37.919846,85.931091,54.008137,16.842573,4.920457,-10.731677,19.234970,-9.435820,0,0,17.756256,6.396882,0,4.732096,1.946130,15.993330,7.337247,0,-18.703854,14.399733,8.163121,17.750673,8.470950,16.184769,8.410181,15.514637,8.381702,14.757507,9.393804,15.996265,10.505334,14.994124,10.629848,16.158857,0,-0.01605,0.00346,-0.01923,-0.01439,0.00839,-0.01178,0.00156,0.00343,6.377133,1.48260,0.09943,3.27706
6.502,0,1,0,0,0,0,0,7.363191,6.367404,-0.708605,13.730596,0.000000,-1.274527,-101.764488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175.036758,39.110092,86.189720,54.014202,16.835531,4.920695,-10.909110,19.221767,-9.500818,0,0,17.750467,6.396135,0,4.729147,1.269523,15.993330,7.338168,0,-18.275753,14.389558,8.161402,17.739017,8.450008,16.182217,8.391277,15.498935,8.376801,14.768126,9.390464,15.990074,10.501535,14.987413,10.625702,16.154392,0,-0.01648,0.00288,-0.02106,-0.01357,0.00778,-0.01270,0.00980,0.00198,6.372239,1.48312,0.09962,3.27699
6.503,0,1,0,0,1,0,0,7.367824,6.364542,-0.755807,13.732367,0.000000,-1.330934,-103.700523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174.515442,40.300335,86.448349,54.020267,16.828489,4.920933,-11.086543,19.208567,-9.565818,0,0,17.744678,6.395388,0,4.726198,0.592916,15.993330,7.339088,0,-17.847652,14.379383,8.159683,17.727362,8.429066,16.179665,8.372375,15.483232,8.371899,14.778746,9.387124,15.983882,10.497736,14.980702,10.621556,16.149927,0,-0.01770,0.00351,-0.02029,-0.01439,0.00815,-0.01070,0.00391,-0.00160,6.367344,1.48407,0.09939,3.27658
6.504,0,1,0,0,0,0,0,7.372416,6.361874,-0.803008,13.734289,0.000000,-1.387340,-105.636551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173.994110,41.490578,86.706978,54.026333,16.821447,4.921171,-11.263976,19.195364,-9.630816,0,0,17.738888,6.394641,0,4.723249,-0.083691,15.993330,7.340009,0,-17.419552,14.369208,8.157964,17.715708,8.408124,16.177111,8.353471,15.467529,8.366997,14.789365,9.383783,15.977691,10.493937,14.973991,10.617411,16.145462,0,-0.01923,0.00323,-0.01892,-0.01442,0.00980,-0.01309,0.00693,0.00305,6.362450,1.48181,0.09890,3.27612
6.505,0,1,0,0,0,0,0,7.373349,6.365341,-0.851182,13.738690,0.000000,-1.447056,-108.062912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173.547012,42.405762,87.024155,54.134251,16.814034,4.918103,-11.486476,19.184616,-9.946577,0,0,17.731829,6.391285,0,4.721915,-0.749274,15.993330,7.346525,0,-17.122362,14.344026,8.160157,17.702791,8.383016,16.170399,8.336643,15.453665,8.359510,14.774921,9.377159,15.966179,10.487791,14.964787,10.612751,16.135941,0,-0.01633,0.00439,-0.01633,-0.01434,0.00858,-0.01273,0.00372,0.00175,6.365007,1.48288,0.09909,3.27666
6.506,0,1,0,0,0,0,0,7.374130,6.369064,-0.899491,13.743194,0.000000,-1.507232,-110.557411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173.110245,43.282726,87.349464,54.256321,16.806568,4.914575,-11.715239,19.174206,-10.297181,0,0,17.724594,6.387567,0,4.720806,-1.413324,15.993330,7.353819,0,-16.843363,14.316759,8.162893,17.689699,8.357327,16.163107,8.320105,15.440056,8.351665,14.756995,9.370078,15.953927,10.481319,14.955234,10.608019,16.125717,0,-0.01801,0.00453,-0.02426,-0.01350,0.00882,-0.01288,0.00577,0.00374,6.368601,1.48257,0.09918,3.27735
6.507,0,1,0,0,0,0,0,7.373488,6.372570,-0.947800,13.746058,0.000000,-1.567409,-113.051903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172.673462,44.159691,87.674767,54.378395,16.799103,4.911047,-11.944001,19.163797,-10.647786,0,0,17.717358,6.383848,0,4.719697,-2.077374,15.993330,7.361114,0,-16.564363,14.289492,8.165630,17.676607,8.331640,16.155815,8.303565,15.426447,8.343819,14.739070,9.362998,15.941675,10.474849,14.945682,10.603288,16.115496,0,-0.01572,0.00311,-0.01907,-0.01300,0.00861,-0.01132,-0.00745,-0.00359,6.372194,1.48358,0.09883,3.27704
6.508,0,1,0,0,0,0,0,7.372788,6.376068,-0.996109,13.748856,0.000000,-1.627585,-115.546394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172.236679,45.036652,88.000076,54.500465,16.791637,4.907520,-12.172764,19.153389,-10.998390,0,0,17.710123,6.380130,0,4.718588,-2.741425,15.993330,7.368408,0,-16.285364,14.262224,8.168367,17.663515,8.305952,16.148523,8.287026,15.412838,8.335973,14.721144,9.355917,15.929423,10.468377,14.936130,10.598556,16.105272,0,-0.01666,0.00310,-0.02243,-0.01305,0.00772,-0.01311,0.00729,0.00488,6.375787,1.48312,0.09835,3.27658
6.509,0,1,0,0,0,0,0,7.373197,6.373379,-1.041189,13.746576,0.000000,-1.688019,-118.772346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171.734787,45.354813,88.151413,54.612949,16.783524,4.909216,-12.468748,19.141846,-11.526229,0,0,17.701353,6.381434,0,4.721795,-3.516246,15.993330,7.364521,0,-15.936957,14.252392,8.171290,17.651457,8.302328,16.136658,8.282697,15.398059,8.332538,14.710605,9.351357,15.917705,10.465848,14.927276,10.596830,16.095888,0,-0.01981,0.00354,-0.02029,-0.01518,0.00766,-0.01251,0.00577,0.00214,6.373440,1.48349,0.09835,3.27652
6.510,0,1,0,0,0,0,0,7.373652,6.370433,-1.085819,13.744085,0.000000,-1.748489,-122.099930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171.223831,45.595325,88.278580,54.724106,16.775320,4.911638,-12.774073,19.130146,-12.078694,0,0,17.692369,6.383437,0,4.725602,-4.306460,15.993330,7.359079,0,-15.578908,14.244981,8.174239,17.639540,8.301770,16.124155,8.280064,15.383117,8.329715,14.701093,9.347149,15.906059,10.463867,14.918518,10.595524,16.086622,0,-0.01584,0.00261,-0.01938,-0.01311,0.00723,-0.01189,0.00940,0.00259,6.370267,1.48459,0.09839,3.27652
6.511,0,1,0,0,0,0,0,7.372834,6.367071,-1.130450,13.739904,0.000000,-1.808958,-125.427521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170.712875,45.835838,88.405739,54.835258,16.767117,4.914060,-13.079398,19.118446,-12.631160,0,0,17.683386,6.385440,0,4.729409,-5.096673,15.993330,7.353639,0,-15.220858,14.237571,8.177188,17.627625,8.301212,16.111652,8.277431,15.368176,8.326893,14.691580,9.342940,15.894414,10.461886,14.909761,10.594216,16.077356,0,-0.01791,0.00359,-0.02197,-0.01303,0.00784,-0.01215,0.00171,0.00366,6.367094,1.48303,0.09829,3.27672
6.512,0,1,0,0,0,0,0,7.371963,6.363690,-1.175080,13.735653,0.000000,-1.869428,-128.755112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170.201920,46.076351,88.532906,54.946411,16.758913,4.916481,-13.384723,19.106747,-13.183625,0,0,17.674402,6.387443,0,4.733215,-5.886887,15.993330,7.348197,0,-14.862807,14.230161,8.180137,17.615707,8.300653,16.099152,8.274798,15.353233,8.324070,14.682068,9.338732,15.882769,10.459905,14.901004,10.592909,16.068090,0,-0.01889,0.00331,-0.01923,-0.01376,0.00861,-0.01205,0.00510,0.00206,6.363921,1.48312,0.09806,3.27695
6.513,0,1,0,0,0,0,0,7.367881,6.366066,-1.247403,13.733947,0.000000,-1.945724,-129.591232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170.364594,46.038124,88.556847,54.903305,16.755596,4.917531,-13.461327,19.089895,-13.357977,0,0,17.652309,6.389242,0,4.732801,-6.657768,15.991578,7.345505,0,-15.085744,14.224417,8.179144,17.604168,8.302794,16.079641,8.272070,15.340122,8.320311,14.667563,9.337790,15.873078,10.459868,14.893686,10.591668,16.056572,0,-0.01669,0.00272,-0.01968,-0.01312,0.00922,-0.01247,0.00171,0.00290,6.365202,1.48187,0.09806,3.27724
6.514,0,1,0,0,0,0,0,7.363665,6.368681,-1.323573,13.732346,0.000000,-2.024220,-130.081161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170.620865,45.961166,88.566452,54.838768,16.752960,4.918390,-13.506149,19.072329,-13.479790,0,0,17.628397,6.391014,0,4.731800,-7.425962,15.989584,7.343194,0,-15.389410,14.218904,8.177603,17.592682,8.305309,16.059160,8.269328,15.327266,8.316422,14.652365,9.337302,15.863659,10.460103,14.886569,10.590437,16.044739,0,-0.01736,0.00284,-0.02029,-0.01378,0.00787,-0.01195,0.00327,0.00237,6.367101,1.48428,0.09829,3.27755
6.515,0,1,0,0,0,0,0,7.362589,6.370043,-1.399744,13.732632,0.000000,-2.102716,-130.571106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170.877151,45.884209,88.576057,54.774227,16.750322,4.919249,-13.550972,19.054762,-13.601602,0,0,17.604483,6.392785,0,4.730799,-8.194157,15.987589,7.340884,0,-15.693075,14.213391,8.176063,17.581194,8.307825,16.038677,8.266586,15.314409,8.312532,14.637166,9.336815,15.854240,10.460337,14.879452,10.589205,16.032907,0,-0.01706,0.00424,-0.02151,-0.01241,0.00821,-0.01152,0.00336,0.00160,6.369001,1.48480,0.09841,3.27726
6.516,0,1,0,0,0,0,0,7.361644,6.371353,-1.475914,13.732997,0.000000,-2.181211,-131.061035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171.133423,45.807251,88.585663,54.709686,16.747686,4.920107,-13.595795,19.037195,-13.723413,0,0,17.580570,6.394557,0,4.729798,-8.962352,15.985594,7.338573,0,-15.996741,14.207879,8.174521,17.569708,8.310340,16.018194,8.263845,15.301553,8.308643,14.621967,9.336327,15.844822,10.460570,14.872334,10.587974,16.021076,0,-0.01788,0.00276,-0.02090,-0.01363,0.00885,-0.01202,0.00055,0.00259,6.370900,1.48355,0.09825,3.27687
6.517,0,1,0,0,0,0,0,7.370278,6.363334,-1.571650,13.733612,0.000000,-2.274620,-130.577133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172.030609,45.798504,88.570503,54.614723,16.743906,4.919175,-13.550937,19.023314,-13.577272,0,0,17.563375,6.394813,0,4.728070,-9.632492,15.976671,7.339014,0,-15.884212,14.182995,8.175443,17.557171,8.303903,16.001482,8.264994,15.287598,8.311262,14.616474,9.337570,15.838399,10.462155,14.864144,10.586188,16.011379,0,-0.01697,0.00305,-0.01968,-0.01338,0.00964,-0.01149,0.00558,0.00244,6.361097,1.48373,0.09853,3.27696
6.518,0,1,0,0,0,0,0,7.379312,6.354926,-1.670104,13.734238,0.000000,-2.370100,-129.957901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173.016846,45.799236,88.551895,54.515533,16.739967,4.917993,-13.493617,19.009947,-13.393899,0,0,17.547115,6.394859,0,4.726241,-10.289007,15.966785,7.339837,0,-15.713853,14.155419,8.176705,17.544487,8.296222,15.985292,8.266682,15.273490,8.314787,14.612329,9.339054,15.832392,10.463927,14.855805,10.584326,16.001980,0,-0.01605,0.00381,-0.02075,-0.01308,0.00940,-0.01176,0.00650,0.00244,6.349669,1.48343,0.09882,3.27711
6.519,0,1,0,0,0,0,0,7.394150,6.341146,-1.768558,13.735295,0.000000,-2.465581,-129.338684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174.003082,45.799965,88.533295,54.416344,16.736029,4.916811,-13.436297,18.996578,-13.210526,0,0,17.530855,6.394906,0,4.724412,-10.945522,15.956900,7.340661,0,-15.543492,14.127843,8.177969,17.531805,8.288540,15.969103,8.268371,15.259382,8.318311,14.608184,9.340537,15.826385,10.465700,14.847466,10.582464,15.992579,0,-0.01590,0.00432,-0.01984,-0.01320,0.00769,-0.01169,0.00616,0.00313,6.338239,1.48456,0.09874,3.27673
6.520,0,1,0,0,0,0,0,7.409230,6.327141,-1.867012,13.736371,0.000000,-2.561062,-128.719467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174.989319,45.800697,88.514687,54.317154,16.732090,4.915629,-13.378978,18.983210,-13.027151,0,0,17.514595,6.394952,0,4.722583,-11.602037,15.947014,7.341484,0,-15.373133,14.100267,8.179232,17.519121,8.280859,15.952913,8.270060,15.245275,8.321835,14.604038,9.342021,15.820378,10.467472,14.839127,10.580602,15.983179,0,-0.01666,0.00371,-0.02228,-0.01323,0.00900,-0.01169,0.00424,0.00290,6.326810,1.48349,0.09879,3.27627
6.521,0,1,0,0,0,0,0,7.423937,6.314321,-1.997788,13.738257,0.000000,-2.682805,-126.826508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175.783859,45.837456,88.575859,54.348618,16.732103,4.916995,-13.204860,18.970598,-12.744249,0,0,17.505991,6.395191,0,4.723921,-11.815084,15.931713,7.342921,0,-15.144627,14.080046,8.177561,17.508886,8.263507,15.946636,8.266899,15.237424,8.325402,14.593638,9.342509,15.815726,10.470058,14.836393,10.578398,15.976022,0,-0.01785,0.00389,-0.02075,-0.01552,0.00784,-0.01219,0.00598,0.00305,6.316244,1.48505,0.09912,3.27628
6.522,0,1,0,0,0,0,0,7.438629,6.301549,-2.133056,13.740177,0.000000,-2.808198,-124.756554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176.551773,45.879223,88.648109,54.398232,16.732666,4.918714,-13.014512,18.958090,-12.447517,0,0,17.498449,6.395456,0,4.725700,-11.966510,15.915661,7.344443,0,-14.908041,14.060845,8.175481,17.498991,8.244812,15.941736,8.263064,15.230444,8.328976,14.582370,9.342858,15.811262,10.472758,14.834440,10.576146,15.969175,0,-0.01550,0.00259,-0.02121,-0.01346,0.00729,-0.01282,0.00516,0.00229,6.305797,1.48450,0.09928,3.27636
6.523,0,1,0,0,0,0,0,7.448965,6.292900,-2.268323,13.741864,0.000000,-2.933591,-122.686607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177.319687,45.920990,88.720360,54.447849,16.733227,4.920432,-12.824164,18.945583,-12.150786,0,0,17.490910,6.395722,0,4.727479,-12.117935,15.899608,7.345965,0,-14.671455,14.041646,8.173402,17.489098,8.226116,15.936837,8.259230,15.223463,8.332550,14.571100,9.343208,15.806798,10.475457,14.832486,10.573894,15.962329,0,-0.01740,0.00327,-0.02029,-0.01295,0.00784,-0.01210,0.00568,0.00191,6.295350,1.48438,0.09898,3.27677
6.524,0,1,0,0,0,0,0,7.459119,6.284422,-2.403591,13.743542,0.000000,-3.058984,-120.616653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178.087585,45.962753,88.792618,54.497463,16.733789,4.922151,-12.633817,18.933075,-11.854054,0,0,17.483368,6.395988,0,4.729257,-12.269361,15.883555,7.347487,0,-14.434870,14.022446,8.171322,17.479202,8.207421,15.931937,8.255395,15.216483,8.336123,14.559832,9.343557,15.802334,10.478157,14.830533,10.571642,15.955482,0,-0.01895,0.00365,-0.01892,-0.01407,0.00833,-0.01358,0.00540,0.00137,6.284904,1.48679,0.09923,3.27722
