"Time","51 right DS","50 left DS","v3 R COP","v2 L COP","v1 xCoM","37a CoMy (cm)","37 CoMy (cm)","33 FLy (cm)","35 FRy (cm)","30 HRy (cm)","28 HLy (cm)","3 Platform"
4.310,1,0,5.063583,0.000000,6.351216,1.385866,6.277901,6.946033,5.507402,4.620229,6.876606,-0.00003
4.311,1,0,5.064174,0.000000,6.355893,1.449067,6.279392,6.946420,5.506601,4.622721,6.875185,0.00013
4.312,1,0,5.065242,0.000000,6.360879,1.512268,6.280884,6.946806,5.505799,4.625213,6.873764,0.00000
4.313,1,0,5.066321,0.000000,6.365865,1.575468,6.282376,6.947193,5.504998,4.627706,6.872342,0.00022
4.314,1,0,5.067928,0.000000,6.370857,1.626963,6.284325,6.947439,5.504416,4.631367,6.874639,0.00015
4.315,1,0,5.069534,0.000000,6.375838,1.677656,6.286306,6.947674,5.503848,4.635109,6.877189,0.00003
4.316,1,0,5.071105,0.000000,6.380232,1.728350,6.288286,6.947910,5.503280,4.638851,6.879740,0.00015
4.317,1,0,5.026995,0.000000,6.384606,1.779044,6.290267,6.948146,5.502713,4.642593,6.882290,0.00003
4.318,1,0,2.490671,0.000000,6.387882,1.798407,6.292159,6.948707,5.502239,4.644833,6.884452,0.00013
4.319,0,0,0.000000,0.000000,6.391142,1.815628,6.294044,6.949289,5.501770,4.646969,6.886588,0.00031
4.320,0,0,0.000000,0.000000,6.393534,1.832848,6.295929,6.949872,5.501303,4.649106,6.888723,0.00028
4.321,0,0,0.000000,0.000000,6.395916,1.850069,6.297815,6.950455,5.500835,4.651242,6.890858,0.00013
4.322,0,0,0.000000,0.000000,6.397747,1.841717,6.299747,6.952423,5.501127,4.652531,6.890270,0.00000
4.323,0,0,0.000000,0.000000,6.399563,1.831617,6.301683,6.954486,5.501471,4.653761,6.889495,0.00018
4.324,0,0,0.000000,0.000000,6.400599,1.821516,6.303619,6.956548,5.501815,4.654992,6.888720,0.00003
4.325,0,0,0.000000,0.000000,6.401616,1.811416,6.305555,6.958611,5.502159,4.656223,6.887945,0.00028
4.326,0,0,0.000000,0.000000,6.401575,1.768011,6.307472,6.960656,5.502075,4.656112,6.889615,0.00035
4.327,0,0,0.000000,0.000000,6.401519,1.722329,6.309389,6.962700,5.501963,4.655910,6.891453,0.00015
4.328,0,0,0.000000,0.000000,6.400620,1.676647,6.311305,6.964744,5.501850,4.655707,6.893291,0.00015
4.329,0,0,0.000000,0.000000,6.399709,1.630965,6.313221,6.966788,5.501737,4.655504,6.895128,0.00013
4.330,0,0,0.000000,0.000000,6.398258,1.572047,6.314715,6.968648,5.501603,4.653346,6.897242,0.00000
4.331,0,0,0.000000,0.000000,6.396799,1.512224,6.316180,6.970496,5.501468,4.651053,6.899374,0.00015
4.332,0,0,0.000000,0.000000,6.394876,1.452400,6.317645,6.972343,5.501333,4.648760,6.901507,-0.00010
4.333,0,0,0.000000,0.000000,6.392945,1.392577,6.319109,6.974191,5.501198,4.646468,6.903640,0.00028
4.334,0,0,0.000000,0.000000,6.390482,1.309420,6.320600,6.975974,5.501385,4.643809,6.905423,0.00003
4.335,0,0,0.000000,0.000000,6.388002,1.224667,6.322092,6.977754,5.501594,4.641125,6.907182,0.00028
4.336,0,0,0.000000,0.000000,6.384546,1.139914,6.323583,6.979533,5.501802,4.638441,6.908941,0.00003
4.337,0,0,0.000000,0.000000,6.381066,1.055161,6.325075,6.981312,5.502011,4.635756,6.910700,0.00015
4.338,0,0,0.000000,0.000000,6.376273,0.946916,6.325781,6.983593,5.502196,4.631290,6.912436,-0.00003
4.339,0,0,0.000000,0.000000,6.371467,0.837065,6.326434,6.985909,5.502380,4.626701,6.914172,-0.00003
4.340,0,0,0.000000,0.000000,6.365975,0.727214,6.327086,6.988225,5.502563,4.622113,6.915907,-0.00013
4.341,0,0,0.000000,0.000000,6.360484,0.617362,6.327738,6.990540,5.502747,4.617525,6.917642,-0.00013
4.342,0,0,0.000000,0.000000,6.354973,0.496123,6.328456,6.992998,5.503394,4.612154,6.917700,0.00025
4.343,0,0,0.000000,0.000000,6.349454,0.374105,6.329177,6.995464,5.504073,4.606730,6.917644,0.00015
4.344,0,0,0.000000,0.000000,6.343510,0.252086,6.329899,6.997931,5.504752,4.601307,6.917587,0.00018
4.345,0,0,0.000000,0.000000,6.337550,0.130068,6.330621,7.000399,5.505430,4.595883,6.917531,0.00013
4.346,0,0,0.000000,0.000000,6.330663,-0.002022,6.330550,7.003032,5.506001,4.589657,6.911541,0.00015
4.347,0,0,0.000000,0.000000,6.323768,-0.134802,6.330424,7.005676,5.506565,4.583376,6.905147,0.00000
4.348,0,0,0.000000,0.000000,6.316369,-0.267581,6.330299,7.008320,5.507129,4.577095,6.898752,0.00000
4.349,0,0,0.000000,0.000000,6.308972,-0.400360,6.330174,7.010965,5.507692,4.570813,6.892357,0.00013
4.350,0,0,0.000000,0.000000,6.301681,-0.516396,6.329233,7.010049,5.508275,4.562884,6.896446,0.00003
4.351,0,0,0.000000,0.000000,6.294397,-0.631286,6.328237,7.008890,5.508859,4.554842,6.901252,0.00018
4.352,0,0,0.000000,0.000000,6.287485,-0.746176,6.327240,7.007730,5.509442,4.546800,6.906057,0.00028
4.353,0,0,0.000000,0.000000,6.280581,-0.861067,6.326244,7.006571,5.510026,4.538758,6.910863,0.00007
4.354,0,0,0.000000,0.000000,6.274182,-0.957038,6.325127,7.006788,5.510583,4.529755,6.915780,0.00000
4.355,0,0,0.000000,0.000000,6.267790,-1.051715,6.324000,7.007098,5.511139,4.520687,6.920703,0.00018
4.356,0,0,0.000000,0.000000,6.261863,-1.146392,6.322875,7.007409,5.511695,4.511618,6.925627,0.00000
4.357,0,0,0.000000,0.000000,6.255943,-1.241069,6.321748,7.007720,5.512250,4.502549,6.930551,0.00013
4.358,0,0,0.000000,0.000000,6.250406,-1.317228,6.320380,7.011286,5.512061,4.492453,6.931783,0.00028
4.359,0,0,0.000000,0.000000,6.244875,-1.392121,6.318995,7.015074,5.511820,4.482286,6.932763,0.00013
4.360,0,0,0.000000,0.000000,6.239675,-1.467014,6.317610,7.018863,5.511579,4.472120,6.933743,0.00013
4.361,0,0,0.000000,0.000000,6.234480,-1.541908,6.316225,7.022652,5.511338,4.461953,6.934723,0.00028
4.362,0,0,0.000000,0.000000,6.229546,-1.602103,6.314494,7.025704,5.511672,4.454012,6.933502,0.00000
4.363,0,0,0.000000,0.000000,6.224614,-1.661292,6.312739,7.028707,5.512046,4.446223,6.932130,0.00018
4.364,0,0,0.000000,0.000000,6.219758,-1.720482,6.310984,7.031709,5.512419,4.438435,6.930759,0.00000
4.365,0,0,0.000000,0.000000,6.214900,-1.779672,6.309229,7.034711,5.512793,4.430645,6.929387,0.00015
4.366,0,0,0.000000,0.000000,6.209996,-1.835673,6.307428,7.037964,5.512404,4.424706,6.925678,0.00010
4.367,0,0,0.000000,0.000000,6.205097,-1.891455,6.305623,7.041235,5.511962,4.418894,6.921809,-0.00015
4.368,0,0,0.000000,0.000000,6.200456,-1.947238,6.303819,7.044506,5.511521,4.413082,6.917940,0.00007
4.369,0,0,0.000000,0.000000,6.195827,-2.003020,6.302014,7.047777,5.511080,4.407269,6.914070,0.00028
4.370,0,0,0.000000,0.000000,6.191850,-2.027714,6.299761,7.050952,5.511241,4.403045,6.911838,0.00031
4.371,0,0,0.000000,0.000000,6.187891,-2.050282,6.297478,7.054120,5.511443,4.398930,6.909717,0.00003
4.372,0,0,0.000000,0.000000,6.184833,-2.072850,6.295195,7.057288,5.511645,4.394815,6.907596,0.00015
4.373,0,0,0.000000,0.000000,6.181794,-2.095417,6.292912,7.060456,5.511847,4.390700,6.905476,0.00013
4.374,0,0,0.000000,0.000000,6.179816,-2.082282,6.290649,7.062374,5.512040,4.390027,6.901366,0.00015
4.375,0,0,0.000000,0.000000,6.177855,-2.066705,6.288389,7.064207,5.512232,4.389590,6.897121,0.00000
4.376,0,0,0.000000,0.000000,6.176881,-2.051129,6.286128,7.066040,5.512424,4.389153,6.892877,0.00013
4.377,0,0,0.000000,0.000000,6.175926,-2.035552,6.283867,7.067872,5.512617,4.388715,6.888632,0.00010
4.378,0,0,0.000000,0.000000,6.175970,-1.974809,6.281476,7.069961,5.512442,4.389221,6.887301,0.00028
4.379,0,0,0.000000,0.000000,6.176044,-1.910977,6.279077,7.072067,5.512241,4.389791,6.886169,0.00035
4.380,0,0,0.000000,0.000000,6.177824,-1.847145,6.276678,7.074174,5.512041,4.390361,6.885038,0.00040
4.381,0,0,0.000000,0.000000,6.179646,-1.783314,6.274278,7.076280,5.511840,4.390931,6.883907,0.00013
4.382,0,0,0.000000,0.000000,6.183745,-1.669436,6.272845,7.079258,5.511735,4.392988,6.882801,-0.00010
4.383,0,0,0.000000,0.000000,6.187869,-1.552137,6.271477,7.082296,5.511637,4.395145,6.881696,-0.00005
4.384,0,0,0.000000,0.000000,6.193358,-1.434837,6.270110,7.085334,5.511539,4.397304,6.880591,0.00013
4.385,0,0,0.000000,0.000000,6.198853,-1.317538,6.268743,7.088371,5.511441,4.399461,6.879487,0.00013
4.386,0,0,0.000000,0.000000,6.204656,-1.179338,6.267412,7.090939,5.511189,4.402648,6.876412,0.00000
4.387,0,0,0.000000,0.000000,6.210468,-1.039709,6.266084,7.093475,5.510927,4.405906,6.873201,0.00005
4.388,0,0,0.000000,0.000000,6.216769,-0.900080,6.264756,7.096011,5.510664,4.409163,6.869991,0.00003
4.389,0,0,0.000000,0.000000,6.223085,-0.760451,6.263428,7.098547,5.510402,4.412421,6.866781,0.00000
4.390,0,0,0.000000,0.000000,6.230254,-0.609992,6.262791,7.100657,5.510521,4.416945,6.866326,0.00015
4.391,0,0,0.000000,0.000000,6.237431,-0.458793,6.262202,7.102740,5.510666,4.421556,6.866059,0.00013
4.392,0,0,0.000000,0.000000,6.245074,-0.307593,6.261613,7.104822,5.510811,4.426166,6.865792,0.00013
4.393,0,0,0.000000,0.000000,6.252716,-0.156394,6.261024,7.106904,5.510957,4.430777,6.865525,0.00038
4.394,0,0,0.000000,0.000000,6.260269,-0.028372,6.261551,7.108327,5.510984,4.436160,6.866011,0.00003
4.395,0,0,0.000000,0.000000,6.267814,0.098064,6.262156,7.109706,5.511004,4.441596,6.866548,0.00015
4.396,0,0,0.000000,0.000000,6.274910,0.224500,6.262760,7.111084,5.511024,4.447031,6.867085,0.00025
4.397,0,0,0.000000,0.000000,6.281993,0.350937,6.263364,7.112463,5.511045,4.452467,6.867623,0.00015
4.398,0,0,0.000000,0.000000,6.288355,0.451477,6.264020,7.113514,5.510747,4.457663,6.868742,0.00013
4.399,0,0,0.000000,0.000000,6.294702,0.550247,6.264679,7.114543,5.510428,4.462842,6.869900,0.00028
4.400,0,0,0.000000,0.000000,6.300200,0.649017,6.265339,7.115571,5.510109,4.468022,6.871058,0.00000
4.401,0,0,0.000000,0.000000,6.305682,0.747787,6.265998,7.116601,5.509790,4.473201,6.872217,0.00015
4.402,0,0,0.000000,0.000000,6.310252,0.810305,6.266882,7.121124,5.509769,4.477659,6.874425,0.00000
4.403,0,0,0.000000,0.000000,6.314805,0.870344,6.267781,7.125886,5.509769,4.482068,6.876705,0.00003
4.404,0,0,0.000000,0.000000,6.318472,0.930383,6.268680,7.130649,5.509768,4.486476,6.878984,0.00013
4.405,0,0,0.000000,0.000000,6.322124,0.990423,6.269579,7.135412,5.509768,4.490885,6.881264,0.00013
4.406,0,0,0.000000,0.000000,6.324975,1.017592,6.270784,7.139104,5.509390,4.494100,6.882360,0.00013
4.407,0,0,0.000000,0.000000,6.327816,1.042514,6.272009,7.142724,5.508987,4.497232,6.883375,-0.00003
4.408,0,0,0.000000,0.000000,6.330104,1.067437,6.273235,7.146344,5.508584,4.500365,6.884390,0.00025
4.409,0,0,0.000000,0.000000,6.332386,1.092359,6.274461,7.149963,5.508181,4.503498,6.885405,0.00003
4.410,0,0,0.000000,0.000000,6.334315,1.099556,6.275759,7.149686,5.508571,4.504898,6.887750,0.00015
4.411,0,0,0.000000,0.000000,6.336235,1.105541,6.277062,7.149142,5.509015,4.506179,6.890186,0.00028
4.412,0,0,0.000000,0.000000,6.337594,1.111527,6.278366,7.148597,5.509459,4.507460,6.892622,0.00013
4.413,0,0,0.000000,0.000000,6.338937,1.117512,6.279669,7.148053,5.509904,4.508741,6.895059,-0.00010
4.414,0,0,0.000000,0.000000,6.339483,1.103245,6.280714,7.147594,5.510251,4.510131,6.896753,0.00015
4.415,0,0,0.000000,0.000000,6.340017,1.087594,6.281742,7.147141,5.510590,4.511528,6.898396,0.00013
4.416,0,0,0.000000,0.000000,6.339920,1.071943,6.282769,7.146687,5.510930,4.512926,6.900040,0.00003
4.417,0,0,0.000000,0.000000,6.339815,1.056292,6.283796,7.146234,5.511270,4.514323,6.901683,0.00015
4.418,0,0,0.000000,0.000000,6.339340,1.026861,6.284824,7.145715,5.511857,4.514454,6.907130,0.00025
4.419,0,0,0.000000,0.000000,6.338861,0.996487,6.285853,7.145192,5.512462,4.514498,6.912836,-0.00003
4.420,0,0,0.000000,0.000000,6.338189,0.966114,6.286881,7.144668,5.513066,4.514543,6.918543,0.00000
4.421,0,0,0.000000,0.000000,6.337515,0.935740,6.287910,7.144145,5.513670,4.514587,6.924249,0.00015
4.422,0,0,0.000000,0.000000,6.336751,0.900341,6.288926,7.140961,5.514746,4.514319,6.918132,-0.00003
4.423,0,0,0.000000,0.000000,6.335984,0.864598,6.289942,7.137595,5.515853,4.514031,6.911206,0.00005
4.424,0,0,0.000000,0.000000,6.335008,0.828855,6.290957,7.134229,5.516961,4.513742,6.904280,0.00015
4.425,0,0,0.000000,0.000000,6.334026,0.793112,6.291974,7.130863,5.518068,4.513453,6.897354,0.00031
4.426,0,0,0.000000,0.000000,6.332707,0.754233,6.292631,7.127922,5.519056,4.511516,6.894291,0.00000
4.427,0,0,0.000000,0.000000,6.331385,0.715140,6.293263,7.125011,5.520035,4.509465,6.891492,0.00022
4.428,0,0,0.000000,0.000000,6.329842,0.676047,6.293896,7.122099,5.521014,4.507415,6.888694,0.00015
4.429,0,0,0.000000,0.000000,6.328299,0.636954,6.294528,7.119188,5.521994,4.505364,6.885895,-0.00013
4.430,0,0,0.000000,0.000000,6.326711,0.599262,6.294990,7.115847,5.522778,4.502411,6.889045,0.00013
4.431,0,0,0.000000,0.000000,6.325124,0.561667,6.295440,7.112476,5.523548,4.499396,6.892601,0.00013
4.432,0,0,0.000000,0.000000,6.323620,0.524071,6.295890,7.109106,5.524319,4.496381,6.896158,0.00005
4.433,0,0,0.000000,0.000000,6.322118,0.486475,6.296340,7.105735,5.525090,4.493366,6.899714,0.00000
4.434,0,0,0.000000,0.000000,6.320779,0.451272,6.296894,7.101514,5.525680,4.489266,6.901649,-0.00003
4.435,0,0,0.000000,0.000000,6.319442,0.416232,6.297454,7.097234,5.526258,4.485093,6.903473,0.00013
4.436,0,0,0.000000,0.000000,6.318182,0.381192,6.298015,7.092955,5.526836,4.480918,6.905297,0.00031
4.437,0,0,0.000000,0.000000,6.316921,0.346151,6.298576,7.088675,5.527414,4.476745,6.907121,0.00025
4.438,0,0,0.000000,0.000000,6.315646,0.318755,6.298784,7.084536,5.528195,4.472939,6.907688,0.00010
4.439,0,0,0.000000,0.000000,6.314372,0.291880,6.298968,7.080407,5.528991,4.469157,6.908169,0.00015
4.440,0,0,0.000000,0.000000,6.313161,0.265006,6.299153,7.076277,5.529786,4.465376,6.908649,0.00000
4.441,0,0,0.000000,0.000000,6.311954,0.238132,6.299337,7.072148,5.530581,4.461595,6.909130,0.00010
4.442,0,0,0.000000,0.000000,6.310945,0.219905,6.299468,7.067505,5.531568,4.458240,6.907876,0.00040
4.443,0,0,0.000000,0.000000,6.309943,0.202270,6.299595,7.062828,5.532568,4.454914,6.906502,0.00038
4.444,0,0,0.000000,0.000000,6.309306,0.184634,6.299722,7.058150,5.533568,4.451588,6.905129,0.00015
4.445,0,0,0.000000,0.000000,6.308678,0.166998,6.299849,7.053473,5.534568,4.448261,6.903755,0.00022
4.446,0,0,0.000000,0.000000,6.308572,0.167832,6.299955,7.048786,5.535781,4.446154,6.903952,0.00008
4.447,0,0,0.000000,0.000000,6.308476,0.169928,6.300061,7.044098,5.537008,4.444129,6.904255,-0.00015
4.448,0,0,0.000000,0.000000,6.308966,0.172024,6.300166,7.039411,5.538235,4.442104,6.904559,-0.00013
4.449,0,0,0.000000,0.000000,6.309467,0.174120,6.300271,7.034724,5.539462,4.440080,6.904862,-0.00015
4.450,0,0,0.000000,0.000000,6.310567,0.196435,6.300391,7.030229,5.540451,4.438395,6.905553,0.00025
4.451,0,0,0.000000,0.000000,6.311677,0.220133,6.300512,7.025747,5.541424,4.436732,6.906270,0.00013
4.452,0,0,0.000000,0.000000,6.313289,0.243831,6.300633,7.021266,5.542397,4.435071,6.906987,-0.00015
4.453,0,0,0.000000,0.000000,6.314909,0.267529,6.300755,7.016784,5.543369,4.433408,6.907705,0.00013
4.454,0,0,0.000000,0.000000,6.316939,0.307396,6.300877,7.011594,5.544224,4.432466,6.907096,0.00025
4.455,0,0,0.000000,0.000000,6.318978,0.348370,6.300999,7.006356,5.545070,4.431571,6.906397,-0.00010
4.456,0,0,0.000000,0.000000,6.321496,0.389343,6.301121,7.001118,5.545916,4.430678,6.905698,0.00003
4.457,0,0,0.000000,0.000000,6.324022,0.430316,6.301244,6.995879,5.546762,4.429784,6.904999,0.00025
4.458,0,0,0.000000,0.000000,6.327050,0.474539,6.301934,6.990501,5.547626,4.429189,6.907816,0.00031
4.459,0,0,0.000000,0.000000,6.330079,0.518984,6.302663,6.985115,5.548491,4.428614,6.910874,0.00003
4.460,0,0,0.000000,0.000000,6.333214,0.563429,6.303392,6.979727,5.549357,4.428040,6.913931,0.00003
4.461,0,0,0.000000,0.062452,6.336343,0.607875,6.304121,6.974340,5.550222,4.427464,6.916989,0.00003
4.462,0,0,0.000000,3.531991,6.339172,0.646095,6.304826,6.969518,5.550341,4.427053,6.914950,0.00015
4.463,0,1,0.000000,6.939010,6.341998,0.683889,6.305528,6.964735,5.550407,4.426652,6.912562,-0.00003
4.464,0,1,0.000000,6.935220,6.344598,0.721683,6.306231,6.959951,5.550475,4.426251,6.910175,0.00013
4.465,0,1,0.000000,6.931460,6.347197,0.759478,6.306933,6.955168,5.550541,4.425851,6.907787,0.00015
4.466,0,1,0.000000,6.929253,6.349710,0.787976,6.307810,6.950486,5.550325,4.425574,6.908393,0.00031
4.467,0,1,0.000000,6.927055,6.352220,0.815839,6.308698,6.945810,5.550090,4.425306,6.909204,-0.00007
4.468,0,1,0.000000,6.925358,6.354459,0.843701,6.309587,6.941134,5.549854,4.425038,6.910014,0.00003
4.469,0,1,0.000000,6.923645,6.356691,0.871564,6.310475,6.936459,5.549619,4.424770,6.910824,-0.00005
4.470,0,1,0.000000,6.921031,6.358495,0.888899,6.311366,6.932012,5.549755,4.424992,6.910148,0.00022
4.471,0,1,0.000000,6.918418,6.360297,0.905513,6.312257,6.927581,5.549916,4.425248,6.909371,0.00000
4.472,0,1,0.000000,6.915819,6.362041,0.922128,6.313148,6.923150,5.550078,4.425504,6.908594,0.00005
4.473,0,1,0.000000,6.913244,6.363791,0.938743,6.314039,6.918719,5.550239,4.425760,6.907816,0.00015
4.474,0,1,0.000000,6.911934,6.365869,0.959905,6.315039,6.917092,5.550731,4.426399,6.907778,0.00015
4.475,0,1,0.000000,6.910644,6.367949,0.981377,6.316046,6.915657,5.551246,4.427064,6.907790,0.00013
4.476,0,1,0.000000,6.910440,6.370152,1.002850,6.317053,6.914221,5.551761,4.427730,6.907802,0.00015
4.477,0,1,0.000000,6.910246,6.372353,1.024322,6.318061,6.912786,5.552275,4.428395,6.907814,0.00003
4.478,0,1,0.000000,6.910531,6.374399,1.044289,6.319055,6.910963,5.552942,4.428914,6.909828,0.00013
4.479,0,1,0.000000,6.910811,6.376444,1.064152,6.320048,6.909112,5.553620,4.429423,6.911979,0.00015
4.480,0,1,0.000000,6.910849,6.378490,1.084015,6.321041,6.907262,5.554297,4.429932,6.914130,0.00015
4.481,0,1,0.000000,6.910872,6.380538,1.103878,6.322034,6.905412,5.554975,4.430441,6.916281,0.00015
4.482,0,1,0.000000,6.910072,6.382773,1.124555,6.323143,6.904247,5.555808,4.430302,6.915346,0.00000
4.483,0,1,0.000000,6.909262,6.385007,1.145288,6.324260,6.903128,5.556651,4.430119,6.914200,0.00040
4.484,0,1,0.000000,6.907847,6.387208,1.166020,6.325377,6.902010,5.557494,4.429936,6.913055,0.00015
4.485,0,1,0.000000,6.906429,6.389403,1.186753,6.326495,6.900891,5.558337,4.429753,6.911909,0.00015
4.486,0,1,0.000000,6.904894,6.391275,1.192361,6.327879,6.900367,5.558566,4.429619,6.910012,0.00028
4.487,0,1,0.000000,6.903369,6.393139,1.196936,6.329281,6.899883,5.558753,4.429489,6.908063,0.00015
4.488,0,1,0.000000,6.902423,6.394592,1.201511,6.330684,6.899399,5.558939,4.429359,6.906115,0.00015
4.489,0,1,0.000000,6.901494,6.396037,1.206085,6.332086,6.898915,5.559126,4.429229,6.904166,0.00015
4.490,0,1,0.000000,6.901538,6.397058,1.199581,6.333318,6.898668,5.558619,4.428771,6.904076,0.00000
4.491,0,1,0.000000,6.901578,6.398072,1.192319,6.334539,6.898438,5.558063,4.428289,6.904113,-0.00020
4.492,0,1,0.000000,6.901364,6.398750,1.185057,6.335759,6.898207,5.557508,4.427807,6.904150,0.00013
4.493,0,1,0.000000,6.901124,6.399424,1.177796,6.336980,6.897976,5.556952,4.427326,6.904187,0.00013
4.494,0,1,0.000000,6.899440,6.399827,1.158086,6.338241,6.898234,5.556293,4.426683,6.900364,0.00005
4.495,0,1,0.000000,6.897749,6.400223,1.137524,6.339504,6.898525,5.555626,4.426029,6.896276,0.00028
4.496,0,1,0.000000,6.895666,6.400202,1.116963,6.340768,6.898816,5.554959,4.425375,6.892189,-0.00003
4.497,0,1,0.000000,6.893605,6.400171,1.096402,6.342031,6.899107,5.554293,4.424722,6.888102,0.00015
4.498,0,1,0.000000,6.892724,6.399592,1.066531,6.342911,6.899493,5.552830,4.424715,6.888139,-0.00003
4.499,0,1,0.000000,6.891884,6.399006,1.036023,6.343764,6.899885,5.551312,4.424753,6.888459,0.00018
4.500,0,1,0.000000,6.893288,6.398085,1.005516,6.344617,6.900278,5.549794,4.424791,6.888779,0.00013
4.501,0,1,0.000000,6.894735,6.397162,0.975008,6.345470,6.900670,5.548277,4.424829,6.889098,-0.00015
4.502,0,1,0.000000,6.898545,6.396132,0.934021,6.346505,6.900786,5.545608,4.425166,6.894975,0.00003
4.503,0,1,0.000000,6.902333,6.395098,0.892318,6.347552,6.900885,5.542861,4.425523,6.901232,-0.00015
4.504,0,1,0.000000,6.904982,6.393823,0.850615,6.348600,6.900982,5.540114,4.425880,6.907489,0.00000
4.505,0,1,0.000000,6.907558,6.392539,0.808911,6.349647,6.901081,5.537367,4.426237,6.913745,-0.00013
4.506,0,1,0.000000,6.906215,6.390800,0.754981,6.350513,6.901947,5.534212,4.426874,6.912020,0.00022
4.507,0,1,0.000000,6.904894,6.389050,0.700214,6.351366,6.902867,5.531029,4.427529,6.909748,0.00010
4.508,0,1,0.000000,6.904773,6.386736,0.645447,6.352218,6.903787,5.527847,4.428185,6.907477,0.00005
4.509,0,1,0.000000,6.904763,6.384411,0.590680,6.353071,6.904706,5.524664,4.428841,6.905205,0.00022
4.510,0,1,0.000000,6.910868,6.381451,0.519191,6.353614,6.905427,5.521472,4.429276,6.915820,0.00013
4.511,0,1,0.000000,6.916974,6.378479,0.446557,6.354136,6.906134,5.518280,4.429694,6.927316,0.00003
4.512,0,1,0.000000,6.923086,6.374839,0.373924,6.354658,6.906841,5.515087,4.430113,6.938811,0.00015
4.513,0,1,0.000000,6.929080,6.371187,0.301291,6.355180,6.907547,5.511895,4.430532,6.950307,0.00010
4.514,0,1,0.000000,6.928610,6.366901,0.218206,6.355176,6.908260,5.509051,4.430266,6.949005,-0.00003
4.515,0,1,0.000000,6.928132,6.362609,0.134407,6.355137,6.908974,5.506231,4.429954,6.946829,0.00013
4.516,0,1,0.000000,6.927163,6.357962,0.050608,6.355098,6.909688,5.503411,4.429641,6.944652,0.00028
4.517,0,1,0.000000,6.926308,6.353312,-0.033191,6.355058,6.910401,5.500591,4.429328,6.942475,0.00021
4.518,0,1,0.000000,6.931688,6.348554,-0.126816,6.355105,6.911332,5.497434,4.429519,6.951953,0.00003
4.519,0,1,0.000000,6.937076,6.343790,-0.221113,6.355158,6.912279,5.494254,4.429745,6.962228,0.00013
4.520,0,1,0.000000,6.942897,6.338686,-0.315410,6.355210,6.913225,5.491073,4.429970,6.972504,0.00015
4.521,0,1,0.000000,6.948603,6.333572,-0.409707,6.355263,6.914171,5.487893,4.430196,6.982779,0.00015
