"Time"	"1 Synch"	"2 Trdml"	"3 Platform"	"4 GM"	"5 Ip"	"6 BF"	"7 VL"	"8 St"	"9 TA"	"10 Gs"	"11 Gr"	"12 Synch"	"13 Crx (cm)"	"14 Cry (cm)"	"15 Hipx (cm)"	"16 Hipy (cm)"	"17 Knee x"	"18 Knee y"	"19 ankx (cm)"	"20 anky (cm)"	"21 MTPx (cm)"	"22 MTPy (cm)"	"23 toex (cm)"	"24 toey (cm)"	"25 FLtx (cm)"	"26 FLty (cm)"	"27 HLx (cm)"	"28 HLy (cm)"	"29 HRx (cm)"	"30 HRy (cm)"	"31 Keyboard"	"32 FLx (cm)"	"33 FLy (cm)"	"34 FRx (cm)"	"35 FRy (cm)"	"36 CoMx (cm)"	"37 CoMy (cm)"	"38 Hip (deg)"	"39 Knee (deg"	"40 Ankle (de"	"41 MTP (deg)"	"42 Ramp up"	"43 Ramp down"	"44 sw onset"	"45 sw offset"	"46 sw rmp up"	"47 st rmp up"	"48 sw rmp dw"	"49 st rmp dw"	"50 sinus rmp"	"51 rFL swon"	"52 rFL swoff"	"53 lFL swon"	"54 lFL swoff"	"55 rHL swon"	"56 rHL swoff"	"57 lHL swon"	"58 lHL swoff"	"59 left DS"	"60 right DS"	"61 Ramp up"	"62 Ramp down"	"63 sinus"
5.907	3.27820	0.09598	0.00004	0.00195	0.00605	-0.01112	0.00813	-0.01459	-0.02027	0.00291	-0.01826	0	12.510154	10.519361	11.495754	10.368522	11.335112	9.079300	9.873263	9.364968	9.920816	8.583225	10.415544	8.260421	15.393937	8.252700	12.042478	6.393830	10.729607	3.746156	0	13.897970	6.373553	15.457754	4.712668	13.362127	5.131293	105.561668	86.138157	76.381005	125.350131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
5.908	3.27774	0.09559	0.00011	0.00311	0.00534	-0.01186	0.00881	-0.01213	-0.02053	0.00345	-0.01695	0	12.505793	10.518247	11.490817	10.369389	11.328706	9.078981	9.867361	9.364614	9.908401	8.581660	10.405787	8.262979	15.382737	8.253695	12.031847	6.394143	10.721816	3.744964	0	13.947489	6.383012	15.447421	4.713243	13.357956	5.132882	105.693738	86.179432	76.695626	125.089277	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
5.909	3.27702	0.09524	0.00015	0.00201	0.00509	-0.01078	0.00912	-0.01409	-0.02068	0.00419	-0.01779	0	12.501566	10.517555	11.485926	10.371007	11.322050	9.078421	9.862245	9.364136	9.895894	8.581341	10.396946	8.264111	15.372323	8.254825	12.018857	6.393056	10.712650	3.742368	0	14.006579	6.384011	15.437693	4.714466	13.354121	5.133277	105.878577	86.225340	76.962169	125.047518	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
5.910	3.27694	0.09551	0.00004	0.00477	0.00503	-0.01301	0.00905	-0.01350	-0.02014	0.00287	-0.01950	0	12.497072	10.517363	11.481014	10.372386	11.314931	9.077725	9.857294	9.364101	9.883754	8.581620	10.387161	8.263487	15.361694	8.256150	12.004952	6.391726	10.702791	3.738907	0	14.069422	6.382000	15.428108	4.715649	13.350052	5.132936	106.097347	86.288853	77.185407	125.143505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
5.911	3.27725	0.09567	0.00013	0.00251	0.00498	-0.01127	0.00862	-0.01480	-0.01983	0.00478	-0.01964	0	12.491908	10.517752	11.476014	10.372532	11.307132	9.076997	9.851890	9.365074	9.872443	8.581850	10.374574	8.260780	15.349850	8.257725	11.991579	6.391309	10.692921	3.735121	0	14.130203	6.382430	15.418200	4.716104	13.345177	5.132319	106.331208	86.382947	77.370114	125.295856	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
5.912	3.27746	0.09542	0.00024	0.00237	0.00540	-0.01219	0.00979	-0.01353	-0.02011	0.01210	-0.01792	0	12.485815	10.518710	11.470891	10.370712	11.298504	9.076340	9.845499	9.367448	9.862268	8.581514	10.357869	8.255901	15.336036	8.259591	11.979935	6.392678	10.683566	3.731515	0	14.183962	6.389542	15.407606	4.715281	13.339070	5.131868	106.561679	86.516965	77.522675	125.427549	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
5.913	3.27757	0.09506	0.00015	0.00025	0.00681	-0.01165	0.00926	-0.01364	-0.02076	0.00350	-0.01814	0	12.479288	10.519748	11.465780	10.367588	11.289224	9.075857	9.838063	9.370682	9.852712	8.580808	10.338638	8.250059	15.320825	8.261685	11.969898	6.395182	10.674409	3.728408	0	14.230319	6.401111	15.396488	4.713355	13.332073	5.131928	106.772219	86.680846	77.658068	125.484862	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
5.914	3.27775	0.09517	0.00015	0.00278	0.00590	-0.01314	0.00975	-0.01301	-0.02018	0.00358	-0.01802	0	12.473071	10.520217	11.460877	10.364285	11.279585	9.075652	9.829680	9.373926	9.842983	8.580164	10.319438	8.244889	15.305231	8.263913	11.960905	6.397662	10.664851	3.726057	0	14.270419	6.412760	15.385186	4.710745	13.324787	5.132811	106.946927	86.858070	77.794130	125.421827	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
5.915	3.27789	0.09529	0.00015	0.00294	0.00658	-0.01223	0.00803	-0.01333	-0.02120	0.00394	-0.01782	0	12.467909	10.519469	11.456372	10.361929	11.269875	9.075826	9.820447	9.376329	9.832291	8.580014	10.302829	8.242026	15.290267	8.266179	11.952393	6.398961	10.654296	3.724719	0	14.305406	6.420111	15.374040	4.707872	13.317811	5.134831	107.069907	87.032116	77.948697	125.192476	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
5.916	3.27785	0.09544	0.00015	0.00303	0.00579	-0.01294	0.00891	-0.01326	-0.01993	0.00267	-0.01897	0	12.464359	10.517033	11.452401	10.361401	11.260363	9.076438	9.810504	9.377252	9.820034	8.580741	10.290775	8.242801	15.276883	8.268379	11.943862	6.398197	10.642381	3.724563	0	14.336615	6.419703	15.363286	4.705086	13.311617	5.138204	107.132053	87.188854	78.136073	124.770035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
5.917	3.27762	0.09539	0.00015	0.00370	0.00413	-0.01258	0.00912	-0.01428	-0.02016	0.00328	-0.01669	0	12.461955	10.513403	11.448778	10.362290	11.251204	9.077301	9.800219	9.377196	9.806613	8.582454	10.282062	8.246907	15.265693	8.270340	11.935130	6.395968	10.629991	3.725302	0	14.366401	6.412956	15.352608	4.702383	13.305995	5.142635	107.160564	87.326933	78.351679	124.230270	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
5.918	3.27728	0.09506	0.00004	0.00277	0.00529	-0.01237	0.00839	-0.01536	-0.02038	0.00394	-0.01721	0	12.459894	10.509392	11.445210	10.363755	11.242511	9.078150	9.790034	9.377039	9.792765	8.585176	10.274421	8.253489	15.257197	8.271874	11.926128	6.393364	10.618429	3.726496	0	14.397456	6.402920	15.341506	4.699638	13.300510	5.147655	107.194713	87.449253	78.584655	123.683054	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
5.919	3.27725	0.09520	-0.00013	0.00244	0.00509	-0.01337	0.00867	-0.01322	-0.01923	0.00387	-0.01788	0	12.457374	10.505812	11.441407	10.364953	11.234400	9.078720	9.780393	9.377660	9.779226	8.588927	10.265582	8.261694	15.251897	8.272788	11.916782	6.391474	10.608999	3.727705	0	14.432471	6.392642	15.329481	4.696728	13.294723	5.152798	107.273782	87.558718	78.824136	123.238286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
5.920	3.27783	0.09554	-0.00011	0.00300	0.00478	-0.01210	0.00856	-0.01408	-0.02085	0.00110	-0.01682	0	12.453743	10.503330	11.437181	10.365183	11.226940	9.078795	9.771675	9.379742	9.766612	8.593655	10.253768	8.270578	15.249851	8.272992	11.907063	6.391188	10.602712	3.728532	0	14.473446	6.384779	15.316223	4.693654	13.288278	5.157649	107.429211	87.659487	79.059629	122.984674	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
5.921	3.27822	0.09558	0.00000	0.00323	0.00403	-0.01243	0.00756	-0.01397	-0.02083	0.00374	-0.02071	0	12.449169	10.501834	11.432903	10.364507	11.219966	9.078446	9.763926	9.382921	9.754899	8.598918	10.239835	8.278705	15.248764	8.272921	11.897164	6.392334	10.599032	3.728813	0	14.518671	6.379891	15.302438	4.691094	13.281248	5.162081	107.650554	87.762437	79.282632	122.897725	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
5.922	3.27755	0.09512	0.00002	0.00294	0.00601	-0.01168	0.00860	-0.01355	-0.02056	0.01292	-0.01560	0	12.444091	10.500953	11.429129	10.363236	11.213233	9.077835	9.757078	9.386483	9.743844	8.604142	10.225512	8.284473	15.245556	8.273187	11.887352	6.394383	10.596902	3.728461	0	14.565203	6.377840	15.289172	4.689951	13.273849	5.166060	107.913428	87.880678	79.485303	122.915291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
5.923	3.27671	0.09522	0.00004	0.00257	0.00682	-0.01058	0.00781	-0.01362	-0.02014	0.00006	-0.01797	0	12.438951	10.500315	11.426415	10.361684	11.206495	9.077123	9.751064	9.389716	9.733208	8.608755	10.212532	8.286283	15.237147	8.274402	11.877893	6.396809	10.595270	3.727389	0	14.610099	6.378489	15.277469	4.691128	13.266296	5.169554	108.193443	88.027319	79.659800	122.975195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
5.924	3.27689	0.09555	0.00002	0.00159	0.00331	-0.01287	0.00820	-0.01371	-0.01953	0.00217	-0.01924	0	12.434099	10.499583	11.425134	10.360125	11.199527	9.076454	9.745753	9.392018	9.722796	8.612175	10.202242	8.282996	15.221211	8.276985	11.868955	6.399143	10.593191	3.725570	0	14.650735	6.381438	15.268101	4.695160	13.258821	5.172521	108.468587	88.210917	79.799469	123.022408	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
5.925	3.27766	0.09559	-0.00015	0.00371	0.00564	-0.01232	0.00945	-0.01402	-0.02049	0.00548	-0.00949	0	12.429427	10.498607	11.424683	10.358622	11.192196	9.075860	9.740657	9.393374	9.712646	8.613780	10.193940	8.275933	15.199468	8.280323	11.860174	6.401229	10.590323	3.723292	0	14.686194	6.384901	15.260377	4.700613	13.251745	5.174883	108.729574	88.415674	79.903981	123.040055	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
5.926	3.27820	0.09552	0.00013	0.00244	0.00565	-0.01224	0.00833	-0.01417	-0.02087	0.00468	-0.01309	0	12.424669	10.497302	11.424131	10.357166	11.184405	9.075336	9.735175	9.393965	9.702876	8.612933	10.186237	8.267236	15.174978	8.283460	11.851009	6.403014	10.586520	3.720953	0	14.716124	6.386625	15.253119	4.705399	13.245420	5.176545	108.971348	88.617694	79.975119	123.023959	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
5.927	3.27835	0.09537	-0.00013	0.00375	0.00539	-0.01326	0.00746	-0.01326	-0.02028	0.00320	-0.01736	0	12.419559	10.495579	11.422549	10.355750	11.176053	9.074877	9.728701	9.393972	9.693604	8.608997	10.177749	8.259044	15.150806	8.285439	11.840918	6.404447	10.581638	3.718947	0	14.740178	6.384361	15.245152	4.707432	13.240198	5.177414	109.188856	88.793076	80.014662	122.969949	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
5.928	3.27822	0.09552	0.00011	0.00104	0.00528	-0.01213	0.00952	-0.01411	-0.02120	0.00395	-0.01757	0	12.413919	10.493416	11.419199	10.354369	11.167100	9.074478	9.720775	9.393611	9.684874	8.601726	10.167422	8.253154	15.129624	8.285518	11.829436	6.405423	10.575538	3.717615	0	14.758717	6.376457	15.235511	4.705171	13.236339	5.177473	109.378754	88.921869	80.027545	122.878958	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
5.929	3.27780	0.09582	0.00024	0.00223	0.00559	-0.01216	0.01002	-0.01403	-0.01972	0.00307	-0.01741	0	12.408020	10.491133	11.414367	10.353036	11.157820	9.074114	9.711686	9.393279	9.676336	8.592957	10.155992	8.249520	15.112024	8.284095	11.816497	6.405550	10.568115	3.716994	0	14.775899	6.364476	15.224370	4.700006	13.233618	5.177122	109.546830	89.005231	80.035554	122.779191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
5.930	3.27714	0.09587	0.00000	0.00300	0.00641	-0.01313	0.00886	-0.01286	-0.01911	0.00325	-0.01671	0	12.402286	10.489167	11.408684	10.351766	11.148591	9.073758	9.701979	9.393436	9.667506	8.585220	10.144788	8.247481	15.097903	8.281948	11.802165	6.404342	10.559273	3.717022	0	14.797148	6.351048	15.212285	4.694301	13.231647	5.176894	109.701908	89.051342	80.066081	122.707926	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
5.931	3.27681	0.09557	0.00015	0.00275	0.00625	-0.01213	0.00763	-0.01378	-0.02083	0.00189	-0.01898	0	12.397140	10.487952	11.402778	10.350577	11.139790	9.073380	9.692195	9.394541	9.657904	8.581048	10.135141	8.246377	15.087159	8.279855	11.786508	6.401313	10.548918	3.717636	0	14.827888	6.338802	15.199810	4.690423	13.230038	5.177326	109.852817	89.068386	80.146520	122.702444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
5.932	3.27735	0.09558	0.00031	0.00152	0.00605	-0.01209	0.00854	-0.01359	-0.02098	0.00476	-0.01747	0	12.392903	10.487821	11.397189	10.349481	11.131737	9.072959	9.682832	9.396910	9.647169	8.582345	10.127934	8.245597	15.079454	8.278588	11.769779	6.396248	10.537092	3.718775	0	14.871876	6.329900	15.187463	4.690241	13.228402	5.178811	110.005901	89.064515	80.299526	122.788595	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
5.933	3.27802	0.09598	-0.00015	0.00329	0.00336	-0.01203	0.00856	-0.01406	-0.02080	0.00779	-0.01727	0	12.389343	10.488555	11.391978	10.348463	11.124428	9.072510	9.674149	9.400104	9.635607	8.587676	10.121680	8.244794	15.073180	8.278896	11.753228	6.390371	10.524564	3.720377	0	14.923975	6.323983	15.175569	4.692988	13.226327	5.180980	110.154260	89.047701	80.522421	122.931134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
5.934	3.27787	0.09605	0.00028	0.00386	0.00605	-0.01298	0.00876	-0.01262	-0.02000	0.00251	-0.01701	0	12.386044	10.489752	11.387046	10.347500	11.117754	9.072059	9.666324	9.403432	9.623742	8.594494	10.114097	8.243710	15.066309	8.281516	11.738435	6.385389	10.512349	3.722385	0	14.976086	6.319859	15.164387	4.697019	13.223395	5.183210	110.286581	89.025856	80.804106	123.074494	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
5.935	3.27733	0.09577	0.00002	0.00408	0.00624	-0.01260	0.00940	-0.01324	-0.02010	0.00415	-0.01853	0	12.382593	10.491011	11.382296	10.346569	11.111606	9.071633	9.659536	9.406203	9.612098	8.600249	10.102907	8.242088	15.056811	8.287188	11.726983	6.383007	10.501458	3.724737	0	15.020109	6.316333	15.154179	4.700688	13.219189	5.184881	110.391550	89.006894	81.133471	123.163097	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
5.936	3.27716	0.09582	0.00011	0.00301	0.00630	-0.01312	0.00825	-0.01313	-0.01957	0.00302	-0.01723	0	12.378627	10.491980	11.377618	10.345662	11.105856	9.071262	9.653885	9.407861	9.601086	8.602867	10.086461	8.239779	15.043165	8.296309	11.719953	6.384480	10.492650	3.727339	0	15.049632	6.312359	15.145088	4.702607	13.213448	5.185542	110.460686	88.998099	81.497751	123.149735	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
5.937	3.27740	0.09622	-0.00002	0.00389	0.00565	-0.01219	0.00859	-0.01373	-0.01991	0.00549	-0.01630	0	12.374069	10.492575	11.372834	10.344850	11.100281	9.070995	9.649037	9.408575	9.590518	8.602803	10.066480	8.237217	15.026547	8.307457	11.715756	6.388648	10.485314	3.729894	0	15.067270	6.307689	15.136630	4.702776	13.206735	5.185681	110.500636	89.003398	81.875309	123.031939	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
5.938	3.27779	0.09631	0.00013	0.00280	0.00545	-0.01188	0.00800	-0.01268	-0.02063	0.00155	-0.01707	0	12.368940	10.492802	11.367748	10.344233	11.094623	9.070886	9.644517	9.408757	9.580006	8.601356	10.045808	8.235029	15.009036	8.318606	11.711914	6.393547	10.478385	3.732044	0	15.078637	6.302337	15.128115	4.701654	13.199894	5.186092	110.523080	89.025602	82.241557	122.822120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
5.939	3.27791	0.09617	-0.00002	0.00370	0.00544	-0.01233	0.00931	-0.01303	-0.02033	0.00337	-0.01748	0	12.363259	10.492666	11.362160	10.343911	11.088624	9.070989	9.639851	9.408819	9.569160	8.599823	10.027291	8.233846	14.992710	8.327725	11.705950	6.397214	10.470795	3.733428	0	15.089351	6.296319	15.118852	4.699700	13.193765	5.187572	110.539701	89.067521	82.571909	122.532698	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
5.940	3.27746	0.09599	0.00000	0.00355	0.00386	-0.01285	0.00767	-0.01283	-0.01988	0.00267	-0.01827	0	12.357101	10.492184	11.355950	10.343951	11.082072	9.071350	9.634624	9.409119	9.557706	8.599332	10.013181	8.234236	14.979223	8.333159	11.695913	6.398030	10.461637	3.733768	0	15.104229	6.289709	15.108261	4.697354	13.189023	5.190716	110.562147	89.130474	82.846594	122.176198	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
5.941	3.27699	0.09608	0.00026	0.00206	0.00625	-0.01153	0.00867	-0.01392	-0.02033	0.01147	-0.01680	0	12.350841	10.491436	11.349398	10.344267	11.074978	9.071959	9.628754	9.409743	9.545988	8.600095	10.002578	8.236454	14.967970	8.335229	11.682673	6.396227	10.450843	3.733217	0	15.123816	6.282892	15.096353	4.694950	13.185455	5.195063	110.601871	89.207826	83.071602	121.765692	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
5.942	3.27717	0.09634	-0.00002	0.00271	0.00563	-0.01299	0.00873	-0.01391	-0.01980	-0.00654	-0.01978	0	12.344955	10.490520	11.342919	10.344717	11.067430	9.072788	9.622269	9.410682	9.534552	8.602024	9.993528	8.240648	14.957594	8.334913	11.668041	6.392650	10.438624	3.732071	0	15.147231	6.276357	15.083338	4.692786	13.182551	5.199794	110.670263	89.290292	83.261484	121.314436	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
5.943	3.27757	0.09632	-0.00031	0.00137	0.00413	-0.01248	0.00854	-0.01376	-0.02044	0.00494	-0.01696	0	12.339917	10.489535	11.336928	10.345161	11.059516	9.073810	9.615196	9.411930	9.523946	8.605029	9.984080	8.246968	14.946737	8.333193	11.653827	6.388147	10.425192	3.730629	0	15.173597	6.270593	15.069424	4.691162	13.179803	5.204092	110.778712	89.368586	83.430802	120.835684	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
5.944	3.27755	0.09591	0.00002	0.00292	0.00533	-0.01296	0.00845	-0.01437	-0.02060	0.00259	-0.01781	0	12.336049	10.488630	11.331721	10.345494	11.051315	9.074990	9.607583	9.413486	9.514527	8.608911	9.972664	8.255328	14.934370	8.330865	11.641484	6.383522	10.410814	3.729169	0	15.202061	6.266114	15.054872	4.690343	13.176771	5.207325	110.935294	89.435681	83.590854	120.344969	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
5.945	3.27730	0.09591	0.00011	0.00258	0.00402	-0.01234	0.00897	-0.01411	-0.01996	0.00573	-0.01678	0	12.332854	10.488212	11.326959	10.345801	11.042849	9.076244	9.599569	9.415390	9.505644	8.612901	9.959762	8.264383	14.921220	8.327749	11.630564	6.379363	10.396056	3.727873	0	15.231930	6.263579	15.040228	4.690423	13.173401	5.209839	111.130387	89.496608	83.735507	119.869982	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
5.946	3.27718	0.09626	-0.00011	0.00380	0.00479	-0.01183	0.00917	-0.01420	-0.02022	0.00672	-0.01826	0	12.329561	10.488778	11.322089	10.346231	11.034122	9.077475	9.591327	9.417693	9.496308	8.616037	9.946540	8.272371	14.908599	8.323341	11.619987	6.376189	10.381581	3.726892	0	15.262563	6.263690	15.026130	4.691441	13.169762	5.212310	111.348479	89.560412	83.852833	119.442458	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
5.947	3.27701	0.09633	-0.00011	0.00148	0.00681	-0.01293	0.00798	-0.01282	-0.02037	0.00264	-0.01695	0	12.325399	10.490823	11.316562	10.346932	11.025138	9.078584	9.583030	9.420447	9.485529	8.617359	9.934162	8.277527	14.897819	8.317137	11.608671	6.374515	10.368054	3.726375	0	15.293317	6.267152	15.013218	4.693435	13.165925	5.215413	111.574056	89.636141	83.930900	119.094138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
5.948	3.27658	0.09598	0.00028	0.00242	0.00529	-0.01221	0.00858	-0.01442	-0.02101	0.00333	-0.01824	0	12.319790	10.494623	11.309972	10.347990	11.015921	9.079504	9.574805	9.423646	9.472629	8.616101	9.923522	8.278489	14.889864	8.308862	11.595793	6.374672	10.355982	3.726403	0	15.323466	6.274305	15.001977	4.696307	13.161954	5.219640	111.791494	89.731003	83.960333	118.848425	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
5.949	3.27635	0.09584	0.00004	0.00273	0.00504	-0.01251	0.00946	-0.01306	-0.02102	0.00422	-0.01819	0	12.313180	10.499277	11.302713	10.349148	11.006592	9.080337	9.566529	9.426977	9.458594	8.612540	9.914068	8.276036	14.883975	8.299474	11.581907	6.376000	10.345039	3.726686	0	15.351831	6.283548	14.992085	4.699244	13.157873	5.224525	111.984585	89.842385	83.945431	118.684191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
5.950	3.27685	0.09600	0.00000	0.00207	0.00711	-0.01290	0.00837	-0.01407	-0.02011	0.00215	-0.01887	0	12.306355	10.503496	11.295438	10.350038	10.997306	9.081239	9.558001	9.430025	9.444962	8.607300	9.904767	8.271656	14.878812	8.290342	11.568025	6.377511	10.334620	3.726811	0	15.377083	6.292637	14.982944	4.701196	13.153693	5.229280	112.136925	89.964405	83.895040	118.565492	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
5.951	3.27754	0.09608	-0.00002	0.00287	0.00640	-0.01219	0.00870	-0.01342	-0.02133	0.00377	-0.01830	0	12.300102	10.505987	11.288802	10.350290	10.988218	9.082369	9.549016	9.432373	9.433271	8.601006	9.894582	8.266840	14.873033	8.282835	11.555160	6.378213	10.324120	3.726367	0	15.397895	6.299325	14.973961	4.701110	13.149425	5.233116	112.232112	90.091181	83.818011	118.456376	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
5.952	3.27770	0.09596	0.00015	0.00281	0.00569	-0.01148	0.00822	-0.01335	-0.02086	0.00295	-0.01873	0	12.295035	10.505778	11.283302	10.349674	10.979467	9.083848	9.539452	9.433715	9.424701	8.594265	9.882796	8.262897	14.865565	8.278013	11.544101	6.377357	10.313097	3.725077	0	15.413484	6.301827	14.964592	4.698318	13.145048	5.235428	112.259302	90.217700	83.726404	118.325926	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
5.953	3.27747	0.09570	-0.00002	0.00247	0.00555	-0.01206	0.00819	-0.01372	-0.02086	0.00294	-0.01791	0	12.290850	10.503603	11.278571	10.348695	10.971109	9.085623	9.529613	9.434318	9.418515	8.587592	9.870369	8.260160	14.856759	8.275281	11.534443	6.375469	10.301971	3.723400	0	15.425990	6.300822	14.954569	4.694190	13.140367	5.236583	112.237356	90.343600	83.649450	118.170129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
5.954	3.27722	0.09554	-0.00002	0.00213	0.00463	-0.01270	0.00786	-0.01334	-0.02032	0.00363	-0.01947	0	12.286937	10.500764	11.273958	10.348106	10.963171	9.087578	9.519946	9.434645	9.413340	8.581471	9.858820	8.258640	14.847441	8.273496	11.525384	6.373497	10.291450	3.722039	0	15.438525	6.297808	14.943713	4.690778	13.135129	5.237275	112.195014	90.470065	83.622086	117.993921	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
5.955	3.27725	0.09574	0.00044	0.00232	0.00443	-0.01219	0.00792	-0.01403	-0.01927	0.00388	-0.01513	0	12.282684	10.498562	11.268813	10.348657	10.955680	9.089597	9.510900	9.435155	9.407803	8.576388	9.849671	8.258347	14.838436	8.271513	11.516122	6.372394	10.282242	3.721697	0	15.454201	6.294282	14.931848	4.690135	13.129081	5.238196	112.161023	90.598281	83.679256	117.802244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
5.956	3.27771	0.09587	-0.00013	0.00286	0.00565	-0.01183	0.00867	-0.01426	-0.02030	0.00521	-0.02299	0	12.277616	10.498040	11.262652	10.350888	10.948626	9.091592	9.502831	9.436224	9.400731	8.572770	9.843930	8.259218	14.829936	8.268500	11.506028	6.372926	10.274861	3.722861	0	15.475235	6.291565	14.918914	4.693785	13.122085	5.239898	112.159261	90.729518	83.847218	117.611870	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
5.957	3.27817	0.09567	0.00000	0.00221	0.00549	-0.01162	0.00824	-0.01357	-0.02098	0.00103	-0.02084	0	12.271982	10.498865	11.255882	10.354202	10.941787	9.093611	9.495618	9.437773	9.392033	8.570746	9.839888	8.260802	14.818741	8.265280	11.495390	6.374876	10.268783	3.724869	0	15.499044	6.290018	14.905474	4.700455	13.114615	5.242173	112.187590	90.865493	84.105833	117.502778	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
5.958	3.27815	0.09520	0.00011	0.00294	0.00503	-0.01172	0.00845	-0.01472	-0.01958	0.00337	-0.01665	0	12.266273	10.500242	11.249209	10.357622	10.934873	9.095746	9.488980	9.439572	9.381976	8.570344	9.834926	8.262521	14.800520	8.263229	11.484800	6.377702	10.263137	3.726676	0	15.521452	6.289685	14.892298	4.707933	13.107347	5.244565	112.235215	91.008073	84.419528	117.575972	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
5.959	3.27778	0.09533	0.00024	0.00221	0.00554	-0.01104	0.00850	-0.01412	-0.02107	0.00328	-0.01985	0	12.260976	10.501378	11.243338	10.360173	10.927593	9.098093	9.482635	9.441389	9.370827	8.571592	9.826427	8.263794	14.770947	8.263722	11.474853	6.380860	10.257052	3.727238	0	15.538281	6.290608	14.880158	4.714012	13.100961	5.246615	112.291338	91.159126	84.752720	117.932472	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
