"Time","60 Right DS","59 Left DS","v6 L Mos","67 xCoM","37a CoMy (cm)","v4 R Mos","v7 xCoM","v3 R COP","v5 L COP"
7.545,0,0,-5.678816,5.677882,5.723736,5.678816,5.677882,0.000000,0.000000
7.546,0,0,-5.681726,5.681856,5.725373,5.681726,5.681856,0.000000,0.000000
7.547,0,0,-5.683447,5.683869,5.724720,5.683447,5.683869,0.000000,0.000000
7.548,0,0,-5.685354,5.685883,5.724069,5.685354,5.685883,0.000000,0.000000
7.549,0,0,-5.687612,5.687896,5.723416,5.687612,5.687896,0.000000,0.000000
7.550,0,0,-5.690717,5.690632,5.723272,5.690717,5.690632,0.000000,0.000000
7.551,0,0,-5.695411,5.695364,5.724532,5.695411,5.695364,0.000000,0.000000
7.552,0,0,-5.700131,5.700095,5.725791,5.700131,5.700095,0.000000,0.000000
7.553,0,0,-5.704900,5.704826,5.727049,5.704900,5.704826,0.000000,0.000000
7.554,0,0,-5.708891,5.709142,5.727696,5.708891,5.709142,0.000000,0.000000
7.555,0,0,-5.711426,5.712311,5.726652,5.711426,5.712311,0.000000,0.000000
7.556,0,0,-5.714366,5.715480,5.725608,5.714366,5.715480,0.000000,0.000000
7.557,0,0,-5.718065,5.718649,5.724564,5.718065,5.718649,0.000000,0.000000
7.558,0,0,-5.723278,5.723011,5.724627,5.723278,5.723011,0.000000,0.000000
7.559,0,0,-5.731326,5.730664,5.727745,5.731326,5.730664,0.000000,0.000000
7.560,0,0,-5.739124,5.738316,5.730863,5.739124,5.738316,0.000000,0.000000
7.561,0,0,-5.746452,5.745969,5.733981,5.746452,5.745969,0.000000,0.000000
7.562,0,0,-5.751863,5.752288,5.735845,5.751863,5.752288,0.000000,0.000000
7.563,0,0,-5.753681,5.754928,5.734248,5.753681,5.754928,0.000000,0.000000
7.564,0,0,-5.756022,5.757568,5.732652,5.756022,5.757568,0.000000,0.000000
7.565,0,0,-5.759343,5.760208,5.731055,5.759343,5.760208,0.000000,0.000000
7.566,0,0,-5.765705,5.765616,5.732410,5.765705,5.765616,0.000000,0.000000
7.567,0,0,-5.777761,5.778663,5.741910,5.777761,5.778663,0.000000,0.000000
7.568,0,0,-5.790460,5.791709,5.751410,5.790460,5.791709,0.000000,0.000000
7.569,0,0,-5.804363,5.804756,5.760911,5.804363,5.804756,0.000000,0.000000
7.570,0,0,-5.815861,5.815314,5.768222,5.815861,5.815314,0.000000,0.000000
7.571,0,0,-5.822851,5.819010,5.769496,5.822851,5.819010,0.000000,0.000000
7.572,0,0,-5.827720,5.822705,5.770771,5.827720,5.822705,0.000000,0.000000
7.573,0,0,-5.828614,5.826401,5.772045,5.828614,5.826401,0.000000,0.000000
7.574,0,0,-5.828551,5.828588,5.772130,5.828551,5.828588,0.000000,0.000000
7.575,0,0,-5.826694,5.826613,5.768933,5.826694,5.826613,0.000000,0.000000
7.576,0,0,-5.824761,5.824639,5.765736,5.824761,5.824639,0.000000,0.000000
7.577,0,0,-5.822683,5.822664,5.762539,5.822683,5.822664,0.000000,0.000000
7.578,0,0,-5.821212,5.821444,5.760339,5.821212,5.821444,0.000000,0.000000
7.579,0,0,-5.820879,5.822301,5.760889,5.820879,5.822301,0.000000,0.000000
7.580,0,0,-5.821312,5.823159,5.761439,5.821312,5.823159,0.000000,0.000000
7.581,0,0,-5.823181,5.824017,5.761989,5.823181,5.824017,0.000000,0.000000
7.582,0,0,-5.825692,5.825600,5.763401,5.825692,5.825600,0.000000,0.000000
7.583,0,0,-5.829408,5.829181,5.767191,5.829408,5.829181,0.000000,0.000000
7.584,0,0,-5.833038,5.832763,5.770981,5.833038,5.832763,0.000000,0.000000
7.585,0,0,-5.836510,5.836344,5.774772,5.836510,5.836344,0.000000,0.000000
7.586,0,0,-5.839214,5.839114,5.777710,5.839214,5.839114,0.000000,0.000000
7.587,0,0,-5.840481,5.839644,5.778299,5.840481,5.839644,0.000000,0.000000
7.588,0,0,-5.841272,5.840174,5.778888,5.841272,5.840174,0.000000,0.000000
7.589,0,0,-5.841175,5.840704,5.779477,5.841175,5.840704,0.000000,0.000000
7.590,0,0,-5.841078,5.841087,5.779820,5.841078,5.841087,0.000000,0.000000
7.591,0,0,-5.840981,5.841064,5.779485,5.840981,5.841064,0.000000,0.000000
7.592,0,0,-5.840933,5.841042,5.779149,5.840933,5.841042,0.000000,0.000000
7.593,0,0,-5.840973,5.841019,5.778813,5.840973,5.841019,0.000000,0.000000
7.594,0,0,-5.841059,5.841200,5.778520,5.841059,5.841200,0.000000,0.000000
7.595,0,0,-5.841231,5.841943,5.778345,5.841231,5.841943,0.000000,0.000000
7.596,0,0,-5.841770,5.842687,5.778170,5.841770,5.842687,0.000000,0.000000
7.597,0,0,-5.842996,5.843430,5.777995,5.842996,5.843430,0.000000,0.000000
7.598,0,0,-5.844937,5.845170,5.778652,5.844937,5.845170,0.000000,0.000000
7.599,0,0,-5.848219,5.849659,5.781603,5.848219,5.849659,0.000000,0.000000
7.600,0,0,-5.852278,5.854149,5.784555,5.852278,5.854149,0.000000,0.000000
7.601,0,0,-5.857792,5.858638,5.787507,5.857792,5.858638,0.000000,0.000000
7.602,0,0,-5.863913,5.863762,5.790961,5.863913,5.863762,0.000000,0.000000
7.603,0,0,-5.871170,5.870635,5.795800,5.871170,5.870635,0.000000,0.000000
7.604,0,0,-5.878181,5.877509,5.800640,5.878181,5.877509,0.000000,0.000000
7.605,0,0,-5.884734,5.884382,5.805479,5.884734,5.884382,0.000000,0.000000
7.606,0,0,-5.890325,5.890351,5.809403,5.890325,5.890351,0.000000,0.000000
7.607,0,0,-5.894114,5.893826,5.810804,5.894114,5.893826,0.000000,0.000000
7.608,0,0,-5.897699,5.897300,5.812206,5.897699,5.897300,0.000000,0.000000
7.609,0,0,-5.900902,5.900775,5.813607,5.900902,5.900775,0.000000,0.000000
7.610,0,0,-5.904762,5.904722,5.815520,5.904762,5.904722,0.000000,0.000000
7.611,0,0,-5.909856,5.909971,5.818846,5.909856,5.909971,0.000000,0.000000
7.612,0,0,-5.915051,5.915221,5.822172,5.915051,5.915221,0.000000,0.000000
7.613,0,0,-5.920437,5.920470,5.825498,5.920437,5.920470,0.000000,0.000000
7.614,0,0,-5.925124,5.924893,5.828058,5.925124,5.924893,0.000000,0.000000
7.615,0,0,-5.928501,5.927035,5.828506,5.928501,5.927035,0.000000,0.000000
7.616,0,0,-5.931083,5.929177,5.828955,5.931083,5.929177,0.000000,0.000000
7.617,0,0,-5.932178,5.931320,5.829403,5.932178,5.931320,0.000000,0.000000
7.618,0,0,-5.932578,5.932399,5.828936,5.932578,5.932399,0.000000,0.000000
7.619,0,0,-5.931678,5.930548,5.825937,5.931678,5.930548,0.000000,0.000000
7.620,0,0,-5.930166,5.928697,5.822939,5.930166,5.928697,0.000000,0.000000
7.621,0,0,-5.927507,5.926846,5.819942,5.927507,5.926846,0.000000,0.000000
7.622,0,0,-5.924461,5.924694,5.816834,5.924461,5.924694,0.000000,0.000000
7.623,0,0,-5.920690,5.921709,5.813427,5.920690,5.921709,0.000000,0.000000
7.624,0,0,-5.917423,5.918724,5.810020,5.917423,5.918724,0.000000,0.000000
7.625,0,0,-5.915101,5.915739,5.806612,5.915101,5.915739,0.000000,0.000000
7.626,0,0,-5.913929,5.913738,5.804393,5.913929,5.913738,0.000000,0.000000
7.627,0,0,-5.914912,5.914456,5.805453,5.914912,5.914456,0.000000,0.000000
7.628,0,0,-5.915727,5.915174,5.806513,5.915727,5.915174,0.000000,0.000000
7.629,0,0,-5.916228,5.915891,5.807573,5.916228,5.915891,0.000000,0.000000
7.630,0,0,-5.915275,5.915409,5.807568,5.915275,5.915409,0.000000,0.000000
7.631,0,0,-5.911598,5.911615,5.804626,5.911598,5.911615,0.000000,0.000000
7.632,0,0,-5.907843,5.907822,5.801684,5.907843,5.907822,0.000000,0.000000
7.633,0,0,-5.903940,5.904028,5.798742,5.903940,5.904028,0.000000,0.000000
7.634,0,0,-5.901636,5.901939,5.797646,5.901636,5.901939,0.000000,0.000000
7.635,0,0,-5.902327,5.904553,5.801642,5.902327,5.904553,0.000000,0.000000
7.636,0,0,-5.904256,5.907168,5.805639,5.904256,5.907168,0.000000,0.000000
7.637,0,0,-5.908507,5.909782,5.809636,5.908507,5.909782,0.000000,0.000000
7.638,0,0,-5.913053,5.912771,5.814136,5.913053,5.912771,0.000000,0.000000
7.639,0,0,-5.918151,5.916792,5.820028,5.918151,5.916792,0.000000,0.000000
7.640,0,0,-5.922558,5.920814,5.825919,5.922558,5.920814,0.000000,0.000000
7.641,0,0,-5.925670,5.924835,5.831810,5.925670,5.924835,0.000000,0.000000
7.642,0,0,-5.927570,5.927864,5.836697,5.153130,5.927864,0.774440,0.000000
7.643,1,0,-5.927199,5.928156,5.838809,2.927358,5.928156,2.999842,0.000000
7.644,1,0,-5.927252,5.928449,5.840922,1.477260,5.928449,4.449991,0.000000
7.645,1,0,-5.928097,5.928741,5.843035,1.480440,5.928741,4.447657,0.000000
7.646,1,0,-5.930967,5.931027,5.847069,1.485519,5.931027,4.445448,0.000000
7.647,1,0,-5.937633,5.938815,5.856403,1.494158,5.938815,4.443475,0.000000
7.648,1,0,-5.945024,5.946602,5.865736,1.503404,5.946602,4.441620,0.000000
7.649,1,0,-5.953773,5.954390,5.875071,1.513787,5.954390,4.439986,0.000000
7.650,1,0,-5.961516,5.961267,5.883420,1.523074,5.961267,4.438442,0.000000
7.651,1,0,-5.967376,5.965634,5.889055,1.530308,5.965634,4.437068,0.000000
7.652,1,0,-5.972275,5.970000,5.894690,1.536497,5.970000,4.435778,0.000000
7.653,1,0,-5.975372,5.974367,5.900325,1.540728,5.974367,4.434643,0.000000
7.654,1,0,-5.978148,5.978464,5.905586,1.544569,5.978464,4.433579,0.000000
7.655,1,0,-5.980322,5.981819,5.909819,1.547677,5.981819,4.432646,0.000000
7.656,1,0,-5.983254,5.985174,5.914052,1.551537,5.985174,4.431717,0.000000
7.657,1,0,-5.987605,5.988529,5.918284,1.556807,5.988529,4.430798,0.000000
7.658,1,0,-5.993392,5.993143,5.923673,1.563575,5.993143,4.429817,0.000000
7.659,1,0,-6.001870,6.001234,5.932253,1.573146,6.001234,4.428723,0.000000
7.660,1,0,-6.010102,6.009325,5.940832,1.582530,6.009325,4.427572,0.000000
7.661,1,0,-6.017875,6.017416,5.949412,1.591564,6.017416,4.426311,0.000000
7.662,1,0,-6.023632,6.023396,5.955829,1.598619,6.023396,4.425013,0.000000
7.663,1,0,-6.025610,6.023551,5.956278,1.601966,6.023551,4.423645,0.000000
7.664,1,0,-6.026413,6.023706,5.956727,1.604161,6.023706,4.422252,0.000000
7.665,1,0,-6.025014,6.023861,5.957176,1.604199,6.023861,4.420815,0.000000
7.666,1,0,-6.023755,6.023817,5.957471,1.604386,6.023817,4.419369,0.000000
7.667,1,0,-6.022759,6.023223,5.957337,1.604854,6.023223,4.417905,0.000000
7.668,1,0,-6.022022,6.022629,5.957204,1.605571,6.022629,4.416451,0.000000
7.669,1,0,-6.021770,6.022035,5.957070,1.606751,6.022035,4.415019,0.000000
7.670,1,0,-6.021523,6.021366,5.956993,1.607899,6.021366,4.413623,0.000000
7.671,1,0,-6.021285,6.020493,5.957070,1.608987,6.020493,4.412298,0.000000
7.672,1,0,-6.020638,6.019620,5.957148,1.609584,6.019620,4.411054,0.000000
7.673,1,0,-6.019229,6.018747,5.957224,1.609265,6.018747,4.409964,0.000000
7.674,1,0,-6.017072,6.016931,5.956548,1.608075,6.016931,4.408998,0.000000
7.675,1,0,-6.013516,6.012513,5.953791,1.605252,6.012513,4.408264,0.000000
7.676,1,0,-6.009405,6.008094,5.951035,1.601740,6.008094,4.407665,0.000000
7.677,1,0,-6.004253,6.003676,5.948278,1.596936,6.003676,4.407318,0.000000
7.678,1,0,-5.998881,5.998923,5.945408,1.591765,5.998923,4.407115,0.000000
7.679,1,0,-5.993093,5.993245,5.942227,1.585909,5.993245,4.407185,0.000000
7.680,1,0,-5.987377,5.987567,5.939046,1.579930,5.987567,4.407447,0.000000
7.681,1,0,-5.981791,5.981890,5.935865,1.573720,5.981890,4.408071,0.000000
7.682,1,0,-5.976504,5.976589,5.933329,1.567576,5.976589,4.408928,0.000000
7.683,1,0,-5.971777,5.972325,5.932572,1.561554,5.972325,4.410223,0.000000
7.684,1,0,-5.967349,5.968061,5.931815,1.555645,5.968061,4.411704,0.000000
7.685,1,0,-5.963478,5.963798,5.931058,1.549947,5.963798,4.413532,0.000000
7.686,1,0,-5.959736,5.959527,5.930484,1.544255,5.959527,4.415482,0.000000
7.687,1,0,-5.956236,5.955234,5.930415,1.538576,5.955234,4.417660,0.000000
7.688,1,0,-5.952227,5.950940,5.930346,1.532288,5.950940,4.419939,0.000000
7.689,1,0,-5.947265,5.946647,5.930277,1.524860,5.946647,4.422405,0.000000
7.690,1,0,-5.941430,5.941756,5.929728,1.516482,5.941756,4.424948,0.000000
7.691,1,0,-5.933959,5.935215,5.927853,1.506323,5.935215,4.427637,0.000000
7.692,1,0,-5.927084,5.928674,5.925978,1.496756,5.928674,4.430328,0.000000
7.693,1,0,-5.921322,5.922132,5.924103,1.488298,5.922132,4.433024,0.000000
7.694,1,0,-5.917351,5.916925,5.923599,1.481699,5.916925,4.435652,0.000000
7.695,1,0,-5.916735,5.915400,5.926877,1.478583,5.915400,4.438151,0.000000
7.696,1,0,-5.915538,5.913874,5.930154,1.474940,5.913874,4.440599,0.000000
7.697,1,0,-5.913256,5.912348,5.933432,1.470307,5.912348,4.442950,0.000000
7.698,1,0,-5.908135,5.908438,5.934256,1.462872,5.908438,4.445262,0.000000
7.699,1,0,-5.897693,5.897949,5.928309,1.450190,5.897949,4.447503,0.000000
7.700,1,0,-5.887215,5.887461,5.922362,1.437626,5.887461,4.449589,0.000000
7.701,1,0,-5.876667,5.876972,5.916415,1.425281,5.876972,4.451386,0.000000
7.702,1,0,-5.869202,5.869304,5.913123,1.416220,5.869304,4.452982,0.000000
7.703,1,0,-5.867513,5.869421,5.917158,1.413311,5.869421,4.454202,0.000000
7.704,1,0,-5.866991,5.869537,5.921193,1.411339,5.869537,4.455651,0.000000
7.705,1,0,-5.868654,5.869654,5.925229,1.411122,5.869654,4.457531,0.000000
7.706,1,0,-5.868816,5.868567,5.927843,1.408769,5.868567,4.460047,0.000000
7.707,1,0,-5.866164,5.864160,5.926537,1.402413,5.864160,4.463751,0.000000
7.708,1,0,-5.862381,5.859753,5.925230,1.394615,5.859753,4.467767,0.000000
7.709,1,0,-5.856479,5.855345,5.923924,1.384114,5.855345,4.472365,0.000000
7.710,1,0,-5.850546,5.850719,5.922170,1.373710,5.850719,4.476837,0.000000
7.711,1,0,-5.844557,5.845489,5.919183,1.363485,5.845489,4.481071,0.000000
7.712,1,0,-5.839056,5.840259,5.916195,1.353895,5.840259,4.485160,0.000000
7.713,1,0,-5.834468,5.835029,5.913207,1.345493,5.835029,4.488975,0.000000
7.714,1,0,-5.830601,5.830688,5.910896,1.337861,5.830688,4.492740,0.000000
7.715,1,0,-5.828083,5.828801,5.910454,1.331671,5.828801,4.496412,0.000000
7.716,1,0,-5.825972,5.826913,5.910012,1.325847,5.826913,4.500124,0.000000
7.717,1,0,-5.824622,5.825027,5.909570,1.320709,5.825027,4.503913,0.000000
7.718,1,0,-5.823313,5.823375,5.909225,1.315516,5.823375,4.507798,0.000000
7.719,1,0,-5.822083,5.822373,5.909150,1.310220,5.822373,4.511863,0.000000
7.720,1,0,-5.820999,5.821372,5.909074,1.305065,5.821372,4.515934,0.000000
7.721,1,0,-5.820190,5.820370,5.908998,1.300173,5.820370,4.520017,0.000000
7.722,1,0,-5.819650,5.819566,5.909018,1.295660,5.819566,4.523990,0.000000
7.723,1,0,-5.819612,5.819306,5.909300,1.291855,5.819306,4.527757,0.000000
7.724,1,0,-5.819431,5.819046,5.909582,1.288065,5.819046,4.531366,0.000000
7.725,1,0,-5.818986,5.818787,5.909864,1.284306,5.818787,4.534680,0.000000
7.726,1,0,-5.817974,5.817881,5.909501,1.280153,5.817881,4.537821,0.000000
7.727,1,0,-5.815897,5.815195,5.907358,1.275261,5.815195,4.540636,0.000000
7.728,1,0,-5.813427,5.812508,5.905215,1.270113,5.812508,4.543314,0.000000
7.729,1,0,-5.810222,5.809822,5.903071,1.264483,5.809822,4.545739,0.000000
7.730,1,0,-5.806916,5.806898,5.900696,1.258848,5.806898,4.548067,0.000000
7.731,1,0,-5.803420,5.803321,5.897681,1.253204,5.803321,4.550216,0.000000
7.732,1,0,-5.799872,5.799744,5.894666,1.247620,5.799744,4.552252,0.000000
7.733,1,0,-5.796225,5.796166,5.891650,1.242150,5.796166,4.554075,0.000000
7.734,1,0,-5.792517,5.792515,5.888588,1.236765,5.792515,4.555753,0.000000
7.735,1,0,-5.788694,5.788661,5.885395,1.231539,5.788661,4.557155,0.000000
7.736,1,0,-5.784851,5.784806,5.882203,1.226471,5.784806,4.558380,0.000000
7.737,1,0,-5.780969,5.780951,5.879010,1.221697,5.780951,4.559272,0.000000
7.738,1,0,-5.777103,5.777088,5.875838,1.217124,5.777088,4.559979,0.000000
7.739,1,0,-5.773268,5.773201,5.872724,1.212927,5.773201,4.560341,0.000000
7.740,1,0,-5.769399,5.769313,5.869609,1.208778,5.769313,4.560621,0.000000
7.741,1,0,-5.765468,5.765426,5.866494,1.204720,5.765426,4.560748,0.000000
7.742,1,0,-5.761481,5.761547,5.863400,1.200595,5.761547,4.560887,0.000000
7.743,1,0,-5.757390,5.757691,5.860362,1.196344,5.757691,4.561047,0.000000
7.744,1,0,-5.753450,5.753836,5.857324,1.192322,5.753836,4.561129,0.000000
7.745,1,0,-5.749794,5.749980,5.854285,1.188727,5.749980,4.561066,0.000000
7.746,1,0,-5.746397,5.746226,5.851372,1.185567,5.746226,4.560829,0.000000
7.747,1,0,-5.743488,5.742751,5.848806,1.183223,5.742751,4.560265,0.000000
7.748,1,0,-5.740216,5.739276,5.846239,1.180596,5.739276,4.559620,0.000000
7.749,1,0,-5.736264,5.735801,5.843673,1.177438,5.735801,4.558827,0.000000
7.750,1,0,-5.731420,5.731493,5.840257,1.173337,5.731493,4.558084,0.000000
7.751,1,0,-5.724904,5.724889,5.834496,1.167470,5.724889,4.557434,0.000000
7.752,1,0,-5.718329,5.718285,5.828736,1.161459,5.718285,4.556870,0.000000
7.753,1,0,-5.711645,5.711680,5.822977,1.155178,5.711680,4.556467,0.000000
7.754,1,0,-5.705827,5.705907,5.818048,1.149740,5.705907,4.556087,0.000000
7.755,1,0,-5.701633,5.702426,5.815418,1.145881,5.702426,4.555752,0.000000
7.756,1,0,-5.697899,5.698945,5.812787,1.142845,5.698945,4.555054,0.000000
7.757,1,0,-5.695026,5.695464,5.810155,1.141351,5.695464,4.553675,0.000000
7.758,1,0,-5.692003,5.692039,5.807567,1.140396,5.692039,4.551607,0.000000
7.759,1,0,-5.688699,5.688771,5.805098,1.140450,5.688771,4.548249,0.000000
7.760,1,0,-5.685417,5.685503,5.802628,1.140848,5.685503,4.544569,0.000000
7.761,1,0,-5.682178,5.682235,5.800159,1.141892,5.682235,4.540286,0.000000
7.762,1,0,-3.443648,5.679386,5.798090,1.143149,5.679386,4.536136,2.235638
7.763,1,1,2.982840,5.677695,5.797125,1.144806,5.677695,4.532238,8.659883
7.764,1,1,7.171726,5.676003,5.796161,1.146705,5.676003,4.528451,12.846882
7.765,1,1,7.168323,5.674312,5.795197,1.149061,5.674312,4.524871,12.842256
7.766,1,1,7.165387,5.672812,5.794342,1.151649,5.672812,4.521268,12.838305
7.767,1,1,7.163326,5.671841,5.793793,1.154671,5.671841,4.517622,12.835620
7.768,1,1,7.161789,5.670870,5.793243,1.157516,5.670870,4.513931,12.833237
7.769,1,1,7.161234,5.669899,5.792694,1.160028,5.669899,4.510156,12.831417
7.770,1,1,7.161070,5.668463,5.791622,1.162042,5.668463,4.506341,12.829454
7.771,1,1,7.161642,5.665746,5.789108,1.163125,5.665746,4.502455,12.827223
7.772,1,1,7.162168,5.663030,5.786594,1.164305,5.663030,4.498527,12.825000
7.773,1,1,7.162609,5.660313,5.784080,1.165667,5.660313,4.494518,12.822793
7.774,1,1,7.162669,5.658097,5.782034,1.167690,5.658097,4.490479,12.820838
7.775,1,1,7.162015,5.657261,5.781277,1.170953,5.657261,4.486386,12.819354
7.776,1,1,7.161502,5.656426,5.780520,1.174139,5.656426,4.482368,12.818008
7.777,1,1,7.161252,5.655591,5.779763,1.177182,5.655591,4.478490,12.816924
7.778,1,1,7.161729,5.654042,5.778271,1.179320,5.654042,4.474783,12.815832
7.779,1,1,7.163566,5.650525,5.774748,1.179764,5.650525,4.471395,12.814725
7.780,1,1,7.165909,5.647008,5.771225,1.179736,5.647008,4.468109,12.813754
7.781,1,1,7.169200,5.643491,5.767703,1.178823,5.643491,4.465016,12.813039
7.782,1,1,7.172529,5.640200,5.764454,1.178129,5.640200,4.461927,12.812586
7.783,1,1,7.175931,5.637531,5.761962,1.177843,5.637531,4.458848,12.812623
7.784,1,1,7.178812,5.634863,5.759471,1.178025,5.634863,4.455750,12.812588
7.785,1,1,7.180719,5.632195,5.756980,1.179084,5.632195,4.452613,12.812416
7.786,1,1,7.181741,5.630058,5.755097,1.180622,5.630058,4.449466,12.811829
7.787,1,1,7.181107,5.629385,5.754893,1.183058,5.629385,4.446298,12.810463
7.788,1,1,7.180225,5.628712,5.754689,1.185473,5.628712,4.443189,12.808887
7.789,1,1,7.178880,5.628038,5.754485,1.187850,5.628038,4.440192,12.806921
7.790,1,1,7.178019,5.626955,5.753973,1.189724,5.626955,4.437299,12.805041
7.791,1,1,7.178065,5.624739,5.752611,1.190659,5.624739,4.434600,12.803324
7.792,1,1,7.178487,5.622523,5.751249,1.191354,5.622523,4.431850,12.801691
7.793,1,1,7.179614,5.620306,5.749887,1.191600,5.620306,4.429003,12.800217
7.794,1,1,7.180927,5.617733,5.748216,1.191925,5.617733,4.425952,12.798804
7.795,1,1,7.182592,5.614170,5.745690,1.192399,5.614170,4.422518,12.797509
7.796,1,1,7.184976,5.610608,5.743164,1.192583,5.610608,4.418986,12.796545
7.797,1,1,7.188705,5.607046,5.740638,1.192225,5.607046,4.415273,12.796204
7.798,1,1,7.193514,5.603097,5.737738,1.191288,5.603097,4.411605,12.796407
7.799,1,1,7.200346,5.598083,5.733803,1.189264,5.598083,4.408022,12.797632
7.800,1,1,7.206935,5.593069,5.729869,1.187612,5.593069,4.404446,12.798993
7.801,1,1,7.213068,5.588054,5.725935,1.186656,5.588054,4.400886,12.800611
7.802,1,1,7.217752,5.583996,5.722894,1.186881,5.583996,4.397288,12.801922
7.803,1,1,7.219721,5.582574,5.722317,1.189320,5.582574,4.393621,12.802662
7.804,1,1,7.221715,5.581152,5.721741,1.191524,5.581152,4.390068,12.803307
7.805,1,1,7.223760,5.579731,5.721165,1.193287,5.579731,4.386727,12.803774
7.806,1,1,7.227402,5.577288,5.719437,1.193430,5.577288,4.383648,12.804481
7.807,1,1,7.234038,5.572026,5.714530,1.190535,5.572026,4.381063,12.805636
7.808,1,1,7.240842,5.566764,5.709624,1.187615,5.566764,4.378641,12.807097
7.809,1,1,7.247962,5.561502,5.704718,1.184647,5.561502,4.376521,12.809130
7.810,1,1,7.253589,5.557868,5.701306,1.183419,5.557868,4.374433,12.811441
7.811,1,1,7.256422,5.558728,5.702019,1.185451,5.558728,4.372405,12.814279
7.812,1,1,7.258898,5.559587,5.702732,1.187939,5.559587,4.370474,12.817311
7.813,1,1,7.260704,5.560446,5.703444,1.191284,5.560446,4.368723,12.820711
7.814,1,1,7.263648,5.560300,5.703039,1.193379,5.560300,4.367147,12.824175
7.815,1,1,7.268727,5.557379,5.699551,1.193131,5.557379,4.365898,12.827756
7.816,1,1,7.274504,5.554458,5.696063,1.191900,5.554458,4.364715,12.831119
7.817,1,1,7.281589,5.551537,5.692574,1.188829,5.551537,4.363653,12.834071
7.818,1,1,7.288471,5.548409,5.688782,1.185609,5.548409,4.362529,12.836609
7.819,1,1,7.294975,5.544710,5.684154,1.182109,5.544710,4.361287,12.838369
7.820,1,1,7.300771,5.541010,5.679526,1.179319,5.541010,4.360003,12.840093
7.821,1,1,7.305241,5.537311,5.674898,1.177861,5.537311,4.358644,12.841745
7.822,1,1,7.308790,5.535090,5.671677,1.177691,5.535090,4.357301,12.843781
7.823,1,1,7.310610,5.536946,5.672340,1.179935,5.536946,4.355990,12.846536
7.824,1,1,7.312104,5.538803,5.673003,1.182728,5.538803,4.354726,12.849558
7.825,1,1,7.312984,5.540659,5.673666,1.186551,5.540659,4.353548,12.853083
