"Time","v2 R COP","49 RDS cle","48 L marks","47 R marks","46 sw offset","45 sw onset","44 miry (cm)","43 mirx (cm)","42a CoMy (cm)","42 CoMy (cm)","v1 xCoM","41 CoMx (cm)","39a FRx (cm)","39 FRx (cm)","35a HRx (cm)","35 HRx (cm)","v3 L COP","50 LDS cle","37a FLx (cm)","37 FLx (cm)","33a HLx (cm)","33 HLx (cm)","40 FRy (cm)","38 FLy (cm)","36 HRy (cm)","34 HLy (cm)","32 MTP ang","31 Keyboard","30 ankle ang","29 knee ang","28 hip ang","27 FLty (cm)","26 FLtx (cm)","25 toey (cm)","24 toex (cm)","23 MTPy (cm)","22 MTPx (cm)","21 anky (cm)","20 ankx (cm)","19 kny (cm)","18 knx (cm)","17 Hipy (cm)","16 Hipx (cm)","15 Cry (cm)","14 Crx (cm)","12 Sync","11 Gr","10 Gs","9 TA","8 St","7 VL","6 BF","5 Ip","4 GM","3 Platform","2 Trdml","1 Synch"
0.049,4.437560,1,0,0,0,0,7.030036,0.330508,0.083493,5.954886,5.958508,16.995813,-8.869457,18.420446,-9.009409,15.323323,0.000000,0,-6.907389,17.234604,8.924829,16.413546,4.730559,6.952596,4.145157,6.680185,152.413406,0,63.126816,54.292355,59.371834,8.076303,18.864477,8.017368,15.861889,8.108477,15.311304,8.493824,14.799753,9.242717,16.325541,9.903137,15.091242,10.508634,16.090157,0,-0.02078,-0.01118,-0.01968,0.01511,0.00990,-0.01345,0.00528,0.00512,-1.51620,0.09661,3.27725
0.050,4.437868,1,0,0,0,0,7.030788,0.330778,0.095009,5.955154,5.959263,17.002384,-8.960648,18.411303,-8.640819,15.314367,0.000000,0,-7.325071,17.225782,8.716893,16.423090,4.730222,6.949911,4.145683,6.686059,151.502808,0,63.433971,54.204117,59.957813,8.074492,18.859894,8.019053,15.845369,8.110007,15.295234,8.500467,14.792871,9.233603,16.326586,9.904931,15.098128,10.510856,16.094625,0,-0.01464,-0.01771,-0.02020,0.00009,0.00848,-0.01344,-0.00298,0.00000,-1.51548,0.11290,3.27715
0.051,4.438194,1,0,0,0,0,7.033413,0.330121,0.107179,5.955400,5.960010,17.011618,-9.025378,18.402109,-8.242451,15.306018,0.000000,0,-7.743426,17.217039,8.479896,16.432905,4.730416,6.947311,4.146402,6.692204,150.375504,0,64.058548,54.267632,60.412449,8.072589,18.859472,8.021803,15.830252,8.111507,15.278922,8.504161,14.790723,9.227710,16.328918,9.907995,15.105477,10.513371,16.099726,0,-0.01898,-0.01049,-0.02191,0.00087,0.00923,-0.01244,0.00933,0.00782,-1.51840,0.11785,3.27692
0.052,4.438681,1,0,0,0,0,7.036039,0.329464,0.119348,5.955645,5.960791,17.020851,-9.090109,18.392914,-7.844083,15.297668,0.000000,0,-8.161781,17.208296,8.242897,16.442720,4.730609,6.944712,4.147120,6.698348,149.248199,0,64.683128,54.331150,60.867081,8.070687,18.859049,8.024553,15.815135,8.113008,15.262610,8.507855,14.788574,9.221817,16.331249,9.911060,15.112825,10.515884,16.104828,0,-0.01749,-0.01350,-0.01967,0.00495,0.00862,-0.01283,0.00394,-0.00417,-1.51660,0.12139,3.27682
0.053,4.439240,1,0,0,0,0,7.038664,0.328807,0.131517,5.955891,5.961586,17.030085,-9.154840,18.383720,-7.445715,15.289319,0.000000,0,-8.580136,17.199553,8.005899,16.452536,4.730803,6.942113,4.147839,6.704493,148.120895,0,65.307709,54.394665,61.321712,8.068785,18.858627,8.027304,15.800018,8.114508,15.246299,8.511550,14.786427,9.215923,16.333582,9.914124,15.120173,10.518398,16.109928,0,-0.02776,-0.01612,-0.01956,0.00003,0.01123,-0.01454,0.00579,0.00174,-1.51445,0.12220,3.27682
0.054,4.440231,1,0,0,0,0,7.039091,0.330626,0.147806,5.956061,5.962468,17.036190,-9.191003,18.374380,-7.012013,15.281948,0.000000,0,-8.744382,17.190783,7.739276,16.460649,4.730822,6.940512,4.149477,6.711048,147.370224,0,65.714897,54.434677,61.799309,8.068558,18.856304,8.028018,15.780727,8.115348,15.231254,8.515684,14.781322,9.208370,16.333668,9.916495,15.126086,10.519409,16.113352,0,-0.01403,-0.01652,-0.02095,-0.00551,0.00784,-0.01288,0.00639,-0.00434,-1.51635,0.11738,3.27692
0.055,4.441418,1,0,0,0,0,7.037939,0.334224,0.167053,5.956179,5.963388,17.040051,-9.206650,18.364937,-6.552933,15.275282,0.000000,0,-8.726123,17.181992,7.451376,16.467545,4.730716,6.939629,4.151774,6.717898,146.890045,0,65.965942,54.457806,62.293396,8.069534,18.852617,8.027269,15.758438,8.115712,15.217116,8.520134,14.774097,9.199624,16.332142,9.918368,15.130967,10.519340,16.115572,0,-0.01491,-0.01090,-0.02066,0.01412,0.01206,-0.01332,0.00614,0.00164,-1.51690,0.11187,3.27707
0.056,4.442494,1,0,0,0,0,7.036786,0.337821,0.186301,5.956296,5.964349,17.043909,-9.222296,18.355494,-6.093853,15.268615,0.000000,0,-8.707864,17.173201,7.163476,16.474438,4.730610,6.938745,4.154072,6.724748,146.409866,0,66.216988,54.480938,62.787483,8.070512,18.848932,8.026521,15.736149,8.116077,15.202980,8.524585,14.766871,9.190879,16.330616,9.920242,15.135849,10.519270,16.117790,0,-0.02120,-0.01387,-0.01843,0.00236,0.00726,-0.01234,0.00518,-0.00018,-1.51613,0.10661,3.27708
0.057,4.443519,1,0,0,0,0,7.035634,0.341418,0.205548,5.956413,5.965329,17.047770,-9.237942,18.346050,-5.634773,15.261948,0.000000,0,-8.689605,17.164410,6.875575,16.481331,4.730505,6.937861,4.156371,6.731598,145.929688,0,66.468033,54.504066,63.281570,8.071488,18.845245,8.025772,15.713860,8.116442,15.188843,8.529035,14.759645,9.182133,16.329090,9.922115,15.140730,10.519200,16.120010,0,-0.01600,-0.01376,-0.02175,0.00363,0.01240,-0.01223,0.00545,0.00117,-1.51604,0.09897,3.27701
0.058,4.443993,1,0,0,0,0,7.035807,0.340814,0.226926,5.956462,5.966298,17.051641,-9.239770,18.336704,-5.147959,15.256422,0.000000,0,-8.690217,17.155817,6.576123,16.487793,4.730091,6.938862,4.158544,6.738597,145.179626,0,66.866608,54.482136,63.795265,8.071301,18.839066,8.023533,15.696061,8.115129,15.175241,8.534554,14.752893,9.173284,16.328169,9.923611,15.146341,10.519972,16.123941,0,-0.01764,-0.01255,-0.01903,0.00420,0.00927,-0.01250,0.00629,0.00409,-1.51602,0.09070,3.27711
0.059,4.444217,1,0,0,0,0,7.036932,0.337192,0.249834,5.956462,5.967261,17.055519,-9.231673,18.327429,-4.641225,15.251717,0.000000,0,-8.704383,17.147364,6.268374,16.493942,4.729456,6.941217,4.160627,6.745701,144.235733,0,67.371140,54.427841,64.323044,8.070277,18.831097,8.020223,15.681488,8.112614,15.162023,8.540838,14.746482,9.164359,16.327684,9.924835,15.152476,10.521346,16.129101,0,-0.01701,-0.01432,-0.01985,0.01232,0.01162,-0.01306,0.00477,0.00190,-1.51804,0.08485,3.27734
0.060,4.445060,1,0,0,0,0,7.038058,0.333570,0.272742,5.956462,5.968263,17.059399,-9.223577,18.318153,-4.134491,15.247011,0.000000,0,-8.718550,17.138910,5.960626,16.500093,4.728822,6.943572,4.162711,6.752806,143.291855,0,67.875671,54.373543,64.850815,8.069254,18.823126,8.016913,15.666915,8.110097,15.148805,8.547124,14.740070,9.155435,16.327200,9.926060,15.158611,10.522720,16.134262,0,-0.01941,-0.01215,-0.02003,0.00750,0.00552,-0.01285,0.00647,0.00403,-1.52146,0.08044,3.27734
0.061,4.446183,1,0,0,0,0,7.039183,0.329948,0.295650,5.956462,5.969283,17.063278,-9.215481,18.308880,-3.627757,15.242306,0.000000,0,-8.732716,17.130457,5.652877,16.506243,4.728187,6.945926,4.164795,6.759911,142.347961,0,68.380211,54.319248,65.378593,8.068231,18.815157,8.013603,15.652342,8.107581,15.135587,8.553409,14.733658,9.146510,16.326715,9.927283,15.164746,10.524095,16.139421,0,-0.01619,-0.00981,-0.02067,0.00493,0.00961,-0.01348,0.00462,0.00417,-1.51863,0.08199,3.27719
0.062,4.448929,1,0,0,0,0,7.039549,0.325351,0.317759,5.956630,5.970404,17.067930,-9.205274,18.299681,-3.101504,15.239032,0.000000,0,-8.755687,17.121794,5.342498,16.511553,4.726964,6.945626,4.170330,6.766794,141.956757,0,68.520950,54.169289,65.896820,8.069520,18.812185,8.011060,15.643145,8.107633,15.128088,8.560794,14.729569,9.138158,16.328342,9.927330,15.172029,10.525254,16.144579,0,-0.01598,-0.01306,-0.02167,0.00378,0.01531,-0.01156,0.00554,0.00012,-1.51550,0.09007,3.27704
0.063,4.452411,1,0,0,0,0,7.039369,0.320055,0.339293,5.956917,5.971570,17.073137,-9.193552,18.290539,-2.561233,15.236786,0.000000,0,-8.784983,17.112978,5.030229,16.516256,4.725319,6.943419,4.178343,6.773519,141.962509,0,68.400421,53.950630,66.408195,8.072473,18.812807,8.009068,15.637807,8.109528,15.124698,8.568969,14.727148,9.130218,16.331484,9.926530,15.180137,10.526259,16.149733,0,-0.01708,-0.01394,-0.02067,-0.00030,0.00574,-0.01306,0.00484,-0.00048,-1.51663,0.10427,3.27689
0.064,4.455530,1,0,0,0,0,7.039189,0.314758,0.360828,5.957205,5.972806,17.078344,-9.181829,18.281397,-2.020962,15.234541,0.000000,0,-8.814279,17.104164,4.717960,16.520962,4.723674,6.941212,4.186357,6.780243,141.968262,0,68.279884,53.731968,66.919563,8.075424,18.813427,8.007076,15.632469,8.111423,15.121308,8.577145,14.724728,9.122277,16.334625,9.925730,15.188245,10.527265,16.154888,0,-0.01714,-0.01134,-0.02060,0.00643,0.01315,-0.01111,0.00493,-0.00015,-1.51757,0.11950,3.27682
0.065,4.458484,1,0,0,0,0,7.039009,0.309462,0.382363,5.957492,5.974075,17.083551,-9.170108,18.272255,-1.480690,15.232295,0.000000,0,-8.843575,17.095348,4.405692,16.525665,4.722029,6.939005,4.194370,6.786967,141.974014,0,68.159355,53.513309,67.430931,8.078376,18.814049,8.005085,15.627131,8.113318,15.117918,8.585320,14.722307,9.114337,16.337767,9.924931,15.196352,10.528270,16.160042,0,-0.01819,-0.01389,-0.01985,-0.00828,0.01281,-0.01245,0.00544,-0.00047,-1.51462,0.12372,3.27682
0.066,4.459071,1,0,0,0,0,7.039703,0.308002,0.402735,5.957854,5.975359,17.086699,-9.159241,18.263176,-0.926846,15.231236,0.000000,0,-8.695969,17.086771,4.124083,16.529799,4.720967,6.937819,4.197208,6.793943,142.065598,0,67.887306,53.371418,67.934219,8.079135,18.807705,8.003949,15.619148,8.115407,15.112164,8.592760,14.716401,9.105367,16.337091,9.924639,15.201971,10.528772,16.164507,0,-0.02165,-0.01317,-0.02269,0.01064,0.00380,-0.01255,0.00724,0.00423,-1.51804,0.12136,3.27692
0.067,4.458585,1,0,1,0,0,7.041027,0.309296,0.422273,5.958269,5.976650,17.088366,-9.148989,18.254145,-0.363254,15.231030,0.000000,0,-8.421310,17.078363,3.864495,16.533524,4.720323,6.937367,4.196329,6.801101,142.218842,0,67.506432,53.284668,68.431709,8.078319,18.796358,8.003428,15.609263,8.117634,15.104714,8.599673,14.707992,9.095655,16.333675,9.924711,15.205802,10.528913,16.168476,0,-0.01504,-0.01498,-0.02117,0.00133,-0.00243,-0.01220,0.00486,-0.00328,-1.51879,0.11838,3.27707
0.068,2.924732,0,0,0,0,0,7.042350,0.310590,0.441811,5.958683,5.977907,17.090033,-9.138737,18.245113,0.200337,15.230824,0.000000,0,-8.146652,17.069958,3.604907,16.537247,4.719678,6.936915,4.195449,6.808258,142.372070,0,67.125557,53.197914,68.929199,8.077502,18.785011,8.002906,15.599380,8.119862,15.097263,8.606586,14.699581,9.085944,16.330259,9.924785,15.209633,10.529053,16.172443,0,-0.01714,-0.01186,-0.02173,-0.00095,0.00502,-0.01270,0.00618,0.01413,-1.51498,0.11272,3.27722
0.069,0.695516,0,0,0,0,0,7.043674,0.311885,0.461349,5.959098,5.979148,17.091700,-9.128485,18.236082,0.763929,15.230617,0.000000,0,-7.871994,17.061550,3.345318,16.540972,4.719035,6.936463,4.194570,6.815414,142.525314,0,66.744682,53.111164,69.426689,8.076686,18.773664,8.002385,15.589495,8.122088,15.089813,8.613499,14.691172,9.076233,16.326845,9.924857,15.213464,10.529193,16.176413,0,-0.01661,-0.01340,-0.01915,0.00753,0.00630,-0.01232,0.00571,-0.00268,-1.51733,0.10486,3.27737
0.070,0.000000,0,0,0,0,0,7.042910,0.312494,0.478863,5.959546,5.980329,17.093927,-9.122240,18.226982,1.334126,15.231670,0.000000,0,-7.406166,17.052263,3.100040,16.544086,4.719215,6.935724,4.197130,6.822682,142.605789,0,66.667549,52.908260,69.604729,8.075508,18.764315,8.002869,15.582936,8.124517,15.088492,8.621129,14.689631,9.073772,16.328243,9.925381,15.217050,10.530797,16.180719,0,-0.01667,-0.01382,-0.02126,-0.00305,-0.01353,-0.01255,0.00659,-0.00154,-1.51479,0.09870,3.27744
0.071,0.000000,0,0,0,0,0,7.040647,0.312612,0.494924,5.960016,5.981482,17.096561,-9.118873,18.217834,1.909068,15.233629,0.000000,0,-6.803036,17.042341,2.865038,16.546762,4.719989,6.934778,4.202159,6.830030,142.633987,0,66.808571,52.621933,69.553345,8.074071,18.756401,8.004076,15.578766,8.127090,15.091574,8.629274,14.693025,9.076518,16.333101,9.926227,15.220459,10.533452,16.185270,0,-0.01798,-0.01340,-0.01952,0.00482,0.01353,-0.01328,0.00518,0.00540,-1.51041,0.09340,3.27744
0.072,0.000000,0,0,0,0,0,7.038384,0.312730,0.510985,5.960486,5.982653,17.099194,-9.115504,18.208685,2.484009,15.235587,0.000000,0,-6.199906,17.032419,2.630037,16.549438,4.720762,6.933833,4.207189,6.837378,142.662186,0,66.949585,52.335609,69.501961,8.072634,18.748487,8.005282,15.574595,8.129664,15.094656,8.637420,14.696418,9.079264,16.337959,9.927073,15.223868,10.536108,16.189819,0,-0.01748,-0.01368,-0.02166,0.00218,0.00974,-0.01322,0.00631,0.00229,-1.51691,0.08630,3.27753
0.073,0.000000,0,0,0,0,0,7.036121,0.312848,0.527046,5.960957,5.983832,17.101826,-9.112137,18.199537,3.058951,15.237546,0.000000,0,-5.596777,17.022497,2.395036,16.552114,4.721535,6.932887,4.212219,6.844726,142.690384,0,67.090607,52.049282,69.450577,8.071197,18.740572,8.006489,15.570425,8.132238,15.097737,8.645565,14.699811,9.082009,16.342815,9.927919,15.227279,10.538763,16.194370,0,-0.01625,-0.01370,-0.02134,0.00443,0.01121,-0.01251,0.00544,0.00961,-1.52000,0.07922,3.27768
0.074,0.000000,0,0,0,0,0,7.037009,0.311581,0.544008,5.961483,5.985105,17.103363,-9.104277,18.190376,3.637942,15.240959,0.000000,0,-4.902962,17.013075,2.184225,16.554089,4.721576,6.933002,4.218798,6.850053,142.812637,0,67.194328,51.965309,69.414261,8.068851,18.729183,8.007508,15.566425,8.133000,15.102264,8.648392,14.704236,9.084732,16.347275,9.929079,15.230551,10.541303,16.198183,0,-0.01638,-0.01376,-0.02040,0.00223,0.00815,-0.01278,0.00476,-0.00206,-1.51729,0.07529,3.27774
0.075,0.000000,0,0,0,0,0,7.040159,0.309320,0.561616,5.962049,5.986420,17.104115,-9.093190,18.181206,4.219842,15.245419,0.000000,0,-4.144016,17.004011,1.990788,16.555557,4.721090,6.933879,4.226490,6.853929,143.002441,0,67.271271,52.026665,69.388771,8.065855,18.715296,8.008393,15.562548,8.132461,15.107830,8.647399,14.709402,9.087439,16.351446,9.930463,15.233726,10.543758,16.201469,0,-0.01858,-0.01418,-0.01929,0.00540,-0.03967,-0.01322,0.00626,0.00056,-1.52064,0.08378,3.27774
0.076,0.000000,0,0,0,0,0,7.043310,0.307059,0.579224,5.962615,5.987755,17.104864,-9.082104,18.172035,4.801743,15.249877,0.000000,0,-3.385071,16.994946,1.797351,16.557028,4.720604,6.934757,4.234181,6.857805,143.192245,0,67.348213,52.088020,69.363274,8.062859,18.701408,8.009279,15.558670,8.131921,15.113395,8.646405,14.714569,9.090145,16.355618,9.931847,15.236900,10.546214,16.204754,0,-0.01719,-0.01269,-0.02126,0.00030,0.01428,-0.01279,0.00576,0.00859,-1.51721,0.09793,3.27756
0.077,0.000000,0,0,0,0,0,7.046461,0.304798,0.596832,5.963182,5.989100,17.105616,-9.071017,18.162865,5.383643,15.254336,0.000000,0,-2.626125,16.985882,1.603914,16.558498,4.720119,6.935634,4.241873,6.861681,143.382050,0,67.425156,52.149376,69.337784,8.059862,18.687521,8.010164,15.554792,8.131381,15.118960,8.645412,14.719735,9.092852,16.359789,9.933230,15.240075,10.548670,16.208040,0,-0.01558,-0.01343,-0.01984,0.00467,0.00720,-0.01244,0.00294,0.00210,-1.51644,0.10444,3.27725
0.078,0.000000,0,0,0,0,1,7.047870,0.304094,0.612813,5.963755,5.990375,17.108194,-9.054514,18.153765,5.962170,15.260283,0.000000,0,-1.969809,16.985649,1.418473,16.559776,4.722509,6.940050,4.250855,6.865731,143.326569,0,67.647141,52.153160,69.308495,8.058667,18.675762,8.011731,15.552686,8.132099,15.123652,8.648500,14.725258,9.097064,16.365009,9.936750,15.244776,10.551664,16.211681,0,-0.01588,-0.01376,-0.02153,-0.00436,0.02565,-0.01132,0.00599,0.00593,-1.51382,0.11223,3.27704
0.079,0.000000,0,0,0,0,0,7.048028,0.304508,0.627625,5.964333,5.991619,17.112087,-9.034119,18.144714,6.538273,15.267301,0.000000,0,-1.387203,16.991760,1.238775,16.560919,4.726965,6.947009,4.260763,6.869905,143.094910,0,67.973297,52.115597,69.276489,8.058764,18.665529,8.013787,15.551852,8.133718,15.127717,8.654518,14.731036,9.102359,16.370985,9.941805,15.250571,10.555046,16.215578,0,-0.01787,-0.01370,-0.01891,-0.01124,0.02236,-0.01140,0.00261,-0.00408,-1.51501,0.12093,3.27689
0.080,0.000000,0,0,0,0,0,7.048187,0.304923,0.642436,5.964911,5.992834,17.115982,-9.013724,18.135664,7.114377,15.274318,0.000000,0,-0.804598,16.997871,1.059077,16.562061,4.731421,6.953967,4.270672,6.874080,142.863251,0,68.299454,52.078037,69.244484,8.058862,18.655296,8.015843,15.551019,8.135339,15.131782,8.660537,14.736814,9.107654,16.376961,9.946859,15.256367,10.558428,16.219475,0,-0.01722,-0.01380,-0.02225,0.00396,0.01006,-0.01336,0.00713,-0.00406,-1.51646,0.12232,3.27673
0.081,0.000000,0,0,0,0,0,7.048345,0.305337,0.657248,5.965488,5.994036,17.119875,-8.993329,18.126614,7.690481,15.281335,0.000000,0,-0.221992,17.003983,0.879379,16.563204,4.735878,6.960925,4.280580,6.878254,142.631592,0,68.625610,52.040474,69.212479,8.058959,18.645063,8.017900,15.550184,8.136958,15.135846,8.666554,14.742593,9.112947,16.382936,9.951914,15.262163,10.561810,16.223372,0,-0.01910,-0.01372,-0.02061,-0.00458,0.00769,-0.01152,0.00530,-0.00020,-1.51782,0.12006,3.27658
0.082,0.000000,0,0,0,0,0,7.048769,0.307413,0.672888,5.966034,5.995266,17.121269,-8.969008,18.117554,8.254160,15.289485,0.000000,0,0.181920,17.010162,0.694634,16.564081,4.737207,6.959457,4.288102,6.882317,142.749756,0,68.688904,52.005436,69.283539,8.057976,18.635408,8.020070,15.548665,8.139900,15.139199,8.672447,14.746147,9.115837,16.387293,9.956162,15.267546,10.564567,16.226358,0,-0.01677,-0.01505,-0.02125,-0.00678,0.01346,-0.01092,0.00480,0.00436,-1.51809,0.11818,3.27670
0.083,0.000000,0,0,0,0,0,7.049386,0.310681,0.689123,5.966558,5.996510,17.120869,-8.941869,18.108488,8.808915,15.298449,0.000000,0,0.457492,17.016390,0.506263,16.564768,4.736291,6.951937,4.293911,6.886300,143.119156,0,68.563400,51.972206,69.428635,8.056215,18.626167,8.022322,15.546653,8.143791,15.142040,8.678250,14.748104,9.116999,16.390484,9.959832,15.272632,10.566873,16.228693,0,-0.01765,-0.01208,-0.02038,0.00728,0.01696,-0.01122,0.00641,0.02083,-1.51765,0.11427,3.27701
0.084,0.000000,0,0,0,0,0,7.050001,0.313950,0.705358,5.967082,5.997735,17.120468,-8.914729,18.099421,9.363670,15.307412,0.000000,0,0.733064,17.022619,0.317893,16.565454,4.735375,6.944417,4.299718,6.890283,143.488556,0,68.437897,51.938980,69.573730,8.054456,18.616926,8.024573,15.544641,8.147683,15.144881,8.684053,14.750061,9.118160,16.393675,9.963502,15.277718,10.569180,16.231028,0,-0.01586,-0.01195,-0.02042,0.00455,-0.00139,-0.01268,0.00504,-0.00604,-1.51411,0.10820,3.27713
0.085,0.000000,0,0,0,0,0,7.050617,0.317218,0.721593,5.967606,5.998952,17.120070,-8.887589,18.090355,9.918426,15.316376,0.000000,0,1.008636,17.028849,0.129522,16.566141,4.734458,6.936898,4.305527,6.894266,143.857971,0,68.312393,51.905754,69.718826,8.052695,18.607683,8.026825,15.542628,8.151574,15.147723,8.689857,14.752018,9.119322,16.396868,9.967172,15.282804,10.571486,16.233360,0,-0.01827,-0.01545,-0.01966,0.00101,0.00693,-0.01266,0.00497,0.00391,-1.51722,0.10349,3.27713
0.086,0.000000,0,0,0,0,0,7.050344,0.318670,0.735971,5.968134,6.000098,17.120983,-8.864930,18.081516,10.450167,15.326791,0.000000,0,1.209967,17.029675,-0.072574,16.566422,4.733284,6.932955,4.309482,6.893108,144.502304,0,68.537086,51.801949,69.404434,8.054055,18.598875,8.027468,15.549715,8.156249,15.157876,8.694531,14.762333,9.130092,16.405464,9.971661,15.286859,10.575108,16.235945,0,-0.01874,-0.01378,-0.02037,0.00427,0.00368,-0.01285,0.00246,-0.00645,-1.51863,0.09936,3.27699
0.087,0.000000,0,0,0,0,0,7.049433,0.318818,0.749017,5.968666,6.001211,17.122843,-8.845489,18.072844,10.965380,15.338247,0.000000,0,1.357975,17.026621,-0.284528,16.566412,4.731925,6.931582,4.312108,6.888258,145.344101,0,69.013290,51.647453,68.760040,8.057655,18.590378,8.026956,15.563336,8.161488,15.173282,8.698396,14.778650,9.147761,16.417944,9.976739,15.290173,10.579674,16.238708,0,-0.01780,-0.01445,-0.02154,0.00276,-0.01204,-0.01272,0.00809,0.00106,-1.51771,0.09296,3.27676
0.088,0.000000,0,0,0,0,0,7.048522,0.318966,0.762063,5.969198,6.002306,17.124702,-8.826048,18.064169,11.480592,15.349705,0.000000,0,1.505983,17.023567,-0.496482,16.566404,4.730566,6.930209,4.314733,6.883408,146.185898,0,69.489494,51.492962,68.115646,8.061255,18.581881,8.026443,15.576958,8.166725,15.188686,8.702260,14.794968,9.165432,16.430426,9.981817,15.293487,10.584241,16.241470,0,-0.01754,-0.01229,-0.01903,0.00643,-0.04152,-0.01291,0.00487,0.00085,-1.51670,0.08609,3.27704
0.089,0.000000,0,0,0,0,0,7.047610,0.319113,0.775109,5.969730,6.003392,17.126562,-8.806606,18.055496,11.995805,15.361161,0.000000,0,1.653991,17.020512,-0.708436,16.566395,4.729206,6.928835,4.317358,6.878557,147.027695,0,69.965698,51.338467,67.471252,8.064855,18.573381,8.025931,15.590580,8.171963,15.204092,8.706123,14.811285,9.183102,16.442905,9.986895,15.296801,10.588807,16.244234,0,-0.01838,-0.01412,-0.01935,0.00073,0.02322,-0.01380,0.00677,0.00471,-1.51547,0.08144,3.27765
0.090,0.000000,0,0,0,0,0,7.047797,0.319249,0.783997,5.970423,6.004510,17.126928,-8.793519,18.046846,12.481927,15.373775,0.000000,0,1.897351,17.017721,-0.930844,16.565557,4.728750,6.926481,4.320335,6.873932,147.628769,0,70.710037,51.171368,66.419670,8.066756,18.567030,8.026383,15.612357,8.175441,15.228252,8.708294,14.835165,9.208724,16.459211,9.992141,15.299735,10.592974,16.247421,0,-0.01665,-0.01432,-0.02256,0.00174,0.00781,-0.01250,0.00463,-0.01150,-1.51796,0.07880,3.27753
0.091,0.000000,0,0,0,0,0,7.048773,0.319377,0.789898,5.971231,6.005641,17.126219,-8.784996,18.038216,12.947156,15.387218,0.000000,0,2.209192,17.015118,-1.160759,16.564125,4.728943,6.923423,4.323565,6.869470,148.056976,0,71.646957,50.995220,65.075630,8.067439,18.562222,8.027530,15.639993,8.177653,15.258700,8.709248,14.864477,9.240057,16.478264,9.997508,15.302397,10.596852,16.250914,0,-0.01666,-0.01335,-0.01990,-0.00562,0.00274,-0.01147,0.00366,0.00164,-1.51606,0.08168,3.27692
0.092,0.000000,0,0,0,0,0,7.049748,0.319504,0.795799,5.972039,6.006690,17.125511,-8.776472,18.029585,13.412386,15.400661,0.000000,0,2.521034,17.012516,-1.390674,16.562691,4.729136,6.920365,4.326796,6.865007,148.485168,0,72.583885,50.819069,63.731598,8.068121,18.557411,8.028676,15.667628,8.179867,15.289148,8.710202,14.893788,9.271391,16.497316,10.002875,15.305058,10.600731,16.254406,0,-0.01918,-0.01186,-0.01981,0.00906,0.01088,-0.01411,0.00547,0.00634,-1.51608,0.08929,3.27672
