"Time","61 right DS","60 left DS","37a CoMy (cm)","37 CoMy (cm)","v5 L COP","v4 R COP","v3 xCoM","35 FRy (cm)","30 HRy (cm)","3 Platform"
1.621,0,0,-1.676613,4.076121,0.000000,0.000000,4.009940,3.422614,3.298599,0.13054
1.622,0,0,-1.505026,4.075916,0.000000,0.000000,4.016353,3.416839,3.306504,0.15865
1.623,0,0,-1.333439,4.075710,0.000000,0.000000,4.022895,3.411065,3.314410,0.20175
1.624,0,0,-1.161852,4.075505,0.000000,0.000000,4.030046,3.405290,3.322316,0.23317
1.625,0,0,-0.989625,4.075353,0.000000,0.000000,4.037324,3.400197,3.329533,0.25946
1.626,0,0,-0.811229,4.075715,0.000000,0.000000,4.045192,3.401665,3.330117,0.28430
1.627,0,0,-0.632832,4.076077,0.000000,0.000000,4.053184,3.403133,3.330701,0.31105
1.628,0,0,-0.454435,4.076439,0.000000,0.000000,4.061756,3.404601,3.331284,0.33466
1.629,0,0,-0.275238,4.076851,0.000000,0.000000,4.070449,3.406129,3.331561,0.36349
1.630,0,0,-0.088325,4.077745,0.000000,0.000000,4.079711,3.408240,3.328875,0.40553
1.631,0,0,0.098587,4.078639,0.000000,0.000000,4.089088,3.410351,3.326190,0.43223
1.632,0,0,0.285500,4.079532,0.000000,0.000000,4.099004,3.412462,3.323504,0.45910
1.633,0,0,0.472584,4.080473,0.000000,0.000000,4.109023,3.415228,3.321459,0.48410
1.634,0,0,0.661312,4.081871,0.000000,0.000000,4.119526,3.424301,3.325585,0.51176
1.635,0,0,0.850040,4.083269,0.000000,0.000000,4.130118,3.433374,3.329712,0.53464
1.636,0,0,1.038768,4.084666,0.000000,0.000000,4.141129,3.442446,3.333838,0.55751
1.637,0,0,1.228983,4.086111,0.000000,0.000000,4.152221,3.450706,3.337763,0.59540
1.638,0,0,1.433526,4.088011,0.000000,0.000000,4.163693,3.451131,3.339744,0.62698
1.639,0,0,1.638069,4.089910,0.000000,0.000000,4.175241,3.451556,3.341726,0.65208
1.640,0,0,1.842613,4.091810,0.000000,0.000000,4.187143,3.451980,3.343707,0.67479
1.641,0,0,2.048662,4.093776,0.000000,0.000000,4.199110,3.452766,3.345959,0.69913
1.642,0,0,2.269224,4.096385,0.000000,0.000000,4.211377,3.457029,3.350811,0.72121
1.643,0,0,2.489786,4.098994,0.000000,0.000000,4.223691,3.461292,3.355662,0.74314
1.644,0,0,2.710348,4.101604,0.000000,0.000000,4.236225,3.465556,3.360514,0.76826
1.645,0,0,2.931899,4.104247,0.000000,0.000000,4.248786,3.469815,3.365135,0.80563
1.646,0,0,3.162978,4.107227,0.000000,0.000000,4.261481,3.474033,3.367534,0.83120
1.647,0,0,3.394058,4.110206,0.000000,0.000000,4.274185,3.478251,3.369932,0.85324
1.648,0,0,3.625138,4.113186,0.000000,0.000000,4.286938,3.482469,3.372331,0.87505
1.649,0,0,3.856181,4.116197,0.000000,0.000000,4.299680,3.486711,3.374569,0.89448
1.650,0,0,4.086874,4.119511,0.000000,0.000000,4.312368,3.491178,3.375258,0.91564
1.651,0,0,4.317565,4.122825,0.000000,0.000000,4.325020,3.495645,3.375947,0.93679
1.652,0,0,4.548258,4.126139,0.000000,0.000000,4.337507,3.500112,3.376637,0.96958
1.653,0,0,4.776075,4.129504,0.000000,0.000000,4.349934,3.504329,3.378247,0.99297
1.654,0,0,4.976178,4.133360,0.000000,0.000000,4.362083,3.506135,3.388738,1.01428
1.655,0,0,5.176280,4.137217,0.000000,0.000000,4.374149,3.507940,3.399230,1.03279
1.656,0,0,5.376383,4.141073,0.000000,0.000000,4.385824,3.509746,3.409720,1.05023
1.657,0,0,5.572286,4.144947,0.000000,0.000000,4.397395,3.511533,3.419572,1.06735
1.658,0,0,5.727702,4.148991,0.000000,0.000000,4.408475,3.513138,3.423261,1.08687
1.659,0,0,5.883119,4.153035,0.000000,0.000000,4.419435,3.514743,3.426950,1.10369
1.660,0,0,6.038535,4.157079,0.000000,0.000000,4.429829,3.516348,3.430639,1.13553
1.661,0,0,6.188727,4.161152,0.000000,0.000000,4.440092,3.517968,3.433930,1.15400
1.662,0,0,6.288563,4.165497,0.000000,0.000000,4.449734,3.519740,3.433376,1.17028
1.663,0,0,6.388398,4.169842,0.000000,0.000000,4.459232,3.521512,3.432823,1.18761
1.664,0,0,6.488233,4.174187,0.000000,0.000000,4.468054,3.523283,3.432269,1.20026
1.665,0,0,6.583420,4.178560,0.000000,0.000000,4.476721,3.524527,3.431183,1.21863
1.666,0,0,6.633801,4.183202,0.000000,0.000000,4.484664,3.520679,3.424957,1.23084
1.667,0,0,6.684181,4.187844,0.000000,0.000000,4.492447,3.516832,3.418731,1.24630
1.668,0,0,6.734562,4.192485,0.000000,0.000000,4.499476,3.512984,3.412506,1.27083
1.669,0,0,6.781119,4.197136,0.000000,0.000000,4.506341,3.509502,3.407076,1.28787
1.670,0,0,6.790823,4.201878,0.000000,0.000000,4.512439,3.509541,3.409313,1.29928
1.671,0,0,6.800526,4.206619,0.000000,0.000000,4.518371,3.509579,3.411550,1.31042
1.672,0,0,6.810229,4.211361,0.000000,0.000000,4.523530,3.509618,3.413787,1.32938
1.673,0,0,6.817184,4.216115,0.000000,0.000000,4.528525,3.509912,3.415771,1.33578
1.674,0,0,6.797654,4.220985,0.000000,0.000000,4.532747,3.512667,3.415314,1.34821
1.675,0,0,6.778123,4.225855,0.000000,0.000000,4.536807,3.515423,3.414856,1.36390
1.676,0,0,6.758593,4.230726,0.000000,0.000000,4.540105,3.518178,3.414399,1.37701
1.677,0,0,6.735936,4.235589,0.000000,0.000000,4.543243,3.520793,3.413787,1.38659
1.678,0,0,6.683151,4.240381,0.000000,0.000000,4.545631,3.522059,3.411685,1.39779
1.679,0,0,6.630366,4.245173,0.000000,0.000000,4.547859,3.523324,3.409583,1.40425
1.680,0,0,6.577581,4.249966,0.000000,0.000000,4.549344,3.524590,3.407481,1.41289
1.681,0,0,6.521285,4.254739,0.000000,0.000000,4.550673,3.526159,3.406188,1.42086
1.682,0,0,6.431140,4.259330,0.000000,0.000000,4.551271,3.530643,3.412688,1.42776
1.683,0,0,6.340996,4.263922,0.000000,0.000000,4.551720,3.535128,3.419189,1.43986
1.684,0,0,6.250851,4.268513,0.000000,0.000000,4.551468,3.539613,3.425689,1.44885
1.685,0,0,6.156690,4.273092,0.000000,0.000000,4.551074,3.544067,3.431183,1.45178
1.686,0,0,6.023822,4.277544,0.000000,0.000000,4.550015,3.548229,3.426977,1.45651
1.687,0,0,5.890953,4.281995,0.000000,0.000000,4.548823,3.552391,3.422770,1.46371
1.688,0,0,5.758084,4.286447,0.000000,0.000000,4.547007,3.556552,3.418564,1.46741
1.689,0,0,5.621838,4.290879,0.000000,0.000000,4.545070,3.560713,3.414657,1.47063
1.690,0,0,5.453030,4.295127,0.000000,0.000000,4.542569,3.564869,3.413643,1.47079
1.691,0,0,5.284222,4.299375,0.000000,0.000000,4.539963,3.569025,3.412628,1.47496
1.692,0,0,5.115414,4.303622,0.000000,0.000000,4.536864,3.573180,3.411614,1.47698
1.693,0,0,4.944347,4.307839,0.000000,0.000000,4.533675,3.577003,3.411040,1.47951
1.694,0,0,4.751506,4.311765,0.000000,0.000000,4.530064,3.577609,3.414707,1.47892
1.695,0,0,4.558665,4.315691,0.000000,0.000000,4.526380,3.578215,3.418375,1.48240
1.696,0,0,4.365824,4.319617,0.000000,0.000000,4.522354,3.578821,3.422043,1.48136
1.697,0,0,4.172755,4.323519,0.000000,0.000000,4.518273,3.579488,3.425595,1.48336
1.698,0,0,3.977485,4.327196,0.000000,0.000000,4.513940,3.580742,3.428030,1.47991
1.699,0,0,3.782216,4.330872,0.000000,0.000000,4.509570,3.581997,3.430466,1.48474
1.700,0,0,3.586946,4.334548,0.000000,0.000000,4.505030,3.583252,3.432902,1.48583
1.701,0,0,3.392994,4.338206,0.000000,0.000000,4.500468,3.584252,3.434868,1.48228
1.702,0,0,3.211752,4.341688,0.000000,0.000000,4.495806,3.582804,3.432307,1.48473
1.703,0,0,3.030509,4.345170,0.000000,0.000000,4.491136,3.581356,3.429745,1.48387
1.704,0,0,2.849266,4.348651,0.000000,0.000000,4.486431,3.579907,3.427184,1.48577
1.705,0,0,2.669921,4.352087,0.000000,0.000000,4.481731,3.578020,3.425153,1.48494
1.706,0,0,2.508872,4.355087,0.000000,0.000000,4.477062,3.571896,3.428238,1.48092
1.707,0,0,2.347823,4.358087,0.000000,0.000000,4.472411,3.565772,3.431323,1.48376
1.708,0,0,2.186774,4.361087,0.000000,0.000000,4.467845,3.559648,3.434407,1.48599
1.709,0,0,2.027500,4.364057,0.000000,0.000000,4.463306,3.553828,3.437040,1.48392
1.710,0,0,1.885335,4.366740,0.000000,0.000000,4.458891,3.550934,3.435324,1.48410
1.711,0,0,1.743170,4.369423,0.000000,0.000000,4.454505,3.548040,3.433608,1.48392
1.712,0,0,1.601006,4.372107,0.000000,0.000000,4.450259,3.545147,3.431892,1.48456
1.713,0,0,1.460274,4.374740,0.000000,0.000000,4.446044,3.542344,3.430131,1.48429
1.714,0,0,1.333348,4.376884,0.000000,0.000000,4.441973,3.540413,3.427935,1.48334
1.715,0,0,1.206423,4.379027,0.000000,0.000000,4.437931,3.538482,3.425740,1.48409
1.716,0,0,1.079497,4.381171,0.000000,0.000000,4.434030,3.536551,3.423544,1.48380
1.717,0,0,0.953871,4.383276,0.000000,0.000000,4.430159,3.534600,3.421043,1.48349
1.718,0,0,0.840774,4.384999,0.000000,0.000000,4.426433,3.532459,3.415591,1.48445
1.719,0,0,0.727677,4.386723,0.000000,0.000000,4.422739,3.530318,3.410138,1.48334
1.720,0,0,0.614579,4.388446,0.000000,0.000000,4.419199,3.528177,3.404686,1.48586
1.721,0,0,0.502922,4.390118,0.000000,0.000000,4.415693,3.525758,3.399611,1.48406
1.722,0,0,0.405143,4.391296,0.000000,0.000000,4.412343,3.520666,3.398171,1.48602
1.723,0,0,0.307364,4.392475,0.000000,0.000000,4.409025,3.515574,3.396731,1.48539
1.724,0,0,0.209585,4.393653,0.000000,0.000000,4.405856,3.510482,3.395291,1.48519
1.725,0,0,0.113421,4.394783,0.000000,0.000000,4.402718,3.505572,3.393804,1.48352
1.726,0,0,0.032818,4.395451,0.000000,0.000000,4.399722,3.502411,3.391863,1.48384
1.727,0,0,-0.047785,4.396118,0.000000,0.000000,4.396757,3.499250,3.389922,1.48374
1.728,0,0,-0.128388,4.396785,0.000000,0.000000,4.393929,3.496089,3.387980,1.48407
1.729,0,0,-0.206874,4.397411,0.000000,0.000000,4.391130,3.493327,3.386165,1.48351
1.730,0,0,-0.264959,4.397642,0.000000,0.000000,4.388458,3.494416,3.385565,1.48368
1.731,0,0,-0.323043,4.397873,0.000000,0.000000,4.385811,3.495505,3.384965,1.48395
1.732,0,0,-0.381128,4.398104,0.000000,0.000000,4.383282,3.496594,3.384365,1.48444
1.733,0,0,-0.437561,4.398313,0.000000,0.000000,4.380778,3.497685,3.384454,1.48469
1.734,0,0,-0.478070,4.398315,0.000000,0.000000,4.378392,3.498790,3.391184,1.48600
1.735,0,0,-0.518578,4.398317,0.000000,0.000000,4.376029,3.499895,3.397914,1.48381
1.736,0,0,-0.559087,4.398320,0.000000,0.000000,4.373781,3.501000,3.404645,1.48325
1.737,0,0,-0.598878,4.398306,0.000000,0.000000,4.371555,3.502337,3.410785,1.48423
1.738,0,0,-0.631750,4.398146,0.000000,0.000000,4.369436,3.505913,3.411237,1.48456
1.739,0,0,-0.664622,4.397985,0.000000,0.000000,4.367340,3.509489,3.411688,1.48640
1.740,0,0,-0.697494,4.397825,0.000000,0.000000,4.365357,3.513064,3.412139,1.48417
1.741,0,0,-0.730192,4.397646,0.000000,0.000000,4.363401,3.516415,3.412719,1.48472
1.742,0,0,-0.761217,4.397285,0.000000,0.000000,4.361574,3.517588,3.414529,1.48493
1.743,0,0,-0.792241,4.396925,0.000000,0.000000,4.359774,3.518762,3.416340,1.48406
1.744,0,0,-0.823265,4.396565,0.000000,0.000000,4.358100,3.519936,3.418150,1.47863
1.745,0,0,-0.853930,4.396198,0.000000,0.000000,4.356451,3.521021,3.419705,1.48290
1.746,0,0,-0.881137,4.395762,0.000000,0.000000,4.354910,3.521257,3.418796,1.48384
1.747,0,0,-0.908344,4.395326,0.000000,0.000000,4.353390,3.521494,3.417886,1.48416
1.748,0,0,-0.935551,4.394890,0.000000,0.000000,4.351964,3.521730,3.416977,1.48389
1.749,0,0,-0.961758,4.394417,0.000000,0.000000,4.350558,3.521882,3.415854,1.48604
1.750,0,0,-0.978321,4.393589,0.000000,0.000000,4.349237,3.521221,3.412674,1.48583
1.751,0,0,-0.994883,4.392761,0.000000,0.000000,4.347933,3.520560,3.409494,1.48516
1.752,0,0,-1.011446,4.391934,0.000000,0.000000,4.346704,3.519899,3.406314,1.48390
1.753,0,0,-1.026592,4.391110,0.000000,0.000000,4.345490,3.519561,3.403631,1.48229
1.754,0,0,-1.028090,4.390325,0.000000,0.000000,4.344339,3.522341,3.405730,1.48489
1.755,0,0,-1.029588,4.389540,0.000000,0.000000,4.343202,3.525121,3.407830,1.48337
1.756,0,0,-1.031085,4.388755,0.000000,0.000000,4.342128,3.527902,3.409929,1.48405
1.757,0,0,-1.032002,4.387968,0.000000,0.000000,4.341068,3.530597,3.412426,1.48785
1.758,0,0,-1.027318,4.387159,0.000000,0.000000,4.340078,3.532470,3.418757,1.48345
1.759,0,0,-1.022634,4.386350,0.000000,0.000000,4.339107,3.534343,3.425089,1.48214
1.760,0,0,-1.017950,4.385541,0.000000,0.000000,4.338224,3.536216,3.431420,1.48342
1.761,0,0,-1.013661,4.384761,0.000000,0.000000,4.337369,3.537777,3.437514,1.48403
1.762,0,0,-1.013184,4.384256,0.000000,0.000000,4.336645,3.536323,3.441319,1.48429
1.763,0,0,-1.012708,4.383752,0.000000,0.000000,4.335958,3.534869,3.445124,1.48374
1.764,0,0,-1.012231,4.383247,0.000000,0.000000,4.335443,3.533415,3.448929,1.48409
1.765,0,0,-1.012348,4.382743,0.000000,0.000000,4.334968,3.532138,3.452181,1.48608
1.766,0,0,-1.018189,4.382239,0.000000,0.000000,4.334682,3.532562,3.450103,1.48512
1.767,0,0,-1.024030,4.381735,0.456224,0.000000,4.334435,3.532987,3.448026,1.48273
1.768,0,0,-1.029872,4.381232,3.048404,0.000000,4.334375,3.533412,3.445948,1.48384
1.769,0,1,-1.034974,4.380717,5.184514,0.000000,4.334355,3.533887,3.443795,1.48420
1.770,0,1,-1.032952,4.380095,5.185383,0.000000,4.334526,3.534853,3.440907,1.48525
1.771,0,1,-1.030931,4.379472,5.185661,0.000000,4.334740,3.535818,3.438018,1.48613
1.772,0,1,-1.028909,4.378849,5.183175,0.000000,4.335153,3.536784,3.435130,1.48344
1.773,0,1,-1.024555,4.378230,5.180992,0.000000,4.335607,3.537281,3.432745,1.48512
1.774,0,1,-0.997723,4.377648,5.180230,0.000000,4.336256,3.533260,3.435207,1.48327
1.775,0,1,-0.970891,4.377066,5.179812,0.000000,4.336942,3.529239,3.437670,1.48356
1.776,0,1,-0.944059,4.376483,5.181001,0.000000,4.337804,3.525218,3.440133,1.48410
1.777,0,1,-0.915393,4.375909,5.182329,0.000000,4.338700,3.521977,3.442383,1.48329
1.778,0,1,-0.869053,4.375417,5.184312,0.000000,4.339753,3.526252,3.442577,1.48498
1.779,0,1,-0.822713,4.374924,5.186224,0.000000,4.340838,3.530526,3.442772,1.48457
1.780,0,1,-0.776373,4.374432,5.187808,0.000000,4.342069,3.534801,3.442966,1.48547
1.781,0,1,-0.728579,4.373938,5.189128,0.000000,4.343327,3.538448,3.443150,1.48372
1.782,0,1,-0.666777,4.373423,5.189219,0.000000,4.344710,3.536047,3.443233,1.48498
1.783,0,1,-0.604974,4.372909,5.188944,0.000000,4.346113,3.533646,3.443316,1.48369
1.784,0,1,-0.543172,4.372394,5.186959,0.000000,4.347604,3.531245,3.443398,1.48451
1.785,0,1,-0.481591,4.371890,5.184609,0.000000,4.349102,3.528977,3.443358,1.48426
1.786,0,1,-0.422153,4.371481,5.180552,0.000000,4.350630,3.527989,3.442129,1.48367
1.787,0,1,-0.362715,4.371072,5.176486,0.000000,4.352152,3.527000,3.440901,1.48278
1.788,0,1,-0.303277,4.370664,5.172376,0.000000,4.353646,3.526012,3.439672,1.48497
1.789,0,1,-0.245119,4.370255,5.168608,0.000000,4.355124,3.525306,3.438688,1.48768
1.790,0,1,-0.199308,4.369850,5.166441,0.000000,4.356535,3.527321,3.440061,1.48411
1.791,0,1,-0.153497,4.369445,5.164495,0.000000,4.357923,3.529337,3.441434,1.48462
1.792,0,1,-0.107686,4.369040,5.163585,0.000000,4.359205,3.531353,3.442807,1.48417
1.793,0,1,-0.063458,4.368626,5.162706,0.000000,4.360456,3.532917,3.444321,1.48382
1.794,0,1,-0.034493,4.368136,5.161977,0.000000,4.361557,3.530139,3.447194,1.48141
1.795,0,1,-0.005528,4.367646,5.161387,0.000000,4.362621,3.527361,3.450067,1.48362
1.796,0,1,0.023438,4.367156,5.161453,0.000000,4.363514,3.524583,3.452940,1.48343
1.797,0,1,0.050511,4.366673,5.161789,0.000000,4.364371,3.522033,3.455305,1.48320
1.798,0,1,0.059350,4.366260,5.163393,0.000000,4.365063,3.521682,3.452773,1.48415
1.799,0,1,0.068189,4.365847,5.165124,0.000000,4.365722,3.521332,3.450240,1.48411
1.800,0,1,0.077028,4.365434,5.167450,0.000000,4.366232,3.520982,3.447708,1.48420
1.801,0,1,0.085313,4.365032,5.169721,0.000000,4.366714,3.520698,3.445434,1.48481
1.802,0,1,0.088258,4.364739,5.171734,0.000000,4.367061,3.521058,3.445658,1.48441
1.803,0,1,0.091204,4.364447,5.173689,0.000000,4.367382,3.521418,3.445883,1.48528
1.804,0,1,0.094149,4.364155,5.175373,0.000000,4.367579,3.521778,3.446107,1.48461
1.805,0,1,0.096607,4.363860,5.176962,0.000000,4.367750,3.522286,3.446203,1.48473
1.806,0,1,0.094367,4.363538,5.178112,0.000000,4.367803,3.524220,3.445070,1.48404
1.807,0,1,0.092127,4.363216,5.178753,0.000000,4.367834,3.526155,3.443937,1.48195
1.808,0,1,0.089887,4.362895,5.177018,0.000000,4.367762,3.528090,3.442804,1.48417
1.809,0,1,0.088218,4.362589,5.174492,0.000000,4.367675,3.529800,3.441694,1.48340
1.810,0,1,0.092058,4.362445,5.168263,0.000000,4.367519,3.529348,3.440811,1.48265
1.811,0,1,0.095897,4.362301,5.162031,0.000000,4.367356,3.528896,3.439928,1.48551
1.812,0,1,0.099737,4.362157,5.155786,0.000000,4.367155,3.528445,3.439045,1.48549
1.813,0,1,0.103149,4.362041,5.150378,0.000000,4.366950,3.528931,3.438075,1.48438
1.814,0,1,0.102446,4.362185,5.148888,0.000000,4.366721,3.538458,3.436270,1.48265
1.815,0,1,0.101744,4.362329,5.147935,0.000000,4.366490,3.547986,3.434466,1.48618
1.816,0,1,0.101041,4.362473,5.149499,0.000000,4.366250,3.557513,3.432661,1.48503
1.817,0,1,0.099359,4.362617,5.151050,0.000000,4.366017,3.565837,3.430938,1.48563
1.818,0,1,0.088246,4.362759,5.152541,0.000000,4.365813,3.562565,3.430007,1.48380
1.819,0,1,0.077132,4.362900,5.153792,0.000000,4.365623,3.559293,3.429076,1.48378
1.820,0,1,0.066018,4.363042,5.153921,0.000000,4.365496,3.556021,3.428145,1.48423
1.821,0,1,0.054986,4.363174,5.153774,0.000000,4.365381,3.553278,3.426885,1.48410
1.822,0,1,0.044744,4.363219,5.152342,0.000000,4.365325,3.555637,3.422455,1.48210
1.823,0,1,0.034502,4.363264,5.151061,0.000000,4.365275,3.557996,3.418026,1.48345
1.824,0,1,0.024260,4.363308,5.150483,0.000000,4.365252,3.560355,3.413596,1.48291
1.825,0,1,0.014399,4.363344,5.150408,0.000000,4.365228,3.562377,3.409313,1.48484
1.826,0,1,0.008210,4.363295,5.152689,0.000000,4.365199,3.561150,3.406439,1.48541
1.827,0,1,0.002021,4.363245,5.154912,0.000000,4.365163,3.559923,3.403564,1.48230
1.828,0,1,-0.004168,4.363195,5.156867,0.000000,4.365089,3.558697,3.400690,1.48457
1.829,0,1,-0.008756,4.363142,5.158182,0.000000,4.365002,3.557992,3.398200,1.48308
1.830,0,1,0.002084,4.363045,5.156498,0.000000,4.364850,3.562325,3.399413,1.48402
1.831,0,1,0.012925,4.362948,5.154655,0.000000,4.364682,3.566657,3.400627,1.48357
1.832,0,1,0.023766,4.362852,5.152068,0.000000,4.364435,3.570990,3.401840,1.48334
1.833,0,1,0.034523,4.362760,5.149929,0.000000,4.364168,3.574718,3.402883,1.48410
1.834,0,1,0.044477,4.362706,5.149889,0.000000,4.363810,3.572627,3.402282,1.48474
1.835,0,1,0.054431,4.362651,5.150114,0.000000,4.363429,3.570535,3.401681,1.48207
1.836,0,1,0.064385,4.362597,5.151580,0.000000,4.362945,3.568444,3.401080,1.48320
1.837,0,1,0.073281,4.362538,5.152960,0.000000,4.362440,3.566662,3.400638,1.48373
1.838,0,1,0.071977,4.362429,5.153933,0.000000,4.361837,3.567859,3.401724,1.48393
1.839,0,1,0.070673,4.362320,5.154712,0.000000,4.361217,3.569057,3.402810,1.48221
1.840,0,1,0.069369,4.362212,5.154584,0.000000,4.360521,3.570255,3.403896,1.48386
1.841,0,1,0.065927,4.362100,5.154278,0.000000,4.359811,3.571315,3.404757,1.48528
1.842,0,1,0.041879,4.361960,5.153135,0.000000,4.359037,3.571049,3.403453,1.48437
1.843,0,1,0.017831,4.361820,5.152064,0.000000,4.358251,3.570783,3.402148,1.48456
1.844,0,1,-0.006217,4.361680,5.151334,0.000000,4.357399,3.570517,3.400843,1.48525
1.845,0,1,-0.031634,4.361537,5.150901,0.000000,4.356538,3.570274,3.399505,1.48394
1.846,0,1,-0.070251,4.361369,5.151865,0.000000,4.355625,3.570249,3.397845,1.47682
1.847,0,1,-0.108867,4.361201,5.152937,0.000000,4.354709,3.570224,3.396184,1.48366
1.848,0,1,-0.147483,4.361033,5.154512,0.000000,4.353776,3.570198,3.394523,1.48500
1.849,0,1,-0.185712,4.360864,5.155947,0.000000,4.352850,3.570196,3.393130,1.48433
1.850,0,1,-0.220209,4.360671,5.156730,0.000000,4.351951,3.570414,3.394321,1.48504
1.851,0,1,-0.254705,4.360478,5.157408,0.000000,4.351065,3.570632,3.395511,1.48423
1.852,0,1,-0.289201,4.360285,5.157591,0.000000,4.350238,3.570850,3.396702,1.48420
1.853,0,1,-0.322265,4.360106,5.157755,0.000000,4.349431,3.571574,3.398188,1.48353
1.854,0,1,-0.341527,4.360055,5.157828,0.000000,4.348709,3.577179,3.402526,1.48112
1.855,0,1,-0.360790,4.360006,5.157845,0.000000,4.348012,3.582784,3.406864,1.48340
1.856,0,1,-0.380052,4.359956,5.157599,0.000000,4.347434,3.588388,3.411202,1.48511
1.857,0,1,-0.397230,4.359900,5.157264,0.000000,4.346886,3.593131,3.414814,1.48280
1.858,0,1,-0.394327,4.359780,5.156510,0.000000,4.346483,3.589561,3.411431,1.48329
1.859,0,1,-0.391424,4.359661,5.155804,0.307208,4.346113,3.585990,3.408048,1.48381
1.860,1,1,-0.388521,4.359542,5.155323,2.052705,4.345898,3.582420,3.404665,1.48395
1.861,1,1,-0.384141,4.359436,5.155047,3.489582,4.345716,3.578655,3.400687,1.48154
1.862,1,1,-0.365535,4.359460,5.155734,3.481553,4.345682,3.573012,3.390975,1.48336
1.863,1,1,-0.346928,4.359484,5.156654,3.473638,4.345677,3.567370,3.381264,1.48382
1.864,1,1,-0.328322,4.359508,5.158669,3.466255,4.345804,3.561728,3.371553,1.48708
1.865,1,1,-0.309565,4.359526,5.160853,3.459375,4.345955,3.556801,3.361800,1.48353
1.866,1,1,-0.289359,4.359491,5.163829,3.454855,4.346215,3.558780,3.351645,1.48508
1.867,1,1,-0.269153,4.359456,5.166651,3.450476,4.346493,3.560758,3.341490,1.48561
1.868,1,1,-0.248947,4.359421,5.168754,3.446759,4.346852,3.562737,3.331334,1.48437
1.869,1,1,-0.229039,4.359373,5.170433,3.442704,4.347224,3.564694,3.320684,1.48497
1.870,1,1,-0.212004,4.359202,5.170127,3.437064,4.347652,3.566444,3.305264,1.48483
1.871,1,1,-0.194970,4.359031,5.169696,3.431036,4.348086,3.568194,3.289844,1.48499
1.872,1,1,-0.177935,4.358860,5.168674,3.423186,4.348547,3.569944,3.274424,1.48373
1.873,1,1,-0.161887,4.358694,5.167863,3.414998,4.349007,3.571393,3.258535,1.48505
1.874,1,1,-0.155343,4.358567,5.168046,3.405228,4.349461,3.569942,3.238131,1.48366
1.875,1,1,-0.148799,4.358440,5.168241,3.395082,4.349909,3.568491,3.217726,1.48468
1.876,1,1,-0.142255,4.358314,5.168489,3.383172,4.350335,3.567040,3.197321,1.48458
1.877,1,1,-0.136093,4.358192,5.168473,3.370867,4.350761,3.565108,3.176670,1.48489
1.878,1,1,-0.133622,4.358126,5.167224,3.356711,4.351182,3.558537,3.153639,1.48402
1.879,1,1,-0.131151,4.358059,5.165794,3.342345,4.351608,3.551965,3.130608,1.48597
1.880,1,1,-0.128680,4.357993,5.163515,3.326994,4.352051,3.545393,3.107577,1.48523
1.881,1,1,-0.126324,4.357942,5.161212,3.311650,4.352499,3.539356,3.083981,1.48381
1.882,1,1,-0.125072,4.358045,5.158797,3.296342,4.352972,3.538469,3.054935,1.48755
1.883,1,1,-0.123820,4.358147,5.156399,3.281144,4.353450,3.537582,3.025890,1.48484
