"Time","v5 L COP","v3 R COP","70 RDS cle","34 FRx (cm)","29 HRx (cm)","71 LDS cle","37a CoMy (cm)","32 FLx (cm)","27 HLx (cm)","67 xCoM","v7 xCoM","3 Platform","2 Trdml","37b CoMy (cm)","37 CoMy (cm)"
0.186,0.000000,0.000000,0,13.843699,8.766189,0,7.429609,15.450575,10.258740,6.242473,6.242473,1.47598,0.09958,5.871569,7.147844
0.187,0.000000,0.000000,0,13.832569,8.766189,0,7.327407,15.466727,10.258520,6.252334,6.252334,1.47851,0.09945,5.873439,7.236630
0.188,0.000000,0.000000,0,13.820926,8.766189,0,7.191386,15.483122,10.244264,6.261788,6.261788,1.48149,0.09970,5.880956,7.321540
0.189,0.000000,0.000000,0,13.808910,8.766189,0,7.030876,15.499691,10.219843,6.270949,6.270949,1.48250,0.09963,5.892563,7.403644
0.190,0.000000,0.000000,0,13.796895,8.766189,0,6.870366,15.516261,10.195423,6.280109,6.280109,1.48555,0.09940,5.904169,7.485747
0.191,0.000000,0.000000,0,13.784880,8.766189,0,6.709855,15.532830,10.171002,6.289270,6.289270,1.48329,0.09944,5.915776,7.567851
0.192,0.000000,0.000000,0,13.772985,8.766189,0,6.409859,15.539789,10.159052,6.298188,6.298188,1.48643,0.09949,5.923427,7.637254
0.193,0.000000,0.000000,0,13.761179,8.766189,0,6.008857,15.539789,10.156131,6.306931,6.306931,1.48417,0.09925,5.928215,7.697462
0.194,0.000000,0.000000,0,13.749373,8.766189,0,5.607854,15.539789,10.153210,6.315674,6.315674,1.48454,0.09899,5.933002,7.757669
0.195,0.000000,0.000000,0,13.737567,8.766189,0,5.206851,15.539789,10.150289,6.324416,6.324416,1.48208,0.09898,5.937790,7.817877
0.196,0.000000,0.000000,0,13.726418,8.766189,0,5.043084,15.557088,10.129475,6.333954,6.333954,1.48164,0.09905,5.942310,7.865107
0.197,0.000000,0.000000,0,13.715746,8.766189,0,5.051109,15.586914,10.095703,6.344067,6.344067,1.47725,0.09887,5.946635,7.902939
0.198,0.000000,0.000000,0,13.705073,8.766189,0,5.059133,15.616740,10.061931,6.354179,6.354179,1.47457,0.09868,5.950961,7.940772
0.199,0.000000,0.000000,0,13.694401,8.766189,0,5.067157,15.646566,10.028159,6.364292,6.364292,1.47116,0.09879,5.955286,7.978603
0.200,0.000000,0.000000,0,13.682961,8.766189,0,5.247356,15.659093,10.013840,6.373629,6.373629,1.46606,0.09892,5.957591,8.002440
0.201,0.000000,0.000000,0,13.670965,8.766189,0,5.552235,15.659093,10.013605,6.382404,6.382404,1.46279,0.09878,5.958434,8.016142
0.202,0.000000,0.000000,0,13.658970,8.766189,0,5.857112,15.659093,10.013371,6.391180,6.391180,1.46222,0.09876,5.959277,8.029844
0.203,0.000000,0.000000,0,13.646975,8.766189,0,6.161990,15.659093,10.013137,6.399955,6.399955,1.45256,0.09901,5.960120,8.043547
0.204,0.000000,0.000000,0,13.636084,8.799806,0,6.671850,15.673260,10.012132,6.408469,6.408469,1.44247,0.09902,5.964159,8.041108
0.205,0.000000,0.000000,0,13.625993,8.857765,0,7.330146,15.697686,10.010569,6.416793,6.416793,1.43707,0.09892,5.970512,8.026983
0.206,0.000000,0.000000,0,13.615902,8.915726,0,7.988442,15.722113,10.009005,6.425117,6.425117,1.42689,0.09915,5.976865,8.012858
0.207,0.000000,0.000000,0,13.605811,8.973685,0,8.646738,15.746539,10.007442,6.433441,6.433441,1.41933,0.09941,5.983218,7.998733
0.208,0.000000,0.000000,0,13.595513,9.044065,0,9.207591,15.773738,9.998689,6.441557,6.441557,1.41203,0.09921,5.992529,7.974487
0.209,0.000000,0.000000,0,13.585066,9.123438,0,9.697882,15.802945,9.984732,6.449522,6.449522,1.40486,0.09911,6.003983,7.942914
0.210,0.000000,0.000000,0,13.574617,9.202810,0,10.188171,15.832153,9.970774,6.457488,6.457488,1.39558,0.09936,6.015437,7.911340
0.211,0.000000,0.000000,0,13.564170,9.282183,0,10.678462,15.861361,9.956817,6.465453,6.465453,1.38892,0.09930,6.026891,7.879766
0.212,0.000000,0.000000,0,13.552637,9.355047,0,11.050549,15.879424,9.949121,6.473783,6.473783,1.37199,0.09898,6.041879,7.839733
0.213,0.000000,0.000000,0,13.540319,9.423200,0,11.337038,15.889418,9.945959,6.482378,6.482378,1.35753,0.09903,6.059425,7.793573
0.214,0.000000,0.000000,0,13.528001,9.491351,0,11.623528,15.899411,9.942798,6.490973,6.490973,1.34733,0.09926,6.076972,7.747414
0.215,0.000000,0.000000,0,13.515682,9.559504,0,11.910017,15.909405,9.939635,6.499568,6.499568,1.33545,0.09916,6.094519,7.701254
0.216,0.000000,0.000000,0,13.504062,9.617691,0,12.030919,15.929961,9.909825,6.508466,6.508466,1.32320,0.09919,6.109169,7.654589
0.217,0.000000,0.000000,0,13.492947,9.668664,0,12.031913,15.958167,9.860717,6.517583,6.517583,1.31208,0.09945,6.121723,7.607558
0.218,0.000000,0.000000,0,13.481833,9.719636,0,12.032907,15.986372,9.811608,6.526700,6.526700,1.29998,0.09956,6.134276,7.560526
0.219,0.000000,0.000000,0,13.470717,9.770609,0,12.033899,16.014578,9.762500,6.535818,6.535818,1.27905,0.09945,6.146830,7.513495
0.220,0.000000,0.000000,0,13.459379,9.820289,0,12.055869,16.026424,9.740981,6.545031,6.545031,1.25963,0.09941,6.154976,7.467240
0.221,0.000000,0.000000,0,13.447879,9.869033,0,12.093027,16.026424,9.739441,6.554313,6.554313,1.24702,0.09953,6.159931,7.421548
0.222,0.000000,0.000000,0,13.436378,9.917778,0,12.130186,16.026424,9.737901,6.563595,6.563595,1.23188,0.09946,6.164886,7.375854
0.223,0.000000,0.000000,0,13.424878,9.966522,0,12.167344,16.026424,9.736360,6.572877,6.572877,1.21547,0.09910,6.169841,7.330162
0.224,0.000000,0.000000,0,13.413343,10.010748,0,12.168230,16.026424,9.723075,6.581908,6.581908,1.20102,0.09890,6.180560,7.287485
0.225,0.000000,0.000000,0,13.401784,10.051702,0,12.142848,16.026424,9.701285,6.590756,6.590756,1.18641,0.09901,6.195453,7.246991
0.226,0.000000,0.000000,0,13.390224,10.092657,0,12.117467,16.026424,9.679496,6.599604,6.599604,1.15964,0.09887,6.210346,7.206498
0.227,0.000000,0.000000,0,13.378665,10.133612,0,12.092085,16.026424,9.657705,6.608452,6.608452,1.14017,0.09846,6.225238,7.166004
0.228,0.000000,0.000000,0,13.366438,10.176046,0,11.973445,16.026424,9.648554,6.616309,6.616309,1.12146,0.09831,6.240514,7.128253
0.229,0.000000,0.000000,0,13.353728,10.219553,0,11.787271,16.026424,9.648554,6.623447,6.623447,1.10730,0.09842,6.256068,7.092489
0.230,0.000000,0.000000,0,13.341018,10.263060,0,11.601099,16.026424,9.648554,6.630585,6.630585,1.08656,0.09825,6.271621,7.056724
0.231,0.000000,0.000000,0,13.328308,10.306566,0,11.414927,16.026424,9.648554,6.637723,6.637723,1.06920,0.09785,6.287175,7.020959
0.232,0.000000,0.000000,0,13.315595,10.361187,0,11.023126,16.026424,9.648554,6.643917,6.643917,1.05314,0.09780,6.301184,6.985688
0.233,0.000000,0.000000,0,13.302880,10.423855,0,10.482422,16.026424,9.648554,6.649427,6.649427,1.02010,0.09793,6.314076,6.950773
0.234,0.000000,0.000000,0,13.290166,10.486523,0,9.941719,16.026424,9.648554,6.654937,6.654937,0.99227,0.09780,6.326967,6.915859
0.235,0.000000,0.000000,0,13.277452,10.549191,0,9.401015,16.026424,9.648554,6.660447,6.660447,0.97602,0.09751,6.339859,6.880944
0.236,0.000000,0.000000,0,13.264362,10.608041,0,8.777679,16.026424,9.648554,6.664937,6.664937,0.95298,0.09742,6.348400,6.840773
0.237,0.000000,0.000000,0,13.251001,10.664125,0,8.094505,16.026424,9.648554,6.668691,6.668691,0.93764,0.09759,6.353792,6.796794
0.238,0.000000,0.000000,0,13.237640,10.720211,0,7.411332,16.026424,9.648554,6.672444,6.672444,0.91533,0.09761,6.359184,6.752816
0.239,0.000000,0.000000,0,13.224278,10.776296,0,6.728158,16.026424,9.648554,6.676197,6.676197,0.89605,0.09746,6.364576,6.708838
0.240,0.000000,0.000000,0,13.210649,10.832869,0,6.119266,16.026424,9.648554,6.679368,6.679368,0.85989,0.09750,6.369846,6.652350
0.241,0.000000,0.000000,0,13.196827,10.889793,0,5.564163,16.026424,9.648554,6.682119,6.682119,0.83197,0.09774,6.375028,6.586804
0.242,0.000000,0.000000,0,13.183004,10.946719,0,5.009060,16.026424,9.648554,6.684871,6.684871,0.80987,0.09774,6.380209,6.521258
0.243,0.000000,0.000000,0,13.169182,11.003645,0,4.453957,16.026424,9.648554,6.687622,6.687622,0.78905,0.09740,6.385391,6.455711
0.244,2.356474,0.000000,0,13.205179,11.065786,1,4.068904,16.026424,9.648554,6.689186,6.689186,0.76744,0.09727,6.386914,6.379171
0.245,5.916102,0.000000,0,13.277251,11.131706,1,3.806992,16.026424,9.648554,6.689891,6.689891,0.74083,0.09747,6.385788,6.294668
0.246,7.119256,0.000000,0,13.349324,11.197625,1,3.545079,16.026424,9.648554,6.690597,6.690597,0.72319,0.09743,6.384662,6.210166
0.247,7.119256,0.000000,0,13.421396,11.263544,1,3.283166,16.026424,9.648554,6.691302,6.691302,0.68434,0.09712,6.383536,6.125663
0.248,7.119256,0.000000,0,13.493595,11.331976,1,3.161008,16.026424,9.648554,6.690564,6.690564,0.65164,0.09702,6.386827,6.024139
0.249,7.119256,0.000000,0,13.565885,11.402226,1,3.140052,16.026424,9.648554,6.688780,6.688780,0.63257,0.09724,6.393317,5.910288
0.250,7.119256,0.000000,0,13.638175,11.472477,1,3.119096,16.026424,9.648554,6.686996,6.686996,0.60447,0.09732,6.399806,5.796437
0.251,7.119256,0.000000,0,13.710464,11.542727,1,3.098140,16.026424,9.648554,6.685213,6.685213,0.58094,0.09725,6.406297,5.682586
0.252,7.119256,0.000000,0,13.781164,11.614532,1,3.058442,16.026424,9.646772,6.682381,6.682381,0.55807,0.09733,6.410083,5.551981
0.253,7.119256,0.000000,0,13.850713,11.687462,1,3.005173,16.026424,9.643702,6.678789,6.678789,0.53208,0.09765,6.411911,5.409243
0.254,4.762782,0.000000,0,13.920260,11.760392,0,2.951904,16.026424,9.640631,6.675198,6.675198,0.48614,0.09779,6.413739,5.266504
0.255,1.203154,0.000000,0,13.989809,11.833322,0,2.898635,16.026424,9.637560,6.671607,6.671607,0.46108,0.09766,6.415567,5.123766
0.256,0.000000,0.000000,0,14.040781,11.903446,0,2.915046,16.026424,9.635392,6.667401,6.667401,0.43520,0.09771,6.417829,4.964856
0.257,0.000000,0.000000,0,14.078301,11.971539,0,2.981915,16.026424,9.633879,6.662751,6.662751,0.41262,0.09790,6.420404,4.794236
0.258,0.000000,0.000000,0,14.115822,12.039631,0,3.048784,16.026424,9.632366,6.658101,6.658101,0.38563,0.09784,6.422979,4.623616
0.259,0.000000,0.000000,0,14.153342,12.107723,0,3.115653,16.026424,9.630853,6.653451,6.653451,0.36061,0.09759,6.425554,4.452995
0.260,0.000000,0.000000,0,14.176431,12.153878,0,3.129372,16.026424,9.630218,6.648774,6.648774,0.31779,0.09750,6.428978,4.275368
0.261,0.000000,0.000000,0,14.189068,12.184147,0,3.104604,16.026424,9.630218,6.644076,6.644076,0.28654,0.09763,6.433016,4.092665
0.262,0.000000,0.000000,0,14.201705,12.214416,0,3.079836,16.026424,9.630218,6.639379,6.639379,0.25994,0.09745,6.437054,3.909963
0.263,0.000000,0.000000,0,14.214342,12.244685,0,3.055068,16.026424,9.630218,6.634682,6.634682,0.23434,0.09707,6.441092,3.727261
0.264,0.000000,0.000000,0,14.233967,12.263163,0,3.166125,16.015972,9.630218,6.629988,6.629988,0.20984,0.09693,6.443586,3.540014
0.265,0.000000,0.000000,0,14.258650,12.273101,0,3.375538,15.997950,9.630218,6.625296,6.625296,0.18318,0.09703,6.444961,3.349476
0.266,0.000000,0.000000,0,14.283333,12.283040,0,3.584952,15.979928,9.630218,6.620605,6.620605,0.15766,0.09705,6.446336,3.158938
0.267,0.000000,0.000000,0,14.308016,12.292979,0,3.794365,15.961906,9.630218,6.615913,6.615913,0.10571,0.09686,6.447711,2.968400
0.268,0.000000,0.000000,0,14.339557,12.297153,0,3.981041,15.939424,9.630218,6.610472,6.610472,0.07949,0.09669,6.451182,2.776828
0.269,0.000000,0.000000,0,14.376064,12.297153,0,4.151252,15.913710,9.630218,6.604489,6.604489,0.05269,0.09690,6.456171,2.584507
0.270,0.000000,0.000000,0,14.412572,12.297153,0,4.321463,15.887997,9.630218,6.598505,6.598505,0.02673,0.09708,6.461159,2.392187
0.271,0.000000,0.000000,0,14.449080,12.297153,0,4.491674,15.862283,9.630218,6.592522,6.592522,0.00262,0.09692,6.466147,2.199867
0.272,0.000000,0.000000,0,14.492778,12.297153,0,4.553958,15.843191,9.631095,6.586566,6.586566,-0.02184,0.09684,6.470180,2.011971
0.273,0.000000,0.000000,0,14.541682,12.297153,0,4.538089,15.828894,9.632608,6.580631,6.580631,-0.06432,0.09711,6.473521,1.827281
0.274,0.000000,0.000000,0,14.590588,12.297153,0,4.522219,15.814596,9.634121,6.574695,6.574695,-0.10164,0.09729,6.476862,1.642589
0.275,0.000000,0.000000,0,14.639492,12.297153,0,4.506349,15.800300,9.635634,6.568759,6.568759,-0.12780,0.09710,6.480203,1.457898
0.276,0.000000,0.000000,0,14.693687,12.297153,0,4.403971,15.784360,9.636437,6.562508,6.562508,-0.15263,0.09704,6.487501,1.283285
0.277,0.000000,0.000000,0,14.751715,12.297153,0,4.238948,15.767231,9.636727,6.556027,6.556027,-0.17823,0.09731,6.497665,1.115969
0.278,0.000000,0.000000,0,14.809741,12.297153,0,4.073925,15.750102,9.637016,6.549547,6.549547,-0.20474,0.09740,6.507830,0.948653
0.279,0.000000,0.000000,0,14.867768,12.297153,0,3.908902,15.732973,9.637306,6.543067,6.543067,-0.24550,0.09722,6.517993,0.781336
0.280,0.000000,0.000000,0,14.882479,12.297153,0,3.559871,15.719527,9.639041,6.536252,6.536252,-0.28074,0.09721,6.523802,0.621348
0.281,0.000000,0.000000,0,14.865823,12.297153,0,3.077592,15.708749,9.641822,6.529194,6.529194,-0.30526,0.09744,6.526455,0.466666
0.282,0.000000,0.000000,0,14.849167,12.297153,0,2.595314,15.697970,9.644604,6.522137,6.522137,-0.32957,0.09748,6.529109,0.311984
0.283,0.000000,0.000000,0,14.832511,12.297153,0,2.113035,15.687193,9.647386,6.515080,6.515080,-0.35731,0.09725,6.531762,0.157302
0.284,0.000000,0.000000,0,14.820683,12.297153,0,1.659935,15.678144,9.653249,6.507559,6.507559,-0.38065,0.09715,6.531034,0.004928
0.285,0.000000,0.000000,0,14.812349,12.297153,0,1.227966,15.670348,9.661343,6.499703,6.499703,-0.42207,0.09727,6.527855,-0.145774
0.286,0.000000,0.000000,0,14.804016,12.297153,0,0.795996,15.662552,9.669437,6.491848,6.491848,-0.45636,0.09731,6.524678,-0.296477
0.287,0.000000,0.000000,0,14.795683,12.297153,0,0.364026,15.654756,9.677531,6.483992,6.483992,-0.48212,0.09707,6.521500,-0.447179
0.288,0.000000,0.000000,0,14.792661,12.294198,0,-0.113695,15.641968,9.685508,6.476002,6.476002,-0.50302,0.09673,6.521504,-0.593790
0.289,0.000000,0.000000,0,14.793486,12.289103,0,-0.624547,15.625565,9.693399,6.467916,6.467916,-0.53095,0.09673,6.523811,-0.737438
0.290,0.000000,0.000000,0,14.794310,12.284008,0,-1.135398,15.609160,9.701291,6.459831,6.459831,-0.55474,0.09688,6.526119,-0.881086
0.291,0.000000,0.000000,0,14.795134,12.278913,0,-1.646250,15.592757,9.709183,6.451746,6.451746,-0.57719,0.09669,6.528427,-1.024734
0.292,0.000000,0.000000,0,14.818615,12.272457,0,-2.012747,15.576028,9.713907,6.443401,6.443401,-0.62624,0.09634,6.527200,-1.168132
0.293,0.000000,0.000000,0,14.858503,12.265017,0,-2.274712,15.559063,9.716338,6.434871,6.434871,-0.64927,0.09628,6.523414,-1.311347
0.294,0.000000,0.000000,0,14.898392,12.257576,0,-2.536677,15.542098,9.718770,6.426340,6.426340,-0.67129,0.09637,6.519629,-1.454562
0.295,0.000000,0.000000,0,14.938280,12.250136,0,-2.798642,15.525132,9.721201,6.417809,6.417809,-0.69339,0.09627,6.515842,-1.597777
0.296,0.000000,0.000000,0,14.996440,12.239368,0,-2.986961,15.503254,9.722342,6.408441,6.408441,-0.71700,0.09602,6.512456,-1.742666
0.297,0.000000,0.000000,0,15.067831,12.226192,0,-3.121950,15.477818,9.722548,6.398467,6.398467,-0.74129,0.09570,6.509358,-1.888767
0.298,0.000000,0.000000,0,15.139222,12.213015,0,-3.256940,15.452382,9.722754,6.388493,6.388493,-0.77411,0.09553,6.506260,-2.034868
0.299,0.000000,0.000000,0,15.210612,12.199838,0,-3.391930,15.426946,9.722959,6.378520,6.378520,-0.80876,0.09555,6.503163,-2.180968
0.300,0.000000,0.000000,0,15.277815,12.188521,0,-3.499970,15.405785,9.731986,6.367812,6.367812,-0.82837,0.09544,6.497223,-2.328997
0.301,0.000000,0.000000,0,15.341983,12.178553,0,-3.588495,15.387718,9.747402,6.356573,6.356573,-0.84878,0.09506,6.489225,-2.478420
0.302,0.000000,0.000000,0,15.406152,12.168584,0,-3.677021,15.369653,9.762817,6.345334,6.345334,-0.86945,0.09472,6.481228,-2.627844
0.303,0.000000,0.000000,0,15.470320,12.158614,0,-3.765546,15.351586,9.778234,6.334095,6.334095,-0.89081,0.09469,6.473230,-2.777268
0.304,0.000000,0.000000,0,15.530313,12.145112,0,-3.880627,15.339773,9.817348,6.323261,6.323261,-0.92535,0.09471,6.470048,-2.923012
0.305,0.000000,0.000000,0,15.587284,12.129050,0,-4.014939,15.332487,9.873625,6.312721,6.312721,-0.94984,0.09461,6.470352,-3.066092
0.306,0.000000,0.000000,0,15.644254,12.112988,0,-4.149251,15.325201,9.929901,6.302182,6.302182,-0.97156,0.09437,6.470656,-3.209172
0.307,0.000000,0.000000,0,15.701224,12.096927,0,-4.283562,15.317915,9.986178,6.291642,6.291642,-0.99001,0.09402,6.470961,-3.352252
0.308,0.000000,0.000000,0,15.753009,12.084572,0,-4.442121,15.309110,10.031320,6.280795,6.280795,-1.01002,0.09394,6.469092,-3.489179
0.309,0.000000,0.000000,0,15.801038,12.074903,0,-4.618237,15.299204,10.068398,6.269726,6.269726,-1.02729,0.09416,6.465650,-3.621649
0.310,0.000000,0.000000,0,15.849067,12.065233,0,-4.794354,15.289298,10.105477,6.258657,6.258657,-1.05685,0.09424,6.462208,-3.754120
0.311,0.000000,0.000000,0,15.897096,12.055563,0,-4.970471,15.279392,10.142556,6.247587,6.247587,-1.08348,0.09403,6.458766,-3.886590
0.312,0.000000,0.000000,0,15.942264,12.042587,0,-5.166132,15.267242,10.170449,6.236828,6.236828,-1.10039,0.09381,6.454021,-4.007984
0.313,0.000000,0.000000,0,15.985359,12.027216,0,-5.375946,15.253469,10.191691,6.226293,6.226293,-1.11762,0.09394,6.448334,-4.121357
0.314,0.000000,0.000000,0,16.028456,12.011846,0,-5.585759,15.239697,10.212933,6.215757,6.215757,-1.13651,0.09419,6.442647,-4.234730
0.315,0.000000,0.000000,0,16.071550,11.996474,0,-5.795572,15.225924,10.234174,6.205222,6.205222,-1.15009,0.09428,6.436959,-4.348103
0.316,0.000000,0.000000,0,16.109722,11.983965,0,-5.944352,15.212761,10.258139,6.194968,6.194968,-1.17721,0.09417,6.427495,-4.447626
0.317,0.000000,0.000000,0,16.144325,11.973526,0,-6.048936,15.200040,10.284074,6.184917,6.184917,-1.19795,0.09415,6.415297,-4.537121
0.318,0.000000,0.000000,0,16.178930,11.963088,0,-6.153520,15.187320,10.310010,6.174867,6.174867,-1.21093,0.09449,6.403099,-4.626615
0.319,0.000000,0.000000,0,16.213533,11.952649,0,-6.258103,15.174599,10.335946,6.164816,6.164816,-1.22989,0.09477,6.390900,-4.716109
0.320,0.000000,0.000000,0,16.244730,11.937275,0,-6.259533,15.163351,10.358278,6.155425,6.155425,-1.24081,0.09472,6.384988,-4.792244
0.321,0.000000,0.000000,0,16.273458,11.918326,0,-6.186264,15.153170,10.378000,6.146511,6.146511,-1.25679,0.09457,6.383629,-4.858706
0.322,0.000000,0.000000,0,16.302189,11.899378,0,-6.112995,15.142988,10.397722,6.137597,6.137597,-1.27764,0.09480,6.382271,-4.925167
0.323,0.000000,0.000000,0,16.330917,11.880429,0,-6.039726,15.132807,10.417444,6.128683,6.128683,-1.29557,0.09515,6.380912,-4.991628
0.324,0.000000,0.000000,0,16.356453,11.864840,0,-5.955985,15.122847,10.431360,6.118864,6.118864,-1.30599,0.09517,6.375905,-5.046206
0.325,0.000000,0.000000,0,16.379677,11.851683,0,-5.864661,15.113048,10.441071,6.108389,6.108389,-1.31903,0.09504,6.368256,-5.092177
0.326,0.000000,0.000000,0,16.402899,11.838526,0,-5.773336,15.103248,10.450782,6.097915,6.097915,-1.33166,0.09520,6.360607,-5.138149
0.327,0.000000,0.000000,0,16.426123,11.825368,0,-5.682012,15.093449,10.460492,6.087440,6.087440,-1.34174,0.09552,6.352957,-5.184122
0.328,0.000000,0.000000,0,16.446995,11.818651,0,-5.757091,15.085406,10.471448,6.076523,6.076523,-1.35857,0.09557,6.346939,-5.222555
0.329,0.000000,0.000000,0,16.466166,11.816596,0,-5.952669,15.078638,10.483304,6.065287,6.065287,-1.37241,0.09549,6.342102,-5.255529
0.330,0.000000,0.000000,0,16.485336,11.814542,0,-6.148246,15.071869,10.495160,6.054050,6.054050,-1.38415,0.09559,6.337265,-5.288504
0.331,0.000000,0.000000,0,16.504507,11.812488,0,-6.343824,15.065101,10.507016,6.042814,6.042814,-1.39182,0.09589,6.332428,-5.321478
0.332,0.000000,0.000000,0,16.521755,11.802929,0,-6.767040,15.056787,10.517237,6.032142,6.032142,-1.39954,0.09602,6.327307,-5.348161
0.333,0.000000,0.000000,0,16.537611,11.787935,0,-7.355097,15.047357,10.526274,6.021878,6.021878,-1.40936,0.09579,6.321983,-5.370288
0.334,0.000000,0.000000,0,16.553467,11.772943,0,-7.943153,15.037926,10.535311,6.011614,6.011614,-1.42013,0.09562,6.316658,-5.392415
0.335,0.000000,0.000000,0,16.569323,11.757949,0,-8.531211,15.028494,10.544348,6.001350,6.001350,-1.43273,0.09580,6.311333,-5.414542
0.336,0.000000,0.000000,0,16.584429,11.744706,0,-9.047980,15.020256,10.548143,5.991628,5.991628,-1.43884,0.09595,6.306371,-5.434846
0.337,0.000000,0.000000,0,16.598989,11.732732,0,-9.513127,15.012881,10.548143,5.982298,5.982298,-1.44388,0.09578,6.301672,-5.453831
0.338,0.000000,0.000000,0,16.613550,11.720757,0,-9.978274,15.005507,10.548143,5.972968,5.972968,-1.44937,0.09545,6.296973,-5.472815
0.339,0.000000,0.000000,0,16.628111,11.708783,0,-10.443421,14.998132,10.548143,5.963637,5.963637,-1.45335,0.09547,6.292274,-5.491799
0.340,0.000000,0.000000,0,16.641840,11.696702,0,-10.803061,14.988160,10.548143,5.954544,5.954544,-1.45565,0.09561,6.278369,-5.508204
0.341,0.000000,0.000000,0,16.654968,11.684544,0,-11.086297,14.976310,10.548143,5.945622,5.945622,-1.46745,0.09557,6.257799,-5.522743
0.342,0.000000,0.000000,0,16.668097,11.672385,0,-11.369533,14.964458,10.548143,5.936700,5.936700,-1.47021,0.09535,6.237229,-5.537282
0.343,0.000000,0.000000,0,16.681225,11.660227,0,-11.652769,14.952607,10.548143,5.927778,5.927778,-1.47395,0.09512,6.216658,-5.551820
