"Time","57 lHL swoff","64 sinus3","63 Ramp down","62 Ramp up","61 right DS","60 left DS","59 rHL swoff","58 rHL swon","55 rFL swoff","56 lHL swon","54 rFL swon","53 lFL swoff","52 lFL swon","51 sinus2","50 sinus","49 st rmp dw","48 sw rmp dw","47 st rmp up","46 sw rmp up","45 sw offset","44 sw onset","43 Ramp down","42 Ramp up","41 MTP (deg)","40 Ankle (de","39 Knee (deg","38 Hip (deg)","37a CoMy (cm)","37 CoMy (cm)","v3 xCoM","v4 R COP","36 CoMx (cm)","35 FRy (cm)","67 RDS cle","65 R mark","34 FRx (cm)","33 FLy (cm)","29 HRx (cm)","v5 L COP","68 LDS cle","66 L mark","32 FLx (cm)","31 Keyboard","30 HRy (cm)","28 HLy (cm)","27 HLx (cm)","26 FLty (cm)","25 FLtx (cm)","24 toey (cm)","23 toex (cm)","22 MTPy (cm)","21 MTPx (cm)","20 anky (cm)","19 ankx (cm)","18 Knee y","17 Knee x","16 Hipy (cm)","15 Hipx (cm)","14 Cry (cm)","13 Crx (cm)","12 Synch","11 Gr","10 Gs","9 TA","8 St","7 VL","6 BF","5 Ip","4 GM","3 Platform","2 Trdml","1 Synch","v2 Virtual","v1 Virtual"
0.553,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178.857559,24.783594,69.305794,60.557228,5.669753,4.941099,5.210178,0.000000,14.792252,3.557081,0,0,15.581916,5.859372,13.823496,5.532481,1,0,17.010620,0,3.473708,5.209878,12.909190,8.038259,15.632815,8.475453,13.927622,8.655736,13.341290,8.850516,12.735208,9.037241,14.160668,10.276346,13.486881,10.281837,14.436620,0,0.00134,0.00281,0.00101,0.00104,0.00093,0.00124,0.01378,0.00217,0.67688,0.10118,3.27753,,
0.554,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178.425232,24.711678,69.447586,59.897678,5.265549,4.945500,5.195414,0.000000,14.793915,3.570455,0,0,15.581916,5.848510,13.848607,5.524993,1,0,16.994400,0,3.481429,5.204998,12.894111,8.051668,15.646667,8.490176,13.955124,8.666201,13.360822,8.846166,12.752439,9.041781,14.179601,10.279492,13.507946,10.276702,14.436913,0,0.00135,0.00298,0.00101,0.00107,0.00095,0.00130,0.01153,0.00211,0.65247,0.10092,3.27745,,
0.555,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177.992889,24.639761,69.589371,59.238129,4.861345,4.949902,5.180120,0.000000,14.795579,3.583829,0,0,15.581916,5.837648,13.873718,5.518238,1,0,16.978182,0,3.489150,5.200117,12.879030,8.065078,15.660520,8.504900,13.982626,8.676665,13.380353,8.841814,12.769672,9.046321,14.198533,10.282639,13.529012,10.271566,14.437206,0,0.00139,0.00311,0.00107,0.00114,0.00103,0.00140,0.01034,0.00224,0.60913,0.10085,3.27722,,
0.556,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176.984970,25.112974,69.536209,58.488750,4.456405,4.953151,5.164106,0.000000,14.800254,3.596837,0,0,15.604845,5.836165,13.890852,5.515049,1,0,16.962032,0,3.496608,5.194825,12.880217,8.073065,15.701110,8.515403,14.007031,8.678161,13.401240,8.841483,12.789972,9.053876,14.217181,10.285528,13.543600,10.267288,14.437980,0,0.00138,0.00321,0.00108,0.00119,0.00104,0.00147,0.00959,0.00230,0.58060,0.10104,3.27713,,
0.557,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175.621246,25.923143,69.362541,57.683849,4.051008,4.955688,5.147785,0.000000,14.806791,3.609620,0,0,15.641947,5.840481,13.903054,5.513391,1,0,16.945927,0,3.503903,5.189279,12.891458,8.077702,15.758227,8.523296,14.029523,8.674112,13.422965,8.843637,12.812170,9.063293,14.235653,10.288260,13.554184,10.263541,14.439050,0,0.00138,0.00323,0.00106,0.00119,0.00105,0.00148,0.00943,0.00239,0.55893,0.10086,3.27713,,
0.558,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174.257538,26.733313,69.188881,56.878952,3.645612,4.958224,5.131202,0.000000,14.813329,3.622403,0,0,15.679049,5.844797,13.915257,5.513088,1,0,16.929819,0,3.511198,5.183733,12.902699,8.082337,15.815346,8.531191,14.052014,8.670064,13.444691,8.845791,12.834367,9.072711,14.254125,10.290990,13.564769,10.259793,14.440120,0,0.00138,0.00324,0.00111,0.00119,0.00106,0.00148,0.01023,0.00231,0.53146,0.10057,3.27713,,
0.559,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172.893814,27.543482,69.015213,56.074051,3.240216,4.960761,5.114508,0.000000,14.819866,3.635185,0,0,15.716151,5.849113,13.927459,5.513366,1,0,16.913713,0,3.518493,5.178188,12.913939,8.086973,15.872463,8.539085,14.074506,8.666016,13.466416,8.847944,12.856565,9.082129,14.272596,10.293721,13.575353,10.256045,14.441189,0,0.00137,0.00324,0.00110,0.00119,0.00105,0.00150,0.01059,0.00240,0.51163,0.10067,3.27713,,
0.560,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171.912415,28.187452,68.841057,55.377102,2.855800,4.962553,5.097953,0.000000,14.827597,3.647550,0,0,15.759701,5.850039,13.940877,5.512391,1,0,16.897436,0,3.525185,5.174513,12.908844,8.097293,15.920959,8.544548,14.089276,8.663287,13.481481,8.850523,12.875502,9.089971,14.287309,10.296638,13.580911,10.253558,14.443177,0,0.00133,0.00324,0.00107,0.00118,0.00105,0.00150,0.01065,0.00268,0.48523,0.10071,3.27736,,
0.561,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171.167313,28.728691,68.666588,54.746880,2.484351,4.963884,5.081459,0.000000,14.836063,3.659655,0,0,15.807236,5.848872,13.955047,5.510880,1,0,16.881052,0,3.531504,5.171995,12.893649,8.111125,15.964126,8.548508,14.099275,8.661376,13.492428,8.853364,12.892424,9.096839,14.299696,10.299672,13.583361,10.251849,14.445733,0,0.00131,0.00324,0.00106,0.00119,0.00105,0.00152,0.01144,0.00273,0.45929,0.10035,3.27774,,
0.562,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170.422211,29.269930,68.492126,54.116657,2.112902,4.965216,5.065546,0.000000,14.844531,3.671761,0,0,15.854770,5.847705,13.969216,5.508937,1,0,16.864670,0,3.537824,5.169477,12.878454,8.124958,16.007292,8.552468,14.109272,8.659465,13.503375,8.856205,12.909346,9.103707,14.312084,10.302705,13.585811,10.250141,14.448289,0,0.00132,0.00323,0.00103,0.00119,0.00107,0.00152,0.01239,0.00261,0.41016,0.10021,3.27775,,
0.563,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169.677109,29.811169,68.317657,53.486435,1.741454,4.966548,5.049882,0.000000,14.852998,3.683866,0,0,15.902305,5.846538,13.983385,5.506809,1,0,16.848286,0,3.544143,5.166958,12.863259,8.138790,16.050459,8.556428,14.119270,8.657554,13.514322,8.859046,12.926268,9.110577,14.324472,10.305737,13.588262,10.248432,14.450845,0,0.00130,0.00324,0.00101,0.00120,0.00108,0.00152,0.01282,0.00257,0.38589,0.10023,3.27752,,
0.564,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169.431091,30.051157,68.360023,53.064507,1.422493,4.967202,5.035207,0.000000,14.862589,3.696204,0,0,15.950415,5.845521,13.994772,5.505874,1,0,16.831894,0,3.549525,5.168026,12.848068,8.116803,15.857389,8.557137,14.129622,8.655902,13.519066,8.858726,12.939029,9.112780,14.333784,10.306088,13.590513,10.243814,14.454848,0,0.00129,0.00326,0.00099,0.00121,0.00106,0.00151,0.01302,0.00259,0.36163,0.10011,3.27734,,
0.565,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169.493546,30.104935,68.536407,52.771328,1.135976,4.967438,5.020955,0.000000,14.872873,3.708685,0,0,15.998880,5.844597,14.004438,5.505451,1,0,16.815496,0,3.554327,5.171309,12.832880,8.072674,15.518299,8.555839,14.140190,8.654410,13.519975,8.856450,12.949220,9.112100,14.341195,10.304781,13.592643,10.237395,14.459745,0,0.00131,0.00327,0.00098,0.00121,0.00106,0.00152,0.01310,0.00259,0.33356,0.09973,3.27719,,
0.566,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169.556000,30.158712,68.712799,52.478149,0.849459,4.967673,5.007975,0.000000,14.883158,3.721166,0,0,16.047346,5.843674,14.014106,5.507101,1,0,16.799101,0,3.559129,5.174593,12.817691,8.028545,15.179208,8.554540,14.150759,8.652919,13.520885,8.854176,12.959410,9.111419,14.348606,10.303473,13.594772,10.230978,14.464643,0,0.00137,0.00327,0.00099,0.00122,0.00107,0.00153,0.01274,0.00258,0.31097,0.09927,3.27718,,
0.567,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169.618454,30.212490,68.889183,52.184971,0.562942,4.967909,4.995540,0.000000,14.893442,3.733647,0,0,16.095812,5.842751,14.023772,5.509641,1,0,16.782703,0,3.563931,5.177877,12.802502,7.984416,14.840117,8.553241,14.161328,8.651427,13.521793,8.851900,12.969600,9.110739,14.356017,10.302166,13.596902,10.224560,14.469540,0,0.00138,0.00324,0.00104,0.00122,0.00112,0.00154,0.01193,0.00250,0.28351,0.09918,3.27725,,
0.568,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170.039932,30.070784,69.007744,51.989464,0.343755,4.967474,4.984526,0.000000,14.901527,3.746119,0,0,16.133791,5.845423,14.029080,5.514254,1,0,16.767031,0,3.568177,5.181991,12.787510,7.990711,14.971128,8.549990,14.176902,8.649314,13.529348,8.847876,12.977068,9.110642,14.361836,10.301462,13.605283,10.219071,14.477380,0,0.00125,0.00311,0.00106,0.00123,0.00112,0.00144,0.01063,0.00255,0.23148,0.09917,3.27728,,
0.569,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170.683304,29.808245,69.090561,51.854332,0.166188,4.966625,4.974120,0.000000,14.908255,3.758585,0,0,16.165285,5.850319,14.031695,5.519757,1,0,16.751808,0,3.572080,5.186617,12.772639,8.028173,15.392721,8.545530,14.195569,8.646816,13.541011,8.842771,12.982853,9.110907,14.366672,10.301131,13.617527,10.214157,14.487040,0,0.00114,0.00200,0.00100,0.00094,0.00097,0.00122,0.01004,0.00243,0.21088,0.09883,3.27728,,
0.570,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171.326675,29.545706,69.173370,51.719196,-0.011379,4.965776,4.965217,0.000000,14.914982,3.771050,0,0,16.196781,5.855215,14.034309,5.524306,1,0,16.736584,0,3.575982,5.191244,12.757769,8.065637,15.814314,8.541072,14.214236,8.644318,13.552673,8.837665,12.988638,9.111172,14.371507,10.300801,13.629771,10.209244,14.496698,0,0.00130,0.00146,0.00092,0.00078,0.00090,0.00104,0.01000,0.00199,0.18265,0.09823,3.27719,,
0.571,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171.970047,29.283167,69.256187,51.584064,-0.188946,4.964927,4.956958,0.000000,14.921708,3.783516,0,0,16.228275,5.860111,14.036924,5.528447,1,0,16.721361,0,3.579884,5.195871,12.742898,8.103099,16.235907,8.536613,14.232903,8.641820,13.564336,8.832559,12.994424,9.111437,14.376341,10.300470,13.642015,10.204329,14.506357,0,0.00137,0.00117,0.00088,0.00075,0.00083,0.00101,0.00968,0.00184,0.15778,0.09798,3.27704,,
0.572,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172.421753,29.040821,69.414886,51.612534,-0.302062,4.963616,4.950150,0.000000,14.926986,3.795760,0,0,16.257862,5.864120,14.039709,5.528898,1,0,16.706448,0,3.583049,5.192928,12.727923,8.120130,16.408356,8.530537,14.245383,8.638132,13.578153,8.826248,13.000649,9.108831,14.378566,10.297173,13.639223,10.200731,14.512101,0,0.00158,0.00108,0.00091,0.00073,0.00083,0.00099,0.01007,0.00173,0.12955,0.09808,3.27735,,
0.573,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172.754959,28.810955,69.620506,51.742130,-0.375338,4.962021,4.943964,0.000000,14.931368,3.807868,0,0,16.286266,5.867582,14.042601,5.527768,1,0,16.691723,0,3.585759,5.185308,12.712885,8.124531,16.426800,8.523461,14.254040,8.633710,13.593301,8.819192,13.007148,9.104453,14.379176,10.292041,13.627135,10.197945,14.515425,0,0.00210,0.00104,0.00097,0.00072,0.00083,0.00105,0.00970,0.00169,0.10620,0.09790,3.27796,,
0.574,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173.088181,28.581091,69.826118,51.871727,-0.448615,4.960426,4.939026,0.000000,14.935749,3.819975,0,0,16.314672,5.871045,14.045491,5.525403,1,0,16.677000,0,3.588469,5.177687,12.697846,8.128932,16.445246,8.516385,14.262696,8.629288,13.608449,8.812137,13.013647,9.100074,14.379787,10.286909,13.615048,10.195159,14.518748,0,0.00226,0.00091,0.00101,0.00071,0.00084,0.00105,0.00911,0.00162,0.07843,0.09745,3.27806,,
0.575,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173.421387,28.351227,70.031738,52.001324,-0.521891,4.958830,4.934623,0.000000,14.940131,3.832083,0,0,16.343079,5.874506,14.048383,5.522510,1,0,16.662277,0,3.591178,5.170067,12.682809,8.133333,16.463692,8.509310,14.271353,8.624866,13.623596,8.805080,13.020145,9.095695,14.380398,10.281777,13.602961,10.192373,14.522072,0,0.00225,0.00079,0.00097,0.00063,0.00085,0.00099,0.01038,0.00160,0.02762,0.09721,3.27783,,
0.576,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173.366486,28.402157,70.377037,52.120983,-0.553577,4.956822,4.931112,0.000000,14.939291,3.843786,0,0,16.355492,5.873315,14.050989,5.520673,1,0,16.647291,0,3.593377,5.164087,12.667951,8.132238,16.497345,8.504154,14.273812,8.618198,13.628219,8.795953,13.020562,9.088950,14.378805,10.277267,13.606087,10.187975,14.523754,0,0.00230,0.00067,0.00097,0.00058,0.00084,0.00094,0.01098,0.00174,0.00397,0.09723,3.27755,,
0.577,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173.071701,28.626652,70.808678,52.234501,-0.559555,4.954557,4.927985,0.000000,14.935223,3.855238,0,0,16.358019,5.869247,14.053421,5.519287,1,0,16.632145,0,3.595260,5.159122,12.653204,8.127746,16.540400,8.500185,14.272441,8.610144,13.626335,8.785544,13.017220,9.080743,14.375851,10.273143,13.618618,10.182581,14.524422,0,0.00242,0.00128,0.00099,0.00065,0.00095,0.00101,0.01117,0.00208,-0.02350,0.09729,3.27725,,
0.578,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172.776901,28.851149,71.240311,52.348019,-0.565533,4.952293,4.925376,0.000000,14.931154,3.866690,0,0,16.360548,5.865179,14.055852,5.513862,1,0,16.616999,0,3.597144,5.154156,12.638457,8.123254,16.583452,8.496217,14.271070,8.602088,13.624452,8.775135,13.013878,9.072536,14.372895,10.269017,13.631148,10.177187,14.525089,0,0.00247,0.00198,0.00096,0.00077,0.00107,0.00109,0.01050,0.00243,-0.04715,0.09723,3.27722,,
0.579,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172.482101,29.075644,71.671951,52.461536,-0.571511,4.950029,4.922990,0.000000,14.927086,3.878143,0,0,16.363075,5.861111,14.058283,5.506704,1,0,16.601852,0,3.599027,5.149191,12.623711,8.118761,16.626507,8.492248,14.269699,8.594033,13.622568,8.764727,13.010536,9.064328,14.369941,10.264893,13.643680,10.171793,14.525757,0,0.00248,0.00240,0.00096,0.00083,0.00114,0.00110,0.01073,0.00254,-0.07553,0.09706,3.27738,,
0.580,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171.873398,29.916733,72.020721,52.140450,-0.560648,4.947479,4.920941,0.000000,14.925492,3.889083,0,0,16.391352,5.860864,14.060870,5.493986,1,0,16.586601,0,3.600843,5.145082,12.608869,8.113626,16.649343,8.485074,14.270792,8.582141,13.622058,8.752110,13.008831,9.062056,14.369054,10.259741,13.643440,10.167642,14.526516,0,0.00249,0.00243,0.00099,0.00084,0.00115,0.00109,0.01083,0.00250,-0.10300,0.09717,3.27748,,
0.581,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171.070663,31.138948,72.318268,51.550724,-0.539377,4.944751,4.919037,0.000000,14.925428,3.899707,0,0,16.435543,5.862979,14.063554,5.478884,1,0,16.571285,0,3.602618,5.141504,12.593968,8.108092,16.659683,8.475921,14.273409,8.567877,13.622396,8.738128,13.008140,9.063450,14.369446,10.253953,13.635309,10.164259,14.527331,0,0.00251,0.00246,0.00098,0.00085,0.00115,0.00109,0.01003,0.00256,-0.15488,0.09740,3.27756,,
0.582,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170.267929,32.361168,72.615814,50.961002,-0.518106,4.942023,4.917526,0.000000,14.925364,3.910331,0,0,16.479734,5.865095,14.066236,5.482327,1,0,16.555967,0,3.604393,5.137925,12.579068,8.102558,16.670023,8.466767,14.276025,8.553613,13.622735,8.724146,13.007447,9.064844,14.369839,10.248166,13.627177,10.160875,14.528148,0,0.00248,0.00247,0.00100,0.00084,0.00113,0.00109,0.00855,0.00254,-0.17731,0.09730,3.27773,,
0.583,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169.465195,33.583382,72.913361,50.371277,-0.496834,4.939296,4.916184,0.000000,14.925301,3.920954,0,0,16.523926,5.867210,14.068920,5.493717,1,0,16.540651,0,3.606167,5.134346,12.564168,8.097025,16.680363,8.457614,14.278642,8.539349,13.623074,8.710164,13.006755,9.066238,14.370231,10.242378,13.619045,10.157493,14.528963,0,0.00258,0.00247,0.00108,0.00086,0.00112,0.00107,0.00788,0.00254,-0.20493,0.09698,3.27796,,
0.584,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168.445221,35.384274,73.261162,49.774292,-0.469360,4.937229,4.915344,0.000000,14.926766,3.931413,0,0,16.570045,5.868824,14.070508,5.532709,1,0,16.525066,0,3.607503,5.133502,12.549741,8.099415,16.705214,8.439224,14.281800,8.517253,13.626693,8.693818,13.013142,9.070154,14.375649,10.240932,13.614278,10.152721,14.525331,0,0.00268,0.00246,0.00116,0.00086,0.00113,0.00107,0.00788,0.00251,-0.23056,0.09693,3.27753,,
0.585,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167.290955,37.542858,73.640022,49.172813,-0.438053,4.935571,4.914718,0.000000,14.929176,3.941769,0,0,16.617355,5.870128,14.071418,5.583530,1,0,16.509319,0,3.608566,5.134349,12.535605,8.106702,16.739035,8.415126,14.285295,8.490316,13.632339,8.676011,13.023904,9.075628,14.384175,10.242170,13.611588,10.147092,14.518948,0,0.00268,0.00247,0.00119,0.00086,0.00113,0.00108,0.00744,0.00251,-0.25665,0.09712,3.27669,,
0.586,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166.136688,39.701443,74.018883,48.571339,-0.406746,4.933913,4.914540,0.000000,14.931586,3.952126,0,0,16.664665,5.871432,14.072328,5.570174,1,0,16.493570,0,3.609630,5.135196,12.521471,8.113990,16.772856,8.391026,14.288789,8.463379,13.637984,8.658204,13.034665,9.081102,14.392701,10.243408,13.608900,10.141463,14.512565,0,0.00262,0.00250,0.00118,0.00088,0.00117,0.00107,0.00735,0.00251,-0.28061,0.09709,3.27660,,
0.587,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164.982422,41.860027,74.397751,47.969860,-0.375438,4.932255,4.914553,0.000000,14.933997,3.962482,0,0,16.711975,5.872736,14.073237,5.529312,1,0,16.477823,0,3.610693,5.136043,12.507336,8.121278,16.806675,8.366927,14.292282,8.436442,13.643630,8.640397,13.045427,9.086576,14.401227,10.244646,13.606211,10.135834,14.506182,0,0.00261,0.00250,0.00112,0.00090,0.00112,0.00105,0.00733,0.00247,-0.33279,0.09409,3.27698,,
0.588,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164.333893,43.820187,74.948822,47.676949,-0.349508,4.931262,4.914817,0.000000,14.936477,3.972577,0,0,16.757429,5.869490,14.076036,5.357319,1,0,16.461540,0,3.611255,4.899678,12.493305,8.133699,16.848055,8.333662,14.309056,8.402071,13.656984,8.615485,13.065788,9.088419,14.407976,10.235823,13.595252,10.132013,14.495799,0,0.00264,0.00249,0.00109,0.00091,0.00109,0.00106,0.00750,0.00237,-0.35767,0.09003,3.27704,,
0.589,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163.997986,45.657696,75.606346,47.574764,-0.326900,4.930680,4.915188,0.000000,14.938999,3.982509,0,0,16.801737,5.863432,14.080005,5.129127,1,0,16.444927,0,3.611506,4.516688,12.479340,8.149296,16.894104,8.294731,14.334038,8.363104,13.675105,8.586182,13.092083,9.088018,14.413629,10.220780,13.579181,10.129313,14.482944,0,0.00261,0.00249,0.00111,0.00094,0.00110,0.00106,0.00814,0.00234,-0.38300,0.08865,3.27688,,
0.590,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163.662079,47.495209,76.263870,47.472580,-0.304293,4.930098,4.915629,0.000000,14.941522,3.992442,0,0,16.846045,5.857374,14.083972,4.944117,1,0,16.428314,0,3.611757,4.133698,12.465375,8.164891,16.940155,8.255800,14.359019,8.324137,13.693225,8.556878,13.118377,9.087618,14.419280,10.205738,13.563109,10.126611,14.470090,0,0.00233,0.00250,0.00114,0.00098,0.00110,0.00105,0.00835,0.00234,-0.40695,0.08881,3.27720,,
0.591,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163.326157,49.332718,76.921394,47.370396,-0.281685,4.929515,4.916100,0.000000,14.944045,4.002375,0,0,16.890352,5.851315,14.087940,4.777615,1,0,16.411699,0,3.612008,3.750707,12.451409,8.180488,16.986204,8.216869,14.384001,8.285170,13.711346,8.527575,13.144671,9.087217,14.424932,10.190695,13.547038,10.123909,14.457235,0,0.00225,0.00252,0.00119,0.00100,0.00109,0.00102,0.00844,0.00233,-0.43152,0.08998,3.27781,,
0.592,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163.539658,50.603161,77.667480,47.345970,-0.274759,4.929526,4.916486,0.000000,14.945250,4.012214,0,0,16.917988,5.845979,14.094367,4.825711,1,0,16.395367,0,3.611839,3.841690,12.437634,8.183170,16.997999,8.179729,14.403935,8.249926,13.728086,8.494724,13.163251,9.085299,14.428315,10.178020,13.537769,10.120890,14.450106,0,0.00206,0.00252,0.00116,0.00101,0.00108,0.00100,0.00761,0.00236,-0.45776,0.09165,3.27777,,
0.593,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164.092743,51.523083,78.468307,47.369610,-0.277525,4.929904,4.916837,0.000000,14.945639,4.021996,0,0,16.935316,5.841087,14.102315,4.965778,1,0,16.379208,0,3.611411,4.225645,12.423974,8.177870,16.988619,8.143697,14.420749,8.216985,13.743974,8.459680,13.177061,9.082442,14.430297,10.166806,13.532703,10.117675,14.446514,0,0.00150,0.00252,0.00108,0.00102,0.00108,0.00094,0.00678,0.00249,-0.50766,0.09314,3.27731,,
0.594,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164.645828,52.443001,79.269127,47.393250,-0.280292,4.930281,4.916934,0.000000,14.946029,4.031778,0,0,16.952644,5.836196,14.110262,5.170227,1,0,16.363049,0,3.610983,4.609601,12.410315,8.172570,16.979239,8.107663,14.437563,8.184043,13.759862,8.424636,13.190872,9.079586,14.432279,10.155593,13.527638,10.114459,14.442923,0,0.00138,0.00254,0.00107,0.00105,0.00104,0.00089,0.00658,0.00250,-0.53024,0.09471,3.27722,,
0.595,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165.198929,53.362923,80.069954,47.416893,-0.283059,4.930659,4.916920,0.000000,14.946419,4.041560,0,0,16.969973,5.831305,14.118210,5.402269,1,0,16.346888,0,3.610555,4.993556,12.396655,8.167271,16.969858,8.071630,14.454376,8.151102,13.775750,8.389591,13.204683,9.076729,14.434259,10.144380,13.522573,10.111244,14.439331,0,0.00158,0.00257,0.00110,0.00107,0.00096,0.00087,0.00523,0.00240,-0.55420,0.09597,3.27738,,
0.596,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166.491791,53.404598,80.898048,47.677452,-0.308367,4.931290,4.916453,0.000000,14.945777,4.049881,0,0,16.981737,5.828525,14.121245,5.510287,1,0,16.330999,0,3.610230,5.138521,12.383097,8.147801,16.991230,8.042193,14.473647,8.126700,13.794901,8.364831,13.220551,9.070922,14.433393,10.135167,13.516522,10.106091,14.439298,0,0.00174,0.00259,0.00112,0.00111,0.00095,0.00084,0.00454,0.00219,-0.57663,0.09698,3.27706,,
0.597,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168.241928,52.903416,81.742989,48.084457,-0.347609,4.932078,4.915792,0.000000,14.944497,4.057301,0,0,16.990063,5.827050,14.121245,5.565151,1,0,16.315279,0,3.609970,5.135759,12.369601,8.119575,17.031614,8.016833,14.494437,8.107578,13.816068,8.346427,13.237693,9.063291,14.430767,10.127193,13.509861,10.099740,14.441463,0,0.00170,0.00218,0.00111,0.00107,0.00087,0.00078,0.00436,0.00174,-0.60349,0.09816,3.27645,,
0.598,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169.992065,52.402229,82.587936,48.491467,-0.386852,4.932866,4.914498,0.000000,14.943217,4.064720,0,0,16.998388,5.825574,14.121245,5.546098,1,0,16.299559,0,3.609710,5.132997,12.356105,8.091348,17.071997,7.991472,14.515226,8.088456,13.837235,8.328023,13.254833,9.055659,14.428142,10.119219,13.503201,10.093389,14.443630,0,0.00175,0.00133,0.00108,0.00094,0.00073,0.00067,0.00422,0.00131,-0.62500,0.09880,3.27677,,
0.599,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171.742218,51.901043,83.432877,48.898472,-0.426094,4.933654,4.912932,0.000000,14.941938,4.072140,0,0,17.006714,5.824099,14.121245,5.495368,1,0,16.283838,0,3.609449,5.130235,12.342609,8.063121,17.112379,7.966112,14.536016,8.069334,13.858402,8.309619,13.271974,9.048029,14.425515,10.111244,13.496540,10.087037,14.445796,0,0.00179,0.00086,0.00108,0.00091,0.00067,0.00065,0.00370,0.00111,-0.66422,0.09936,3.27769,,
