"Time","57 rm dwn st","56 rm dwn sw","55 rmp up st","54 rmp up sw","53 Ramp down","52 Ramp up","51 right DS","50 left DS","49 lHL swoff","48 lHL swon","47 rHL swoff","46 rHL swon","45 lFL swoff","44 lFL swon","43 rFL swoff","42 rFL swon","41 MTP (deg)","40 Ankle (de","39 Knee (deg","38 Hip (deg)","37a CoMy (cm)","36 CoMx (cm)","37 CoMy (cm)","34 FRx (cm)","33 FLy (cm)","32 FLx (cm)","31 Keyboard","35 FRy (cm)","30 HRy (cm)","29 HRx (cm)","28 HLy (cm)","27 HLx (cm)","26 FLty (cm)","25 FLtx (cm)","24 toey (cm)","23 toex (cm)","22 MTPy (cm)","21 MTPx (cm)","20 anky (cm)","19 ankx (cm)","18 Knee y","17 Knee x","16 Hipy (cm)","15 Hipx (cm)","14 Cry (cm)","13 Crx (cm)","12 Synch","11 Gr","10 Gs","9 TA","8 St","7 VL","6 BF","5 Ip","4 GM","3 Platform","2 Trdml","1 Synch"
4.031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156.390320,44.331474,81.539337,57.514030,0.908751,12.103550,6.641074,13.039423,7.277777,13.504353,0,5.854426,4.686430,10.040124,7.182346,8.482663,7.962093,13.198774,8.067380,10.199472,8.108327,9.465976,8.405475,8.877401,8.899051,10.477468,10.319659,9.792713,10.218439,10.756442,0,0.00084,0.00061,0.00280,0.00055,0.00073,0.00067,0.00437,0.00104,-1.48027,0.09630,3.27721
4.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156.245300,44.575771,81.506348,57.351524,0.911339,12.084656,6.642050,13.026774,7.247656,13.657765,0,5.854571,4.686498,10.026579,7.188244,8.471686,7.955295,13.181765,8.065866,10.186521,8.106622,9.450774,8.400073,8.865760,8.902163,10.463100,10.325170,9.772745,10.215532,10.744405,0,0.00080,0.00060,0.00284,0.00053,0.00070,0.00068,0.00419,0.00104,-1.47767,0.09650,3.27698
4.033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156.100296,44.820068,81.473358,57.189018,0.913926,12.065762,6.643025,13.014126,7.217535,13.811179,0,5.854716,4.686567,10.013035,7.194142,8.460709,7.948496,13.164755,8.064352,10.173568,8.104916,9.435574,8.394671,8.854117,8.905274,10.448732,10.330681,9.752776,10.212626,10.732368,0,0.00088,0.00059,0.00289,0.00055,0.00069,0.00069,0.00409,0.00102,-1.47903,0.09623,3.27698
4.034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155.955276,45.064362,81.440369,57.026512,0.916514,12.046867,6.644001,13.001477,7.187415,13.964592,0,5.854861,4.686636,9.999490,7.200040,8.449731,7.941698,13.147746,8.062838,10.160615,8.103210,9.420372,8.389269,8.842476,8.908385,10.434365,10.336191,9.732808,10.209719,10.720331,0,0.00092,0.00060,0.00280,0.00054,0.00069,0.00071,0.00400,0.00102,-1.47935,0.09598,3.27698
4.035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155.625687,45.374825,81.469444,57.025642,0.899603,12.039662,6.645021,12.997238,7.151761,14.304402,0,5.855072,4.686500,9.983407,7.194340,8.427132,7.937294,13.142232,8.061075,10.154506,8.101040,9.403974,8.389971,8.828796,8.909854,10.423520,10.333591,9.717246,10.214972,10.705660,0,0.00096,0.00060,0.00265,0.00055,0.00069,0.00071,0.00399,0.00101,-1.47949,0.09619,3.27675
4.036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155.293457,45.686222,81.499413,57.027061,0.882414,12.032623,6.646042,12.993119,7.116028,14.646859,0,5.855285,4.686360,9.967289,7.188476,8.404368,7.932925,13.136881,8.059309,10.148493,8.098863,9.387559,8.390759,8.815087,8.911300,10.412725,10.330876,9.701747,10.220343,10.690952,0,0.00100,0.00058,0.00262,0.00054,0.00065,0.00069,0.00359,0.00101,-1.47941,0.09628,3.27652
4.037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154.961243,45.997623,81.529373,57.028484,0.865226,12.025584,6.647063,12.989000,7.080296,14.989316,0,5.855497,4.686220,9.951171,7.182611,8.381604,7.928555,13.131530,8.057544,10.142481,8.096685,9.371143,8.391548,8.801379,8.912745,10.401931,10.328161,9.686248,10.225713,10.676244,0,0.00107,0.00060,0.00257,0.00054,0.00060,0.00069,0.00350,0.00100,-1.47946,0.09634,3.27704
4.038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154.629028,46.309021,81.559334,57.029907,0.848037,12.018544,6.648084,12.984881,7.044563,15.331773,0,5.855710,4.686080,9.935053,7.176747,8.358840,7.924186,13.126180,8.055778,10.136468,8.094508,9.354729,8.392336,8.787670,8.914190,10.391136,10.325446,9.670749,10.231083,10.661536,0,0.00108,0.00060,0.00221,0.00054,0.00058,0.00069,0.00349,0.00097,-1.48068,0.09602,3.27758
4.039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154.682999,46.264126,81.505013,56.615635,0.830148,11.998338,6.648821,12.973599,7.081361,14.991642,0,5.856079,4.686447,9.924134,7.172758,8.346528,7.920757,13.115829,8.059291,10.124620,8.095098,9.345242,8.392326,8.780380,8.919081,10.376018,10.327648,9.658215,10.228959,10.644025,0,0.00108,0.00060,0.00210,0.00054,0.00059,0.00070,0.00313,0.00097,-1.48204,0.09579,3.27714
4.040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154.742447,46.214169,81.449493,56.195465,0.812250,11.977943,6.649555,12.962215,7.119188,14.641819,0,5.856450,4.686821,9.913290,7.168795,8.334365,7.917342,13.105409,8.062879,10.112689,8.095727,9.335852,8.392305,8.773182,8.924021,10.360838,10.329920,9.645722,10.226729,10.626473,0,0.00110,0.00061,0.00219,0.00056,0.00058,0.00070,0.00244,0.00097,-1.48057,0.09592,3.27668
4.041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154.801895,46.164211,81.393974,55.775291,0.794351,11.957549,6.650289,12.950831,7.157016,14.291997,0,5.856821,4.687194,9.902445,7.164832,8.322202,7.913927,13.094988,8.066466,10.100759,8.096356,9.326463,8.392284,8.765983,8.928961,10.345657,10.332191,9.633230,10.224500,10.608922,0,0.00113,0.00060,0.00218,0.00055,0.00057,0.00068,0.00214,0.00092,-1.47910,0.09603,3.27734
4.042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154.861343,46.114254,81.338455,55.355118,0.776452,11.937155,6.651022,12.939447,7.194843,13.942174,0,5.857192,4.687568,9.891601,7.160869,8.310039,7.910511,13.084567,8.070054,10.088827,8.096986,9.317074,8.392262,8.758784,8.933900,10.330478,10.334463,9.620738,10.222270,10.591372,0,0.00113,0.00060,0.00214,0.00057,0.00059,0.00068,0.00206,0.00080,-1.48098,0.09596,3.27803
4.043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155.125885,45.950165,81.172882,54.987522,0.769996,11.936325,6.651600,12.930304,7.209995,13.731320,0,5.857494,4.687995,9.880763,7.155830,8.296663,7.909201,13.081738,8.073261,10.068009,8.102012,9.302215,8.398249,8.737074,8.936926,10.315516,10.339338,9.597942,10.220703,10.570228,0,0.00113,0.00058,0.00213,0.00057,0.00061,0.00066,0.00205,0.00086,-1.47830,0.09552,3.27790
4.044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155.393326,45.784451,81.005753,54.620670,0.763703,11.935772,6.652176,12.921191,7.224825,13.522439,0,5.857795,4.688423,9.869925,7.150776,8.283271,7.907920,13.079018,8.076463,10.047065,8.107100,9.287278,8.404321,8.715158,8.939924,10.300557,10.344251,9.575000,10.219146,10.549033,0,0.00117,0.00056,0.00215,0.00058,0.00064,0.00066,0.00203,0.00094,-1.48062,0.09567,3.27774
4.045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155.660767,45.618740,80.838623,54.253822,0.757410,11.935220,6.652751,12.912080,7.239655,13.313559,0,5.858096,4.688850,9.859088,7.145722,8.269878,7.906640,13.076297,8.079663,10.026120,8.112189,9.272342,8.410392,8.693241,8.942924,10.285598,10.349164,9.552057,10.217588,10.527838,0,0.00127,0.00056,0.00206,0.00060,0.00065,0.00066,0.00191,0.00089,-1.47940,0.09597,3.27737
4.046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155.928223,45.453026,80.671494,53.886971,0.751117,11.934667,6.653327,12.902967,7.254486,13.104677,0,5.858397,4.689278,9.848250,7.140668,8.256487,7.905359,13.073576,8.082865,10.005176,8.117278,9.257404,8.416464,8.671326,8.945922,10.270639,10.354076,9.529115,10.216031,10.506643,0,0.00139,0.00056,0.00191,0.00063,0.00064,0.00066,0.00180,0.00098,-1.47889,0.09595,3.27699
4.047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156.327469,45.359470,80.716003,53.699997,0.763407,11.917387,6.654150,12.892447,7.251785,13.090118,0,5.859116,4.690130,9.842442,7.139235,8.237386,7.906412,13.061375,8.081365,9.988641,8.115324,9.252007,8.413248,8.664194,8.947466,10.258546,10.351262,9.514630,10.213616,10.488509,0,0.00139,0.00057,0.00180,0.00066,0.00065,0.00066,0.00181,0.00094,-1.47914,0.09581,3.27735
4.048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156.728592,45.266937,80.763519,53.515572,0.775961,11.899871,6.654977,12.881907,7.248836,13.078318,0,5.859842,4.690988,9.836704,7.137852,8.218204,7.907499,13.049039,8.079798,9.972169,8.113271,9.246743,8.409901,8.657273,8.948990,10.246493,10.348337,9.500266,10.211189,10.470418,0,0.00149,0.00061,0.00133,0.00071,0.00067,0.00068,0.00184,0.00096,-1.48005,0.09606,3.27773
4.049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157.129730,45.174404,80.811035,53.331150,0.788515,11.882354,6.655804,12.871367,7.245887,13.066518,0,5.860567,4.691846,9.830966,7.136470,8.199021,7.908585,13.036703,8.078231,9.955696,8.111217,9.241480,8.406552,8.650352,8.950513,10.234441,10.345413,9.485903,10.208762,10.452327,0,0.00163,0.00059,0.00115,0.00075,0.00066,0.00068,0.00214,0.00096,-1.47885,0.09639,3.27767
4.050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157.530853,45.081871,80.858551,53.146729,0.801070,11.864837,6.656631,12.860826,7.242938,13.054717,0,5.861293,4.692704,9.825229,7.135087,8.179840,7.909671,13.024367,8.076664,9.939224,8.109162,9.236217,8.403205,8.643432,8.952037,10.222388,10.342489,9.471539,10.206335,10.434237,0,0.00172,0.00059,0.00118,0.00075,0.00066,0.00068,0.00202,0.00095,-1.47940,0.09649,3.27759
4.051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157.367828,45.160320,80.927643,53.283897,0.836539,11.853122,6.657348,12.841993,7.242360,13.046115,0,5.861248,4.692817,9.817854,7.130785,8.166649,7.912384,13.008566,8.074366,9.927337,8.110856,9.219174,8.398976,8.629952,8.951198,10.210020,10.344808,9.455378,10.203366,10.436534,0,0.00173,0.00060,0.00117,0.00074,0.00066,0.00069,0.00190,0.00095,-1.47873,0.09639,3.27707
4.052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157.196793,45.241203,80.997040,53.425632,0.872334,11.841488,6.658063,12.823043,7.241816,13.037558,0,5.861191,4.692918,9.810456,7.126441,8.153543,7.915119,12.992715,8.072057,9.915514,8.112602,9.201965,8.394735,8.616382,8.950325,10.197648,10.347199,9.439192,10.200391,10.439120,0,0.00171,0.00061,0.00125,0.00073,0.00066,0.00069,0.00181,0.00094,-1.47815,0.09640,3.27653
4.053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157.025757,45.322083,81.066437,53.567368,0.908129,11.829855,6.658779,12.804091,7.241272,13.029000,0,5.861135,4.693020,9.803059,7.122097,8.140436,7.917854,12.976864,8.069748,9.903691,8.114349,9.184756,8.390494,8.602810,8.949452,10.185276,10.349592,9.423006,10.197415,10.441708,0,0.00162,0.00062,0.00130,0.00072,0.00065,0.00069,0.00173,0.00095,-1.47909,0.09675,3.27719
4.054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156.854721,45.402962,81.135841,53.709103,0.943924,11.818222,6.659495,12.785141,7.240728,13.020443,0,5.861079,4.693122,9.795661,7.117753,8.127330,7.920589,12.961014,8.067439,9.891869,8.116096,9.167547,8.386252,8.589238,8.948580,10.172904,10.351985,9.406820,10.194440,10.444294,0,0.00151,0.00061,0.00132,0.00073,0.00064,0.00068,0.00156,0.00097,-1.48027,0.09699,3.27788
4.055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156.216293,45.606148,81.090263,54.075199,0.983782,11.809619,6.660378,12.774754,7.234619,13.016179,0,5.861473,4.692670,9.785304,7.119080,8.114921,7.915650,12.943442,8.065999,9.889697,8.108068,9.159121,8.383896,8.579700,8.945396,10.162270,10.348945,9.399954,10.197911,10.438178,0,0.00147,0.00061,0.00141,0.00073,0.00064,0.00068,0.00162,0.00098,-1.47745,0.09680,3.27759
4.056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155.571228,45.811066,81.043053,54.444481,1.023697,11.801059,6.661264,12.764488,7.228431,13.011977,0,5.861873,4.692211,9.774905,7.120487,8.102520,7.910603,12.925847,8.064571,9.887663,8.099900,9.150819,8.381565,8.570219,8.942180,10.151661,10.345828,9.393220,10.201475,10.431938,0,0.00142,0.00062,0.00146,0.00073,0.00065,0.00067,0.00191,0.00100,-1.47876,0.09685,3.27729
4.057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154.926163,46.015987,80.995842,54.813763,1.063613,11.792499,6.662149,12.754223,7.222243,13.007775,0,5.862274,4.691751,9.764506,7.121894,8.090120,7.905554,12.908252,8.063144,9.885629,8.091734,9.142517,8.379235,8.560738,8.938964,10.141052,10.342710,9.386486,10.205039,10.425698,0,0.00135,0.00061,0.00152,0.00073,0.00066,0.00066,0.00205,0.00100,-1.47896,0.09729,3.27766
4.058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154.281097,46.220909,80.948631,55.183048,1.103528,11.783938,6.663035,12.743958,7.216055,13.003573,0,5.862674,4.691291,9.754108,7.123302,8.077720,7.900506,12.890656,8.061716,9.883595,8.083567,9.134215,8.376904,8.551256,8.935747,10.130444,10.339594,9.379752,10.208603,10.419458,0,0.00135,0.00060,0.00157,0.00072,0.00067,0.00066,0.00205,0.00101,-1.48029,0.09749,3.27804
4.059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154.338608,46.078152,80.876846,55.381622,1.152552,11.775290,6.664361,12.729802,7.219280,12.989606,0,5.863229,4.691054,9.738774,7.120241,8.072500,7.903838,12.876048,8.064804,9.873454,8.086823,9.118529,8.384650,8.535467,8.934505,10.118256,10.339458,9.371126,10.211080,10.407546,0,0.00136,0.00059,0.00156,0.00071,0.00068,0.00067,0.00201,0.00103,-1.48004,0.09718,3.27775
4.060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154.406097,45.930458,80.804710,55.577774,1.201706,11.766642,6.665692,12.715592,7.222638,12.975501,0,5.863787,4.690821,9.723371,7.117116,8.067383,7.907289,12.861484,8.067957,9.863198,8.090240,9.102738,8.392539,8.519588,8.933292,10.106045,10.339364,9.362473,10.213541,10.395554,0,0.00132,0.00059,0.00141,0.00070,0.00067,0.00068,0.00202,0.00106,-1.47871,0.09754,3.27744
4.061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154.473587,45.782761,80.732582,55.773922,1.250860,11.757994,6.667023,12.701382,7.225996,12.961395,0,5.864344,4.690587,9.707967,7.113992,8.062264,7.910739,12.846918,8.071110,9.852942,8.093658,9.086948,8.400428,8.503709,8.932078,10.093835,10.339271,9.353821,10.216003,10.383561,0,0.00133,0.00059,0.00137,0.00070,0.00071,0.00069,0.00202,0.00105,-1.47986,0.09797,3.27729
4.062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154.541077,45.635067,80.660446,55.970074,1.300014,11.749345,6.668355,12.687172,7.229353,12.947289,0,5.864902,4.690353,9.692563,7.110868,8.057147,7.914190,12.832354,8.074263,9.842687,8.097076,9.071157,8.408317,8.487829,8.930865,10.081624,10.339177,9.345168,10.218465,10.371569,0,0.00136,0.00058,0.00136,0.00071,0.00069,0.00070,0.00202,0.00109,-1.47769,0.09792,3.27713
4.063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154.802200,45.483952,80.586555,55.754848,1.336547,11.730972,6.669987,12.668600,7.233749,12.924770,0,5.866022,4.690570,9.675346,7.112758,8.046635,7.920733,12.801893,8.078124,9.824489,8.101196,9.060651,8.407625,8.476088,8.933026,10.067051,10.337426,9.330508,10.220419,10.358152,0,0.00140,0.00060,0.00139,0.00071,0.00067,0.00070,0.00203,0.00105,-1.48011,0.09771,3.27713
4.064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155.066071,45.332787,80.512634,55.533779,1.372901,11.712461,6.671625,12.649967,7.238160,12.902131,0,5.867150,4.690793,9.658103,7.114720,8.036045,7.927320,12.771208,8.081996,9.806177,8.105327,9.050220,8.406813,8.464405,8.935235,10.052444,10.335652,9.315763,10.222366,10.344716,0,0.00138,0.00059,0.00141,0.00068,0.00064,0.00070,0.00201,0.00097,-1.47933,0.09814,3.27713
4.065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155.329941,45.181625,80.438713,55.312710,1.409255,11.693951,6.673262,12.631334,7.242570,12.879493,0,5.868279,4.691017,9.640861,7.116683,8.025456,7.933908,12.740522,8.085867,9.787867,8.109457,9.039789,8.405999,8.452722,8.937444,10.037837,10.333878,9.301019,10.224314,10.331280,0,0.00129,0.00058,0.00141,0.00067,0.00063,0.00068,0.00207,0.00096,-1.47894,0.09834,3.27691
4.066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155.593811,45.030460,80.364799,55.091640,1.445609,11.675440,6.674899,12.612701,7.246981,12.856853,0,5.869407,4.691240,9.623617,7.118645,8.014867,7.940495,12.709836,8.089739,9.769556,8.113586,9.029358,8.405187,8.441039,8.939652,10.023230,10.332103,9.286273,10.226260,10.317843,0,0.00116,0.00057,0.00143,0.00064,0.00063,0.00068,0.00232,0.00085,-1.47845,0.09822,3.27668
4.067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155.739319,45.020557,80.183411,54.867798,1.497388,11.676934,6.675972,12.602121,7.246109,12.845348,0,5.870537,4.691219,9.609472,7.120939,8.005083,7.945153,12.699038,8.088206,9.755653,8.111046,9.018703,8.403131,8.425960,8.942252,10.010163,10.333571,9.263461,10.223279,10.295504,0,0.00114,0.00056,0.00143,0.00061,0.00063,0.00068,0.00242,0.00082,-1.47736,0.09810,3.27675
4.068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155.883148,45.012661,80.000496,54.643913,1.549385,11.678713,6.677038,12.591656,7.245161,12.834001,0,5.871668,4.691194,9.595372,7.123238,7.995311,7.949783,12.688520,8.086597,9.741814,8.108410,9.008045,8.401058,8.410832,8.944858,9.997118,10.335085,9.240534,10.220226,10.273037,0,0.00102,0.00056,0.00162,0.00054,0.00061,0.00067,0.00241,0.00081,-1.47962,0.09832,3.27682
4.069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156.026978,45.004765,79.817581,54.420029,1.601383,11.680492,6.678103,12.581190,7.244214,12.822653,0,5.872798,4.691169,9.581271,7.125536,7.985539,7.954413,12.678003,8.084989,9.727974,8.105774,8.997387,8.398985,8.395704,8.947463,9.984073,10.336599,9.217607,10.217175,10.250570,0,0.00090,0.00056,0.00176,0.00052,0.00061,0.00066,0.00207,0.00081,-1.47852,0.09860,3.27668
4.070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156.170807,44.996868,79.634666,54.196148,1.653380,11.682271,6.679169,12.570724,7.243267,12.811306,0,5.873929,4.691144,9.567171,7.127835,7.975767,7.959044,12.667486,8.083380,9.714134,8.103138,8.986729,8.396912,8.380577,8.950068,9.971028,10.338114,9.194679,10.214123,10.228104,0,0.00079,0.00057,0.00180,0.00052,0.00061,0.00067,0.00193,0.00082,-1.47912,0.09842,3.27652
4.071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156.865677,44.618347,79.768143,54.400814,1.707058,11.678086,6.681239,12.559287,7.244427,12.806109,0,5.874825,4.691573,9.561955,7.131966,7.962798,7.962335,12.665105,8.080277,9.699304,8.102991,8.976861,8.396190,8.372231,8.947304,9.959593,10.334938,9.179290,10.215373,10.214359,0,0.00079,0.00056,0.00185,0.00052,0.00061,0.00065,0.00192,0.00081,-1.47858,0.09842,3.27727
4.072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157.568359,44.234566,79.906113,54.611565,1.760759,11.673817,6.683324,12.547836,7.245617,12.801001,0,5.875717,4.692009,9.556866,7.136122,7.949784,7.965608,12.662838,8.077154,9.684460,8.102880,8.967004,8.395486,8.363981,8.944464,9.948181,10.331697,9.164008,10.216685,10.200739,0,0.00077,0.00056,0.00172,0.00053,0.00061,0.00065,0.00192,0.00080,-1.47859,0.09874,3.27803
4.073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158.271057,43.850784,80.044090,54.822315,1.814460,11.669547,6.685409,12.536386,7.246807,12.795891,0,5.876610,4.692444,9.551776,7.140279,7.936770,7.968881,12.660572,8.074031,9.669615,8.102770,8.957147,8.394783,8.355731,8.941623,9.936769,10.328454,9.148726,10.217997,10.187119,0,0.00078,0.00055,0.00163,0.00053,0.00061,0.00065,0.00192,0.00080,-1.48019,0.09884,3.27782
4.074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158.973740,43.466999,80.182060,55.033066,1.868162,11.665278,6.687494,12.524935,7.247997,12.790782,0,5.877502,4.692880,9.546687,7.144435,7.923756,7.972153,12.658305,8.070908,9.654771,8.102659,8.947290,8.394079,8.347481,8.938783,9.925358,10.325212,9.133445,10.219309,10.173498,0,0.00079,0.00055,0.00161,0.00052,0.00062,0.00065,0.00192,0.00080,-1.48013,0.09850,3.27759
4.075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158.971313,43.378849,80.379250,55.305897,1.907342,11.628308,6.689029,12.515492,7.249928,12.787596,0,5.878056,4.693398,9.538803,7.148048,7.913793,7.964297,12.646724,8.066895,9.651501,8.102573,8.938689,8.385086,8.334414,8.934056,9.914125,10.324999,9.129648,10.217850,10.177757,0,0.00077,0.00054,0.00148,0.00051,0.00061,0.00066,0.00177,0.00079,-1.47952,0.09834,3.27729
4.076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158.958862,43.294899,80.577286,55.579613,1.946316,11.590874,6.690557,12.506079,7.251868,12.784437,0,5.878603,4.693919,9.530880,7.151654,7.903872,7.956283,12.635011,8.062869,9.648395,8.102489,8.930106,8.375976,8.321278,8.929303,9.902896,10.324828,9.126014,10.216352,10.182271,0,0.00077,0.00055,0.00136,0.00054,0.00062,0.00069,0.00143,0.00076,-1.48000,0.09862,3.27698
4.077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158.946411,43.210945,80.775314,55.853329,1.985290,11.553439,6.692084,12.496665,7.253808,12.781279,0,5.879152,4.694438,9.522957,7.155259,7.893952,7.948269,12.623297,8.058844,9.645288,8.102403,8.921523,8.366865,8.308142,8.924551,9.891666,10.324657,9.122380,10.214854,10.186784,0,0.00092,0.00056,0.00129,0.00057,0.00060,0.00070,0.00127,0.00076,-1.48375,0.09853,3.27720
4.078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158.933960,43.126991,80.973351,56.127045,2.024264,11.516006,6.693611,12.487251,7.255749,12.778120,0,5.879700,4.694959,9.515033,7.158864,7.884032,7.940255,12.611584,8.054818,9.642182,8.102318,8.912940,8.357755,8.295006,8.919798,9.880437,10.324488,9.118746,10.213356,10.191298,0,0.00106,0.00056,0.00125,0.00061,0.00061,0.00070,0.00134,0.00075,-1.47963,0.09811,3.27743
4.079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158.357651,43.388412,80.910789,56.221375,2.042646,11.520629,6.696332,12.472590,7.254423,12.777312,0,5.880506,4.695240,9.503489,7.151153,7.871848,7.934147,12.579285,8.055700,9.634065,8.099069,8.899325,8.363807,8.283354,8.918873,9.869810,10.323414,9.114591,10.214339,10.176920,0,0.00111,0.00056,0.00121,0.00063,0.00062,0.00069,0.00141,0.00073,-1.47878,0.09792,3.27788
4.080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157.773331,43.654736,80.844528,56.313156,2.060736,11.525849,6.699070,12.457855,7.253051,12.776537,0,5.881315,4.695519,9.491894,7.143281,7.859632,7.928066,12.546694,8.056652,9.625875,8.095775,8.885640,8.370074,8.271724,8.918001,9.859192,10.322329,9.110428,10.215358,10.162273,0,0.00118,0.00055,0.00120,0.00064,0.00062,0.00068,0.00166,0.00070,-1.47882,0.09809,3.27834
4.081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157.188995,43.921059,80.778267,56.404934,2.078826,11.531070,6.701808,12.443120,7.251679,12.775762,0,5.882125,4.695797,9.480299,7.135409,7.847415,7.921986,12.514103,8.057604,9.617687,8.092481,8.871954,8.376343,8.260094,8.917130,9.848574,10.321242,9.106264,10.216376,10.147628,0,0.00116,0.00056,0.00119,0.00066,0.00059,0.00068,0.00185,0.00073,-1.47959,0.09809,3.27805
4.082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156.604675,44.187382,80.712013,56.496716,2.096916,11.536290,6.704546,12.428385,7.250307,12.774986,0,5.882934,4.696076,9.468703,7.127537,7.835199,7.915905,12.481512,8.058556,9.609498,8.089187,8.858269,8.382610,8.248464,8.916260,9.837955,10.320157,9.102101,10.217395,10.132981,0,0.00111,0.00055,0.00119,0.00064,0.00057,0.00067,0.00189,0.00073,-1.47985,0.09782,3.27775
4.083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156.843414,44.049282,80.635597,56.239967,2.044732,11.534785,6.706898,12.420959,7.256491,12.763514,0,5.883685,4.696083,9.455869,7.128776,7.826234,7.920159,12.464125,8.065990,9.587308,8.096385,8.839460,8.387746,8.234524,8.920790,9.826715,10.322468,9.090675,10.219138,10.122178,0,0.00109,0.00055,0.00121,0.00065,0.00059,0.00067,0.00199,0.00074,-1.47977,0.09746,3.27714
4.084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157.093826,43.905441,80.559036,55.978271,1.991550,11.533185,6.709244,12.413638,7.262783,12.751889,0,5.884435,4.696085,9.443016,7.130145,7.817314,7.924560,12.446954,8.073518,9.564919,8.103732,8.820580,8.392865,8.220551,8.925396,9.815466,10.324826,9.079145,10.220891,10.111428,0,0.00109,0.00056,0.00123,0.00066,0.00061,0.00067,0.00201,0.00075,-1.48051,0.09741,3.27653
4.085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157.344254,43.761600,80.482475,55.716576,1.938367,11.531585,6.711590,12.406317,7.269074,12.740264,0,5.885185,4.696088,9.430163,7.131513,7.808395,7.928960,12.429782,8.081045,9.542529,8.111079,8.801700,8.397985,8.206579,8.930002,9.804217,10.327186,9.067616,10.222644,10.100679,0,0.00110,0.00058,0.00133,0.00065,0.00062,0.00071,0.00193,0.00077,-1.47924,0.09747,3.27704
