"Time","v2 L COP","v1 xCoM","37a CoMy (cm)","37 CoMy (cm)","v3 R COP","60 RDS cle","58 R mark","34 FRx (cm)","29 HRx (cm)","61 LDS cle","59 L mark","32 FLx (cm)","27 HLx (cm)","3 Platform","2 Trdml"
2.055,0.000000,5.931597,3.079952,5.767965,0.000000,0,0,17.649229,12.597275,0,0,17.447960,14.268924,0.00031,0.10152
2.056,0.000000,5.927910,2.955162,5.771026,0.000000,0,0,17.637472,12.620149,0,0,17.454576,14.257704,0.00015,0.10165
2.057,0.000000,5.924167,2.830372,5.774087,0.000000,0,0,17.625713,12.643023,0,0,17.461195,14.246483,0.00002,0.10156
2.058,0.000000,5.920134,2.708901,5.776592,0.000000,0,0,17.613964,12.678731,0,0,17.466230,14.235126,0.00015,0.10144
2.059,0.000000,5.916054,2.588365,5.778939,0.000000,0,0,17.602215,12.718058,0,0,17.470821,14.223730,0.00012,0.10151
2.060,0.000000,5.912035,2.467830,5.781287,0.000000,0,0,17.590467,12.757384,0,0,17.475410,14.212335,0.00009,0.10152
2.061,0.000000,5.908025,2.347294,5.783635,0.000000,0,0,17.578718,12.796711,0,0,17.480001,14.200939,0.00031,0.10132
2.062,0.000000,5.904438,2.243135,5.785759,0.000000,0,0,17.566910,12.850614,0,0,17.481863,14.189827,0.00013,0.10137
2.063,0.000000,5.900919,2.143596,5.787821,0.000000,0,0,17.555082,12.908628,0,0,17.482958,14.178795,0.00006,0.10152
2.064,0.000000,5.897886,2.044056,5.789883,0.000000,0,0,17.543257,12.966641,0,0,17.484051,14.167763,0.00013,0.10134
2.065,0.000000,5.894931,1.944516,5.791945,0.000000,0,0,17.531429,13.024655,0,0,17.485146,14.156731,-0.00007,0.10129
2.066,0.000000,5.892457,1.868666,5.793654,0.000000,0,0,17.519688,13.081353,0,0,17.482958,14.145578,0.00012,0.10148
2.067,0.000000,5.890060,1.799497,5.795264,0.000000,0,0,17.507969,13.137680,0,0,17.479847,14.134392,0.00017,0.10150
2.068,0.000000,5.888206,1.730328,5.796874,0.000000,0,0,17.496250,13.194006,0,0,17.476734,14.123206,0.00000,0.10114
2.069,0.000000,5.886438,1.661160,5.798484,0.000000,0,0,17.484533,13.250333,0,0,17.473623,14.112020,0.00015,0.10119
2.070,0.000000,5.885243,1.610398,5.800042,0.000000,0,0,17.472948,13.285926,0,0,17.467373,14.100838,0.00000,0.10135
2.071,0.000000,5.884140,1.564828,5.801585,0.000000,0,0,17.461403,13.315671,0,0,17.460238,14.089657,0.00006,0.10115
2.072,0.000000,5.883405,1.519257,5.803129,0.000000,0,0,17.449858,13.345416,0,0,17.453100,14.078476,0.00012,0.10094
2.073,0.000000,5.882730,1.473687,5.804672,0.000000,0,0,17.438313,13.375161,0,0,17.445965,14.067295,0.00009,0.10112
2.074,0.000000,5.882251,1.443440,5.805958,0.000000,0,0,17.426950,13.404798,0,0,17.459349,14.056464,0.00002,0.10110
2.075,0.000000,5.881804,1.417514,5.807171,0.000000,0,0,17.415642,13.434403,0,0,17.478519,14.045732,0.00002,0.10070
2.076,0.000000,5.881812,1.391589,5.808384,0.000000,0,0,17.404333,13.464009,0,0,17.497690,14.035001,0.00040,0.10081
2.077,0.000000,5.881893,1.365663,5.809597,0.000000,0,0,17.393024,13.493614,0,0,17.516863,14.024269,0.00015,0.10099
2.078,0.000000,5.882688,1.356459,5.810951,0.000000,0,0,17.381643,13.522431,0,0,17.531841,14.013245,0.00004,0.10075
2.079,0.000000,5.883596,1.351971,5.812346,0.000000,0,0,17.370243,13.551025,0,0,17.545635,14.002138,-0.00015,0.10070
2.080,0.000000,5.884900,1.347484,5.813739,0.000000,0,0,17.358841,13.579619,0,0,17.559431,13.991031,0.00019,0.10092
2.081,0.000000,5.886267,1.342996,5.815134,0.000000,0,0,17.347439,13.608213,0,0,17.573227,13.979924,-0.00004,0.10085
2.082,0.000000,5.887663,1.346226,5.816396,0.000000,0,0,17.335817,13.627095,0,0,17.583828,13.968909,0.00019,0.10058
2.083,0.000000,5.889063,1.351632,5.817620,0.000000,0,0,17.324133,13.643238,0,0,17.593531,13.957921,0.00006,0.10078
2.084,0.000000,5.890640,1.357039,5.818845,0.000000,0,0,17.312449,13.659380,0,0,17.603231,13.946932,0.00019,0.10094
2.085,0.000000,5.892245,1.362446,5.820070,0.000000,0,0,17.300764,13.675523,0,0,17.612932,13.935943,-0.00006,0.10075
2.086,0.000000,5.894242,1.376374,5.821394,0.000000,0,0,17.289116,13.697445,0,0,17.619745,13.924861,0.00009,0.10081
2.087,0.000000,5.896300,1.392705,5.822746,0.000000,0,0,17.277479,13.720998,0,0,17.625744,13.913753,0.00006,0.10101
2.088,0.000000,5.898612,1.409037,5.824098,0.000000,0,0,17.265842,13.744551,0,0,17.631741,13.902644,0.00000,0.10101
2.089,0.000000,5.900965,1.425369,5.825449,0.000000,0,0,17.254206,13.768104,0,0,17.637739,13.891537,0.00000,0.10102
2.090,0.000000,5.903371,1.441611,5.826975,0.000000,0,0,17.242821,13.789100,0,0,17.640331,13.880341,0.00000,0.10119
2.091,0.000000,5.905787,1.457829,5.828549,0.000000,0,0,17.231508,13.809376,0,0,17.641962,13.869121,0.00021,0.10126
2.092,0.000000,5.908232,1.474046,5.830123,0.000000,0,0,17.220194,13.829652,0,0,17.643595,13.857901,0.00019,0.10113
2.093,0.000000,5.910681,1.490264,5.831697,0.000000,0,0,17.208881,13.849928,0,0,17.645226,13.846681,0.00025,0.10124
2.094,0.000000,5.913186,1.509799,5.833201,0.000000,0,0,17.197750,13.885620,0,0,17.645323,13.835484,-0.00013,0.10140
2.095,0.000000,5.915699,1.530271,5.834685,0.000000,0,0,17.186670,13.925660,0,0,17.644985,13.824292,0.00006,0.10128
2.096,0.000000,5.918302,1.550743,5.836169,0.000000,0,0,17.175592,13.965701,0,0,17.644650,13.813101,0.00004,0.10128
2.097,0.000000,5.920918,1.571215,5.837653,0.000000,0,0,17.164513,14.005741,0,0,17.644314,13.801909,0.00000,0.10150
2.098,0.000000,5.923651,1.594435,5.839195,0.000000,0,0,17.153696,14.031833,0,0,17.642860,13.790895,0.00009,0.10155
2.099,0.000000,5.926403,1.618431,5.840753,0.000000,0,0,17.142954,14.053990,0,0,17.641094,13.779931,0.00009,0.10157
2.100,0.000000,5.929278,1.642427,5.842310,0.000000,0,0,17.132212,14.076147,0,0,17.639326,13.768968,-0.00006,0.10186
2.101,0.000000,5.932174,1.666423,5.843868,0.000000,0,0,17.121469,14.098305,0,0,17.637560,13.758003,0.00009,0.10197
2.102,0.000000,5.935200,1.693045,5.845542,0.000000,0,0,17.110605,14.128525,0,0,17.634399,13.747270,0.00021,0.10182
2.103,0.000000,5.938248,1.720409,5.847250,0.000000,0,0,17.099707,14.161019,0,0,17.630844,13.736601,-0.00004,0.10201
2.104,0.000000,5.941471,1.747772,5.848957,0.000000,0,0,17.088808,14.193515,0,0,17.627291,13.725931,-0.00004,0.10218
2.105,0.000000,5.944722,1.775136,5.850665,0.000000,0,0,17.077909,14.226009,0,0,17.623737,13.715262,-0.00009,0.10198
2.106,0.000000,5.948151,1.804014,5.852498,0.000000,0,0,17.067057,14.257908,0,0,17.640377,13.704449,0.00015,0.10209
2.107,0.000000,5.951608,1.833320,5.854366,0.000000,0,0,17.056215,14.289638,0,0,17.662714,13.693593,0.00012,0.10231
2.108,0.000000,5.955009,1.862625,5.856235,0.000000,0,0,17.045374,14.321367,0,0,17.685049,13.682738,0.00009,0.10211
2.109,0.000000,5.958401,1.891931,5.858103,0.000000,0,0,17.034533,14.353097,0,0,17.707386,13.671883,0.00006,0.10215
2.110,0.000000,5.961453,1.908151,5.860063,0.000000,0,0,17.023867,14.384823,0,0,17.729057,13.660976,-0.00009,0.10240
2.111,0.000000,5.964451,1.920681,5.862049,0.000000,0,0,17.013248,14.416548,0,0,17.750542,13.650056,0.00025,0.10227
2.112,0.000000,5.966895,1.933210,5.864035,0.000000,0,0,17.002630,14.448273,0,0,17.772028,13.639135,0.00009,0.10221
2.113,0.000000,5.969251,1.945739,5.866021,0.000000,0,0,16.992014,14.479998,0,0,17.793512,13.628215,0.00012,0.10250
2.114,0.000000,5.970892,1.933698,5.868076,0.000000,0,0,16.981798,14.506184,0,0,17.815559,13.617376,0.00015,0.10245
2.115,0.000000,5.972419,1.914726,5.870152,0.000000,0,0,16.971695,14.530806,0,0,17.837763,13.606562,0.00015,0.10229
2.116,0.000000,5.973217,1.895754,5.872226,0.000000,0,0,16.961594,14.555429,0,0,17.859968,13.595746,-0.00004,0.10245
2.117,0.000000,5.973898,1.876783,5.874301,0.000000,0,0,16.951490,14.580051,0,0,17.882174,13.584931,0.00009,0.10248
2.118,0.000000,5.973841,1.830832,5.876392,0.000000,0,0,16.941793,14.609797,0,0,17.904139,13.573685,0.00006,0.10212
2.119,0.000000,5.973666,1.777273,5.878487,0.000000,0,0,16.932209,14.640988,0,0,17.926037,13.562317,0.00012,0.10218
2.120,0.000000,5.972584,1.723713,5.880581,0.000000,0,0,16.922626,14.672179,0,0,17.947933,13.550949,-0.00012,0.10232
2.121,0.000000,5.971358,1.670153,5.882676,0.000000,0,0,16.913042,14.703370,0,0,17.969831,13.539580,0.00006,0.10198
2.122,0.000000,5.969112,1.593483,5.884358,0.000000,0,0,16.904131,14.739084,0,0,17.990648,13.528353,0.00025,0.10199
2.123,0.000000,5.966702,1.510295,5.885923,0.000000,0,0,16.895409,14.776075,0,0,18.011160,13.517164,-0.00012,0.10218
2.124,0.000000,5.963600,1.427107,5.887488,0.000000,0,0,16.886684,14.813066,0,0,18.031670,13.505977,0.00006,0.10195
2.125,0.000000,5.960386,1.343919,5.889053,0.000000,0,0,16.877962,14.850057,0,0,18.052181,13.494788,-0.00004,0.10179
2.126,2.858760,5.956895,1.258689,5.890171,0.000000,0,0,16.869894,14.881949,0,1,18.071934,13.484004,0.00002,0.10200
2.127,6.175188,5.953360,1.172883,5.891162,0.000000,0,0,16.862009,14.912404,1,0,18.091473,13.473333,0.00008,0.10191
2.128,6.631983,5.949790,1.087077,5.892153,0.000000,0,0,16.854124,14.942860,1,0,18.111012,13.462663,0.00006,0.10152
2.129,6.630972,5.946215,1.001271,5.893145,0.000000,0,0,16.846239,14.973314,1,0,18.130550,13.451993,0.00019,0.10148
2.130,6.630970,5.942764,0.921190,5.893988,0.000000,0,0,16.839643,15.004879,1,0,18.149555,13.441319,0.00019,0.10143
2.131,6.631128,5.939333,0.842722,5.894790,0.000000,0,0,16.833412,15.036755,1,0,18.168411,13.430643,0.00000,0.10119
2.132,6.631798,5.936020,0.764255,5.895593,0.000000,0,0,16.827179,15.068632,1,0,18.187265,13.419968,-0.00015,0.10088
2.133,6.632550,5.932726,0.685788,5.896395,0.000000,0,0,16.820948,15.100508,1,0,18.206120,13.409293,0.00015,0.10081
2.134,6.633185,5.929520,0.617641,5.896859,0.000000,0,0,16.816935,15.139815,1,0,18.200760,13.398992,0.00012,0.10083
2.135,6.633801,5.926327,0.552403,5.897229,0.000000,0,0,16.813547,15.181217,1,0,18.188570,13.388796,0.00009,0.10060
2.136,6.634335,5.923300,0.487166,5.897598,0.000000,0,0,16.810160,15.222620,1,0,18.176378,13.378599,0.00006,0.10025
2.137,6.634855,5.920300,0.421929,5.897968,0.000000,0,0,16.806772,15.264023,1,0,18.164188,13.368403,0.00025,0.10031
2.138,6.635467,5.917530,0.361732,5.898396,0.000000,0,0,16.806797,15.297559,1,0,18.152542,13.358109,-0.00006,0.10044
2.139,6.636094,5.914797,0.302957,5.898840,0.000000,0,0,16.807787,15.328876,1,0,18.141050,13.347787,0.00013,0.10014
2.140,6.636764,5.912164,0.244182,5.899285,0.000000,0,0,16.808775,15.360194,1,0,18.129559,13.337464,0.00008,0.09996
2.141,6.637441,5.909546,0.185407,5.899730,0.000000,0,0,16.809765,15.391511,1,0,18.118067,13.327142,0.00025,0.10013
2.142,6.638080,5.906905,0.133675,5.899883,0.000000,0,0,16.813564,15.414285,1,0,18.106331,13.316902,0.00006,0.10010
2.143,6.638713,5.904259,0.083930,5.899953,0.000000,0,0,16.818155,15.434649,1,0,18.094526,13.306686,0.00025,0.09963
2.144,6.639357,5.901740,0.034185,5.900024,0.000000,0,0,16.822748,15.455012,1,0,18.082724,13.296470,0.00009,0.09973
2.145,6.640003,5.899241,-0.015560,5.900095,0.000000,0,0,16.827339,15.475376,1,0,18.070919,13.286254,0.00004,0.09999
2.146,6.640731,5.897070,-0.049702,5.899885,0.000000,0,0,16.834215,15.485893,1,0,18.059305,13.276517,0.00013,0.09975
2.147,6.641472,5.894952,-0.079442,5.899597,0.000000,0,0,16.841734,15.493632,1,0,18.047743,13.266915,0.00000,0.09959
2.148,6.642297,5.893238,-0.109182,5.899309,0.000000,0,0,16.849253,15.501371,1,0,18.036180,13.257314,0.00004,0.09980
2.149,6.643135,5.891588,-0.138922,5.899021,0.000000,0,0,16.856773,15.509111,1,0,18.024620,13.247712,0.00025,0.09989
2.150,6.644018,5.890413,-0.148892,5.898613,0.000000,0,0,16.866161,15.511663,1,0,18.012594,13.238335,0.00015,0.09966
2.151,6.644909,5.889313,-0.153285,5.898172,0.000000,0,0,16.876078,15.512753,1,0,18.000437,13.229021,0.00025,0.09973
2.152,6.645715,5.888892,-0.157679,5.897732,0.000000,0,0,16.885994,15.513843,1,0,17.988281,13.219707,0.00015,0.09993
2.153,6.646508,5.888579,-0.162072,5.897291,0.000000,0,0,16.895910,15.514933,1,0,17.976124,13.210394,0.00025,0.09991
2.154,6.647110,5.889082,-0.148715,5.897161,0.000000,0,0,16.907476,15.503973,1,0,17.964350,13.201556,0.00015,0.09978
2.155,6.647680,5.889716,-0.130352,5.897119,0.000000,0,0,16.919506,15.489616,1,0,17.952682,13.192853,0.00015,0.09994
2.156,6.648173,5.890824,-0.111989,5.897076,0.000000,0,0,16.931536,15.475259,1,0,17.941015,13.184150,0.00002,0.10008
2.157,6.648654,5.892007,-0.093626,5.897034,0.000000,0,0,16.943565,15.460901,1,0,17.929350,13.175447,0.00009,0.09991
2.158,6.649209,5.893271,-0.069441,5.896978,0.000000,0,0,16.957079,15.453908,1,0,17.918070,13.167248,-0.00006,0.09995
2.159,6.649777,5.894548,-0.043615,5.896918,0.000000,0,0,16.971008,15.448993,1,0,17.906900,13.159190,0.00015,0.10023
2.160,6.650469,5.895877,-0.017789,5.896859,0.000000,0,0,16.984940,15.444077,1,0,17.895731,13.151133,0.00009,0.10030
2.161,6.651182,5.897214,0.008037,5.896799,0.000000,0,0,16.998869,15.439160,1,0,17.884562,13.143076,-0.00008,0.10012
2.162,6.652022,5.898633,0.032060,5.896878,0.000000,0,0,17.014372,15.426252,1,0,17.874062,13.135242,0.00015,0.10020
2.163,6.652884,5.900064,0.055574,5.896996,0.000000,0,0,17.030319,15.411091,1,0,17.863749,13.127473,0.00009,0.10040
2.164,6.653806,5.901389,0.079088,5.897115,0.000000,0,0,17.046265,15.395928,1,0,17.853436,13.119703,0.00006,0.10026
2.165,6.654738,5.902697,0.102602,5.897233,0.000000,0,0,17.062212,15.380767,1,0,17.843122,13.111933,0.00004,0.10012
2.166,6.655685,5.903704,0.117095,5.897387,0.000000,0,0,17.079920,15.368036,1,0,17.832640,13.104406,-0.00006,0.10041
2.167,6.656633,5.904663,0.129043,5.897552,0.000000,0,0,17.098124,15.355991,1,0,17.822109,13.096949,0.00009,0.10043
2.168,6.657733,5.905365,0.140991,5.897716,0.000000,0,0,17.116329,15.343946,1,0,17.811579,13.089490,0.00028,0.10013
2.169,6.658857,5.906025,0.152940,5.897880,0.000000,0,0,17.134533,15.331902,1,0,17.801048,13.082032,0.00009,0.10023
2.170,6.660256,5.906517,0.157968,5.898061,0.000000,0,0,17.153864,15.320092,1,0,17.790340,13.074878,0.00015,0.10046
2.171,6.661699,5.906982,0.161045,5.898247,0.000000,0,0,17.173510,15.308351,1,0,17.779583,13.067810,-0.00009,0.10024
2.172,6.663240,5.907262,0.164122,5.898432,0.000000,0,0,17.193157,15.296609,1,0,17.768826,13.060742,0.00034,0.10012
2.173,6.664796,5.907513,0.167200,5.898618,0.000000,0,0,17.212805,15.284867,1,0,17.758068,13.053675,0.00019,0.10033
2.174,6.666224,5.907564,0.164002,5.898843,0.000000,0,0,17.233639,15.277091,1,0,17.747026,13.047656,0.00025,0.10031
2.175,6.667633,5.907583,0.159035,5.899079,0.000000,0,0,17.254808,15.270433,1,0,17.735907,13.041933,0.00000,0.09998
2.176,6.668861,5.907527,0.154068,5.899314,0.000000,0,0,17.275978,15.263777,1,0,17.724787,13.036210,0.00012,0.10006
2.177,6.670061,5.907460,0.149101,5.899550,0.000000,0,0,17.297146,15.257119,1,0,17.713667,13.030487,0.00021,0.10018
2.178,6.671105,5.907493,0.149221,5.899734,0.000000,0,0,17.319292,15.243073,1,0,17.702467,13.026086,-0.00004,0.10007
2.179,6.672125,5.907541,0.150776,5.899902,0.000000,0,0,17.341711,15.226942,1,0,17.691244,13.022057,0.00015,0.09980
2.180,6.673157,5.907911,0.152330,5.900070,0.000000,0,0,17.364132,15.210812,1,0,17.680021,13.018028,0.00009,0.09982
2.181,6.674190,5.908333,0.153885,5.900238,0.000000,0,0,17.386551,15.194681,1,0,17.668798,13.013999,0.00009,0.09990
2.182,6.675409,5.909276,0.174937,5.900249,0.000000,0,0,17.410385,15.179903,1,0,17.658350,13.012310,0.00015,0.09979
2.183,6.676658,5.910302,0.201488,5.900216,0.000000,0,0,17.434616,15.165505,1,0,17.648119,13.011280,-0.00012,0.09957
2.184,6.678132,5.911882,0.228040,5.900182,0.000000,0,0,17.458849,15.151108,1,0,17.637888,13.010250,-0.00006,0.09967
2.185,6.679643,5.913551,0.254591,5.900149,0.000000,0,0,17.483082,15.136710,1,0,17.627657,13.009220,0.00015,0.09980
2.186,6.681354,5.915771,0.298492,5.900216,0.000000,0,0,17.508356,15.123181,1,0,17.617489,13.010930,0.00019,0.09956
2.187,6.683097,5.918079,0.347286,5.900311,0.000000,0,0,17.533922,15.109897,1,0,17.607340,13.013413,0.00034,0.09939
2.188,6.684898,5.920981,0.396079,5.900405,0.000000,0,0,17.559490,15.096612,1,0,17.597191,13.015897,-0.00015,0.09955
2.189,6.686707,5.923979,0.444873,5.900500,0.000000,0,0,17.585056,15.083328,1,0,17.587042,13.018380,0.00006,0.09956
2.190,6.688463,5.927554,0.502776,5.900989,0.000000,0,0,17.611393,15.066845,1,0,17.576805,13.022888,0.00000,0.09915
2.191,6.690210,5.931220,0.563247,5.901587,0.000000,0,0,17.637947,15.049460,1,0,17.566544,13.027967,0.00012,0.09905
2.192,6.692091,5.935107,0.623718,5.902186,0.000000,0,0,17.664501,15.032076,1,0,17.556282,13.033047,0.00006,0.09921
2.193,6.693993,5.939029,0.684190,5.902786,0.000000,0,0,17.691055,15.014690,1,0,17.546022,13.038125,0.00019,0.09913
2.194,6.696216,5.942752,0.730326,5.903830,0.000000,0,0,17.718086,14.996827,1,0,17.535555,13.044531,0.00015,0.09879
2.195,6.698489,5.946445,0.772420,5.905001,0.000000,0,0,17.745251,14.978829,1,0,17.525030,13.051311,0.00009,0.09891
2.196,6.700881,5.949674,0.814513,5.906171,0.000000,0,0,17.772415,14.960831,1,0,17.514507,13.058090,0.00019,0.09907
2.197,6.703292,5.952829,0.856606,5.907341,0.000000,0,0,17.799582,14.942833,1,0,17.503983,13.064870,0.00004,0.09901
2.198,6.705569,5.955387,0.885141,5.908334,0.000000,0,0,17.827635,14.933566,1,0,17.493631,13.072850,0.00021,0.09887
2.199,6.707825,5.957850,0.909853,5.909278,0.000000,0,0,17.855940,14.926762,1,1,17.483328,13.081170,0.00012,0.09898
2.200,3.816930,5.959979,0.934564,5.910222,0.000000,0,0,17.884245,14.919957,0,0,17.473024,13.089489,0.00000,0.09922
2.201,0.462861,5.962053,0.959275,5.911165,0.000000,0,0,17.912550,14.913154,0,0,17.462721,13.097809,0.00006,0.09914
2.202,0.000000,5.964104,0.979813,5.912167,0.000000,0,0,17.941294,14.910061,0,0,17.452374,13.106600,0.00000,0.09902
2.203,0.000000,5.966151,0.999175,5.913186,0.000000,0,0,17.970160,14.908015,0,0,17.442013,13.115524,0.00036,0.09927
2.204,0.000000,5.968194,1.018536,5.914204,0.000000,0,0,17.999025,14.905971,0,0,17.431652,13.124449,0.00027,0.09946
2.205,0.000000,5.970238,1.037898,5.915223,0.000000,0,0,18.027891,14.903925,0,0,17.421291,13.133372,0.00004,0.09924
2.206,0.000000,5.972324,1.067728,5.916008,0.000000,0,0,18.057117,14.898510,0,0,17.410925,13.143068,0.00012,0.09935
2.207,0.000000,5.974418,1.100510,5.916727,0.000000,0,0,18.086443,14.892146,0,0,17.400557,13.152982,0.00031,0.09968
2.208,0.000000,5.977089,1.133293,5.917446,0.000000,0,0,18.115768,14.885781,0,0,17.390188,13.162895,0.00027,0.09965
2.209,0.000000,5.979852,1.166075,5.918164,0.000000,0,0,18.145094,14.879416,0,0,17.379820,13.172809,0.00027,0.09946
2.210,0.000000,5.983668,1.218607,5.919347,0.000000,0,0,18.174074,14.868101,0,0,17.370020,13.183550,0.00009,0.09974
2.211,0.000000,5.987652,1.276709,5.920660,0.000000,0,0,18.202955,14.855390,0,0,17.360380,13.194524,0.00000,0.09994
2.212,0.000000,5.992288,1.334811,5.921972,0.000000,0,0,18.231836,14.842678,0,0,17.350742,13.205499,0.00000,0.09966
2.213,0.000000,5.997027,1.392914,5.923285,0.000000,0,0,18.260719,14.829967,0,0,17.341103,13.216473,-0.00004,0.09970
2.214,0.000000,6.001883,1.454623,5.924830,0.000000,0,0,18.288931,14.810988,0,0,17.330988,13.228182,0.00012,0.10004
2.215,0.000000,6.006757,1.517349,5.926441,0.000000,0,0,18.316956,14.790243,0,0,17.320740,13.240099,-0.00009,0.09993
2.216,0.000000,6.011728,1.580076,5.928051,0.000000,0,0,18.344978,14.769498,0,0,17.310490,13.252015,0.00027,0.09980
2.217,0.000000,6.016715,1.642802,5.929661,0.000000,0,0,18.373003,14.748753,0,0,17.300241,13.263932,0.00000,0.10008
2.218,0.000000,6.021851,1.705034,5.931406,0.000000,0,0,18.399343,14.734941,0,0,17.289501,13.276527,0.00009,0.10022
2.219,0.000000,6.027011,1.767128,5.933189,0.000000,0,0,18.425209,14.723084,0,0,17.278622,13.289314,0.00006,0.10001
2.220,0.000000,6.032034,1.829221,5.934971,0.000000,0,0,18.451075,14.711227,0,0,17.267744,13.302101,0.00025,0.10010
2.221,0.000000,6.037036,1.891314,5.936754,0.000000,0,0,18.476940,14.699371,0,0,17.256865,13.314887,0.00015,0.10025
2.222,0.000000,6.041579,1.935477,5.938766,0.000000,0,0,18.500145,14.692356,0,0,17.245670,13.328268,0.00012,0.10020
2.223,0.000000,6.046048,1.974582,5.940843,0.000000,0,0,18.522600,14.686706,0,0,17.234390,13.341817,0.00012,0.09999
2.224,0.000000,6.050008,2.013688,5.942920,0.000000,0,0,18.545055,14.681056,0,0,17.223108,13.355366,0.00025,0.10004
2.225,0.000000,6.053886,2.052794,5.944997,0.000000,0,0,18.567511,14.675406,0,0,17.211826,13.368915,0.00004,0.10016
2.226,0.000000,6.057292,2.074445,5.947171,0.000000,0,0,18.587543,14.664882,0,0,17.200411,13.383317,0.00019,0.10003
2.227,0.000000,6.060623,2.091175,5.949373,0.000000,0,0,18.606892,14.652982,0,0,17.188959,13.397960,0.00006,0.09982
2.228,0.000000,6.063568,2.107904,5.951574,0.000000,0,0,18.626240,14.641083,0,0,17.177505,13.412603,0.00006,0.09997
2.229,0.000000,6.066451,2.124633,5.953776,0.000000,0,0,18.645588,14.629183,0,0,17.166054,13.427246,0.00009,0.10011
2.230,0.000000,6.068982,2.124601,5.956089,0.000000,0,0,18.663086,14.622774,0,0,17.154999,13.442629,0.00015,0.09984
2.231,0.000000,6.071457,2.119843,5.958433,0.000000,0,0,18.680063,14.617913,0,0,17.144056,13.458220,-0.00004,0.09982
2.232,0.000000,6.073322,2.115084,5.960777,0.000000,0,0,18.697039,14.613053,0,0,17.133112,13.473810,0.00004,0.10015
2.233,0.000000,6.075089,2.110326,5.963121,0.000000,0,0,18.714016,14.608192,0,0,17.122169,13.489401,0.00000,0.10012
2.234,0.000000,6.076032,2.087041,5.965226,0.000000,0,0,18.729765,14.596896,0,0,17.111530,13.505445,0.00006,0.09979
2.235,0.000000,6.076843,2.058530,5.967263,0.000000,0,0,18.745167,14.583783,0,0,17.100979,13.521617,0.00015,0.09994
2.236,0.000000,6.077199,2.030019,5.969300,0.000000,0,0,18.760571,14.570671,0,0,17.090425,13.537788,-0.00009,0.10013
