"Time","60 right DS","59 left DS","v3 L COP","v2 R COP","v1 xCoM","37a CoMy (cm)","37 CoMy (cm)","35 FRy (cm)","33 FLy (cm)","30 HRy (cm)","28 HLy (cm)","24 toey (cm)","16 Hipy (cm)","3 Platform","2 Trdml","1 Synch"
0.174,0,1,6.752481,0.000000,6.382966,5.970969,6.118060,5.161902,6.624491,5.178273,6.880469,8.246529,10.062281,0.97589,0.09794,3.27672
0.175,0,1,6.757324,0.000000,6.375016,5.591411,6.120711,5.163265,6.627424,5.177529,6.887224,8.245740,10.066587,0.99418,0.09808,3.27678
0.176,0,1,6.762164,0.000000,6.366949,5.211854,6.123363,5.164628,6.630357,5.176784,6.893979,8.244950,10.070894,1.01382,0.09830,3.27724
0.177,0,1,6.767097,0.000000,6.359106,4.893559,6.126504,5.166960,6.633872,5.177594,6.900410,8.250417,10.076248,1.03146,0.09815,3.27739
0.178,0,1,6.772078,0.000000,6.351380,4.620731,6.130008,5.170010,6.637819,5.179558,6.906601,8.260525,10.082379,1.04953,0.09799,3.27732
0.179,0,1,6.777166,0.000000,6.344054,4.347904,6.133512,5.173061,6.641766,5.181522,6.912793,8.270633,10.088511,1.06902,0.09810,3.27733
0.180,0,1,6.782310,0.000000,6.336937,4.075076,6.137016,5.176111,6.645713,5.183486,6.918984,8.280742,10.094641,1.08721,0.09834,3.27740
0.181,0,1,6.787571,0.000000,6.330732,3.872082,6.139729,5.178217,6.650072,5.185454,6.925252,8.288417,10.098494,1.11490,0.09832,3.27726
0.182,0,1,6.792893,0.000000,6.325006,3.720918,6.141854,5.179622,6.654737,5.187424,6.931577,8.294288,10.100655,1.13609,0.09821,3.27696
0.183,0,1,6.798425,0.000000,6.320914,3.569753,6.143980,5.181027,6.659401,5.189394,6.937902,8.300158,10.102816,1.15556,0.09840,3.27691
0.184,0,1,6.804066,0.000000,6.317680,3.418588,6.146105,5.182433,6.664066,5.191363,6.944227,8.306028,10.104978,1.17028,0.09868,3.27706
0.185,0,1,6.809962,0.000000,6.316304,3.342297,6.147505,5.185291,6.669379,5.193196,6.950508,8.310376,10.109817,1.18831,0.09853,3.27726
0.186,0,1,6.815991,0.000000,6.315902,3.321574,6.148366,5.189228,6.675174,5.194927,6.956756,8.313594,10.116644,1.20308,0.09840,3.27749
0.187,0,1,6.822011,0.000000,6.317083,3.300852,6.149228,5.193165,6.680969,5.196659,6.963003,8.316812,10.123471,1.21792,0.09874,3.27754
0.188,0,1,6.828026,0.000000,6.319094,3.280129,6.150089,5.197102,6.686763,5.198390,6.969251,8.320030,10.130298,1.23401,0.09898,3.27747
0.189,0,1,6.833766,0.000000,6.322428,3.311362,6.152866,5.199894,6.692863,5.202824,6.974559,8.322103,10.137338,1.25977,0.09878,3.27726
0.190,0,1,6.839360,0.000000,6.326457,3.381154,6.157064,5.201838,6.699190,5.209265,6.979170,8.323325,10.144535,1.27412,0.09881,3.27696
0.191,0,1,6.844801,0.000000,6.331655,3.450946,6.161262,5.203781,6.705517,5.215706,6.983781,8.324548,10.151733,1.28809,0.09920,3.27700
0.192,0,1,6.850163,0.000000,6.337467,3.520738,6.165460,5.205724,6.711843,5.222147,6.988391,8.325770,10.158931,1.29898,0.09921,3.27730
0.193,0,1,6.855565,0.000000,6.344265,3.626443,6.169785,5.204728,6.719099,5.226399,6.992077,8.328810,10.166246,1.31198,0.09910,3.27713
0.194,0,1,6.860988,0.000000,6.351581,3.758800,6.174204,5.201550,6.727042,5.229027,6.995078,8.333198,10.173651,1.32292,0.09934,3.27660
0.195,0,1,6.866470,0.000000,6.359748,3.891157,6.178624,5.198372,6.734986,5.231656,6.998078,8.337586,10.181054,1.33536,0.09951,3.27650
0.196,0,1,6.871984,0.000000,6.368364,4.023514,6.183043,5.195194,6.742930,5.234284,7.001078,8.341974,10.188458,1.35357,0.09933,3.27673
0.197,0,1,6.877507,0.000000,6.377705,4.160797,6.187396,5.193050,6.751401,5.240020,7.003493,8.345100,10.195703,1.36772,0.09937,3.27687
0.198,0,1,6.883036,0.000000,6.387427,4.301734,6.191700,5.191674,6.760262,5.248061,7.005474,8.347290,10.202828,1.37880,0.09966,3.27694
0.199,0,1,6.888435,0.000000,6.397614,4.442672,6.196005,5.190298,6.769124,5.256102,7.007455,8.349481,10.209954,1.38801,0.09971,3.27689
0.200,0,1,6.893765,0.000000,6.408045,4.583610,6.200309,5.188921,6.777985,5.264143,7.009436,8.351670,10.217080,1.39501,0.09964,3.27674
0.201,0,1,6.898861,0.000000,6.418680,4.724120,6.204021,5.186155,6.786821,5.270278,7.010876,8.352345,10.225545,1.40511,0.09977,3.27654
0.202,0,1,6.903835,0.000000,6.429421,4.864312,6.207291,5.182357,6.795638,5.274999,7.011913,8.351894,10.235003,1.41403,0.09999,3.27631
0.203,0,1,6.908752,0.000000,6.440207,5.004505,6.210561,5.178560,6.804455,5.279718,7.012951,8.351444,10.244460,1.42017,0.09995,3.27669
0.204,0,1,6.913639,0.000000,6.451015,5.144697,6.213831,5.174763,6.813272,5.284439,7.013988,8.350994,10.253918,1.43245,0.09992,3.27753
0.205,0,1,6.918667,0.000000,6.461747,5.274456,6.218818,5.173100,6.822640,5.284173,7.014745,8.351254,10.266668,1.44327,0.10024,3.27763
0.206,0,1,6.923769,0.000000,6.472436,5.396472,6.225078,5.173021,6.832419,5.280206,7.015294,8.352039,10.281863,1.44712,0.10045,3.27718
0.207,0,1,6.928946,0.000000,6.482892,5.518487,6.231337,5.172943,6.842197,5.276240,7.015842,8.352826,10.297058,1.45361,0.10053,3.27693
0.208,0,1,6.934162,0.000000,6.493223,5.640503,6.237597,5.172863,6.851975,5.272274,7.016391,8.353612,10.312253,1.45983,0.10086,3.27686
0.209,0,1,6.939330,0.000000,6.503183,5.738500,6.244527,5.173113,6.862003,5.267803,7.016577,8.354698,10.322718,1.45895,0.10112,3.27708
0.210,0,1,6.944473,0.000000,6.512949,5.818671,6.251955,5.173605,6.872215,5.262958,7.016494,8.356007,10.329672,1.46780,0.10108,3.27754
0.211,0,1,6.949521,0.000000,6.522408,5.898841,6.259383,5.174098,6.882427,5.258112,7.016411,8.357315,10.336626,1.47125,0.10121,3.27783
0.212,0,1,6.954519,0.000000,6.531706,5.979012,6.266810,5.174591,6.892640,5.253267,7.016327,8.358624,10.343580,1.47640,0.10150,3.27798
0.213,0,1,6.959405,0.000000,6.540849,6.037449,6.273836,5.178096,6.902697,5.244532,7.016040,8.360792,10.348760,1.48004,0.10143,3.27792
0.214,0,1,6.964234,0.000000,6.549909,6.079756,6.280563,5.183837,6.912639,5.232909,7.015601,8.363598,10.352623,1.48300,0.10152,3.27769
0.215,0,1,6.968969,0.000000,6.558832,6.122063,6.287291,5.189579,6.922581,5.221285,7.015162,8.366404,10.356486,1.48348,0.10183,3.27750
0.216,0,1,6.973655,0.000000,6.567683,6.164370,6.294018,5.195320,6.932524,5.209662,7.014722,8.369209,10.360350,1.48500,0.10174,3.27735
0.217,0,1,6.978288,0.000000,6.576386,6.192317,6.299489,5.198594,6.942111,5.198388,7.014502,8.372057,10.368358,1.48519,0.10173,3.27715
0.218,0,1,6.982893,0.000000,6.585013,6.209608,6.304028,5.200036,6.951437,5.187371,7.014443,8.374937,10.379441,1.48583,0.10204,3.27692
0.219,1,1,6.987532,1.699908,6.593493,6.226898,6.308567,5.201479,6.960762,5.176354,7.014384,8.377817,10.390524,1.48381,0.10206,3.27661
0.220,1,1,6.992189,4.291232,6.601897,6.244188,6.313105,5.202921,6.970087,5.165338,7.014326,8.380697,10.401608,1.48127,0.10189,3.27623
0.221,1,1,6.996953,5.177599,6.610137,6.261297,6.319570,5.202166,6.979515,5.153259,7.014421,8.384837,10.411206,1.48178,0.10205,3.27628
0.222,1,1,7.001773,5.169904,6.618291,6.278272,6.327463,5.199778,6.989020,5.140392,7.014630,8.389912,10.419704,1.48013,0.10220,3.27666
0.223,1,1,7.006638,5.162288,6.626468,6.295247,6.335357,5.197390,6.998525,5.127524,7.014840,8.394987,10.428202,1.47718,0.10195,3.27678
0.224,1,1,7.011528,5.154713,6.634656,6.312222,6.343251,5.195003,7.008029,5.114657,7.015049,8.400063,10.436699,1.47462,0.10199,3.27671
0.225,1,1,7.016358,5.148629,6.643320,6.357176,6.350524,5.193060,7.017305,5.104186,7.015244,8.404056,10.445011,1.47004,0.10219,3.27672
0.226,1,1,7.021157,5.143326,6.652232,6.422895,6.357336,5.191448,7.026410,5.095493,7.015429,8.407246,10.453184,1.46781,0.10195,3.27679
0.227,1,1,7.025769,5.138209,6.662067,6.488614,6.364149,5.189835,7.035514,5.086800,7.015613,8.410435,10.461358,1.46270,0.10190,3.27700
0.228,1,1,7.030282,5.133188,6.672387,6.554333,6.370961,5.188223,7.044619,5.078107,7.015798,8.413625,10.469532,1.45385,0.10224,3.27730
0.229,1,1,7.034512,5.126637,6.683774,6.659747,6.375668,5.187612,7.053164,5.064348,7.015700,8.425589,10.475450,1.44729,0.10209,3.27744
0.230,1,1,7.038592,5.119285,6.695723,6.794620,6.378812,5.187744,7.061292,5.046830,7.015394,8.444063,10.479694,1.44165,0.10193,3.27744
0.231,1,1,7.042467,5.110306,6.708483,6.929492,6.381957,5.187875,7.069421,5.029311,7.015088,8.462538,10.483938,1.43710,0.10225,3.27739
0.232,1,1,7.046235,5.100474,6.721668,7.064365,6.385101,5.188007,7.077549,5.011793,7.014782,8.481012,10.488182,1.42726,0.10227,3.27732
0.233,1,1,7.049912,5.089514,6.735281,7.237580,6.390541,5.185605,7.085351,4.993499,7.014443,8.503478,10.497361,1.42047,0.10213,3.27728
0.234,1,1,7.053544,5.077960,6.749120,7.439250,6.397684,5.181321,7.092908,4.974629,7.014081,8.528905,10.510202,1.41329,0.10228,3.27728
0.235,1,1,7.057134,5.066377,6.763331,7.640920,6.404826,5.177037,7.100466,4.955759,7.013718,8.554332,10.523043,1.40524,0.10233,3.27715
0.236,1,1,7.060703,5.054777,6.777739,7.842589,6.411969,5.172754,7.108023,4.936889,7.013356,8.579759,10.535884,1.39346,0.10217,3.27692
0.237,1,1,7.064244,5.044991,6.792772,8.051455,6.420504,5.167784,7.115336,4.927781,7.013063,8.607523,10.545624,1.37647,0.10233,3.27682
0.238,1,1,7.067770,5.036157,6.808133,8.265662,6.430072,5.162305,7.122467,4.925918,7.012822,8.637021,10.553061,1.36711,0.10248,3.27682
0.239,1,0,4.750357,5.033575,6.824038,8.479868,6.439640,5.156826,7.129597,4.924055,7.012580,8.666520,10.560499,1.35740,0.10230,3.27695
0.240,1,0,1.215865,5.034273,6.840229,8.694075,6.449207,5.151348,7.136728,4.922192,7.012339,8.696018,10.567937,1.34927,0.10237,3.27718
0.241,1,0,0.000000,5.043891,6.856297,8.880525,6.457751,5.149920,7.143592,4.937135,7.011941,8.722769,10.576891,1.33621,0.10261,3.27728
0.242,1,0,0.000000,5.058189,6.872300,9.046374,6.465536,5.151499,7.150259,4.964552,7.011428,8.747479,10.586971,1.32378,0.10243,3.27728
0.243,1,0,0.000000,5.072748,6.887547,9.212225,6.473320,5.153079,7.156925,4.991969,7.010915,8.772190,10.597052,1.30662,0.10230,3.27733
0.244,1,0,0.000000,5.087445,6.902397,9.378075,6.481104,5.154658,7.163591,5.019386,7.010402,8.796901,10.607132,1.28938,0.10240,3.27740
0.245,1,0,0.000000,5.093725,6.916220,9.479335,6.492734,5.152357,7.170195,5.033641,7.009924,8.819457,10.616565,1.27902,0.10229,3.27722
0.246,1,0,0.000000,5.095592,6.929504,9.532659,6.507218,5.147176,7.176753,5.038129,7.009471,8.840415,10.625517,1.26108,0.10204,3.27684
0.247,1,0,0.000000,5.094759,6.941527,9.585982,6.521702,5.141994,7.183310,5.042617,7.009018,8.861373,10.634468,1.24736,0.10196,3.27702
0.248,1,0,0.000000,5.092511,6.952889,9.639307,6.536186,5.136814,7.189868,5.047104,7.008565,8.882330,10.643420,1.22960,0.10201,3.27763
0.249,1,0,0.000000,5.095026,6.962814,9.625091,6.547444,5.133474,7.196127,5.057500,7.007884,8.900426,10.652465,1.21693,0.10179,3.27763
0.250,1,0,0.000000,5.100037,6.971987,9.560750,6.556308,5.131502,7.202165,5.072282,7.007031,8.916398,10.661579,1.20250,0.10158,3.27718
0.251,1,0,0.000000,5.106748,6.979768,9.496409,6.565172,5.129530,7.208202,5.087063,7.006179,8.932370,10.670692,1.16843,0.10169,3.27706
0.252,1,0,0.000000,5.114348,6.986820,9.432069,6.574036,5.127558,7.214240,5.101845,7.005327,8.948342,10.679807,1.15495,0.10174,3.27722
0.253,1,0,0.000000,5.118841,6.992368,9.307322,6.584095,5.126306,7.219939,5.109628,7.003796,8.962073,10.686461,1.14031,0.10155,3.27711
0.254,1,0,0.000000,5.121704,6.997127,9.137744,6.595039,5.125589,7.225387,5.112217,7.001761,8.974141,10.691291,1.12036,0.10163,3.27680
0.255,1,0,0.000000,5.122227,6.999934,8.968166,6.605984,5.124872,7.230835,5.114807,6.999727,8.986209,10.696120,1.10285,0.10185,3.27680
0.256,1,0,0.000000,5.121523,7.001718,8.798589,6.616929,5.124155,7.236283,5.117397,6.997692,8.998277,10.700951,1.08713,0.10168,3.27703
0.257,1,0,0.000000,5.120615,7.001391,8.590062,6.626407,5.123062,7.241459,5.119063,6.995430,9.000439,10.706010,1.06163,0.10163,3.27687
0.258,1,0,0.000000,5.119600,6.999958,8.352630,6.634797,5.121691,7.246433,5.120045,6.993000,8.995249,10.711239,1.03497,0.10188,3.27641
0.259,1,0,0.000000,5.119578,6.996991,8.115197,6.643187,5.120319,7.251407,5.121027,6.990569,8.990060,10.716469,1.01381,0.10180,3.27652
0.260,1,0,0.000000,5.120077,6.993221,7.877764,6.651577,5.118948,7.256381,5.122009,6.988138,8.984870,10.721699,0.99270,0.10165,3.27705
0.261,1,0,0.000000,5.122169,6.988567,7.608660,6.658679,5.119164,7.260904,5.125641,6.985649,8.978062,10.727520,0.97563,0.10181,3.27711
0.262,1,0,0.000000,5.125095,6.983451,7.316051,6.664825,5.120559,7.265093,5.131242,6.983117,8.970051,10.733781,0.95534,0.10187,3.27680
0.263,1,0,0.000000,5.128716,6.977395,7.023442,6.670971,5.121953,7.269282,5.136842,6.980584,8.962041,10.740041,0.93719,0.10162,3.27680
0.264,1,0,0.000000,5.132700,6.970846,6.730833,6.677118,5.123348,7.273471,5.142442,6.978051,8.954030,10.746302,0.90553,0.10163,3.27703
0.265,1,0,0.000000,5.136517,6.962943,6.398695,6.681788,5.120707,7.277215,5.153339,6.975585,8.960400,10.750331,0.87596,0.10185,3.27713
0.266,1,0,0.000000,5.140245,6.954330,6.037220,6.685363,5.115070,7.280626,5.168167,6.973169,8.977441,10.752704,0.85222,0.10164,3.27713
0.267,1,0,0.000000,5.145023,6.944244,5.675745,6.688938,5.109434,7.284038,5.182995,6.970752,8.994482,10.755077,0.83217,0.10148,3.27704
0.268,1,0,0.000000,5.150350,6.933384,5.314270,6.692513,5.103797,7.287450,5.197823,6.968336,9.011523,10.757451,0.80897,0.10168,3.27689
0.269,1,0,0.000000,5.157855,6.921120,4.920809,6.699985,5.102705,7.290448,5.212985,6.965764,9.019746,10.761519,0.78808,0.10155,3.27691
0.270,1,0,0.000000,5.166502,6.908120,4.503609,6.710349,5.104983,7.293139,5.228394,6.963076,9.021423,10.766846,0.76686,0.10115,3.27706
0.271,1,0,0.000000,5.175392,6.893757,4.086409,6.720714,5.107263,7.295830,5.243804,6.960389,9.023101,10.772172,0.73106,0.10112,3.27709
0.272,1,0,0.000000,5.184411,6.878681,3.669208,6.731078,5.109542,7.298521,5.259212,6.957701,9.024778,10.777498,0.69777,0.10115,3.27701
0.273,1,0,0.000000,5.191361,6.862411,3.211488,6.737468,5.109529,7.300601,5.271428,6.954953,9.038275,10.782913,0.67480,0.10081,3.27693
0.274,1,0,0.000000,5.197227,6.845514,2.723696,6.740908,5.107816,7.302227,5.281273,6.952161,9.060543,10.788393,0.65371,0.10063,3.27686
0.275,1,0,0.000000,5.200909,6.827775,2.235904,6.744348,5.106103,7.303854,5.291118,6.949369,9.082811,10.793874,0.62964,0.10068,3.27687
0.276,1,0,0.000000,5.203446,6.809594,1.748113,6.747788,5.104390,7.305481,5.300962,6.946577,9.105080,10.799355,0.60563,0.10069,3.27694
0.277,1,0,0.000000,5.204659,6.790716,1.254531,6.748734,5.101068,7.306677,5.309413,6.943486,8.992494,10.805328,0.58000,0.10054,3.27711
0.278,1,0,0.000000,5.205178,6.771473,0.756654,6.747829,5.096553,7.307554,5.316830,6.940173,8.779825,10.811667,0.54510,0.10050,3.27734
0.279,1,0,0.000000,5.206822,6.751557,0.258776,6.746924,5.092038,7.308430,5.324246,6.936861,8.567156,10.818007,0.50827,0.10068,3.27709
0.280,1,0,0.000000,5.209057,6.731288,-0.239101,6.746019,5.087523,7.309307,5.331663,6.933548,8.354487,10.824347,0.48485,0.10062,3.27648
0.281,1,0,0.000000,5.214430,6.710865,-0.713523,6.743325,5.085204,7.310065,5.344336,6.930808,8.379844,10.826451,0.45920,0.10043,3.27630
0.282,1,0,0.000000,5.221448,6.690360,-1.170537,6.739304,5.084513,7.310735,5.360909,6.928493,8.581854,10.825414,0.43320,0.10047,3.27645
0.283,1,0,0.000000,5.229591,6.670387,-1.627550,6.735283,5.083823,7.311405,5.377483,6.926179,8.783863,10.824376,0.41097,0.10065,3.27665
0.284,1,0,0.000000,5.238324,6.650692,-2.084564,6.731262,5.083132,7.312075,5.394057,6.923864,8.985873,10.823339,0.38758,0.10045,3.27688
0.285,1,0,0.000000,5.245312,6.631805,-2.470018,6.726945,5.082503,7.312421,5.405256,6.921408,9.060485,10.823923,0.33509,0.10023,3.27698
0.286,1,0,0.000000,5.251386,6.613341,-2.802364,6.722408,5.081921,7.312526,5.412466,6.918846,9.040547,10.825711,0.31044,0.10036,3.27698
0.287,1,0,0.000000,5.254115,6.595947,-3.134709,6.717870,5.081337,7.312631,5.419676,6.916284,9.020610,10.827499,0.28395,0.10044,3.27702
0.288,1,0,0.000000,5.255089,6.579115,-3.467055,6.713333,5.080755,7.312736,5.426886,6.913722,9.000672,10.829288,0.25934,0.10005,3.27710
0.289,1,0,0.000000,5.252227,6.563865,-3.711101,6.710457,5.082269,7.312168,5.421712,6.910727,8.978009,10.831999,0.23426,0.09971,3.27696
0.290,1,0,0.000000,5.247352,6.549445,-3.889614,6.708814,5.085339,7.311100,5.407349,6.907409,8.953323,10.835395,0.20759,0.09979,3.27665
0.291,1,0,0.000000,5.241535,6.536995,-4.068128,6.707171,5.088409,7.310032,5.392984,6.904092,8.928638,10.838790,0.16893,0.09964,3.27665
0.292,1,0,0.000000,5.235223,6.525578,-4.246641,6.705529,5.091479,7.308964,5.378621,6.900775,8.903952,10.842186,0.12996,0.09917,3.27688
0.293,1,0,0.000000,5.230868,6.516250,-4.327735,6.699845,5.093413,7.307343,5.368557,6.897520,8.874290,10.844359,0.10508,0.09888,3.27693
0.294,1,0,0.000000,5.227538,6.508018,-4.336530,6.691163,5.094504,7.305311,5.361685,6.894311,8.840936,10.845625,0.07872,0.09886,3.27686
0.295,1,0,0.000000,5.224745,6.501948,-4.345324,6.682481,5.095595,7.303279,5.354813,6.891103,8.807581,10.846890,0.05270,0.09879,3.27700
0.296,1,0,0.000000,5.222234,6.497013,-4.354118,6.673799,5.096686,7.301248,5.347940,6.887894,8.774226,10.848157,0.02634,0.09855,3.27730
0.297,1,0,0.000000,5.218332,6.494227,-4.280282,6.666562,5.095647,7.298993,5.341105,6.885333,8.738622,10.846303,0.00244,0.09827,3.27722
0.298,1,0,0.000000,5.213701,6.492568,-4.145121,6.660398,5.093027,7.296574,5.334297,6.883253,8.701346,10.842134,-0.04966,0.09830,3.27684
0.299,1,0,0.000000,5.208965,6.492711,-4.009960,6.654235,5.090406,7.294154,5.327488,6.881172,8.664071,10.837964,-0.07485,0.09855,3.27697
0.300,1,0,0.000000,5.204175,6.493798,-3.874799,6.648072,5.087786,7.291734,5.320680,6.879092,8.626796,10.833795,-0.10027,0.09854,3.27751
0.301,1,0,0.000000,5.200854,6.496353,-3.687706,6.642916,5.086799,7.289210,5.314941,6.877274,8.591785,10.829591,-0.12689,0.09839,3.27787
0.302,1,0,0.000000,5.198305,6.499677,-3.462070,6.638508,5.087024,7.286610,5.309997,6.875651,8.558457,10.825359,-0.15422,0.09864,3.27810
0.303,1,0,0.000000,5.195988,6.504365,-3.236434,6.634101,5.087249,7.284009,5.305051,6.874028,8.525129,10.821129,-0.17855,0.09892,3.27794
0.304,1,0,0.000000,5.193794,6.509768,-3.010798,6.629693,5.087474,7.281408,5.300107,6.872406,8.491801,10.816898,-0.21855,0.09874,3.27748
0.305,1,0,0.000000,5.190419,6.516236,-2.761174,6.628241,5.083533,7.278932,5.297635,6.870510,8.467178,10.812320,-0.25544,0.09877,3.27702
0.306,1,0,0.000000,5.186425,6.523262,-2.493748,6.628983,5.076500,7.276550,5.296999,6.868411,8.449018,10.807482,-0.28062,0.09917,3.27657
0.307,1,0,0.000000,5.182621,6.530964,-2.226322,6.629724,5.069467,7.274168,5.296364,6.866313,8.430857,10.802645,-0.30520,0.09925,3.27632
0.308,1,0,0.000000,5.178918,6.539023,-1.958896,6.630466,5.062434,7.271785,5.295728,6.864214,8.412696,10.797808,-0.33100,0.09925,3.27625
0.309,1,0,0.000000,5.176816,6.547633,-1.696023,6.629716,5.056396,7.269435,5.296695,6.862076,8.398022,10.789558,-0.35696,0.09961,3.27656
0.310,1,0,0.000000,5.175555,6.556533,-1.436529,6.627860,5.051097,7.267111,5.298852,6.859909,8.385936,10.778776,-0.39548,0.09984,3.27717
0.311,1,0,0.000000,5.173923,6.565711,-1.177035,6.626003,5.045798,7.264786,5.301009,6.857742,8.373849,10.767995,-0.43015,0.09974,3.27739
0.312,1,0,0.000000,5.172095,6.575033,-0.917542,6.624146,5.040498,7.262461,5.303166,6.855575,8.361763,10.757213,-0.45610,0.09993,3.27732
0.313,1,0,0.000000,5.167877,6.583914,-0.692560,6.621976,5.038243,7.259983,5.297526,6.853199,8.349131,10.745633,-0.48025,0.10028,3.27720
0.314,1,0,0.000000,5.162405,6.592562,-0.493193,6.619574,5.038246,7.257392,5.286100,6.850667,8.336094,10.733462,-0.50530,0.10017,3.27704
0.315,1,0,0.000000,5.156637,6.600036,-0.293825,6.617171,5.038249,7.254801,5.274673,6.848135,8.323057,10.721292,-0.52924,0.10016,3.27715
0.316,1,0,0.000000,5.150714,6.606895,-0.094457,6.614768,5.038251,7.252210,5.263247,6.845604,8.310020,10.709121,-0.56459,0.10046,3.27746
0.317,1,0,0.000000,5.146625,6.612280,0.041941,6.616357,5.040858,7.249766,5.251086,6.842944,8.290987,10.696183,-0.60384,0.10053,3.27754
0.318,1,0,0.000000,5.143497,6.616891,0.131606,6.620910,5.045396,7.247431,5.238380,6.840188,8.267502,10.682677,-0.62598,0.10044,3.27747
0.319,1,0,0.000000,5.139217,6.620173,0.221272,6.625463,5.049935,7.245096,5.225675,6.837432,8.244017,10.669170,-0.64822,0.10046,3.27718
0.320,1,0,0.000000,5.134333,6.622760,0.310937,6.630015,5.054473,7.242761,5.212970,6.834676,8.220532,10.655664,-0.67109,0.10065,3.27672
0.321,1,0,0.000000,5.125447,6.624296,0.329909,6.631923,5.053434,7.240370,5.198208,6.832172,8.196096,10.640935,-0.69407,0.10063,3.27665
0.322,1,0,0.000000,5.114463,6.625280,0.296416,6.631867,5.048255,7.237938,5.181920,6.829855,8.170956,10.625297,-0.72908,0.10052,3.27688
0.323,1,0,0.000000,5.103774,6.625101,0.262924,6.631811,5.043077,7.235506,5.165632,6.827539,8.145815,10.609659,-0.76238,0.10073,3.27719
0.324,1,0,0.000000,5.093238,6.624310,0.229431,6.631756,5.037899,7.233074,5.149344,6.825222,8.120674,10.594021,-0.78310,0.10083,3.27758
0.325,1,0,0.000000,5.088099,6.621709,0.126266,6.631951,5.042497,7.230805,5.137680,6.822700,8.105498,10.579816,-0.80772,0.10068,3.27765
0.326,1,0,0.000000,5.085790,6.618161,-0.028607,6.632333,5.054352,7.228659,5.129447,6.820024,8.097717,10.566673,-0.82812,0.10079,3.27750
0.327,1,0,0.000000,5.088480,6.612351,-0.183480,6.632715,5.066206,7.226511,5.121213,6.817348,8.089936,10.553532,-0.84986,0.10106,3.27709
0.328,1,0,0.000000,5.093791,6.605355,-0.338352,6.633097,5.078061,7.224364,5.112980,6.814672,8.082155,10.540389,-0.86888,0.10095,3.27648
0.329,1,0,0.000000,5.101846,6.596390,-0.548964,6.635322,5.096726,7.222267,5.105912,6.812313,8.078324,10.528172,-0.91093,0.10081,3.27639
