"Time","v1 xCoM","37a CoMy (cm)","37 CoMy (cm)","v3 R COP","60 RDS cle","58 R mark","34 FRx (cm)","29 HRx (cm)","v2 L COP","61 LDS cle","59 L mark","32 FLx (cm)","27 HLx (cm)","3 Platform","2 Trdml"
4.903,6.254655,1.313780,6.191811,0.000000,0,0,13.496586,9.078948,7.130521,1,0,12.333032,6.626426,-0.92103,0.09732
4.904,6.257796,1.301502,6.193010,0.000000,0,0,13.485164,9.067297,7.132974,1,0,12.322563,6.615961,-2.23064,0.09731
4.905,6.261070,1.289223,6.194210,0.000000,0,0,13.473742,9.055646,7.135311,1,0,12.312095,6.605495,-0.40305,0.09720
4.906,6.264459,1.274833,6.195522,0.000000,0,0,13.462337,9.043183,7.137363,1,0,12.301825,6.595050,-2.42781,0.09762
4.907,6.267957,1.257597,6.196990,0.000000,0,0,13.450958,9.029627,7.139139,1,0,12.291821,6.584630,-0.17844,0.09761
4.908,6.271553,1.240362,6.198456,0.000000,0,0,13.439578,9.016071,7.140849,1,0,12.281818,6.574210,-2.36437,0.09743
4.909,6.275242,1.223126,6.199923,0.000000,0,0,13.428199,9.002515,7.142497,1,0,12.271816,6.563790,-0.21578,0.09752
4.910,6.279001,1.219133,6.201285,0.000000,0,0,13.416763,8.989574,7.144337,1,0,12.262076,6.553228,-2.41953,0.09780
4.911,6.282827,1.232984,6.202506,0.000000,0,0,13.405251,8.977465,7.146364,1,0,12.252693,6.542474,-0.82173,0.09773
4.912,6.286682,1.246834,6.203727,0.000000,0,0,13.393739,8.965354,7.148516,1,0,12.243310,6.531720,-1.21518,0.09751
4.913,6.290565,1.260685,6.204948,0.000000,0,0,13.382226,8.953243,7.150789,1,0,12.233927,6.520966,-1.46270,0.09785
4.914,6.294462,1.291882,6.205896,0.000000,0,0,13.370716,8.941439,7.153040,1,0,12.224386,6.510111,-0.88995,0.09793
4.915,6.298371,1.346453,6.206476,0.000000,0,0,13.359208,8.930046,7.155268,1,0,12.214635,6.499120,-2.49432,0.09791
4.916,6.302313,1.401023,6.207056,0.000000,0,0,13.347700,8.918653,7.157373,1,0,12.204884,6.488129,-0.17650,0.09767
4.917,6.306288,1.455594,6.207636,0.000000,0,0,13.336192,8.907261,7.159359,1,0,12.195131,6.477138,-2.51135,0.09794
4.918,6.310327,1.524427,6.208583,0.000000,0,0,13.324511,8.895169,7.161165,1,0,12.185472,6.465988,-0.74061,0.09808
4.919,6.314427,1.612478,6.210025,0.000000,0,0,13.312594,8.882136,7.162798,1,0,12.175937,6.454625,-1.10817,0.09794
4.920,6.318611,1.700529,6.211466,0.000000,0,0,13.300679,8.869102,7.164335,1,0,12.166401,6.443263,-1.82432,0.09783
4.921,6.322874,1.788580,6.212908,0.000000,0,0,13.288763,8.856070,7.165778,1,0,12.156865,6.431900,-1.04151,0.09773
4.922,6.327247,1.875181,6.214930,0.000000,0,0,13.276839,8.843665,7.167222,1,0,12.147096,6.420758,-2.38405,0.09803
4.923,6.331727,1.959830,6.217735,0.000000,0,0,13.264905,8.832110,7.168667,1,0,12.137011,6.409915,-0.61642,0.09775
4.924,6.336364,2.044478,6.220540,0.000000,0,0,13.252971,8.820555,7.170107,1,0,12.126925,6.399073,-2.23831,0.09756
4.925,6.341152,2.129127,6.223344,0.000000,0,0,13.241036,8.809000,7.171543,1,0,12.116839,6.388229,-0.59334,0.09747
4.926,6.346126,2.207748,6.225917,0.000000,0,0,13.228996,8.797372,7.172945,1,0,12.106771,6.377491,-2.51726,0.09780
4.927,6.351279,2.278248,6.228177,0.000000,0,0,13.216812,8.785646,7.174314,1,0,12.096723,6.366895,-0.24501,0.09756
4.928,6.356611,2.348748,6.230437,0.000000,0,0,13.204629,8.773920,7.175659,1,0,12.086675,6.356297,-2.49565,0.09732
4.929,6.362114,2.419248,6.232697,0.000000,0,0,13.192445,8.762195,7.176980,1,0,12.076627,6.345701,-0.20331,0.09733
4.930,6.367765,2.482215,6.235029,0.000000,0,0,13.180438,8.750841,7.178295,1,0,12.066601,6.335269,-2.16772,0.09753
4.931,6.373559,2.535032,6.237459,0.000000,0,0,13.168668,8.739989,7.179604,1,0,12.056606,6.325059,-0.83198,0.09748
4.932,6.379456,2.587849,6.239888,0.000000,0,0,13.156898,8.729137,7.180929,1,0,12.046612,6.314849,-1.37031,0.09714
4.933,6.385454,2.640666,6.242318,0.000000,0,0,13.145129,8.718286,7.182268,1,0,12.036617,6.304639,-1.91263,0.09713
4.934,6.391505,2.693605,6.244827,0.000000,0,0,13.133320,8.708651,7.183640,1,0,12.026393,6.294303,-0.81848,0.09711
4.935,6.397610,2.746708,6.247443,0.000000,0,0,13.121458,8.700658,7.185043,1,0,12.015862,6.283795,-2.29218,0.09727
4.936,6.403706,2.799811,6.250059,0.000000,0,0,13.109596,8.692664,7.186473,1,0,12.005329,6.273288,-0.36100,0.09696
4.937,6.409793,2.852914,6.252675,0.000000,0,0,13.097734,8.684671,7.187930,1,0,11.994797,6.262781,-2.53080,0.09678
4.938,6.415787,2.913439,6.255525,0.000000,0,0,13.085978,8.673318,7.189400,1,0,11.984142,6.252461,-0.13033,0.09689
4.939,6.421690,2.983966,6.258689,0.000000,0,0,13.074365,8.657435,7.190885,1,0,11.973324,6.242395,-2.39369,0.09712
4.940,6.427414,3.054493,6.261854,0.000000,0,0,13.062751,8.641554,7.192362,1,0,11.962505,6.232329,-0.75083,0.09703
4.941,6.432965,3.125021,6.265019,0.000000,0,0,13.051137,8.625671,7.193832,1,0,11.951687,6.222264,-1.63932,0.09677
4.942,6.438271,3.199041,6.268225,0.000000,0,0,13.039754,8.611837,7.195283,1,0,11.940743,6.212124,-1.73635,0.09711
4.943,6.443341,3.277769,6.271485,0.000000,0,0,13.028682,8.600764,7.196715,1,0,11.929629,6.201884,-0.66414,0.09717
4.944,6.448115,3.356497,6.274746,0.000000,0,0,13.017611,8.589690,7.198166,1,0,11.918516,6.191644,-2.16273,0.09717
4.945,6.452604,3.435225,6.278007,0.000000,0,0,13.006538,8.578616,7.199637,1,0,11.907403,6.181404,-0.96142,0.09692
4.946,6.456771,3.513127,6.281420,0.000000,0,0,12.995603,8.569746,7.201152,1,0,11.896426,6.170870,-2.40630,0.09714
4.947,6.460627,3.589918,6.285038,0.000000,0,0,12.984852,8.563847,7.202710,1,0,11.885633,6.159939,-0.14088,0.09726
4.948,6.464187,3.666709,6.288655,0.000000,0,0,12.974100,8.557946,7.204206,1,0,11.874839,6.149008,-2.45512,0.09735
4.949,6.467461,3.743499,6.292273,0.000000,0,0,12.963348,8.552046,7.205645,1,0,11.864045,6.138077,-0.33580,0.09721
4.950,6.470497,3.807893,6.295974,0.000000,0,0,12.952616,8.542661,7.206930,1,0,11.853264,6.127194,-1.82649,0.09725
4.951,6.473303,3.855581,6.299786,0.000000,0,0,12.941908,8.528579,7.208066,1,0,11.842499,6.116377,-1.23470,0.09763
4.952,6.475920,3.903270,6.303598,0.000000,0,0,12.931200,8.514497,7.209181,1,0,11.831734,6.105560,-1.61223,0.09751
4.953,6.478353,3.950958,6.307411,0.000000,0,0,12.920492,8.500416,7.210274,1,0,11.820968,6.094743,-1.96994,0.09745
4.954,6.480627,3.969410,6.311542,0.000000,0,0,12.910336,8.486409,7.211490,1,0,11.810191,6.083964,-0.38445,0.09748
4.955,6.482748,3.948466,6.316101,0.000000,0,0,12.900926,8.472505,7.212824,1,0,11.799399,6.073235,-2.50483,0.09794
4.956,6.484718,3.927523,6.320660,0.000000,0,0,12.891515,8.458601,7.214200,1,0,11.788608,6.062505,-0.26154,0.09777
4.957,6.486543,3.906579,6.325219,0.000000,0,0,12.882103,8.444696,7.215615,1,0,11.777816,6.051776,-2.19573,0.09768
4.958,6.488197,3.851356,6.329691,0.000000,0,0,12.873054,8.432547,7.216955,1,0,11.767187,6.040883,-0.94106,0.09809
4.959,6.489687,3.749943,6.334047,0.000000,0,0,12.864490,8.422762,7.218221,1,0,11.756778,6.029769,-1.47433,0.09824
4.960,6.490978,3.648531,6.338403,0.000000,0,0,12.855927,8.412977,7.219426,1,0,11.746369,6.018656,-1.76851,0.09817
4.961,6.492076,3.547119,6.342759,0.000000,0,0,12.847363,8.403193,7.220571,1,0,11.735961,6.007543,-0.63130,0.09785
4.962,6.492959,3.427777,6.346715,0.000000,0,0,12.839131,8.390179,7.221695,1,0,11.725210,5.996676,-2.44095,0.09816
4.963,6.493631,3.284276,6.350132,0.000000,0,0,12.831347,8.372812,7.222799,1,0,11.713998,5.986143,-0.15820,0.09804
4.964,6.494072,3.140776,6.353550,0.000000,0,0,12.823563,8.355446,7.223873,1,0,11.702786,5.975609,-2.26122,0.09794
4.965,6.494287,2.997275,6.356967,0.000000,0,0,12.815778,8.338079,7.224919,1,0,11.691574,5.965075,-0.95913,0.09777
4.966,6.494246,2.851756,6.359743,0.000000,0,0,12.808211,8.324940,7.225925,1,0,11.680323,5.954309,-1.66926,0.09793
4.967,6.493956,2.703516,6.361656,0.000000,0,0,12.800940,8.317495,7.226894,1,0,11.669016,5.943233,-1.71533,0.09825
4.968,6.493396,2.555277,6.363568,0.000000,0,0,12.793667,8.310051,7.227870,1,0,11.657710,5.932155,-0.36120,0.09803
4.969,6.492575,2.407038,6.365480,0.000000,0,0,12.786394,8.302607,7.228853,1,0,11.646403,5.921078,-2.51763,0.09800
4.970,6.491498,2.281357,6.367342,0.000000,0,0,12.779733,8.292795,7.229886,1,0,11.634874,5.910042,-0.16321,0.09823
4.971,6.490172,2.186071,6.369133,0.000000,0,0,12.773894,8.279797,7.230967,1,0,11.623044,5.899061,-2.45140,0.09836
4.972,6.488621,2.090786,6.370925,0.000000,0,0,12.768056,8.266797,7.232046,1,0,11.611215,5.888080,-0.14648,0.09812
4.973,6.486851,1.995501,6.372717,0.000000,0,0,12.762218,8.253798,7.233123,1,0,11.599384,5.877099,-2.45061,0.09802
4.974,6.484892,1.913792,6.374655,0.000000,0,0,12.756755,8.244245,7.234142,1,0,11.587609,5.866213,-0.42384,0.09836
4.975,6.482753,1.850378,6.376791,0.000000,0,0,12.751798,8.239336,7.235104,1,0,11.575908,5.855456,-1.13699,0.09839
4.976,6.480471,1.786963,6.378926,0.000000,0,0,12.746840,8.234426,7.236052,1,0,11.564207,5.844699,-2.10700,0.09817
4.977,6.478052,1.723549,6.381061,0.000000,0,0,12.741884,8.229518,7.236984,1,0,11.552505,5.833943,-0.45165,0.09797
4.978,6.475551,1.664650,6.382836,0.000000,0,0,12.737840,8.221832,7.237954,1,0,11.540845,5.823304,-2.51162,0.09821
4.979,6.472970,1.611835,6.384126,0.000000,0,0,12.735025,8.210405,7.238960,1,0,11.529239,5.812825,-0.30040,0.09810
4.980,6.470376,1.559021,6.385416,0.000000,0,0,12.732211,8.198979,7.239969,1,0,11.517633,5.802345,-2.24617,0.09801
4.981,6.467766,1.506206,6.386705,0.000000,0,0,12.729397,8.187552,7.240981,1,0,11.506027,5.791866,-0.67871,0.09802
4.982,6.465190,1.445930,6.388164,0.000000,0,0,12.727329,8.177224,7.241950,1,0,11.494510,5.781656,-1.44254,0.09811
4.983,6.462648,1.375599,6.389851,0.000000,0,0,12.726270,8.168373,7.242877,1,0,11.483110,5.771810,-1.65056,0.09827
4.984,6.460163,1.305267,6.391538,0.000000,0,0,12.725209,8.159523,7.243772,1,0,11.471712,5.761964,-0.61163,0.09792
4.985,6.457734,1.234936,6.393225,0.000000,0,0,12.724149,8.150673,7.244636,1,0,11.460313,5.752118,-2.49695,0.09792
4.986,6.455374,1.159640,6.394662,0.000000,0,0,12.723261,8.140587,7.245485,1,0,11.449002,5.742381,-0.13616,0.09814
4.987,6.453080,1.077654,6.395763,0.000000,0,0,12.722607,8.128835,7.246320,1,0,11.437810,5.732790,-2.43135,0.09828
4.988,6.450860,0.995668,6.396864,0.000000,0,0,12.721951,8.117083,7.247104,1,0,11.426618,5.723200,-0.59722,0.09813
4.989,6.448711,0.913682,6.397965,0.000000,0,0,12.721296,8.105330,7.247840,1,0,11.415425,5.713610,-1.15867,0.09803
4.990,6.446611,0.840860,6.398817,0.000000,0,0,12.720959,8.094355,7.248500,1,0,11.404151,5.703811,-2.13613,0.09853
4.991,6.444558,0.780386,6.399333,0.000000,0,0,12.721049,8.084423,7.249085,1,0,11.392765,5.693732,-0.64646,0.09839
4.992,6.442505,0.719912,6.399850,0.000000,0,0,12.721140,8.074492,7.249672,1,0,11.381380,5.683654,-2.49250,0.09829
4.993,6.440454,0.659438,6.400366,0.000000,0,0,12.721231,8.064560,7.250260,1,0,11.369994,5.673575,-0.11114,0.09843
4.994,6.438370,0.610068,6.400758,0.000000,0,0,12.721686,8.053887,7.250919,1,0,11.358675,5.663203,-2.14740,0.09873
4.995,6.436255,0.575659,6.400981,0.000000,0,0,12.722635,8.042214,7.251648,1,0,11.347446,5.652436,-0.73337,0.09868
4.996,6.434077,0.541249,6.401205,0.000000,0,0,12.723584,8.030541,7.252354,1,0,11.336218,5.641669,-0.98895,0.09848
4.997,6.431840,0.506840,6.401429,0.000000,0,0,12.724533,8.018869,7.253038,1,0,11.324988,5.630901,-2.32910,0.09888
4.998,6.429523,0.478165,6.401743,0.000000,0,0,12.725756,8.007900,7.253592,1,0,11.313789,5.620129,-0.32365,0.09875
4.999,6.427127,0.457217,6.402180,0.000000,0,0,12.727348,7.997880,7.254020,1,0,11.302629,5.609350,-2.39886,0.09873
5.000,6.424675,0.436268,6.402616,0.000000,0,0,12.728941,7.987860,7.254360,1,0,11.291469,5.598570,-0.62377,0.09870
5.001,6.422169,0.415319,6.403053,0.000000,0,0,12.730534,7.977840,7.254614,1,0,11.280309,5.587791,-1.49148,0.09894
5.002,6.419655,0.392619,6.403522,0.000000,0,0,12.732373,7.967762,7.254845,1,0,11.269341,5.577011,-1.58857,0.09912
5.003,6.417133,0.367558,6.404037,0.000000,0,0,12.734544,7.957604,7.255054,1,0,11.258631,5.566230,-0.90385,0.09884
5.004,6.414618,0.342496,6.404552,0.000000,0,0,12.736714,7.947447,7.255217,1,0,11.247921,5.555449,-2.39687,0.09898
5.005,6.412110,0.317435,6.405066,0.000000,0,0,12.738885,7.937289,7.255336,1,0,11.237211,5.544669,-0.22574,0.09909
5.006,6.409596,0.276922,6.405661,0.000000,0,0,12.741426,7.927223,7.255373,1,0,11.226429,5.533710,-2.48746,0.09917
5.007,6.407078,0.215589,6.406363,0.000000,0,0,12.744465,7.917278,7.255332,1,0,11.215549,5.522512,-0.34885,0.09891
5.008,6.404566,0.154256,6.407064,0.000000,0,0,12.747503,7.907333,7.255223,1,0,11.204668,5.511315,-2.03023,0.09908
5.009,6.402058,0.092922,6.407765,0.000000,0,0,12.750543,7.897388,7.255049,1,0,11.193788,5.500117,-1.16924,0.09942
5.010,6.399577,0.028757,6.408006,0.000000,0,0,12.754140,7.888048,7.254838,1,0,11.183064,5.489068,-1.33083,0.09904
5.011,6.397120,-0.039225,6.407625,0.000000,0,0,12.758490,7.879520,7.254592,1,0,11.172550,5.478219,-2.07671,0.09892
5.012,6.394691,-0.107206,6.407244,0.000000,0,0,12.762840,7.870993,7.254358,1,0,11.162038,5.467370,-1.03043,0.09903
5.013,6.392287,-0.175188,6.406863,0.000000,0,0,12.767190,7.862465,7.254135,1,0,11.151525,5.456521,-2.29365,0.09918
5.014,6.389897,-0.242878,6.406497,0.000000,0,0,12.771970,7.850502,7.253958,1,0,11.140984,5.446005,-0.30511,0.09877
5.015,6.387520,-0.310177,6.406150,0.000000,0,0,12.777328,7.833909,7.253827,1,0,11.130403,5.435941,-2.52615,0.09880
5.016,6.385135,-0.377476,6.405803,0.000000,0,0,12.782688,7.817316,7.253705,1,0,11.119822,5.425876,-0.22881,0.09891
5.017,6.382740,-0.444774,6.405456,0.000000,0,0,12.788047,7.800722,7.253592,1,0,11.109241,5.415812,-1.47462,0.09885
5.018,6.380308,-0.507282,6.404813,0.000000,0,0,12.794056,7.786263,7.253437,1,0,11.098532,5.405915,-2.08395,0.09882
5.019,6.377837,-0.563335,6.403772,0.000000,0,0,12.800940,7.774678,7.253241,1,0,11.087648,5.396247,-0.86448,0.09856
5.020,6.375302,-0.619389,6.402730,0.000000,0,0,12.807823,7.763094,7.252995,1,0,11.076766,5.386579,-2.46724,0.09880
5.021,6.372704,-0.675442,6.401689,0.000000,0,0,12.814707,7.751509,7.252700,1,0,11.065883,5.376910,-0.16544,0.09877
5.022,6.370025,-0.719534,6.400997,0.000000,0,0,12.822224,7.743138,7.252364,1,0,11.055336,5.367683,-2.31053,0.09854
5.023,6.367267,-0.747508,6.400774,0.000000,0,0,12.830595,7.739098,7.251989,1,0,11.045242,5.359050,-0.76522,0.09843
5.024,6.364418,-0.775482,6.400553,0.000000,0,0,12.838965,7.735057,7.251617,1,0,11.035149,5.350417,-1.08730,0.09859
5.025,6.361481,-0.803457,6.400331,0.000000,0,0,12.847337,7.731017,7.251247,1,0,11.025054,5.341784,-2.51432,0.09875
5.026,6.358452,-0.832014,6.399721,0.000000,0,0,12.855938,7.720663,7.250916,1,0,11.014976,5.333909,-0.11608,0.09837
5.027,6.355335,-0.861357,6.398590,0.000000,0,0,12.864851,7.701801,7.250621,1,0,11.004916,5.327054,-2.24792,0.09831
5.028,6.352147,-0.890700,6.397458,0.000000,0,0,12.873764,7.682940,7.250310,1,0,10.994857,5.320200,-0.98563,0.09862
5.029,6.348888,-0.920043,6.396327,0.000000,0,0,12.882677,7.664079,7.249984,1,0,10.984797,5.313346,-1.44509,0.09853
5.030,6.345585,-0.942584,6.395096,0.000000,0,0,12.891904,7.647818,7.249585,1,0,10.974946,5.307001,-2.00726,0.09838
5.031,6.342240,-0.955960,6.393733,0.000000,0,0,12.901554,7.635060,7.249115,1,0,10.965374,5.301343,-0.55054,0.09831
5.032,6.338873,-0.969337,6.392369,0.000000,0,0,12.911204,7.622303,7.248602,1,0,10.955802,5.295685,-2.51044,0.09863
5.033,6.335486,-0.982713,6.391006,0.000000,0,0,12.920855,7.609545,7.248048,1,0,10.946229,5.290027,-0.12558,0.09832
5.034,6.332083,-1.002185,6.389961,0.000000,0,0,12.930720,7.598705,7.247502,1,0,10.936709,5.284858,-2.34943,0.09823
5.035,6.328663,-1.029871,6.389344,0.000000,0,0,12.940878,7.590447,7.246964,1,0,10.927261,5.280347,-1.23414,0.09842
5.036,6.325216,-1.057558,6.388727,0.000000,0,0,12.951035,7.582189,7.246462,1,0,10.917812,5.275837,-1.06766,0.09837
5.037,6.321743,-1.085244,6.388110,0.000000,0,0,12.961193,7.573931,7.245994,1,0,10.908363,5.271327,-2.41851,0.09842
5.038,6.318243,-1.118959,6.387313,0.000000,0,0,12.971369,7.563263,7.245569,1,0,10.898819,5.266748,-0.14975,0.09811
5.039,6.314715,-1.160796,6.386275,0.000000,0,0,12.981569,7.549347,7.245185,1,0,10.889147,5.262080,-1.94727,0.09822
5.040,6.311173,-1.202634,6.385236,0.000000,0,0,12.991769,7.535432,7.244794,1,0,10.879475,5.257412,-1.60060,0.09854
5.041,6.307618,-1.244471,6.384198,0.000000,0,0,13.001969,7.521516,7.244396,1,0,10.869802,5.252744,-0.96890,0.09831
5.042,6.304044,-1.290506,6.383013,0.000000,0,0,13.012213,7.509509,7.243945,1,0,10.860273,5.248102,-2.47319,0.09820
5.043,6.300452,-1.342196,6.381632,0.000000,0,0,13.022514,7.500073,7.243443,1,0,10.850938,5.243494,-0.12342,0.09817
5.044,6.296810,-1.393885,6.380250,0.000000,0,0,13.032816,7.490637,7.242939,1,0,10.841602,5.238887,-2.47628,0.09845
5.045,6.293120,-1.445575,6.378869,0.000000,0,0,13.043118,7.481201,7.242432,1,0,10.832268,5.234279,-0.20704,0.09831
5.046,6.289380,-1.501588,6.377383,0.000000,0,0,13.053574,7.471164,7.241981,1,0,10.822989,5.229796,-1.61696,0.09803
5.047,6.285592,-1.563425,6.375757,0.000000,0,0,13.064240,7.460317,7.241586,1,0,10.813787,5.225481,-1.48821,0.09836
5.048,6.281812,-1.625262,6.374131,0.000000,0,0,13.074905,7.449471,7.241240,1,0,10.804585,5.221165,-1.10722,0.09831
5.049,6.278038,-1.687099,6.372505,0.000000,0,0,13.085571,7.438623,7.240942,1,0,10.795383,5.216849,-2.47004,0.09816
5.050,6.274334,-1.743986,6.370672,0.000000,0,0,13.096347,7.427426,7.240663,1,0,10.786283,5.212941,-0.20696,0.09789
5.051,6.270697,-1.794200,6.368559,0.000000,0,0,13.107269,7.415758,7.240401,1,1,10.777321,5.209582,-1.83354,0.09818
5.052,6.267156,-1.844414,6.366446,0.000000,0,0,13.118192,7.404089,5.401243,0,0,10.768358,5.206223,-1.66050,0.09836
5.053,6.263709,-1.894629,6.364334,0.000000,0,0,13.129114,7.392420,1.781107,0,0,10.759396,5.202863,-0.55509,0.09816
5.054,6.260368,-1.948500,6.362370,0.000000,0,0,13.139437,7.380985,0.000000,0,0,10.750346,5.200606,-2.31672,0.09802
5.055,6.257132,-2.007297,6.360610,0.000000,0,0,13.148952,7.369865,0.000000,0,0,10.741180,5.199835,-0.36523,0.09789
5.056,6.254015,-2.066095,6.358848,0.000000,0,0,13.158466,7.358745,0.000000,0,0,10.732015,5.199063,-2.47875,0.09808
5.057,6.251015,-2.124892,6.357087,0.000000,0,0,13.167981,7.347625,0.000000,0,0,10.722850,5.198292,-0.58044,0.09796
5.058,6.248152,-2.182056,6.355168,0.000000,0,0,13.177084,7.335824,0.000000,0,0,10.713846,5.198689,-1.98732,0.09763
5.059,6.245421,-2.237019,6.353037,0.000000,0,0,13.185632,7.323107,0.000000,0,0,10.705060,5.200661,-1.60632,0.09778
5.060,6.242849,-2.291982,6.350906,0.000000,0,0,13.194180,7.310390,0.000000,0,0,10.696275,5.202632,-0.21993,0.09782
5.061,6.240429,-2.346945,6.348774,0.000000,0,0,13.202726,7.297672,0.000000,0,0,10.687490,5.204604,-2.44262,0.09775
5.062,6.238184,-2.391821,6.346459,0.000000,0,0,13.210380,7.286749,0.000000,0,0,10.678806,5.208705,-0.18550,0.09739
5.063,6.236106,-2.423106,6.343895,0.000000,0,0,13.216826,7.278244,0.000000,0,0,10.670262,5.215678,-2.00298,0.09755
5.064,6.234212,-2.454391,6.341332,0.000000,0,0,13.223274,7.269740,0.000000,0,0,10.661718,5.222651,-1.63829,0.09787
5.065,6.232497,-2.485676,6.338768,0.000000,0,0,13.229721,7.261235,0.000000,0,0,10.653174,5.229623,-1.06592,0.09761
5.066,6.230976,-2.500041,6.335913,0.000000,0,0,13.235449,7.250853,0.000000,0,0,10.644591,5.237496,-2.28892,0.09761
5.067,6.229643,-2.491606,6.332665,0.000000,0,0,13.240207,7.237943,0.000000,0,0,10.635954,5.246583,-0.12750,0.09762
5.068,6.228519,-2.483172,6.329418,0.000000,0,0,13.244965,7.225033,0.000000,0,0,10.627317,5.255671,-2.24606,0.09797
5.069,6.227596,-2.474738,6.326170,0.000000,0,0,13.249722,7.212123,0.000000,0,0,10.618680,5.264759,-1.15926,0.09799
5.070,6.226888,-2.443925,6.323315,0.000000,0,0,13.254293,7.202439,0.000000,0,0,10.609806,5.274224,-0.48695,0.09761
5.071,6.226388,-2.382957,6.320988,0.000000,0,0,13.258611,7.197099,0.000000,0,0,10.600612,5.284198,-2.38337,0.09776
5.072,6.226099,-2.321989,6.318661,0.000000,0,0,13.262929,7.191760,0.000000,0,0,10.591418,5.294172,-0.24040,0.09800
5.073,6.226017,-2.261021,6.316334,0.000000,0,0,13.267246,7.186420,0.000000,0,0,10.582224,5.304146,-1.43752,0.09802
5.074,6.226145,-2.187625,6.314176,0.000000,0,0,13.271245,7.180431,0.000000,0,0,10.573299,5.319639,-2.07448,0.09796
5.075,6.226480,-2.097486,6.312243,0.000000,0,0,13.274814,7.173564,0.000000,0,0,10.564739,5.342566,-0.35537,0.09805
5.076,6.227039,-2.007346,6.310311,0.000000,0,0,13.278382,7.166698,0.000000,0,0,10.556179,5.365492,-2.50270,0.09850
5.077,6.227816,-1.917207,6.308378,0.000000,0,0,13.281951,7.159832,0.000000,0,0,10.547619,5.388419,-0.25093,0.09834
5.078,6.228844,-1.822950,6.306506,0.000000,0,0,13.285172,7.151170,0.000000,0,0,10.538987,5.411260,-2.16564,0.09824
5.079,6.230114,-1.723147,6.304714,0.000000,0,0,13.287927,7.140089,0.000000,0,0,10.530259,5.433983,-0.46453,0.09867
5.080,6.231661,-1.623344,6.302921,0.000000,0,0,13.290680,7.129007,0.000000,0,0,10.521530,5.456706,-1.71497,0.09878
5.081,6.233475,-1.523541,6.301129,0.000000,0,0,13.293434,7.117926,0.000000,0,0,10.512802,5.479429,-1.88442,0.09871
5.082,6.235580,-1.426224,6.299551,0.000000,0,0,13.295979,7.105918,0.000000,0,0,10.504110,5.501759,-0.62316,0.09857
5.083,6.237968,-1.332258,6.298259,0.000000,0,0,13.298242,7.092665,0.000000,0,0,10.495469,5.523558,-2.47636,0.09890
5.084,6.240658,-1.238291,6.296968,0.000000,0,0,13.300505,7.079411,0.000000,0,0,10.486827,5.545356,-0.13229,0.09875
5.085,6.243642,-1.144324,6.295676,0.000000,0,0,13.302768,7.066157,0.000000,0,0,10.478186,5.567155,-1.74509,0.09854
5.086,6.246943,-1.054281,6.294625,0.000000,0,0,13.304800,7.055467,0.000000,0,0,10.469542,5.588861,-1.50659,0.09862
5.087,6.250552,-0.969523,6.293897,0.000000,0,0,13.306520,7.048231,0.000000,0,0,10.460895,5.610444,-0.42911,0.09858
5.088,6.254471,-0.884765,6.293169,0.000000,0,0,13.308241,7.040996,0.000000,0,0,10.452247,5.632027,-2.33289,0.09861
5.089,6.258690,-0.800007,6.292441,0.000000,0,0,13.309961,7.033760,0.000000,0,0,10.443600,5.653610,-0.90397,0.09833
