"Time","v3 Left CoP","v1 xCoMy","v2 Right CoP","28a CoMy (cm)","28 CoMy (cm)","27 CoMx (cm)","26 HRy (cm)","25 HRx (cm)","24 HLy (cm)","23 HLx (cm)","22 FRy (cm)","21 FRx (cm)","20 FLy (cm)","19 FLx (cm)","18 MTP ang","17 ankle ang)","16 knee ang","15 hip ang","14 FLty (cm)","13 FLtx (cm)","12 toey (cm)","11 toex (cm)","10 MTPy (cm)","9 MTPx (cm)","8 anky (cm)","7 ankx (cm)","6 kny (cm)","5 knx (cm)","4 Hipy (cm)","3 Hipx (cm)","2 Cry (cm)","1 Crx (cm)"
4.432,6.608667,5.939079,4.819507,6.004136,-1.235503,12.982644,4.817595,14.132891,6.430095,14.567204,4.821419,11.798244,6.787239,9.774098,154.474960,85.994476,53.432117,45.652996,9.431631,14.434481,8.712335,12.100252,8.972576,11.588135,9.504288,11.179596,10.779625,13.104141,11.403612,11.380478,11.840140,12.285409
4.433,6.608380,5.935551,4.825962,6.001101,-1.244893,12.982835,4.830840,14.165638,6.430739,14.559605,4.821085,11.789330,6.786021,9.764980,154.381836,86.186852,53.312134,45.465057,9.419060,14.457201,8.708696,12.092492,8.968345,11.580509,9.504482,11.169275,10.790563,13.099191,11.403395,11.381874,11.840612,12.285101
4.434,6.608093,5.932022,4.832417,5.998068,-1.254282,12.983026,4.844084,14.198385,6.431383,14.552004,4.820751,11.780415,6.784803,9.755862,154.288696,86.379227,53.192146,45.277122,9.406488,14.479920,8.705057,12.084732,8.964113,11.572885,9.504678,11.158956,10.801500,13.094240,11.403177,11.383270,11.841084,12.284792
4.435,6.607806,5.928493,4.838873,5.995034,-1.263672,12.983216,4.857328,14.231133,6.432026,14.544404,4.820416,11.771499,6.783585,9.746744,154.195572,86.571609,53.072163,45.089188,9.393916,14.502640,8.701418,12.076973,8.959883,11.565260,9.504873,11.148636,10.812439,13.089291,11.402960,11.384667,11.841555,12.284483
4.436,6.607519,5.924965,4.845328,5.992000,-1.273062,12.983407,4.870573,14.263880,6.432670,14.536804,4.820083,11.762584,6.782367,9.737626,154.102448,86.763985,52.952179,44.901249,9.381345,14.525360,8.697780,12.069213,8.955651,11.557634,9.505068,11.138315,10.823377,13.084340,11.402742,11.386064,11.842027,12.284175
4.437,6.607182,5.921524,4.846905,5.988993,-1.281316,12.985316,4.872888,14.291553,6.432929,14.528108,4.820921,11.756818,6.781434,9.728924,153.337021,87.160683,52.841621,44.775936,9.370339,14.549915,8.698401,12.062057,8.951324,11.550546,9.506097,11.132094,10.830364,13.081217,11.402252,11.386902,11.842176,12.283852
4.438,6.606844,5.918082,4.848481,5.985986,-1.289570,12.987226,4.875203,14.319226,6.433188,14.519411,4.821760,11.751053,6.780500,9.720221,152.571594,87.557373,52.731068,44.650620,9.359334,14.574471,8.699023,12.054901,8.946999,11.543457,9.507126,11.125874,10.837351,13.078093,11.401763,11.387739,11.842327,12.283529
4.439,6.606507,5.914640,4.850058,5.982979,-1.297823,12.989136,4.877518,14.346899,6.433447,14.510715,4.822598,11.745287,6.779567,9.711517,151.806183,87.954071,52.620514,44.525307,9.348329,14.599028,8.699645,12.047745,8.942673,11.536368,9.508155,11.119652,10.844337,13.074968,11.401274,11.388577,11.842478,12.283206
4.440,6.606170,5.911198,4.851635,5.979971,-1.306077,12.991045,4.879832,14.374573,6.433706,14.502019,4.823437,11.739521,6.778634,9.702815,151.040756,88.350769,52.509956,44.399994,9.337323,14.623583,8.700267,12.040589,8.938346,11.529280,9.509184,11.113431,10.851325,13.071845,11.400784,11.389416,11.842628,12.282883
4.441,6.606661,5.907813,4.856954,5.976953,-1.313040,12.991415,4.887415,14.400947,6.433706,14.492037,4.826493,11.729303,6.779616,9.695408,150.965088,88.540283,52.410034,44.227226,9.343494,14.663223,8.698915,12.033185,8.937431,11.521338,9.510478,11.105310,10.859902,13.067177,11.401538,11.389436,11.843736,12.282681
4.442,6.607152,5.904428,4.862273,5.973934,-1.320004,12.991785,4.894998,14.427320,6.433706,14.482055,4.829549,11.719087,6.780599,9.688002,150.889435,88.729797,52.310112,44.054459,9.349666,14.702863,8.697564,12.025782,8.936517,11.513397,9.511772,11.097190,10.868480,13.062508,11.402292,11.389456,11.844844,12.282478
4.443,6.607643,5.901042,4.867592,5.970916,-1.326967,12.992156,4.902580,14.453693,6.433706,14.472073,4.832604,11.708870,6.781580,9.680594,150.813782,88.919319,52.210190,43.881691,9.355837,14.742502,8.696213,12.018377,8.935602,11.505455,9.513066,11.089069,10.877057,13.057839,11.403046,11.389475,11.845952,12.282276
4.444,6.608134,5.897657,4.872911,5.967897,-1.333930,12.992526,4.910162,14.480067,6.433706,14.462090,4.835660,11.698652,6.782563,9.673187,150.738113,89.108833,52.110268,43.708923,9.362008,14.782143,8.694861,12.010973,8.934688,11.497514,9.514360,11.080949,10.885634,13.053171,11.403800,11.389495,11.847060,12.282074
4.445,6.607298,5.894279,4.876281,5.964816,-1.339584,12.993455,4.915507,14.512249,6.433706,14.448248,4.837054,11.687471,6.780890,9.668288,151.377731,89.164955,51.940819,43.477310,9.365892,14.816846,8.693448,12.002141,8.940158,11.489275,9.518165,11.073982,10.893782,13.048670,11.403868,11.388683,11.847420,12.282286
4.446,6.606462,5.890900,4.879650,5.961735,-1.345238,12.994383,4.920852,14.544430,6.433706,14.434404,4.838448,11.676291,6.779217,9.663389,152.017365,89.221077,51.771370,43.245697,9.369778,14.851549,8.692035,11.993309,8.945627,11.481035,9.521969,11.067017,10.901929,13.044168,11.403934,11.387873,11.847780,12.282497
4.447,6.605625,5.887522,4.883019,5.958654,-1.350892,12.995312,4.926197,14.576612,6.433706,14.420561,4.839841,11.665112,6.777544,9.658490,152.656982,89.277199,51.601925,43.014084,9.373662,14.886253,8.690621,11.984478,8.951097,11.472796,9.525774,11.060050,10.910076,13.039666,11.404002,11.387062,11.848140,12.282709
4.448,6.604789,5.884143,4.886388,5.955574,-1.356546,12.996241,4.931541,14.608793,6.433706,14.406718,4.841235,11.653931,6.775871,9.653591,153.296600,89.333321,51.432476,42.782471,9.377546,14.920957,8.689208,11.975646,8.956568,11.464558,9.529578,11.053083,10.918223,13.035165,11.404070,11.386250,11.848499,12.282921
4.449,6.605461,5.880937,4.883278,5.952615,-1.361233,12.996836,4.927767,14.639881,6.433050,14.400249,4.838789,11.645956,6.777871,9.645782,153.063431,89.786545,51.289364,42.648216,9.380706,14.953863,8.690550,11.966282,8.958605,11.458258,9.535781,11.050491,10.925933,13.033657,11.406294,11.386768,11.851044,12.283169
4.450,6.606133,5.877731,4.880168,5.949656,-1.365920,12.997431,4.923993,14.670969,6.432394,14.393782,4.836342,11.637981,6.779871,9.637974,152.830261,90.239761,51.146252,42.513962,9.383865,14.986771,8.691893,11.956918,8.960642,11.451958,9.541984,11.047899,10.933642,13.032149,11.408519,11.387287,11.853588,12.283417
4.451,6.606804,5.874526,4.877058,5.946697,-1.370607,12.998026,4.920219,14.702057,6.431738,14.387314,4.833896,11.630008,6.781870,9.630166,152.597107,90.692986,51.003139,42.379704,9.387024,15.019677,8.693235,11.947554,8.962678,11.445658,9.548186,11.045306,10.941352,13.030642,11.410744,11.387806,11.856133,12.283664
4.452,6.607476,5.871320,4.873947,5.943738,-1.375294,12.998621,4.916445,14.733145,6.431083,14.380845,4.831450,11.622033,6.783870,9.622357,152.363937,91.146210,50.860027,42.245449,9.390183,15.052584,8.694577,11.938190,8.964715,11.439358,9.554389,11.042714,10.949061,13.029134,11.412968,11.388324,11.858678,12.283912
4.453,6.607541,5.868394,4.872073,5.940983,-1.378541,12.999327,4.913341,14.759678,6.431083,14.371152,4.830805,11.615110,6.784000,9.616433,152.232132,91.321022,50.803062,42.061306,9.383552,15.085944,8.695738,11.929796,8.964653,11.433036,9.556015,11.037103,10.954605,13.025242,11.414429,11.387047,11.859841,12.285005
4.454,6.607606,5.865468,4.870199,5.938228,-1.381788,13.000033,4.910236,14.786211,6.431083,14.361460,4.830161,11.608187,6.784130,9.610509,152.100342,91.495834,50.746098,41.877167,9.376919,15.119305,8.696898,11.921402,8.964592,11.426714,9.557641,11.031491,10.960148,13.021349,11.415890,11.385771,11.861004,12.286097
4.455,6.607672,5.862542,4.868324,5.935472,-1.385035,13.000740,4.907132,14.812745,6.431083,14.351767,4.829517,11.601264,6.784260,9.604585,151.968536,91.670639,50.689133,41.693024,9.370287,15.152666,8.698058,11.913009,8.964531,11.420392,9.559267,11.025880,10.965692,13.017456,11.417351,11.384494,11.862167,12.287189
4.456,6.607737,5.859616,4.866450,5.932717,-1.388282,13.001446,4.904027,14.839278,6.431083,14.342073,4.828873,11.594341,6.784390,9.598660,151.836731,91.845451,50.632168,41.508881,9.363655,15.186027,8.699219,11.904615,8.964469,11.414070,9.560893,11.020268,10.971235,13.013564,11.418812,11.383217,11.863331,12.288282
4.457,6.608013,5.856760,4.862434,5.929956,-1.390081,13.002393,4.897834,14.866046,6.431083,14.333636,4.827034,11.585626,6.784943,9.592777,151.702927,92.164391,50.569664,41.367344,9.360942,15.211383,8.698787,11.895691,8.964309,11.407539,9.563623,11.016003,10.977146,13.010712,11.420933,11.382655,11.865454,12.289227
4.458,6.608289,5.853904,4.858418,5.927195,-1.391880,13.003340,4.891642,14.892815,6.431083,14.325199,4.825196,11.576910,6.785495,9.586893,151.569122,92.483330,50.507164,41.225807,9.358229,15.236738,8.698355,11.886766,8.964149,11.401008,9.566354,11.011737,10.983056,13.007858,11.423055,11.382093,11.867576,12.290171
4.459,6.608565,5.851048,4.854403,5.924434,-1.393679,13.004287,4.885448,14.919582,6.431083,14.316761,4.823357,11.568193,6.786048,9.581010,151.435303,92.802269,50.444660,41.084274,9.355515,15.262094,8.697922,11.877843,8.963988,11.394476,9.569084,11.007471,10.988966,13.005006,11.425177,11.381531,11.869698,12.291115
4.460,6.608842,5.848192,4.850387,5.921673,-1.395479,13.005234,4.879256,14.946350,6.431083,14.308324,4.821518,11.559478,6.786601,9.575127,151.301498,93.121208,50.382156,40.942738,9.352802,15.287451,8.697490,11.868918,8.963828,11.387945,9.571815,11.003205,10.994877,13.002153,11.427298,11.380969,11.871820,12.292059
4.461,6.609281,5.845678,4.849843,5.919201,-1.396285,13.004424,4.879508,14.976740,6.431331,14.297907,4.820177,11.548439,6.787230,9.571469,151.039749,93.352043,50.149632,40.600700,9.353171,15.325942,8.698753,11.862742,8.964172,11.382128,9.578190,10.996568,11.004261,12.997129,11.427674,11.379725,11.871536,12.292474
4.462,6.609720,5.843163,4.849298,5.916729,-1.397091,13.003614,4.879761,15.007130,6.431580,14.287490,4.818835,11.537400,6.787860,9.567812,150.778015,93.582886,49.917107,40.258659,9.353540,15.364433,8.700018,11.856565,8.964517,11.376309,9.584566,10.989930,11.013644,12.992105,11.428051,11.378479,11.871252,12.292889
4.463,6.610159,5.840649,4.848753,5.914257,-1.397898,13.002806,4.880013,15.037519,6.431828,14.277073,4.817493,11.526361,6.788490,9.564156,150.516266,93.813721,49.684586,39.916622,9.353909,15.402924,8.701282,11.850389,8.964861,11.370491,9.590942,10.983293,11.023027,12.987082,11.428427,11.377234,11.870968,12.293303
4.464,6.610599,5.838135,4.848209,5.911785,-1.398704,13.001996,4.880266,15.067909,6.432077,14.266656,4.816152,11.515323,6.789120,9.560498,150.254517,94.044556,49.452061,39.574585,9.354278,15.441415,8.702545,11.844213,8.965205,11.364674,9.597318,10.976655,11.032412,12.982059,11.428803,11.375990,11.870684,12.293717
4.465,6.612369,5.835846,4.850011,5.909472,-1.398240,13.001890,4.880371,15.103657,6.432077,14.262199,4.819651,11.510775,6.792660,9.559901,150.535019,94.223877,49.317646,39.246044,9.352363,15.471642,8.702641,11.834351,8.967686,11.357799,9.601583,10.970109,11.043238,12.978243,11.431975,11.377025,11.872567,12.296516
4.466,6.614138,5.833558,4.851813,5.907159,-1.397775,13.001784,4.880477,15.139404,6.432077,14.257742,4.823150,11.506226,6.796199,9.559304,150.815521,94.403198,49.183235,38.917503,9.350448,15.501870,8.702735,11.824488,8.970166,11.350924,9.605848,10.963564,11.054065,12.974428,11.435147,11.378059,11.874451,12.299315
4.467,6.615908,5.831269,4.853616,5.904846,-1.397311,13.001678,4.880583,15.175152,6.432077,14.253284,4.826649,11.501678,6.799739,9.558707,151.096039,94.582527,49.048820,38.588966,9.348533,15.532098,8.702829,11.814624,8.972647,11.344049,9.610114,10.957018,11.064892,12.970613,11.438319,11.379094,11.876334,12.302114
4.468,6.617678,5.828981,4.855418,5.902534,-1.396847,13.001573,4.880688,15.210899,6.432077,14.248828,4.830148,11.497129,6.803278,9.558110,151.376541,94.761848,48.914406,38.260426,9.346618,15.562325,8.702925,11.804761,8.975127,11.337174,9.614380,10.950472,11.075718,12.966797,11.441491,11.380129,11.878218,12.304914
4.469,6.619803,5.826860,4.857943,5.900340,-1.395455,13.000214,4.886458,15.233669,6.432077,14.237763,4.829428,11.486973,6.807530,9.564358,151.208313,94.814064,48.680977,37.964344,9.345028,15.601110,8.703969,11.797689,8.974894,11.329015,9.618275,10.939716,11.084107,12.957880,11.440408,11.375978,11.877452,12.301607
4.470,6.621929,5.824739,4.860468,5.898146,-1.394064,12.998855,4.892228,15.256439,6.432077,14.226699,4.828708,11.476816,6.811782,9.570606,151.040070,94.866287,48.447548,37.668266,9.343439,15.639894,8.705013,11.790619,8.974661,11.320855,9.622169,10.928961,11.092497,12.948962,11.439325,11.371826,11.876686,12.298300
4.471,6.624055,5.822619,4.862993,5.895952,-1.392672,12.997496,4.897997,15.279210,6.432077,14.215634,4.827988,11.466660,6.816033,9.576854,150.871841,94.918503,48.214123,37.372185,9.341850,15.678678,8.706059,11.783547,8.974427,11.312696,9.626065,10.918204,11.100885,12.940044,11.438242,11.367674,11.875919,12.294992
4.472,6.626181,5.820498,4.865518,5.893758,-1.391281,12.996137,4.903767,15.301980,6.432077,14.204570,4.827268,11.456503,6.820285,9.583101,150.703613,94.970718,47.980694,37.076103,9.340261,15.717462,8.707103,11.776476,8.974194,11.304536,9.629960,10.907449,11.109275,12.931128,11.437159,11.363523,11.875154,12.291686
4.473,6.628197,5.818649,4.868958,5.891784,-1.388918,12.995596,4.909235,15.318824,6.429639,14.191235,4.828681,11.446217,6.826755,9.599917,150.695236,95.103012,47.965588,36.906723,9.335182,15.750815,8.705564,11.767201,8.974333,11.293795,9.628064,10.899251,11.110985,12.924353,11.436658,11.358876,11.873284,12.288655
4.474,6.630213,5.816799,4.872398,5.889811,-1.386555,12.995055,4.914703,15.335667,6.427200,14.177899,4.830093,11.435931,6.833225,9.616734,150.686859,95.235298,47.950481,36.737339,9.330104,15.784169,8.704023,11.757927,8.974472,11.283053,9.626168,10.891054,11.112694,12.917578,11.436157,11.354231,11.871416,12.285624
4.475,6.632228,5.814950,4.875839,5.887836,-1.384193,12.994514,4.920171,15.352510,6.424762,14.164564,4.831506,11.425646,6.839695,9.633549,150.678467,95.367584,47.935375,36.567955,9.325026,15.817523,8.702484,11.748653,8.974611,11.272312,9.624272,10.882856,11.114404,12.910804,11.435657,11.349585,11.869547,12.282593
4.476,6.634244,5.813100,4.879279,5.885862,-1.381830,12.993974,4.925639,15.369354,6.422324,14.151229,4.832919,11.415359,6.846165,9.650365,150.670090,95.499878,47.920269,36.398575,9.319947,15.850877,8.700945,11.739379,8.974751,11.261571,9.622376,10.874659,11.116114,12.904029,11.435156,11.344938,11.867678,12.279562
4.477,6.638736,5.811332,4.882601,5.883920,-1.378526,12.993856,4.931346,15.388666,6.421395,14.146038,4.833856,11.405035,6.856077,9.684120,150.835144,95.804573,47.817036,36.313190,9.324228,15.854855,8.699393,11.722200,8.974924,11.249333,9.622200,10.866518,11.119614,12.897301,11.433781,11.341287,11.867467,12.275603
4.478,6.643229,5.809564,4.885922,5.881977,-1.375221,12.993738,4.937053,15.407978,6.420467,14.140848,4.834792,11.394711,6.865990,9.717875,151.000183,96.109268,47.713806,36.227806,9.328509,15.858833,8.697842,11.705023,8.975098,11.237097,9.622024,10.858377,11.123114,12.890574,11.432406,11.337635,11.867256,12.271645
4.479,6.647720,5.807795,4.889244,5.880035,-1.371916,12.993621,4.942760,15.427290,6.419539,14.135657,4.835729,11.384387,6.875902,9.751630,151.165222,96.413956,47.610573,36.142418,9.332790,15.862812,8.696291,11.687845,8.975272,11.224859,9.621847,10.850235,11.126615,12.883845,11.431032,11.333983,11.867044,12.267686
4.480,6.652212,5.806026,4.892566,5.878092,-1.368611,12.993504,4.948466,15.446602,6.418611,14.130466,4.836666,11.374063,6.885814,9.785385,151.330276,96.718651,47.507339,36.057034,9.337071,15.866790,8.694739,11.670667,8.975446,11.212622,9.621671,10.842094,11.130115,12.877117,11.429657,11.330332,11.866834,12.263727
4.481,6.657101,5.804305,4.893746,5.876151,-1.364427,12.995861,4.953434,15.460967,6.418611,14.121420,4.834060,11.362402,6.895592,9.818967,151.140320,97.008980,47.409012,35.922478,9.328934,15.877682,8.696511,11.663746,8.979958,11.202724,9.624199,10.837299,11.134106,12.872843,11.430020,11.327850,11.867074,12.261692
4.482,6.661990,5.802584,4.894928,5.874209,-1.360243,12.998219,4.958402,15.475332,6.418611,14.112373,4.831453,11.350742,6.905370,9.852549,150.950363,97.299301,47.310684,35.787926,9.320795,15.888575,8.698283,11.656824,8.984468,11.192825,9.626728,10.832504,11.138098,12.868568,11.430384,11.325370,11.867313,12.259657
4.483,6.666879,5.800862,4.896109,5.872267,-1.356059,13.000576,4.963369,15.489698,6.418611,14.103326,4.828847,11.339083,6.915147,9.886131,150.760406,97.589630,47.212357,35.653370,9.312657,15.899467,8.700055,11.649902,8.988980,11.182927,9.629256,10.827710,11.142089,12.864295,11.430748,11.322889,11.867554,12.257622
4.484,6.671768,5.799141,4.897289,5.870326,-1.351874,13.002934,4.968337,15.504064,6.418611,14.094279,4.826241,11.327422,6.924925,9.919713,150.570450,97.879959,47.114029,35.518814,9.304520,15.910359,8.701827,11.642982,8.993492,11.173029,9.631784,10.822915,11.146080,12.860021,11.431111,11.320408,11.867794,12.255587
4.485,6.677709,5.797678,4.899591,5.868594,-1.346786,13.002222,4.973503,15.513046,6.418611,14.084657,4.825680,11.316751,6.936808,9.963490,149.452393,98.679543,47.041283,35.517830,9.297504,15.917391,8.703494,11.629313,8.991560,11.159344,9.631998,10.819409,11.146502,12.856530,11.429260,11.317776,11.867256,12.252556
4.486,6.683650,5.796215,4.901894,5.866863,-1.341697,13.001510,4.978669,15.522029,6.418611,14.075034,4.825118,11.306078,6.948689,10.007267,148.334320,99.479126,46.968536,35.516846,9.290489,15.924421,8.705161,11.615644,8.989628,11.145658,9.632211,10.815903,11.146925,12.853040,11.427409,11.315144,11.866717,12.249525
4.487,6.689591,5.794751,4.904196,5.865132,-1.336608,13.000797,4.983835,15.531012,6.418611,14.065412,4.824556,11.295406,6.960572,10.051044,147.216263,100.278702,46.895790,35.515865,9.283475,15.931452,8.706828,11.601976,8.987696,11.131972,9.632423,10.812397,11.147347,12.849549,11.425558,11.312512,11.866179,12.246493
4.488,6.695532,5.793288,4.906498,5.863401,-1.331520,13.000086,4.989001,15.539994,6.418611,14.055789,4.823995,11.284735,6.972454,10.094822,146.098206,101.078285,46.823044,35.514881,9.276460,15.938483,8.708495,11.588308,8.985764,11.118287,9.632637,10.808891,11.147770,12.846059,11.423707,11.309880,11.865641,12.243463
4.489,6.699580,5.791822,4.909760,5.861619,-1.325511,12.999578,4.995728,15.549253,6.418715,14.045862,4.823792,11.275931,6.980446,10.127745,145.773651,101.735291,46.548565,35.104866,9.269732,15.944807,8.709050,11.576572,8.988927,11.108783,9.642290,10.805897,11.154892,12.841433,11.423615,11.307123,11.863445,12.243013
4.490,6.703629,5.790356,4.913023,5.859836,-1.319502,12.999069,5.002455,15.558513,6.418818,14.035934,4.823590,11.267128,6.988438,10.160667,145.449081,102.392288,46.274086,34.694847,9.263002,15.951131,8.709606,11.564837,8.992090,11.099277,9.651943,10.802903,11.162015,12.836807,11.423523,11.304367,11.861249,12.242563
4.491,6.707676,5.788890,4.916285,5.858053,-1.313494,12.998561,5.009182,15.567772,6.418923,14.026008,4.823388,11.258324,6.996430,10.193591,145.124512,103.049294,45.999611,34.284832,9.256273,15.957455,8.710161,11.553100,8.995254,11.089773,9.661595,10.799910,11.169138,12.832181,11.423430,11.301610,11.859053,12.242113
4.492,6.711724,5.787424,4.919547,5.856271,-1.307485,12.998053,5.015909,15.577031,6.419027,14.016081,4.823186,11.249520,7.004422,10.226514,144.799957,103.706299,45.725132,33.874817,9.249545,15.963778,8.710716,11.541364,8.998417,11.080269,9.671248,10.796915,11.176260,12.827555,11.423338,11.298853,11.856857,12.241664
